"","mRNA","GO.ID","Term","Annotated","Significant","Expected","Fisher","ontology","X","miRNA","PCC.cor","p_value","adjusted_p_value","score","energy","query_start_end","subject_start_end","total_bp_shared","query_similar","subject_similar"
"809","Pocillopora_meandrina_HIv1___RNAseq.g21350.t1","GO:0106310","protein serine kinase activity",482,41,28.32,0.01109,"Molecular Functions",2080,"Cluster_4823",-0.952334774932161,0.0124024255620583,0.674410729954456,144,-20.31,"2 13","824 845",11,"81.82%","81.82%"
"810","Pocillopora_meandrina_HIv1___TS.g15379.t1","GO:0005524","ATP binding",2008,141,118,0.01249,"Molecular Functions",3184,"Cluster_4438",-0.455352244235734,0.440937643742527,0.970249219679797,165,-24.76,"2 21","557 578",20,"80.00%","85.00%"
"811","Pocillopora_meandrina_HIv1___TS.g15379.t1","GO:0034458","3'-5' RNA helicase activity",8,3,0.47,0.00906,"Molecular Functions",3184,"Cluster_4438",-0.455352244235734,0.440937643742527,0.970249219679797,165,-24.76,"2 21","557 578",20,"80.00%","85.00%"
"812","Pocillopora_meandrina_HIv1___RNAseq.g7486.t1","GO:0051539","4 iron, 4 sulfur cluster binding",60,8,3.53,0.02346,"Molecular Functions",3170,"Cluster_1952",-0.263160484347655,0.668842284081443,0.978872410042939,144,-20.19,"2 18","619 644",20,"60.00%","75.00%"
"813","Pocillopora_meandrina_HIv1___RNAseq.g10296.t1","GO:0097199","cysteine-type endopeptidase activity involved in ap...",25,6,1.47,0.00273,"Molecular Functions",2000,"Cluster_4439",-0.666258668337273,0.219489329405937,0.923637119467483,144,-22.27,"2 21","65 83",19,"68.42%","68.42%"
"814","Pocillopora_meandrina_HIv1___RNAseq.g10296.t1","GO:0097200","cysteine-type endopeptidase activity involved in ex...",23,7,1.35,0.00025,"Molecular Functions",2000,"Cluster_4439",-0.666258668337273,0.219489329405937,0.923637119467483,144,-22.27,"2 21","65 83",19,"68.42%","68.42%"
"815","Pocillopora_meandrina_HIv1___RNAseq.g21807.t1","GO:0019900","kinase binding",547,39,32.14,0.01974,"Molecular Functions",3314,"Cluster_4438",-0.0164829574489116,0.979014197108362,0.999610930147471,152,-21.3,"2 15","928 948",13,"84.62%","92.31%"
"816","Pocillopora_meandrina_HIv1___RNAseq.g9342.t1","GO:0005524","ATP binding",2008,141,118,0.01249,"Molecular Functions",2708,"Cluster_1015",-0.207415385762598,0.737816511764737,0.984025886347878,158,-24.78,"2 20","498 522",21,"71.43%","76.19%"
"817","Pocillopora_meandrina_HIv1___RNAseq.g27200.t1","GO:0004062","aryl sulfotransferase activity",22,4,1.29,0.03716,"Molecular Functions",2276,"Cluster_1938",-0.759763190411984,0.136140857169256,0.877209926618704,150,-21.55,"2 22","404 424",20,"65.00%","75.00%"
"818","Pocillopora_meandrina_HIv1___RNAseq.g21699.t1","GO:0042802","identical protein binding",1506,105,88.5,0.02488,"Molecular Functions",2594,"Cluster_4439",-0.275438932534651,0.653786542233143,0.977982859683052,149,-24,"2 19","480 504",20,"70.00%","70.00%"
"819","Pocillopora_meandrina_HIv1___RNAseq.g19934.t1","GO:0004565","beta-galactosidase activity",8,4,0.47,0.00069,"Molecular Functions",2604,"Cluster_1289",-0.121269954082438,0.845973596868015,0.99520499591419,174,-20.65,"2 22","126 148",21,"85.71%","85.71%"
"820","Pocillopora_meandrina_HIv1___RNAseq.g19934.t1","GO:0016936","galactoside binding",3,2,0.18,0.00994,"Molecular Functions",2604,"Cluster_1289",-0.121269954082438,0.845973596868015,0.99520499591419,174,-20.65,"2 22","126 148",21,"85.71%","85.71%"
"821","Pocillopora_meandrina_HIv1___TS.g17558.t1","GO:0045296","cadherin binding",100,11,5.88,0.03263,"Molecular Functions",1066,"Cluster_1080",-0.336672923347653,0.579576414792178,0.976067730779879,164,-20.17,"2 21","714 735",19,"63.16%","89.47%"
"822","Pocillopora_meandrina_HIv1___TS.g17558.t1","GO:0070700","BMP receptor binding",15,4,0.88,0.0096,"Molecular Functions",1066,"Cluster_1080",-0.336672923347653,0.579576414792178,0.976067730779879,164,-20.17,"2 21","714 735",19,"63.16%","89.47%"
"823","Pocillopora_meandrina_HIv1___RNAseq.g5797.t1","GO:0042802","identical protein binding",1506,105,88.5,0.02488,"Molecular Functions",3387,"Cluster_4439",-0.684523244041364,0.202340373456891,0.915689456897504,140,-20.99,"2 9","349 370",7,"100.00%","100.00%"
"824","Pocillopora_meandrina_HIv1___TS.g1383.t1","GO:0005524","ATP binding",2008,141,118,0.01249,"Molecular Functions",1318,"Cluster_5612",-0.114880063577843,0.854052531046841,0.995821641696139,155,-22.04,"2 12","632 652",10,"100.00%","100.00%"
"825","Pocillopora_meandrina_HIv1___TS.g1383.t1","GO:0106310","protein serine kinase activity",482,41,28.32,0.01109,"Molecular Functions",1318,"Cluster_5612",-0.114880063577843,0.854052531046841,0.995821641696139,155,-22.04,"2 12","632 652",10,"100.00%","100.00%"
"826","Pocillopora_meandrina_HIv1___RNAseq.g376.t1","GO:0019900","kinase binding",547,39,32.14,0.01974,"Molecular Functions",2347,"Cluster_1296",-0.0180864221011886,0.976972907720005,0.999610930147471,153,-23.23,"2 18","181 202",16,"75.00%","75.00%"
"827","Pocillopora_meandrina_HIv1___RNAseq.g9781.t1","GO:0005524","ATP binding",2008,141,118,0.01249,"Molecular Functions",3068,"Cluster_1938",-0.414266875126043,0.488040298770149,0.973294075405482,155,-21.72,"2 17","52 75",16,"75.00%","87.50%"
"828","Pocillopora_meandrina_HIv1___RNAseq.g9781.t1","GO:0106310","protein serine kinase activity",482,41,28.32,0.01109,"Molecular Functions",3068,"Cluster_1938",-0.414266875126043,0.488040298770149,0.973294075405482,155,-21.72,"2 17","52 75",16,"75.00%","87.50%"
"829","Pocillopora_meandrina_HIv1___RNAseq.g1460.t1","GO:0042802","identical protein binding",1506,105,88.5,0.02488,"Molecular Functions",2027,"Cluster_1938",-0.325797979399217,0.592641086601541,0.976732732570479,152,-20.91,"2 22","425 448",21,"61.90%","76.19%"
"830","Pocillopora_meandrina_HIv1___RNAseq.g22173.t1","GO:0022848","acetylcholine-gated monoatomic cation-selective cha...",51,8,3,0.00926,"Molecular Functions",1813,"Cluster_4572",-0.515461922965481,0.374042097515024,0.967743555596743,171,-23.76,"2 21","780 802",20,"80.00%","85.00%"
"831","Pocillopora_meandrina_HIv1___RNAseq.g20588.t1","GO:0005524","ATP binding",2008,141,118,0.01249,"Molecular Functions",2556,"Cluster_2973",-0.210992784783418,0.733362418971433,0.983628803736777,164,-20.06,"2 21","15 36",19,"68.42%","84.21%"
"832","Pocillopora_meandrina_HIv1___RNAseq.g2861.t1a","GO:0005524","ATP binding",2008,141,118,0.01249,"Molecular Functions",1522,"Cluster_4040",-0.107188159337396,0.863785585089069,0.996087148068401,161,-22.01,"2 19","250 272",18,"72.22%","88.89%"
"833","Pocillopora_meandrina_HIv1___TS.g22716.t1","GO:0042802","identical protein binding",1506,105,88.5,0.02488,"Molecular Functions",122,"Cluster_390",-0.830798810979411,0.0813949469161851,0.825560640900949,161,-20.39,"2 20","461 481",18,"72.22%","88.89%"
"834","Pocillopora_meandrina_HIv1___RNAseq.g9514.t1","GO:0045296","cadherin binding",100,11,5.88,0.03263,"Molecular Functions",2874,"Cluster_1953",-0.582969322892021,0.3022407475934,0.952219926110799,162,-20.44,"2 19","197 218",17,"76.47%","82.35%"
"835","Pocillopora_meandrina_HIv1___RNAseq.g13585.t1","GO:0004402","histone acetyltransferase activity",33,5,1.94,0.0429,"Molecular Functions",2010,"Cluster_4439",-0.84844137483996,0.0691953319411305,0.811673901450199,162,-30.35,"2 20","91 113",19,"73.68%","84.21%"
"836","Pocillopora_meandrina_HIv1___RNAseq.g13585.t1","GO:0042802","identical protein binding",1506,105,88.5,0.02488,"Molecular Functions",2010,"Cluster_4439",-0.84844137483996,0.0691953319411305,0.811673901450199,162,-30.35,"2 20","91 113",19,"73.68%","84.21%"
"837","Pocillopora_meandrina_HIv1___RNAseq.g13585.t1","GO:0070063","RNA polymerase binding",48,4,2.82,0.01784,"Molecular Functions",2010,"Cluster_4439",-0.84844137483996,0.0691953319411305,0.811673901450199,162,-30.35,"2 20","91 113",19,"73.68%","84.21%"
"838","Pocillopora_meandrina_HIv1___RNAseq.g19938.t1","GO:0004565","beta-galactosidase activity",8,4,0.47,0.00069,"Molecular Functions",685,"Cluster_5253",-0.402471893836521,0.501748717336176,0.973552982047009,170,-22.7,"2 21","84 104",19,"78.95%","89.47%"
"839","Pocillopora_meandrina_HIv1___RNAseq.g19938.t1","GO:0016936","galactoside binding",3,2,0.18,0.00994,"Molecular Functions",685,"Cluster_5253",-0.402471893836521,0.501748717336176,0.973552982047009,170,-22.7,"2 21","84 104",19,"78.95%","89.47%"
"840","Pocillopora_meandrina_HIv1___RNAseq.g435.t1","GO:0022848","acetylcholine-gated monoatomic cation-selective cha...",51,8,3,0.00926,"Molecular Functions",1622,"Cluster_360",-0.651123379171517,0.233988545035689,0.927832636400917,150,-20.42,"2 16","251 273",15,"73.33%","86.67%"
"841","Pocillopora_meandrina_HIv1___RNAseq.g11208.t1","GO:0005524","ATP binding",2008,141,118,0.01249,"Molecular Functions",2732,"Cluster_757",-0.329833649947958,0.587786653529782,0.976732732570479,149,-21.08,"2 18","87 108",16,"68.75%","75.00%"
"842","Pocillopora_meandrina_HIv1___RNAseq.g11208.t1","GO:0042802","identical protein binding",1506,105,88.5,0.02488,"Molecular Functions",2732,"Cluster_757",-0.329833649947958,0.587786653529782,0.976732732570479,149,-21.08,"2 18","87 108",16,"68.75%","75.00%"
"843","Pocillopora_meandrina_HIv1___RNAseq.g157.t1","GO:0005524","ATP binding",2008,141,118,0.01249,"Molecular Functions",935,"Cluster_4823",-0.157568654167932,0.800210650470487,0.991823933489209,164,-21.4,"2 21","153 174",19,"68.42%","84.21%"
"844","Pocillopora_meandrina_HIv1___RNAseq.g157.t1","GO:0106310","protein serine kinase activity",482,41,28.32,0.01109,"Molecular Functions",935,"Cluster_4823",-0.157568654167932,0.800210650470487,0.991823933489209,164,-21.4,"2 21","153 174",19,"68.42%","84.21%"
"845","Pocillopora_meandrina_HIv1___RNAseq.g29298.t1","GO:0032052","bile acid binding",4,2,0.24,0.01912,"Molecular Functions",260,"Cluster_3661",-0.936432153585129,0.0190548323623486,0.682865205121046,161,-21.45,"2 21","774 793",19,"73.68%","84.21%"
"846","Pocillopora_meandrina_HIv1___RNAseq.g21081.t1","GO:0005524","ATP binding",2008,141,118,0.01249,"Molecular Functions",1000,"Cluster_3392",-0.895649530245634,0.0398252208363961,0.760878962620343,153,-21.56,"2 21","963 988",23,"69.57%","78.26%"
"847","Pocillopora_meandrina_HIv1___RNAseq.g21081.t1","GO:0106310","protein serine kinase activity",482,41,28.32,0.01109,"Molecular Functions",1000,"Cluster_3392",-0.895649530245634,0.0398252208363961,0.760878962620343,153,-21.56,"2 21","963 988",23,"69.57%","78.26%"
"848","Pocillopora_meandrina_HIv1___RNAseq.g25405.t1","GO:0005524","ATP binding",2008,141,118,0.01249,"Molecular Functions",1311,"Cluster_1938",-0.401342732893896,0.503065183890581,0.973552982047009,155,-21.32,"2 19","522 542",17,"70.59%","88.24%"
"849","Pocillopora_meandrina_HIv1___RNAseq.g10031.t1","GO:0005524","ATP binding",2008,141,118,0.01249,"Molecular Functions",2417,"Cluster_5612",-0.281939295501342,0.645837943842545,0.977982859683052,162,-20.95,"2 20","928 950",20,"70.00%","85.00%"
"850","Pocillopora_meandrina_HIv1___RNAseq.g10031.t1","GO:0106310","protein serine kinase activity",482,41,28.32,0.01109,"Molecular Functions",2417,"Cluster_5612",-0.281939295501342,0.645837943842545,0.977982859683052,162,-20.95,"2 20","928 950",20,"70.00%","85.00%"
"851","Pocillopora_meandrina_HIv1___RNAseq.g12058.t1","GO:0042802","identical protein binding",1506,105,88.5,0.02488,"Molecular Functions",1160,"Cluster_4040",-0.762253715006416,0.134083677088142,0.876805058669266,147,-23.56,"2 16","858 879",14,"64.29%","85.71%"
"852","Pocillopora_meandrina_HIv1___RNAseq.g56.t1","GO:0048306","calcium-dependent protein binding",44,6,2.59,0.04249,"Molecular Functions",1395,"Cluster_360",-0.636083560724647,0.248644227296828,0.935575255437723,151,-21.02,"2 21","225 247",20,"65.00%","75.00%"
"853","Pocillopora_meandrina_HIv1___RNAseq.g29692.t1","GO:0042802","identical protein binding",1506,105,88.5,0.02488,"Molecular Functions",1031,"Cluster_1793",-0.698504440920478,0.18948167249895,0.906804370408998,166,-21.37,"2 20","195 218",21,"76.19%","80.95%"
"854","Pocillopora_meandrina_HIv1___RNAseq.g29692.t1","GO:0042802","identical protein binding",1506,105,88.5,0.02488,"Molecular Functions",1032,"Cluster_4040",-0.220184748789483,0.721934109472765,0.982553670718247,158,-22.56,"2 20","876 899",20,"65.00%","85.00%"
"855","Pocillopora_meandrina_HIv1___TS.g9187.t2","GO:0042802","identical protein binding",1506,105,88.5,0.02488,"Molecular Functions",1474,"Cluster_1793",-0.626124082679207,0.25848059194047,0.940105138865515,165,-23.16,"2 20","661 684",21,"76.19%","85.71%"
"856","Pocillopora_meandrina_HIv1___RNAseq.g8055.t2","GO:0016524","latrotoxin receptor activity",5,2,0.29,0.03063,"Molecular Functions",1814,"Cluster_1938",-0.755055722759182,0.140054387192956,0.878064874806117,161,-21.65,"2 21","712 737",22,"72.73%","86.36%"
"857","Pocillopora_meandrina_HIv1___TS.g15377.t1","GO:0005524","ATP binding",2008,141,118,0.01249,"Molecular Functions",945,"Cluster_390",-0.523846672432875,0.364920998345252,0.965814590382689,146,-20.07,"2 20","764 789",22,"63.64%","68.18%"
"858","Pocillopora_meandrina_HIv1___TS.g15377.t1","GO:0034458","3'-5' RNA helicase activity",8,3,0.47,0.00906,"Molecular Functions",945,"Cluster_390",-0.523846672432875,0.364920998345252,0.965814590382689,146,-20.07,"2 20","764 789",22,"63.64%","68.18%"
"859","Pocillopora_meandrina_HIv1___TS.g20782.t1","GO:0042802","identical protein binding",1506,105,88.5,0.02488,"Molecular Functions",2784,"Cluster_360",-0.313796235415904,0.607119603122077,0.976732732570479,150,-22.18,"2 17","805 828",17,"70.59%","88.24%"
"860","Pocillopora_meandrina_HIv1___RNAseq.g13302.t1","GO:0045296","cadherin binding",100,11,5.88,0.03263,"Molecular Functions",2181,"Cluster_4118",-0.969770316734251,0.00628065756643089,0.667107103030148,161,-20.9,"2 21","469 488",19,"73.68%","84.21%"
"861","Pocillopora_meandrina_HIv1___RNAseq.g13302.t1","GO:0045296","cadherin binding",100,11,5.88,0.03263,"Molecular Functions",2182,"Cluster_5612",-0.106551396469275,0.86459169358588,0.996087148068401,162,-20.66,"2 15","484 504",13,"92.31%","92.31%"
"862","Pocillopora_meandrina_HIv1___RNAseq.g12894.t1","GO:0005524","ATP binding",2008,141,118,0.01249,"Molecular Functions",2066,"Cluster_3661",-0.297002656974469,0.627480009082501,0.977982859683052,170,-20.53,"2 20","939 961",19,"78.95%","89.47%"
"863","Pocillopora_meandrina_HIv1___RNAseq.g26196.t1","GO:0004402","histone acetyltransferase activity",33,5,1.94,0.0429,"Molecular Functions",1791,"Cluster_390",-0.924419052926529,0.0246584888615494,0.703848759973581,164,-21.62,"2 21","485 506",19,"73.68%","78.95%"
"864","Pocillopora_meandrina_HIv1___RNAseq.g29694.t1","GO:0004239","initiator methionyl aminopeptidase activity",7,3,0.41,0.00592,"Molecular Functions",1960,"Cluster_1793",-0.830204382670543,0.0818165243906104,0.825560640900949,166,-21.37,"2 20","508 531",21,"76.19%","80.95%"
"865","Pocillopora_meandrina_HIv1___RNAseq.g29694.t1","GO:0004239","initiator methionyl aminopeptidase activity",7,3,0.41,0.00592,"Molecular Functions",1961,"Cluster_2973",-0.0402498685229361,0.948766116419717,0.999610930147471,167,-22.29,"2 21","26 48",20,"80.00%","80.00%"
"866","Pocillopora_meandrina_HIv1___RNAseq.g24775.t1","GO:0004402","histone acetyltransferase activity",33,5,1.94,0.0429,"Molecular Functions",2567,"Cluster_4040",-0.155717736044364,0.802538219885015,0.991915079366111,154,-28.08,"2 21","588 612",22,"72.73%","72.73%"
"867","Pocillopora_meandrina_HIv1___RNAseq.g19720.t1","GO:0005524","ATP binding",2008,141,118,0.01249,"Molecular Functions",2449,"Cluster_1938",-0.902859255736205,0.035810015327713,0.755512155927125,150,-20.31,"2 21","901 926",22,"59.09%","81.82%"
"868","Pocillopora_meandrina_HIv1___RNAseq.g19720.t1","GO:0005524","ATP binding",2008,141,118,0.01249,"Molecular Functions",2450,"Cluster_4435",-0.230505180966035,0.709131773421309,0.982185628634319,158,-25.02,"2 15","397 418",13,"76.92%","100.00%"
"869","Pocillopora_meandrina_HIv1___RNAseq.g19720.t1","GO:0106310","protein serine kinase activity",482,41,28.32,0.01109,"Molecular Functions",2449,"Cluster_1938",-0.902859255736205,0.035810015327713,0.755512155927125,150,-20.31,"2 21","901 926",22,"59.09%","81.82%"
"870","Pocillopora_meandrina_HIv1___RNAseq.g19720.t1","GO:0106310","protein serine kinase activity",482,41,28.32,0.01109,"Molecular Functions",2450,"Cluster_4435",-0.230505180966035,0.709131773421309,0.982185628634319,158,-25.02,"2 15","397 418",13,"76.92%","100.00%"
"871","Pocillopora_meandrina_HIv1___TS.g19129.t1","GO:0004565","beta-galactosidase activity",8,4,0.47,0.00069,"Molecular Functions",1348,"Cluster_1938",-0.620294648706914,0.264285190394481,0.94130393240621,159,-20.41,"2 18","717 738",16,"75.00%","93.75%"
"872","Pocillopora_meandrina_HIv1___RNAseq.g29794.t1","GO:0070700","BMP receptor binding",15,4,0.88,0.0096,"Molecular Functions",2426,"Cluster_21",-0.0894132148281434,0.886307433952687,0.997033432013062,163,-20.85,"2 16","18 39",14,"85.71%","92.86%"
"873","Pocillopora_meandrina_HIv1___RNAseq.g22405.t1","GO:0005524","ATP binding",2008,141,118,0.01249,"Molecular Functions",1668,"Cluster_390",-0.721743270669346,0.1686509364979,0.892618349873702,160,-20.43,"2 21","381 402",19,"68.42%","78.95%"
"874","Pocillopora_meandrina_HIv1___RNAseq.g29338.t1","GO:0042802","identical protein binding",1506,105,88.5,0.02488,"Molecular Functions",2014,"Cluster_1938",-0.872103112081308,0.0538408141996121,0.800217495744552,149,-20.01,"2 22","736 758",20,"55.00%","75.00%"
"875","Pocillopora_meandrina_HIv1___RNAseq.g27800.t1","GO:0005524","ATP binding",2008,141,118,0.01249,"Molecular Functions",3224,"Cluster_4439",-0.247052253344105,0.688673073052029,0.980564962931159,149,-20.02,"2 20","716 739",20,"70.00%","75.00%"
"876","Pocillopora_meandrina_HIv1___RNAseq.g27800.t1","GO:0106310","protein serine kinase activity",482,41,28.32,0.01109,"Molecular Functions",3224,"Cluster_4439",-0.247052253344105,0.688673073052029,0.980564962931159,149,-20.02,"2 20","716 739",20,"70.00%","75.00%"
"877","Pocillopora_meandrina_HIv1___RNAseq.g7419.t1","GO:0005524","ATP binding",2008,141,118,0.01249,"Molecular Functions",483,"Cluster_1068",-0.246378220768693,0.689504749150592,0.980564962931159,154,-24.78,"2 21","7 27",19,"68.42%","78.95%"
"878","Pocillopora_meandrina_HIv1___RNAseq.g25350.t1","GO:0005524","ATP binding",2008,141,118,0.01249,"Molecular Functions",2642,"Cluster_4439",-0.840232156424485,0.0747956187457349,0.822763438221968,160,-23.99,"2 19","221 241",17,"82.35%","82.35%"
"879","Pocillopora_meandrina_HIv1___RNAseq.g25350.t1","GO:0019900","kinase binding",547,39,32.14,0.01974,"Molecular Functions",2642,"Cluster_4439",-0.840232156424485,0.0747956187457349,0.822763438221968,160,-23.99,"2 19","221 241",17,"82.35%","82.35%"
"880","Pocillopora_meandrina_HIv1___RNAseq.g18520.t1","GO:0005524","ATP binding",2008,141,118,0.01249,"Molecular Functions",2555,"Cluster_5612",-0.636029956167515,0.2486968929947,0.935575255437723,154,-20.33,"2 17","16 35",15,"80.00%","86.67%"
"881","Pocillopora_meandrina_HIv1___RNAseq.g26470.t1","GO:0004869","cysteine-type endopeptidase inhibitor activity",24,5,1.41,0.01156,"Molecular Functions",2798,"Cluster_21",-0.61665306934314,0.2679286525519,0.94363319310705,163,-22.32,"2 16","457 478",14,"85.71%","92.86%"
"882","Pocillopora_meandrina_HIv1___RNAseq.g26470.t1","GO:0005524","ATP binding",2008,141,118,0.01249,"Molecular Functions",2798,"Cluster_21",-0.61665306934314,0.2679286525519,0.94363319310705,163,-22.32,"2 16","457 478",14,"85.71%","92.86%"
"883","Pocillopora_meandrina_HIv1___RNAseq.g26470.t1","GO:0043027","cysteine-type endopeptidase inhibitor activity invo...",21,6,1.23,0.00102,"Molecular Functions",2798,"Cluster_21",-0.61665306934314,0.2679286525519,0.94363319310705,163,-22.32,"2 16","457 478",14,"85.71%","92.86%"
"884","Pocillopora_meandrina_HIv1___RNAseq.g26470.t1","GO:0120283","protein serine/threonine kinase binding",11,4,0.65,0.0028,"Molecular Functions",2798,"Cluster_21",-0.61665306934314,0.2679286525519,0.94363319310705,163,-22.32,"2 16","457 478",14,"85.71%","92.86%"
"885","Pocillopora_meandrina_HIv1___RNAseq.g30069.t1","GO:0005524","ATP binding",2008,141,118,0.01249,"Molecular Functions",2082,"Cluster_1952",-0.419591360593397,0.481878297939703,0.971672269920352,161,-21,"2 18","962 983",16,"81.25%","81.25%"
"886","Pocillopora_meandrina_HIv1___RNAseq.g30069.t1","GO:0042802","identical protein binding",1506,105,88.5,0.02488,"Molecular Functions",2082,"Cluster_1952",-0.419591360593397,0.481878297939703,0.971672269920352,161,-21,"2 18","962 983",16,"81.25%","81.25%"
"887","Pocillopora_meandrina_HIv1___RNAseq.g10920.t1","GO:0005524","ATP binding",2008,141,118,0.01249,"Molecular Functions",568,"Cluster_1938",-0.0376517549838778,0.952071626026327,0.999610930147471,160,-22.52,"2 22","178 201",21,"66.67%","80.95%"
"888","Pocillopora_meandrina_HIv1___RNAseq.g10920.t1","GO:0042802","identical protein binding",1506,105,88.5,0.02488,"Molecular Functions",568,"Cluster_1938",-0.0376517549838778,0.952071626026327,0.999610930147471,160,-22.52,"2 22","178 201",21,"66.67%","80.95%"
"889","Pocillopora_meandrina_HIv1___RNAseq.g10920.t1","GO:0106310","protein serine kinase activity",482,41,28.32,0.01109,"Molecular Functions",568,"Cluster_1938",-0.0376517549838778,0.952071626026327,0.999610930147471,160,-22.52,"2 22","178 201",21,"66.67%","80.95%"
"890","Pocillopora_meandrina_HIv1___RNAseq.g29556.t1a","GO:0042802","identical protein binding",1506,105,88.5,0.02488,"Molecular Functions",443,"Cluster_1938",-0.279573331031636,0.648729219498927,0.977982859683052,159,-21.99,"2 22","308 333",23,"65.22%","82.61%"
"891","Pocillopora_meandrina_HIv1___RNAseq.g29556.t1a","GO:0042802","identical protein binding",1506,105,88.5,0.02488,"Molecular Functions",444,"Cluster_4572",-0.351570578855669,0.561766829890939,0.974211025850413,161,-21.17,"2 20","474 494",18,"77.78%","83.33%"
"892","Pocillopora_meandrina_HIv1___RNAseq.g15976.t1","GO:0005524","ATP binding",2008,141,118,0.01249,"Molecular Functions",2840,"Cluster_1938",-0.558519475855335,0.327801475185165,0.959527840080815,150,-20.04,"2 22","608 630",21,"66.67%","76.19%"
"893","Pocillopora_meandrina_HIv1___RNAseq.g15976.t1","GO:0106310","protein serine kinase activity",482,41,28.32,0.01109,"Molecular Functions",2840,"Cluster_1938",-0.558519475855335,0.327801475185165,0.959527840080815,150,-20.04,"2 22","608 630",21,"66.67%","76.19%"
"894","Pocillopora_meandrina_HIv1___RNAseq.g15753.t1","GO:0005524","ATP binding",2008,141,118,0.01249,"Molecular Functions",2846,"Cluster_1015",-0.364160069766829,0.546799100419136,0.973552982047009,152,-22.37,"2 21","742 763",21,"71.43%","76.19%"
"895","Pocillopora_meandrina_HIv1___RNAseq.g15753.t1","GO:0106310","protein serine kinase activity",482,41,28.32,0.01109,"Molecular Functions",2846,"Cluster_1015",-0.364160069766829,0.546799100419136,0.973552982047009,152,-22.37,"2 21","742 763",21,"71.43%","76.19%"
"896","Pocillopora_meandrina_HIv1___RNAseq.g10761.t1","GO:0005524","ATP binding",2008,141,118,0.01249,"Molecular Functions",83,"Cluster_4039",-0.577610541760831,0.307797461496804,0.953095941815671,169,-25.57,"2 20","280 303",20,"80.00%","90.00%"
"897","Pocillopora_meandrina_HIv1___RNAseq.g10761.t1","GO:0005524","ATP binding",2008,141,118,0.01249,"Molecular Functions",85,"Cluster_4438",-0.816904696510798,0.0914212554569366,0.841091466736371,159,-21.98,"2 16","43 64",14,"85.71%","85.71%"
"898","Pocillopora_meandrina_HIv1___RNAseq.g24726.t1","GO:0005524","ATP binding",2008,141,118,0.01249,"Molecular Functions",3044,"Cluster_1068",-0.324630149456207,0.594047185031545,0.976732732570479,150,-20.13,"2 17","38 58",15,"80.00%","80.00%"
"899","Pocillopora_meandrina_HIv1___RNAseq.g24726.t1","GO:0005524","ATP binding",2008,141,118,0.01249,"Molecular Functions",3045,"Cluster_4438",-0.357841167624498,0.554302017955393,0.973839008969298,156,-21.63,"2 21","746 765",19,"78.95%","78.95%"
"900","Pocillopora_meandrina_HIv1___TS.g20181.t1","GO:0140803","NAD+-protein-cysteine ADP-ribosyltransferase activi...",16,4,0.94,0.01221,"Molecular Functions",2688,"Cluster_3661",-0.942597327178206,0.0163665384985932,0.674410729954456,160,-20.45,"2 20","331 353",20,"80.00%","80.00%"
"901","Pocillopora_meandrina_HIv1___RNAseq.g1595.t1","GO:0005524","ATP binding",2008,141,118,0.01249,"Molecular Functions",1878,"Cluster_2973",-0.274914592858982,0.654428378248422,0.977982859683052,165,-20.71,"2 20","937 957",18,"83.33%","83.33%"
"902","Pocillopora_meandrina_HIv1___RNAseq.g1595.t1","GO:0042802","identical protein binding",1506,105,88.5,0.02488,"Molecular Functions",1878,"Cluster_2973",-0.274914592858982,0.654428378248422,0.977982859683052,165,-20.71,"2 20","937 957",18,"83.33%","83.33%"
"903","Pocillopora_meandrina_HIv1___RNAseq.g7705.t1","GO:0042802","identical protein binding",1506,105,88.5,0.02488,"Molecular Functions",19,"Cluster_1938",-0.721886476538527,0.168524744703723,0.892492760956418,155,-21.63,"2 22","674 699",23,"65.22%","78.26%"
"904","Pocillopora_meandrina_HIv1___RNAseq.g7705.t1","GO:0045296","cadherin binding",100,11,5.88,0.03263,"Molecular Functions",19,"Cluster_1938",-0.721886476538527,0.168524744703723,0.892492760956418,155,-21.63,"2 22","674 699",23,"65.22%","78.26%"
"905","Pocillopora_meandrina_HIv1___TS.g18167.t1","GO:0005524","ATP binding",2008,141,118,0.01249,"Molecular Functions",2076,"Cluster_1938",-0.498563149634257,0.392587331064017,0.967903306776107,160,-21.05,"2 19","651 672",17,"76.47%","88.24%"
"906","Pocillopora_meandrina_HIv1___TS.g1387.t1b","GO:0005524","ATP binding",2008,141,118,0.01249,"Molecular Functions",782,"Cluster_4118",-0.428712207672759,0.471361701551233,0.970249219679797,173,-23.36,"2 21","390 411",20,"85.00%","90.00%"
"907","Pocillopora_meandrina_HIv1___TS.g1387.t1b","GO:0106310","protein serine kinase activity",482,41,28.32,0.01109,"Molecular Functions",782,"Cluster_4118",-0.428712207672759,0.471361701551233,0.970249219679797,173,-23.36,"2 21","390 411",20,"85.00%","90.00%"
"908","Pocillopora_meandrina_HIv1___RNAseq.g19430.t1","GO:0005524","ATP binding",2008,141,118,0.01249,"Molecular Functions",315,"Cluster_1296",-0.0841176447612713,0.893024527570358,0.997033432013062,141,-22.65,"2 21","758 775",19,"73.68%","73.68%"
"909","Pocillopora_meandrina_HIv1___RNAseq.g13890.t1","GO:0005524","ATP binding",2008,141,118,0.01249,"Molecular Functions",21,"Cluster_925",-0.360103856233978,0.551613094436173,0.973839008969298,150,-29.8,"2 20","40 70",27,"62.96%","66.67%"
