species,feature_type,feature_id,genomic_class,host_gene_id,chr,promoter_start,promoter_end,strand
Ptuh,lncRNA,lncRNA_12819,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,1663021,1664920,+
Ptuh,lncRNA,lncRNA_12820,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,1665206,1667105,+
Ptuh,lncRNA,lncRNA_12821,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,1907854,1909753,+
Ptuh,lncRNA,lncRNA_12822,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,1907860,1909759,+
Ptuh,lncRNA,lncRNA_12823,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,2261043,2262942,+
Ptuh,lncRNA,lncRNA_12824,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,2263101,2265000,+
Ptuh,lncRNA,lncRNA_12825,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,2263149,2265048,+
Ptuh,lncRNA,lncRNA_12826,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,2377809,2379708,+
Ptuh,lncRNA,lncRNA_12827,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,2377809,2379708,+
Ptuh,lncRNA,lncRNA_12828,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,2377980,2379879,+
Ptuh,lncRNA,lncRNA_12829,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,2380611,2382510,+
Ptuh,lncRNA,lncRNA_12830,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,2473865,2475764,+
Ptuh,lncRNA,lncRNA_12831,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,2533969,2535868,+
Ptuh,lncRNA,lncRNA_12832,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,2598386,2600285,+
Ptuh,lncRNA,lncRNA_12833,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,2630883,2632782,+
Ptuh,lncRNA,lncRNA_12834,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,2808360,2810259,+
Ptuh,lncRNA,lncRNA_12835,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,2852857,2854756,+
Ptuh,lncRNA,lncRNA_12836,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,2855866,2857765,+
Ptuh,lncRNA,lncRNA_12837,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,2855866,2857765,+
Ptuh,lncRNA,lncRNA_12838,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,2877070,2878969,+
Ptuh,lncRNA,lncRNA_12839,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,2975881,2977780,+
Ptuh,lncRNA,lncRNA_12840,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,2992703,2994602,+
Ptuh,lncRNA,lncRNA_12841,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,3059827,3061726,+
Ptuh,lncRNA,lncRNA_12842,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,3185561,3187460,+
Ptuh,lncRNA,lncRNA_12843,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,3188802,3190701,+
Ptuh,lncRNA,lncRNA_12844,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,3211811,3213710,+
Ptuh,lncRNA,lncRNA_12845,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,3251822,3253721,+
Ptuh,lncRNA,lncRNA_12846,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,3420313,3422212,+
Ptuh,lncRNA,lncRNA_12847,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,3611376,3613275,+
Ptuh,lncRNA,lncRNA_12848,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,3611388,3613287,+
Ptuh,lncRNA,lncRNA_12849,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,3816731,3818630,+
Ptuh,lncRNA,lncRNA_12850,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,3763195,3765094,+
Ptuh,lncRNA,lncRNA_12851,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,3805879,3807778,+
Ptuh,lncRNA,lncRNA_12852,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,3876254,3878153,+
Ptuh,lncRNA,lncRNA_12853,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,3841272,3843171,+
Ptuh,lncRNA,lncRNA_12854,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,3862527,3864426,+
Ptuh,lncRNA,lncRNA_12855,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,3874273,3876172,+
Ptuh,lncRNA,lncRNA_12856,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,3884517,3886416,+
Ptuh,lncRNA,lncRNA_12857,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,3900619,3902518,+
Ptuh,lncRNA,lncRNA_12858,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,4122178,4124077,+
Ptuh,lncRNA,lncRNA_12859,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,4128826,4130725,+
Ptuh,lncRNA,lncRNA_12860,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,4127617,4129516,+
Ptuh,lncRNA,lncRNA_12861,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,4236417,4238316,+
Ptuh,lncRNA,lncRNA_12862,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,4534054,4535953,+
Ptuh,lncRNA,lncRNA_12863,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,4740738,4742637,+
Ptuh,lncRNA,lncRNA_12864,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,4753313,4755212,+
Ptuh,lncRNA,lncRNA_12865,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,4881642,4883541,+
Ptuh,lncRNA,lncRNA_12866,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,4881642,4883541,+
Ptuh,lncRNA,lncRNA_12867,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,4881957,4883856,+
Ptuh,lncRNA,lncRNA_12868,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,4882078,4883977,+
Ptuh,lncRNA,lncRNA_12869,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,4882137,4884036,+
Ptuh,lncRNA,lncRNA_12870,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,4882412,4884311,+
Ptuh,lncRNA,lncRNA_12871,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,4884506,4886405,+
Ptuh,lncRNA,lncRNA_12872,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,4944142,4946041,+
Ptuh,lncRNA,lncRNA_12873,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,4992052,4993951,+
Ptuh,lncRNA,lncRNA_12874,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,5053832,5055731,+
Ptuh,lncRNA,lncRNA_12875,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,5175082,5176981,+
Ptuh,lncRNA,lncRNA_12876,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,5175082,5176981,+
Ptuh,lncRNA,lncRNA_12877,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,5175089,5176988,+
Ptuh,lncRNA,lncRNA_12878,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,5583560,5585459,+
Ptuh,lncRNA,lncRNA_12879,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,16038,17937,+
Ptuh,lncRNA,lncRNA_12880,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,278641,280540,+
Ptuh,lncRNA,lncRNA_12881,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,359920,361819,+
Ptuh,lncRNA,lncRNA_12882,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,367489,369388,+
Ptuh,lncRNA,lncRNA_12883,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,391253,393152,+
Ptuh,lncRNA,lncRNA_12884,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,404903,406802,+
Ptuh,lncRNA,lncRNA_12885,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,411750,413649,+
Ptuh,lncRNA,lncRNA_12886,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,421570,423469,+
Ptuh,lncRNA,lncRNA_12887,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,424132,426031,+
Ptuh,lncRNA,lncRNA_12888,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,442934,444833,+
Ptuh,lncRNA,lncRNA_12889,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,466326,468225,+
Ptuh,lncRNA,lncRNA_12890,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,522256,524155,+
Ptuh,lncRNA,lncRNA_12891,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,526328,528227,+
Ptuh,lncRNA,lncRNA_12892,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,527365,529264,+
Ptuh,lncRNA,lncRNA_12893,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,609265,611164,+
Ptuh,lncRNA,lncRNA_12894,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,693688,695587,+
Ptuh,lncRNA,lncRNA_12895,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,893395,895294,+
Ptuh,lncRNA,lncRNA_12896,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,905811,907710,+
Ptuh,lncRNA,lncRNA_12897,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,907917,909816,+
Ptuh,lncRNA,lncRNA_12898,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,1021020,1022919,+
Ptuh,lncRNA,lncRNA_12899,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,1025619,1027518,+
Ptuh,lncRNA,lncRNA_12900,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,1027961,1029860,+
Ptuh,lncRNA,lncRNA_12901,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,1044898,1046797,+
Ptuh,lncRNA,lncRNA_12902,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,1456827,1458726,+
Ptuh,lncRNA,lncRNA_12903,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,1483579,1485478,+
Ptuh,lncRNA,lncRNA_12904,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,1534622,1536521,+
Ptuh,lncRNA,lncRNA_12905,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,1535446,1537345,+
Ptuh,lncRNA,lncRNA_12906,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,1536986,1538885,+
Ptuh,lncRNA,lncRNA_12907,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,1544149,1546048,+
Ptuh,lncRNA,lncRNA_12908,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,1779997,1781896,+
Ptuh,lncRNA,lncRNA_12909,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,1822691,1824590,+
Ptuh,lncRNA,lncRNA_12910,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,1860542,1862441,+
Ptuh,lncRNA,lncRNA_12911,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,1875990,1877889,+
Ptuh,lncRNA,lncRNA_12912,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,1959840,1961739,+
Ptuh,lncRNA,lncRNA_12913,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,1974053,1975952,+
Ptuh,lncRNA,lncRNA_12914,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,2020079,2021978,+
Ptuh,lncRNA,lncRNA_12915,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,2020701,2022600,+
Ptuh,lncRNA,lncRNA_12916,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,2060035,2061934,+
Ptuh,lncRNA,lncRNA_12917,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,2090526,2092425,+
Ptuh,lncRNA,lncRNA_12918,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,2187686,2189585,+
Ptuh,lncRNA,lncRNA_12919,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,2189134,2191033,+
Ptuh,lncRNA,lncRNA_12920,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,2207129,2209028,+
Ptuh,lncRNA,lncRNA_12921,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,2226788,2228687,+
Ptuh,lncRNA,lncRNA_12922,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,2259301,2261200,+
Ptuh,lncRNA,lncRNA_12923,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,2273910,2275809,+
Ptuh,lncRNA,lncRNA_12924,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,2294600,2296499,+
Ptuh,lncRNA,lncRNA_12925,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,2373470,2375369,+
Ptuh,lncRNA,lncRNA_12926,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,2405137,2407036,+
Ptuh,lncRNA,lncRNA_12927,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,2410690,2412589,+
Ptuh,lncRNA,lncRNA_12928,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,2418298,2420197,+
Ptuh,lncRNA,lncRNA_12929,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,2445946,2447845,+
Ptuh,lncRNA,lncRNA_12930,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,2493356,2495255,+
Ptuh,lncRNA,lncRNA_12931,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,2519032,2520931,+
Ptuh,lncRNA,lncRNA_12932,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,2584387,2586286,+
Ptuh,lncRNA,lncRNA_12933,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,2658338,2660237,+
Ptuh,lncRNA,lncRNA_12934,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,2693638,2695537,+
Ptuh,lncRNA,lncRNA_12935,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,2741305,2743204,+
Ptuh,lncRNA,lncRNA_12936,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,2746457,2748356,+
Ptuh,lncRNA,lncRNA_12937,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,2747625,2749524,+
Ptuh,lncRNA,lncRNA_12938,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,2858977,2860876,+
Ptuh,lncRNA,lncRNA_12939,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,2875000,2876899,+
Ptuh,lncRNA,lncRNA_12940,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,2902588,2904487,+
Ptuh,lncRNA,lncRNA_12941,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,2993616,2995515,+
Ptuh,lncRNA,lncRNA_12942,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,2997269,2999168,+
Ptuh,lncRNA,lncRNA_12943,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,3070888,3072787,+
Ptuh,lncRNA,lncRNA_12944,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,3149717,3151616,+
Ptuh,lncRNA,lncRNA_12945,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,3190660,3192559,+
Ptuh,lncRNA,lncRNA_12946,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,3451294,3453193,+
Ptuh,lncRNA,lncRNA_12947,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,3453688,3455587,+
Ptuh,lncRNA,lncRNA_12948,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,3639923,3641822,+
Ptuh,lncRNA,lncRNA_12949,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,3643464,3645363,+
Ptuh,lncRNA,lncRNA_12950,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,3917426,3919325,+
Ptuh,lncRNA,lncRNA_12951,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,3928419,3930318,+
Ptuh,lncRNA,lncRNA_12952,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,4047123,4049022,+
Ptuh,lncRNA,lncRNA_12953,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,4240754,4242653,+
Ptuh,lncRNA,lncRNA_12954,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,4290263,4292162,+
Ptuh,lncRNA,lncRNA_12955,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,4306755,4308654,+
Ptuh,lncRNA,lncRNA_12956,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,4323246,4325145,+
Ptuh,lncRNA,lncRNA_12957,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,4332581,4334480,+
Ptuh,lncRNA,lncRNA_12958,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,4335173,4337072,+
Ptuh,lncRNA,lncRNA_12959,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,4481628,4483527,+
Ptuh,lncRNA,lncRNA_12960,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,4482326,4484225,+
Ptuh,lncRNA,lncRNA_12961,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,4489141,4491040,+
Ptuh,lncRNA,lncRNA_12962,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,4490046,4491945,+
Ptuh,lncRNA,lncRNA_12963,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,4492919,4494818,+
Ptuh,lncRNA,lncRNA_12964,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,4494480,4496379,+
Ptuh,lncRNA,lncRNA_12965,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,4498629,4500528,+
Ptuh,lncRNA,lncRNA_12966,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,4500522,4502421,+
Ptuh,lncRNA,lncRNA_12967,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,4530738,4532637,+
Ptuh,lncRNA,lncRNA_12968,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,4541873,4543772,+
Ptuh,lncRNA,lncRNA_12969,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,4568602,4570501,+
Ptuh,lncRNA,lncRNA_12970,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,4569358,4571257,+
Ptuh,lncRNA,lncRNA_12971,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,4583602,4585501,+
Ptuh,lncRNA,lncRNA_12972,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,4586595,4588494,+
Ptuh,lncRNA,lncRNA_12973,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,4670298,4672197,+
Ptuh,lncRNA,lncRNA_12974,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,4683561,4685460,+
Ptuh,lncRNA,lncRNA_12975,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,4759497,4761396,+
Ptuh,lncRNA,lncRNA_12976,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,4791924,4793823,+
Ptuh,lncRNA,lncRNA_12977,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,4800844,4802743,+
Ptuh,lncRNA,lncRNA_12978,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,4802992,4804891,+
Ptuh,lncRNA,lncRNA_12979,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,4876926,4878825,+
Ptuh,lncRNA,lncRNA_12980,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,4878727,4880626,+
Ptuh,lncRNA,lncRNA_12981,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,4977928,4979827,+
Ptuh,lncRNA,lncRNA_12982,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,5015640,5017539,+
Ptuh,lncRNA,lncRNA_12983,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,5019919,5021818,+
Ptuh,lncRNA,lncRNA_12984,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,5055283,5057182,+
Ptuh,lncRNA,lncRNA_12985,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,5087134,5089033,+
Ptuh,lncRNA,lncRNA_12986,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,5301876,5303775,+
Ptuh,lncRNA,lncRNA_12987,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,5390811,5392710,+
Ptuh,lncRNA,lncRNA_12988,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,5474402,5476301,+
Ptuh,lncRNA,lncRNA_12989,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000026,5478984,5480883,+
Ptuh,lncRNA,lncRNA_12990,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,7376,9275,+
Ptuh,lncRNA,lncRNA_12991,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,79401,81300,+
Ptuh,lncRNA,lncRNA_12992,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,118157,120056,+
Ptuh,lncRNA,lncRNA_12993,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,275203,277102,+
Ptuh,lncRNA,lncRNA_12994,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,388255,390154,+
Ptuh,lncRNA,lncRNA_12995,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,391229,393128,+
Ptuh,lncRNA,lncRNA_12996,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,491241,493140,+
Ptuh,lncRNA,lncRNA_12997,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,491279,493178,+
Ptuh,lncRNA,lncRNA_12998,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,666687,668586,+
Ptuh,lncRNA,lncRNA_12999,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,918619,920518,+
Ptuh,lncRNA,lncRNA_13000,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,970762,972661,+
Ptuh,lncRNA,lncRNA_13001,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,1063939,1065838,+
Ptuh,lncRNA,lncRNA_13002,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,1410165,1412064,+
Ptuh,lncRNA,lncRNA_13003,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,1416932,1418831,+
Ptuh,lncRNA,lncRNA_13004,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,1443672,1445571,+
Ptuh,lncRNA,lncRNA_13005,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,1455229,1457128,+
Ptuh,lncRNA,lncRNA_13006,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,1470656,1472555,+
Ptuh,lncRNA,lncRNA_13007,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,1470976,1472875,+
Ptuh,lncRNA,lncRNA_13008,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,1470983,1472882,+
Ptuh,lncRNA,lncRNA_13009,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,1501947,1503846,+
Ptuh,lncRNA,lncRNA_13010,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,1555869,1557768,+
Ptuh,lncRNA,lncRNA_13011,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,1593081,1594980,+
Ptuh,lncRNA,lncRNA_13012,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,1593081,1594980,+
Ptuh,lncRNA,lncRNA_13013,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,1593081,1594980,+
Ptuh,lncRNA,lncRNA_13014,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,1593081,1594980,+
Ptuh,lncRNA,lncRNA_13015,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,1593116,1595015,+
Ptuh,lncRNA,lncRNA_13016,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,1696910,1698809,+
Ptuh,lncRNA,lncRNA_13017,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,1702774,1704673,+
Ptuh,lncRNA,lncRNA_13018,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,1713630,1715529,+
Ptuh,lncRNA,lncRNA_13019,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,1917532,1919431,+
Ptuh,lncRNA,lncRNA_13020,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,1941265,1943164,+
Ptuh,lncRNA,lncRNA_13021,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,1961568,1963467,+
Ptuh,lncRNA,lncRNA_13022,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,1961570,1963469,+
Ptuh,lncRNA,lncRNA_13023,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,1964170,1966069,+
Ptuh,lncRNA,lncRNA_13024,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,1970836,1972735,+
Ptuh,lncRNA,lncRNA_13025,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,1971624,1973523,+
Ptuh,lncRNA,lncRNA_13026,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,2072772,2074671,+
Ptuh,lncRNA,lncRNA_13027,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,2393738,2395637,+
Ptuh,lncRNA,lncRNA_13028,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,2157179,2159078,+
Ptuh,lncRNA,lncRNA_13029,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,2158627,2160526,+
Ptuh,lncRNA,lncRNA_13030,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,2180817,2182716,+
Ptuh,lncRNA,lncRNA_13031,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,2359290,2361189,+
Ptuh,lncRNA,lncRNA_13032,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,2683684,2685583,+
Ptuh,lncRNA,lncRNA_13033,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,2757174,2759073,+
Ptuh,lncRNA,lncRNA_13034,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,2758451,2760350,+
Ptuh,lncRNA,lncRNA_13035,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,2809460,2811359,+
Ptuh,lncRNA,lncRNA_13036,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,2834290,2836189,+
Ptuh,lncRNA,lncRNA_13037,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,2843563,2845462,+
Ptuh,lncRNA,lncRNA_13038,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,2844391,2846290,+
Ptuh,lncRNA,lncRNA_13039,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,3312457,3314356,+
Ptuh,lncRNA,lncRNA_13040,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,3214902,3216801,+
Ptuh,lncRNA,lncRNA_13041,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,3215089,3216988,+
Ptuh,lncRNA,lncRNA_13042,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,3575788,3577687,+
Ptuh,lncRNA,lncRNA_13043,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,3654157,3656056,+
Ptuh,lncRNA,lncRNA_13044,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,3657204,3659103,+
