,source,target,region,Alignment,energy,total_bp_shared,query_similar,subject_similar,PCC.cor,PCC_magnitude,PCC_direction,p_value,interaction_support
1588,lncRNA_4954,FUN_007714,lncRNA_mRNA,NA,NA,NA,NA,NA,0.974387059524202,0.974387059524202,1,0.00490170782529293,coexpression alone
1589,lncRNA_4954,FUN_007721,lncRNA_mRNA,NA,NA,NA,NA,NA,0.998805648551185,0.998805648551185,1,4.95397999129341e-05,coexpression alone
1590,lncRNA_4954,FUN_007726,lncRNA_mRNA,NA,NA,NA,NA,NA,0.973967401709202,0.973967401709202,1,0.00502234986884576,coexpression alone
1591,lncRNA_4954,FUN_007736,lncRNA_mRNA,NA,NA,NA,NA,NA,0.973967401709202,0.973967401709202,1,0.00502234986884576,coexpression alone
1592,lncRNA_4954,FUN_010505,lncRNA_mRNA,NA,NA,NA,NA,NA,0.978002571659178,0.978002571659178,1,0.00390349399138025,coexpression alone
1593,lncRNA_4954,FUN_011221,lncRNA_mRNA,NA,NA,NA,NA,NA,0.980575718008392,0.980575718008392,1,0.00324027510207832,coexpression alone
1594,lncRNA_4954,FUN_011232,lncRNA_mRNA,NA,NA,NA,NA,NA,0.982526656676506,0.982526656676506,1,0.00276538947287832,coexpression alone
1595,lncRNA_4954,FUN_013560,lncRNA_mRNA,NA,NA,NA,NA,NA,0.999288841486353,0.999288841486353,1,2.27634007657375e-05,coexpression alone
1596,lncRNA_4954,FUN_016694,lncRNA_mRNA,NA,NA,NA,NA,NA,0.986189087552508,0.986189087552508,1,0.00194431070436649,coexpression alone
1597,lncRNA_4954,FUN_018807,lncRNA_mRNA,NA,NA,NA,NA,NA,0.960607127347594,0.960607127347594,1,0.0093299079229824,coexpression alone
1598,lncRNA_4954,FUN_019689,lncRNA_mRNA,NA,NA,NA,NA,NA,0.973967401709202,0.973967401709202,1,0.00502234986884579,coexpression alone
1599,lncRNA_4954,FUN_024931,lncRNA_mRNA,NA,NA,NA,NA,NA,0.963915205435892,0.963915205435892,1,0.00818380825221181,coexpression alone
1600,lncRNA_4954,FUN_031399,lncRNA_mRNA,NA,NA,NA,NA,NA,0.990316230199297,0.990316230199297,1,0.00114226980272809,coexpression alone
1601,lncRNA_4954,FUN_029470,lncRNA_mRNA,NA,NA,NA,NA,NA,0.982884696918792,0.982884696918792,1,0.00268097422530651,coexpression alone
1602,lncRNA_4954,FUN_031602,lncRNA_mRNA,NA,NA,NA,NA,NA,0.982288616303398,0.982288616303398,1,0.00282198973911569,coexpression alone
1603,lncRNA_4954,FUN_031959,lncRNA_mRNA,NA,NA,NA,NA,NA,0.973967401709202,0.973967401709202,1,0.00502234986884576,coexpression alone
1604,lncRNA_4954,FUN_030041,lncRNA_mRNA,NA,NA,NA,NA,NA,0.99189935223992,0.99189935223992,1,0.000874148196878637,coexpression alone
1605,lncRNA_4954,FUN_037543,lncRNA_mRNA,NA,NA,NA,NA,NA,0.973967401709202,0.973967401709202,1,0.00502234986884579,coexpression alone
1606,lncRNA_4954,FUN_040366,lncRNA_mRNA,NA,NA,NA,NA,NA,0.96859521744057,0.96859521744057,1,0.00664922565618874,coexpression alone
1607,lncRNA_4954,FUN_001440,lncRNA_mRNA,NA,NA,NA,NA,NA,0.996865224564583,0.996865224564583,1,0.000210590701939468,coexpression alone
1608,lncRNA_4954,FUN_040132,lncRNA_mRNA,NA,NA,NA,NA,NA,0.976077239554968,0.976077239554968,1,0.00442574316035883,coexpression alone
1609,lncRNA_5002,FUN_029948,lncRNA_mRNA,NA,NA,NA,NA,NA,0.996704392896769,0.996704392896769,1,0.000226998086800292,coexpression alone
1610,lncRNA_5002,FUN_040366,lncRNA_mRNA,NA,NA,NA,NA,NA,0.9652163923814,0.9652163923814,1,0.00774670090579178,coexpression alone
1611,lncRNA_5002,FUN_043323,lncRNA_mRNA,NA,NA,NA,NA,NA,0.989745578335579,0.989745578335579,1,0.00124460479888885,coexpression alone
1612,lncRNA_5103,FUN_040457,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969972958376805,0.969972958376805,1,0.00621780177023527,coexpression alone
1613,lncRNA_5103,FUN_006496,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969972958376805,0.969972958376805,1,0.0062178017702353,coexpression alone
1614,lncRNA_5103,FUN_005646,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969972958376805,0.969972958376805,1,0.00621780177023527,coexpression alone
1615,lncRNA_5103,FUN_031944,lncRNA_mRNA,NA,NA,NA,NA,NA,0.964966555901459,0.964966555901459,1,0.00783001584300327,coexpression alone
1616,lncRNA_5103,FUN_005639,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969972958376805,0.969972958376805,1,0.00621780177023527,coexpression alone
1617,lncRNA_5103,FUN_041060,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969972958376805,0.969972958376805,1,0.00621780177023527,coexpression alone
1618,lncRNA_5103,FUN_018647,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969972958376805,0.969972958376805,1,0.00621780177023527,coexpression alone
1619,lncRNA_5103,FUN_014272,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969972958376805,0.969972958376805,1,0.00621780177023527,coexpression alone
1620,lncRNA_5103,FUN_008843,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969972958376805,0.969972958376805,1,0.00621780177023527,coexpression alone
1621,lncRNA_5103,FUN_005665,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969972958376805,0.969972958376805,1,0.00621780177023527,coexpression alone
1622,lncRNA_5103,FUN_007714,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969842350139748,0.969842350139748,1,0.00625829025774287,coexpression alone
1623,lncRNA_5103,FUN_007721,lncRNA_mRNA,NA,NA,NA,NA,NA,0.980240640167189,0.980240640167189,1,0.00332431184941061,coexpression alone
1624,lncRNA_5103,FUN_007726,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969972958376805,0.969972958376805,1,0.00621780177023527,coexpression alone
1625,lncRNA_5103,FUN_007736,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969972958376805,0.969972958376805,1,0.00621780177023527,coexpression alone
1626,lncRNA_5103,FUN_010505,lncRNA_mRNA,NA,NA,NA,NA,NA,0.972494544098433,0.972494544098433,1,0.00545333478016877,coexpression alone
1627,lncRNA_5103,FUN_011221,lncRNA_mRNA,NA,NA,NA,NA,NA,0.975585015417786,0.975585015417786,1,0.00456269699896327,coexpression alone
1628,lncRNA_5103,FUN_011232,lncRNA_mRNA,NA,NA,NA,NA,NA,0.97731720306831,0.97731720306831,1,0.00408691473218757,coexpression alone
1629,lncRNA_5103,FUN_011308,lncRNA_mRNA,NA,NA,NA,NA,NA,0.967265858648162,0.967265858648162,1,0.00707442738413896,coexpression alone
1630,lncRNA_5103,FUN_013560,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969552540156312,0.969552540156312,1,0.00634843957000417,coexpression alone
1631,lncRNA_5103,FUN_016694,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969543223666186,0.969543223666186,1,0.00635134462575013,coexpression alone
1632,lncRNA_5103,FUN_018807,lncRNA_mRNA,NA,NA,NA,NA,NA,0.967158880156825,0.967158880156825,1,0.00710902030057774,coexpression alone
1633,lncRNA_5103,FUN_019689,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969972958376805,0.969972958376805,1,0.00621780177023527,coexpression alone
1634,lncRNA_5103,FUN_031399,lncRNA_mRNA,NA,NA,NA,NA,NA,0.979043380718622,0.979043380718622,1,0.00363032718643339,coexpression alone
1635,lncRNA_5103,FUN_029470,lncRNA_mRNA,NA,NA,NA,NA,NA,0.9821023685766,0.9821023685766,1,0.00286653882742996,coexpression alone
1636,lncRNA_5103,FUN_031602,lncRNA_mRNA,NA,NA,NA,NA,NA,0.98324252618854,0.98324252618854,1,0.00259747880554927,coexpression alone
1637,lncRNA_5103,FUN_031959,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969972958376805,0.969972958376805,1,0.00621780177023527,coexpression alone
1638,lncRNA_5103,FUN_037543,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969972958376805,0.969972958376805,1,0.00621780177023523,coexpression alone
1639,lncRNA_5103,FUN_040366,lncRNA_mRNA,NA,NA,NA,NA,NA,0.966950702096915,0.966950702096915,1,0.00717649628821332,coexpression alone
1640,lncRNA_5103,FUN_001440,lncRNA_mRNA,NA,NA,NA,NA,NA,0.968358197766859,0.968358197766859,1,0.00672440095721857,coexpression alone
1641,lncRNA_5103,FUN_040132,lncRNA_mRNA,NA,NA,NA,NA,NA,0.966825779415918,0.966825779415918,1,0.00721708752815902,coexpression alone
1642,lncRNA_5104,FUN_040457,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969972958376805,0.969972958376805,1,0.00621780177023527,coexpression alone
1643,lncRNA_5104,FUN_006496,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969972958376805,0.969972958376805,1,0.0062178017702353,coexpression alone
1644,lncRNA_5104,FUN_005646,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969972958376805,0.969972958376805,1,0.00621780177023527,coexpression alone
1645,lncRNA_5104,FUN_031944,lncRNA_mRNA,NA,NA,NA,NA,NA,0.964966555901459,0.964966555901459,1,0.00783001584300327,coexpression alone
1646,lncRNA_5104,FUN_005639,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969972958376805,0.969972958376805,1,0.00621780177023527,coexpression alone
1647,lncRNA_5104,FUN_041060,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969972958376805,0.969972958376805,1,0.00621780177023527,coexpression alone
1648,lncRNA_5104,FUN_018647,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969972958376805,0.969972958376805,1,0.00621780177023527,coexpression alone
1649,lncRNA_5104,FUN_014272,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969972958376805,0.969972958376805,1,0.00621780177023527,coexpression alone
1650,lncRNA_5104,FUN_008843,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969972958376805,0.969972958376805,1,0.00621780177023527,coexpression alone
1651,lncRNA_5104,FUN_005665,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969972958376805,0.969972958376805,1,0.00621780177023527,coexpression alone
1652,lncRNA_5104,FUN_007714,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969842350139748,0.969842350139748,1,0.00625829025774287,coexpression alone
1653,lncRNA_5104,FUN_007721,lncRNA_mRNA,NA,NA,NA,NA,NA,0.980240640167189,0.980240640167189,1,0.00332431184941061,coexpression alone
1654,lncRNA_5104,FUN_007726,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969972958376805,0.969972958376805,1,0.00621780177023527,coexpression alone
1655,lncRNA_5104,FUN_007736,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969972958376805,0.969972958376805,1,0.00621780177023527,coexpression alone
1656,lncRNA_5104,FUN_010505,lncRNA_mRNA,NA,NA,NA,NA,NA,0.972494544098433,0.972494544098433,1,0.00545333478016877,coexpression alone
1657,lncRNA_5104,FUN_011221,lncRNA_mRNA,NA,NA,NA,NA,NA,0.975585015417786,0.975585015417786,1,0.00456269699896327,coexpression alone
1658,lncRNA_5104,FUN_011232,lncRNA_mRNA,NA,NA,NA,NA,NA,0.97731720306831,0.97731720306831,1,0.00408691473218757,coexpression alone
1659,lncRNA_5104,FUN_011308,lncRNA_mRNA,NA,NA,NA,NA,NA,0.967265858648162,0.967265858648162,1,0.00707442738413896,coexpression alone
1660,lncRNA_5104,FUN_013560,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969552540156312,0.969552540156312,1,0.00634843957000417,coexpression alone
1661,lncRNA_5104,FUN_016694,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969543223666186,0.969543223666186,1,0.00635134462575013,coexpression alone
1662,lncRNA_5104,FUN_018807,lncRNA_mRNA,NA,NA,NA,NA,NA,0.967158880156825,0.967158880156825,1,0.00710902030057774,coexpression alone
1663,lncRNA_5104,FUN_019689,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969972958376805,0.969972958376805,1,0.00621780177023527,coexpression alone
1664,lncRNA_5104,FUN_031399,lncRNA_mRNA,NA,NA,NA,NA,NA,0.979043380718622,0.979043380718622,1,0.00363032718643339,coexpression alone
1665,lncRNA_5104,FUN_029470,lncRNA_mRNA,NA,NA,NA,NA,NA,0.9821023685766,0.9821023685766,1,0.00286653882742996,coexpression alone
1666,lncRNA_5104,FUN_031602,lncRNA_mRNA,NA,NA,NA,NA,NA,0.98324252618854,0.98324252618854,1,0.00259747880554927,coexpression alone
1667,lncRNA_5104,FUN_031959,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969972958376805,0.969972958376805,1,0.00621780177023527,coexpression alone
1668,lncRNA_5104,FUN_037543,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969972958376805,0.969972958376805,1,0.00621780177023523,coexpression alone
1669,lncRNA_5104,FUN_040366,lncRNA_mRNA,NA,NA,NA,NA,NA,0.966950702096915,0.966950702096915,1,0.00717649628821332,coexpression alone
1670,lncRNA_5104,FUN_001440,lncRNA_mRNA,NA,NA,NA,NA,NA,0.968358197766859,0.968358197766859,1,0.00672440095721857,coexpression alone
1671,lncRNA_5104,FUN_040132,lncRNA_mRNA,NA,NA,NA,NA,NA,0.966825779415918,0.966825779415918,1,0.00721708752815902,coexpression alone
1672,lncRNA_5105,FUN_040457,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969972958376805,0.969972958376805,1,0.00621780177023527,coexpression alone
1673,lncRNA_5105,FUN_006496,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969972958376805,0.969972958376805,1,0.0062178017702353,coexpression alone
1674,lncRNA_5105,FUN_005646,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969972958376805,0.969972958376805,1,0.00621780177023527,coexpression alone
1675,lncRNA_5105,FUN_031944,lncRNA_mRNA,NA,NA,NA,NA,NA,0.964966555901459,0.964966555901459,1,0.00783001584300327,coexpression alone
1676,lncRNA_5105,FUN_005639,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969972958376805,0.969972958376805,1,0.00621780177023527,coexpression alone
1677,lncRNA_5105,FUN_041060,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969972958376805,0.969972958376805,1,0.00621780177023527,coexpression alone
1678,lncRNA_5105,FUN_018647,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969972958376805,0.969972958376805,1,0.00621780177023527,coexpression alone
1679,lncRNA_5105,FUN_014272,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969972958376805,0.969972958376805,1,0.00621780177023527,coexpression alone
1680,lncRNA_5105,FUN_008843,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969972958376805,0.969972958376805,1,0.00621780177023527,coexpression alone
1681,lncRNA_5105,FUN_005665,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969972958376805,0.969972958376805,1,0.00621780177023527,coexpression alone
1682,lncRNA_5105,FUN_007714,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969842350139748,0.969842350139748,1,0.00625829025774287,coexpression alone
1683,lncRNA_5105,FUN_007721,lncRNA_mRNA,NA,NA,NA,NA,NA,0.980240640167189,0.980240640167189,1,0.00332431184941061,coexpression alone
1684,lncRNA_5105,FUN_007726,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969972958376805,0.969972958376805,1,0.00621780177023527,coexpression alone
1685,lncRNA_5105,FUN_007736,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969972958376805,0.969972958376805,1,0.00621780177023527,coexpression alone
1686,lncRNA_5105,FUN_010505,lncRNA_mRNA,NA,NA,NA,NA,NA,0.972494544098433,0.972494544098433,1,0.00545333478016877,coexpression alone
1687,lncRNA_5105,FUN_011221,lncRNA_mRNA,NA,NA,NA,NA,NA,0.975585015417786,0.975585015417786,1,0.00456269699896327,coexpression alone
1688,lncRNA_5105,FUN_011232,lncRNA_mRNA,NA,NA,NA,NA,NA,0.97731720306831,0.97731720306831,1,0.00408691473218757,coexpression alone
1689,lncRNA_5105,FUN_011308,lncRNA_mRNA,NA,NA,NA,NA,NA,0.967265858648162,0.967265858648162,1,0.00707442738413896,coexpression alone
1690,lncRNA_5105,FUN_013560,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969552540156312,0.969552540156312,1,0.00634843957000417,coexpression alone
1691,lncRNA_5105,FUN_016694,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969543223666186,0.969543223666186,1,0.00635134462575013,coexpression alone
1692,lncRNA_5105,FUN_018807,lncRNA_mRNA,NA,NA,NA,NA,NA,0.967158880156825,0.967158880156825,1,0.00710902030057774,coexpression alone
1693,lncRNA_5105,FUN_019689,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969972958376805,0.969972958376805,1,0.00621780177023527,coexpression alone
1694,lncRNA_5105,FUN_031399,lncRNA_mRNA,NA,NA,NA,NA,NA,0.979043380718622,0.979043380718622,1,0.00363032718643339,coexpression alone
1695,lncRNA_5105,FUN_029470,lncRNA_mRNA,NA,NA,NA,NA,NA,0.9821023685766,0.9821023685766,1,0.00286653882742996,coexpression alone
1696,lncRNA_5105,FUN_031602,lncRNA_mRNA,NA,NA,NA,NA,NA,0.98324252618854,0.98324252618854,1,0.00259747880554927,coexpression alone
1697,lncRNA_5105,FUN_031959,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969972958376805,0.969972958376805,1,0.00621780177023527,coexpression alone
1698,lncRNA_5105,FUN_037543,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969972958376805,0.969972958376805,1,0.00621780177023523,coexpression alone
1699,lncRNA_5105,FUN_040366,lncRNA_mRNA,NA,NA,NA,NA,NA,0.966950702096915,0.966950702096915,1,0.00717649628821332,coexpression alone
1700,lncRNA_5105,FUN_001440,lncRNA_mRNA,NA,NA,NA,NA,NA,0.968358197766859,0.968358197766859,1,0.00672440095721857,coexpression alone
1701,lncRNA_5105,FUN_040132,lncRNA_mRNA,NA,NA,NA,NA,NA,0.966825779415918,0.966825779415918,1,0.00721708752815902,coexpression alone
1702,lncRNA_5106,FUN_040457,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969972958376805,0.969972958376805,1,0.00621780177023527,coexpression alone
1703,lncRNA_5106,FUN_006496,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969972958376805,0.969972958376805,1,0.0062178017702353,coexpression alone
1704,lncRNA_5106,FUN_005646,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969972958376805,0.969972958376805,1,0.00621780177023527,coexpression alone
1705,lncRNA_5106,FUN_031944,lncRNA_mRNA,NA,NA,NA,NA,NA,0.964966555901459,0.964966555901459,1,0.00783001584300327,coexpression alone
1706,lncRNA_5106,FUN_005639,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969972958376805,0.969972958376805,1,0.00621780177023527,coexpression alone
1707,lncRNA_5106,FUN_041060,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969972958376805,0.969972958376805,1,0.00621780177023527,coexpression alone
1708,lncRNA_5106,FUN_018647,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969972958376805,0.969972958376805,1,0.00621780177023527,coexpression alone
1709,lncRNA_5106,FUN_014272,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969972958376805,0.969972958376805,1,0.00621780177023527,coexpression alone
1710,lncRNA_5106,FUN_008843,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969972958376805,0.969972958376805,1,0.00621780177023527,coexpression alone
1711,lncRNA_5106,FUN_005665,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969972958376805,0.969972958376805,1,0.00621780177023527,coexpression alone
1712,lncRNA_5106,FUN_007714,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969842350139748,0.969842350139748,1,0.00625829025774287,coexpression alone
1713,lncRNA_5106,FUN_007721,lncRNA_mRNA,NA,NA,NA,NA,NA,0.980240640167189,0.980240640167189,1,0.00332431184941061,coexpression alone
1714,lncRNA_5106,FUN_007726,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969972958376805,0.969972958376805,1,0.00621780177023527,coexpression alone
1715,lncRNA_5106,FUN_007736,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969972958376805,0.969972958376805,1,0.00621780177023527,coexpression alone
1716,lncRNA_5106,FUN_010505,lncRNA_mRNA,NA,NA,NA,NA,NA,0.972494544098433,0.972494544098433,1,0.00545333478016877,coexpression alone
1717,lncRNA_5106,FUN_011221,lncRNA_mRNA,NA,NA,NA,NA,NA,0.975585015417786,0.975585015417786,1,0.00456269699896327,coexpression alone
1718,lncRNA_5106,FUN_011232,lncRNA_mRNA,NA,NA,NA,NA,NA,0.97731720306831,0.97731720306831,1,0.00408691473218757,coexpression alone
1719,lncRNA_5106,FUN_011308,lncRNA_mRNA,NA,NA,NA,NA,NA,0.967265858648162,0.967265858648162,1,0.00707442738413896,coexpression alone
1720,lncRNA_5106,FUN_013560,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969552540156312,0.969552540156312,1,0.00634843957000417,coexpression alone
1721,lncRNA_5106,FUN_016694,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969543223666186,0.969543223666186,1,0.00635134462575013,coexpression alone
1722,lncRNA_5106,FUN_018807,lncRNA_mRNA,NA,NA,NA,NA,NA,0.967158880156825,0.967158880156825,1,0.00710902030057774,coexpression alone
1723,lncRNA_5106,FUN_019689,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969972958376805,0.969972958376805,1,0.00621780177023527,coexpression alone
1724,lncRNA_5106,FUN_031399,lncRNA_mRNA,NA,NA,NA,NA,NA,0.979043380718622,0.979043380718622,1,0.00363032718643339,coexpression alone
1725,lncRNA_5106,FUN_029470,lncRNA_mRNA,NA,NA,NA,NA,NA,0.9821023685766,0.9821023685766,1,0.00286653882742996,coexpression alone
1726,lncRNA_5106,FUN_031602,lncRNA_mRNA,NA,NA,NA,NA,NA,0.98324252618854,0.98324252618854,1,0.00259747880554927,coexpression alone
1727,lncRNA_5106,FUN_031959,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969972958376805,0.969972958376805,1,0.00621780177023527,coexpression alone
1728,lncRNA_5106,FUN_037543,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969972958376805,0.969972958376805,1,0.00621780177023523,coexpression alone
1729,lncRNA_5106,FUN_040366,lncRNA_mRNA,NA,NA,NA,NA,NA,0.966950702096915,0.966950702096915,1,0.00717649628821332,coexpression alone
1730,lncRNA_5106,FUN_001440,lncRNA_mRNA,NA,NA,NA,NA,NA,0.968358197766859,0.968358197766859,1,0.00672440095721857,coexpression alone
1731,lncRNA_5106,FUN_040132,lncRNA_mRNA,NA,NA,NA,NA,NA,0.966825779415918,0.966825779415918,1,0.00721708752815902,coexpression alone
1732,lncRNA_5107,FUN_040457,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969972958376805,0.969972958376805,1,0.00621780177023527,coexpression alone
1733,lncRNA_5107,FUN_006496,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969972958376805,0.969972958376805,1,0.0062178017702353,coexpression alone
1734,lncRNA_5107,FUN_005646,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969972958376805,0.969972958376805,1,0.00621780177023527,coexpression alone
1735,lncRNA_5107,FUN_031944,lncRNA_mRNA,NA,NA,NA,NA,NA,0.964966555901459,0.964966555901459,1,0.00783001584300327,coexpression alone
1736,lncRNA_5107,FUN_005639,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969972958376805,0.969972958376805,1,0.00621780177023527,coexpression alone
1737,lncRNA_5107,FUN_041060,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969972958376805,0.969972958376805,1,0.00621780177023527,coexpression alone
1738,lncRNA_5107,FUN_018647,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969972958376805,0.969972958376805,1,0.00621780177023527,coexpression alone
1739,lncRNA_5107,FUN_014272,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969972958376805,0.969972958376805,1,0.00621780177023527,coexpression alone
1740,lncRNA_5107,FUN_008843,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969972958376805,0.969972958376805,1,0.00621780177023527,coexpression alone
1741,lncRNA_5107,FUN_005665,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969972958376805,0.969972958376805,1,0.00621780177023527,coexpression alone
1742,lncRNA_5107,FUN_007714,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969842350139748,0.969842350139748,1,0.00625829025774287,coexpression alone
1743,lncRNA_5107,FUN_007721,lncRNA_mRNA,NA,NA,NA,NA,NA,0.980240640167189,0.980240640167189,1,0.00332431184941061,coexpression alone
1744,lncRNA_5107,FUN_007726,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969972958376805,0.969972958376805,1,0.00621780177023527,coexpression alone
1745,lncRNA_5107,FUN_007736,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969972958376805,0.969972958376805,1,0.00621780177023527,coexpression alone
1746,lncRNA_5107,FUN_010505,lncRNA_mRNA,NA,NA,NA,NA,NA,0.972494544098433,0.972494544098433,1,0.00545333478016877,coexpression alone
1747,lncRNA_5107,FUN_011221,lncRNA_mRNA,NA,NA,NA,NA,NA,0.975585015417786,0.975585015417786,1,0.00456269699896327,coexpression alone
1748,lncRNA_5107,FUN_011232,lncRNA_mRNA,NA,NA,NA,NA,NA,0.97731720306831,0.97731720306831,1,0.00408691473218757,coexpression alone
1749,lncRNA_5107,FUN_011308,lncRNA_mRNA,NA,NA,NA,NA,NA,0.967265858648162,0.967265858648162,1,0.00707442738413896,coexpression alone
1750,lncRNA_5107,FUN_013560,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969552540156312,0.969552540156312,1,0.00634843957000417,coexpression alone
1751,lncRNA_5107,FUN_016694,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969543223666186,0.969543223666186,1,0.00635134462575013,coexpression alone
1752,lncRNA_5107,FUN_018807,lncRNA_mRNA,NA,NA,NA,NA,NA,0.967158880156825,0.967158880156825,1,0.00710902030057774,coexpression alone
1753,lncRNA_5107,FUN_019689,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969972958376805,0.969972958376805,1,0.00621780177023527,coexpression alone
1754,lncRNA_5107,FUN_031399,lncRNA_mRNA,NA,NA,NA,NA,NA,0.979043380718622,0.979043380718622,1,0.00363032718643339,coexpression alone
1755,lncRNA_5107,FUN_029470,lncRNA_mRNA,NA,NA,NA,NA,NA,0.9821023685766,0.9821023685766,1,0.00286653882742996,coexpression alone
1756,lncRNA_5107,FUN_031602,lncRNA_mRNA,NA,NA,NA,NA,NA,0.98324252618854,0.98324252618854,1,0.00259747880554927,coexpression alone
1757,lncRNA_5107,FUN_031959,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969972958376805,0.969972958376805,1,0.00621780177023527,coexpression alone
1758,lncRNA_5107,FUN_037543,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969972958376805,0.969972958376805,1,0.00621780177023523,coexpression alone
1759,lncRNA_5107,FUN_040366,lncRNA_mRNA,NA,NA,NA,NA,NA,0.966950702096915,0.966950702096915,1,0.00717649628821332,coexpression alone
1760,lncRNA_5107,FUN_001440,lncRNA_mRNA,NA,NA,NA,NA,NA,0.968358197766859,0.968358197766859,1,0.00672440095721857,coexpression alone
1761,lncRNA_5107,FUN_040132,lncRNA_mRNA,NA,NA,NA,NA,NA,0.966825779415918,0.966825779415918,1,0.00721708752815902,coexpression alone
1762,lncRNA_5108,FUN_040457,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969972958376805,0.969972958376805,1,0.00621780177023527,coexpression alone
1763,lncRNA_5108,FUN_006496,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969972958376805,0.969972958376805,1,0.0062178017702353,coexpression alone
