"","X","miRNA","V2","V3.x","V4.x","V5","V6","V7","V8","V9","V10","V11","mRNA","PCC.cor","p_value","adjusted_p_value","V3.y","Protein.names","Organism","Gene.Ontology..biological.process.","Gene.Ontology.IDs"
"2936",2936,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000013:8990817-8991817",167,-23.86,2,21,952,975,21,"71.43%","85.71%","Pocillopora_meandrina_HIv1___RNAseq.g3808.t1",-0.443747944616204,0.45413541934155,0.97024921967979,NA,NA,NA,NA,NA
"2937",2937,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000014:4088913-4089913",145,-21.62,2,20,923,948,22,"63.64%","72.73%","Pocillopora_meandrina_HIv1___RNAseq.g26195.t1",-0.557592729313876,0.328780618304399,0.959969945057684,"P51570","Galactokinase (EC 2.7.1.6) (Galactose kinase)","Homo sapiens (Human)","galactitol metabolic process [GO:0019402]; galactose catabolic process [GO:0019388]; galactose catabolic process via UDP-galactose [GO:0033499]; galactose metabolic process [GO:0006012]; glycolytic process from galactose [GO:0061623]","GO:0004335; GO:0005524; GO:0005534; GO:0005737; GO:0005829; GO:0006012; GO:0016020; GO:0019388; GO:0019402; GO:0033499; GO:0061623; GO:0070062"
"2938",2938,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000015:109042-110042",152,-21.39,2,13,235,256,11,"90.91%","90.91%","Pocillopora_meandrina_HIv1___RNAseq.g4103.t1",0.262048096414034,0.670208912022357,0.978872410042939,NA,NA,NA,NA,NA
"2939",2939,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000015:4546912-4547912",154,-23.94,2,16,489,511,15,"80.00%","86.67%","Pocillopora_meandrina_HIv1___RNAseq.g4471.t1",-0.530757329980167,0.35744477658151,0.964740261214261,NA,NA,NA,NA,NA
"2940",2940,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000015:66787-67787",155,-22.53,2,21,231,256,23,"69.57%","69.57%","Pocillopora_meandrina_HIv1___RNAseq.g4100.t1",NA,NA,NA,NA,NA,NA,NA,NA
"2941",2941,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000015:8454390-8455390",149,-21.92,2,15,556,578,14,"78.57%","85.71%","Pocillopora_meandrina_HIv1___RNAseq.g4751.t1",NA,NA,NA,NA,NA,NA,NA,NA
"2942",2942,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000016:2509851-2510292",150,-21.85,2,21,53,73,19,"68.42%","73.68%","Pocillopora_meandrina_HIv1___TS.g7499.t1",-0.337888598962147,0.578119266078374,0.975776915967243,NA,NA,NA,NA,NA
"2943",2943,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000016:2509851-2510851",150,-21.85,2,21,53,73,19,"68.42%","73.68%","Pocillopora_meandrina_HIv1___RNAseq.g11387.t1",-0.280585001851397,0.647492673985852,0.977982859683049,"Q5RCH8","Peroxisomal trans-2-enoyl-CoA reductase (TERP) (EC 1.3.1.38)","Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)","fatty acid biosynthetic process [GO:0006633]","GO:0005777; GO:0006633; GO:0019166"
"2944",2944,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000016:2991042-2992042",145,-21.64,2,15,102,126,16,"75.00%","75.00%","Pocillopora_meandrina_HIv1___RNAseq.g11447.t1",0.654574035109898,0.230660516302114,0.926947473179405,NA,NA,NA,NA,NA
"2945",2945,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000016:513420-514420",163,-22.89,2,20,826,847,18,"72.22%","83.33%","Pocillopora_meandrina_HIv1___RNAseq.g11207.t1",0.593124955351551,0.291782276768164,0.94961802487776,"Q8TB40","(Lyso)-N-acylphosphatidylethanolamine lipase (EC 3.1.1.-) (Alpha/beta hydrolase domain-containing protein 4) (Abhydrolase domain-containing protein 4) (Alpha/beta-hydrolase 4)","Homo sapiens (Human)","lipid catabolic process [GO:0016042]; lipid homeostasis [GO:0055088]; N-acylphosphatidylethanolamine metabolic process [GO:0070292]; phosphatidic acid biosynthetic process [GO:0006654]; phosphatidylethanolamine acyl-chain remodeling [GO:0036152]","GO:0004622; GO:0005739; GO:0005789; GO:0005811; GO:0006654; GO:0016042; GO:0016787; GO:0036152; GO:0042171; GO:0055088; GO:0070292"
"2946",2946,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000016:5399024-5400024",158,-22.91,2,16,298,320,15,"80.00%","93.33%","Pocillopora_meandrina_HIv1___RNAseq.g11516.t1",-0.2331607518573,0.705842714758586,0.982185628634329,NA,NA,NA,NA,NA
"2947",2947,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000016:6865607-6866607",152,-21.35,2,21,411,429,19,"68.42%","78.95%","Pocillopora_meandrina_HIv1___TS.g7762.t1a",-0.358075881239196,0.554022973630712,0.973839008969304,"Q13443","Disintegrin and metalloproteinase domain-containing protein 9 (ADAM 9) (EC 3.4.24.-) (Cellular disintegrin-related protein) (Meltrin-gamma) (Metalloprotease/disintegrin/cysteine-rich protein 9) (Myeloma cell metalloproteinase)","Homo sapiens (Human)","amyloid precursor protein catabolic process [GO:0042987]; cell adhesion [GO:0007155]; cell adhesion mediated by integrin [GO:0033627]; cell migration [GO:0016477]; cell-cell adhesion mediated by integrin [GO:0033631]; cell-matrix adhesion [GO:0007160]; cellular response to lipopolysaccharide [GO:0071222]; integrin-mediated signaling pathway [GO:0007229]; keratinocyte differentiation [GO:0030216]; membrane protein ectodomain proteolysis [GO:0006509]; membrane protein intracellular domain proteolysis [GO:0031293]; monocyte activation [GO:0042117]; positive regulation of cell adhesion mediated by integrin [GO:0033630]; positive regulation of cell migration [GO:0030335]; positive regulation of keratinocyte migration [GO:0051549]; positive regulation of macrophage fusion [GO:0034241]; positive regulation of MAP kinase activity [GO:0043406]; positive regulation of membrane protein ectodomain proteolysis [GO:0051044]; positive regulation of protein secretion [GO:0050714]; protein processing [GO:0016485]; response to calcium ion [GO:0051592]; response to glucocorticoid [GO:0051384]; response to hydrogen peroxide [GO:0042542]; response to manganese ion [GO:0010042]; response to tumor necrosis factor [GO:0034612]; transforming growth factor beta receptor signaling pathway [GO:0007179]","GO:0004222; GO:0005080; GO:0005178; GO:0005518; GO:0005615; GO:0005925; GO:0006509; GO:0007155; GO:0007160; GO:0007179; GO:0007229; GO:0008237; GO:0009897; GO:0009986; GO:0010042; GO:0016477; GO:0016485; GO:0017124; GO:0030216; GO:0030335; GO:0031293; GO:0033627; GO:0033630; GO:0033631; GO:0034241; GO:0034612; GO:0042117; GO:0042542; GO:0042987; GO:0043236; GO:0043406; GO:0046872; GO:0050714; GO:0051044; GO:0051384; GO:0051549; GO:0051592; GO:0070062; GO:0071222; GO:1902945"
"2948",2948,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000017:2089934-2090934",144,-21.83,2,13,46,67,11,"81.82%","81.82%","Pocillopora_meandrina_HIv1___TS.g6274.t1",NA,NA,NA,NA,NA,NA,NA,NA
"2949",2949,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000017:3451619-3452619",159,-24.98,2,20,434,455,18,"72.22%","77.78%","Pocillopora_meandrina_HIv1___RNAseq.g29168.t1",0.563651878566238,0.322392274739644,0.9578236948836,NA,NA,NA,NA,NA
"2950",2950,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000017:3671612-3672612",147,-20.69,2,13,868,890,12,"83.33%","91.67%","Pocillopora_meandrina_HIv1___RNAseq.g29202.t1",NA,NA,NA,NA,NA,NA,NA,NA
"2951",2951,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000017:4978473-4979473",157,-23.71,2,14,853,874,12,"83.33%","100.00%","Pocillopora_meandrina_HIv1___RNAseq.g29314.t1",0.0619902496005545,0.921122142914399,0.998219089356082,NA,NA,NA,NA,NA
"2952",2952,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000017:6231183-6232183",161,-26.86,2,21,388,409,20,"75.00%","85.00%","Pocillopora_meandrina_HIv1___RNAseq.g29456.t1",-0.473386721160142,0.42060180480906,0.969748949427816,"P70627","Glutamate carboxypeptidase 2 (EC 3.4.17.21) (Folate hydrolase 1) (Folylpoly-gamma-glutamate carboxypeptidase) (FGCP) (Glutamate carboxypeptidase II) (GCPII) (Membrane glutamate carboxypeptidase) (mGCP) (N-acetylated-alpha-linked acidic dipeptidase I) (NAALADase I) (Prostate-specific membrane antigen homolog) (Pteroylpoly-gamma-glutamate carboxypeptidase)","Rattus norvegicus (Rat)","C-terminal protein deglutamylation [GO:0035609]; folic acid-containing compound metabolic process [GO:0006760]; positive regulation of apoptotic process [GO:0043065]; protein catabolic process [GO:0030163]; proteolysis [GO:0006508]","GO:0004180; GO:0004181; GO:0005886; GO:0006508; GO:0006760; GO:0008233; GO:0009986; GO:0016020; GO:0016805; GO:0030163; GO:0035609; GO:0043065; GO:0046872; GO:1904492; GO:1904493"
"2953",2953,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000017:8377253-8378253",154,-21.07,2,15,691,712,13,"76.92%","92.31%","Pocillopora_meandrina_HIv1___RNAseq.g29595.t1",NA,NA,NA,NA,NA,NA,NA,NA
"2954",2954,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000017:8831544-8832544",156,-21.04,2,21,124,145,19,"68.42%","73.68%","Pocillopora_meandrina_HIv1___RNAseq.g29623.t1",-0.0694192381190053,0.911683722465187,0.997990736648041,NA,NA,NA,NA,NA
"2955",2955,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000018:6695364-6696364",165,-23.2,2,18,709,730,16,"81.25%","87.50%","Pocillopora_meandrina_HIv1___RNAseq.g28678.t1",0.23828520638405,0.699501927359151,0.982185628634329,"Q9CZT4","DNA-directed RNA polymerase III subunit RPC5 (RNA polymerase III subunit 5) (RNA polymerase III subunit C5) (Sex-lethal interactor homolog) (Sxl interactor)","Mus musculus (Mouse)","defense response to virus [GO:0051607]; DNA-templated transcription [GO:0006351]; innate immune response [GO:0045087]","GO:0005654; GO:0005666; GO:0006351; GO:0045087; GO:0051607"
"2956",2956,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000019:2041491-2042491",155,-24.38,2,20,505,525,19,"73.68%","84.21%","Pocillopora_meandrina_HIv1___RNAseq.g18069.t1",0.168135472551358,0.786936230025412,0.989802027403516,"P04626","Receptor tyrosine-protein kinase erbB-2 (EC 2.7.10.1) (Metastatic lymph node gene 19 protein) (MLN 19) (Proto-oncogene Neu) (Proto-oncogene c-ErbB-2) (Tyrosine kinase-type cell surface receptor HER2) (p185erbB2) (CD antigen CD340)","Homo sapiens (Human)","cell surface receptor signaling pathway [GO:0007166]; cellular response to epidermal growth factor stimulus [GO:0071364]; cellular response to growth factor stimulus [GO:0071363]; enzyme-linked receptor protein signaling pathway [GO:0007167]; ERBB2-EGFR signaling pathway [GO:0038134]; ERBB2-ERBB3 signaling pathway [GO:0038133]; ERBB2-ERBB4 signaling pathway [GO:0038135]; heart development [GO:0007507]; immature T cell proliferation in thymus [GO:0033080]; intracellular signal transduction [GO:0035556]; motor neuron axon guidance [GO:0008045]; myelination [GO:0042552]; negative regulation of apoptotic process [GO:0043066]; negative regulation of immature T cell proliferation in thymus [GO:0033088]; neurogenesis [GO:0022008]; neuromuscular junction development [GO:0007528]; neuron differentiation [GO:0030182]; neurotransmitter receptor localization to postsynaptic specialization membrane [GO:0099645]; oligodendrocyte differentiation [GO:0048709]; peptidyl-tyrosine phosphorylation [GO:0018108]; peripheral nervous system development [GO:0007422]; phosphatidylinositol 3-kinase signaling [GO:0014065]; positive regulation of cell adhesion [GO:0045785]; positive regulation of cell growth [GO:0030307]; positive regulation of cell population proliferation [GO:0008284]; positive regulation of epithelial cell proliferation [GO:0050679]; positive regulation of GTPase activity [GO:0043547]; positive regulation of kinase activity [GO:0033674]; positive regulation of MAP kinase activity [GO:0043406]; positive regulation of MAPK cascade [GO:0043410]; positive regulation of protein phosphorylation [GO:0001934]; positive regulation of protein targeting to membrane [GO:0090314]; positive regulation of transcription by RNA polymerase I [GO:0045943]; positive regulation of translation [GO:0045727]; protein autophosphorylation [GO:0046777]; protein phosphorylation [GO:0006468]; regulation of angiogenesis [GO:0045765]; regulation of ERK1 and ERK2 cascade [GO:0070372]; regulation of microtubule-based process [GO:0032886]; signal transduction [GO:0007165]; transmembrane receptor protein tyrosine kinase signaling pathway [GO:0007169]; wound healing [GO:0042060]","GO:0001042; GO:0001934; GO:0004713; GO:0004714; GO:0004888; GO:0005524; GO:0005634; GO:0005769; GO:0005829; GO:0005886; GO:0006468; GO:0007165; GO:0007166; GO:0007167; GO:0007169; GO:0007422; GO:0007507; GO:0007528; GO:0008022; GO:0008045; GO:0008284; GO:0009925; GO:0010008; GO:0014065; GO:0016020; GO:0016323; GO:0016324; GO:0018108; GO:0019903; GO:0022008; GO:0030182; GO:0030307; GO:0031594; GO:0032587; GO:0032886; GO:0033080; GO:0033088; GO:0033674; GO:0035556; GO:0038133; GO:0038134; GO:0038135; GO:0038143; GO:0042060; GO:0042552; GO:0042734; GO:0042802; GO:0043066; GO:0043125; GO:0043209; GO:0043235; GO:0043406; GO:0043410; GO:0043547; GO:0045727; GO:0045765; GO:0045785; GO:0045943; GO:0046777; GO:0046982; GO:0048471; GO:0048709; GO:0050679; GO:0070372; GO:0071363; GO:0071364; GO:0090314; GO:0099645"
"2957",2957,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000019:2461309-2462309",169,-25.97,2,18,668,689,16,"81.25%","93.75%","Pocillopora_meandrina_HIv1___RNAseq.g18096.t1",NA,NA,NA,"B3EWY9","Mucin-like protein","Acropora millepora (Staghorn coral) (Heteropora millepora)","cell-matrix adhesion [GO:0007160]","GO:0005509; GO:0007160; GO:0016020"
"2958",2958,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000019:2744969-2745195",151,-20.44,2,21,131,149,19,"73.68%","78.95%","Pocillopora_meandrina_HIv1___RNAseq.g18132.t1",-0.382349309475418,0.525313985811934,0.973552982047016,NA,NA,NA,NA,NA
"2959",2959,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000019:2744969-2745195",151,-20.44,2,21,131,149,19,"73.68%","78.95%","Pocillopora_meandrina_HIv1___RNAseq.g18133.t1",-0.266675178951091,0.664527127533288,0.978872410042939,NA,NA,NA,NA,NA
"2960",2960,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000019:2756720-2756938",151,-20.44,2,21,163,181,19,"73.68%","78.95%","Pocillopora_meandrina_HIv1___RNAseq.g18134.t1",0.729479536583903,0.161873098146668,0.885790980156003,NA,NA,NA,NA,NA
"2961",2961,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000019:2756720-2756938",151,-20.44,2,21,163,181,19,"73.68%","78.95%","Pocillopora_meandrina_HIv1___RNAseq.g18135.t1",0.162996236147523,0.793389393258753,0.990807446263113,"Q3TTY0","Phospholipase B1, membrane-associated (Phospholipase B) (Lysophospholipase) (EC 3.1.1.5) (Phospholipase A2) (EC 3.1.1.4) (Phospholipase B/lipase) (PLB/LIP) (Triacylglycerol lipase) (EC 3.1.1.3)","Mus musculus (Mouse)","diacylglycerol catabolic process [GO:0046340]; phosphatidylcholine catabolic process [GO:0034638]; phosphatidylethanolamine catabolic process [GO:0046338]; phosphatidylglycerol catabolic process [GO:0034478]; phospholipid metabolic process [GO:0006644]; positive regulation of acrosome reaction [GO:2000344]; retinol metabolic process [GO:0042572]; triglyceride catabolic process [GO:0019433]","GO:0004620; GO:0004622; GO:0004623; GO:0004806; GO:0006644; GO:0016324; GO:0019433; GO:0031526; GO:0034478; GO:0034638; GO:0042572; GO:0046338; GO:0046340; GO:0047499; GO:0050253; GO:0102545; GO:2000344"
"2962",2962,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000019:398931-399931",165,-25.95,2,20,484,508,21,"76.19%","85.71%","Pocillopora_meandrina_HIv1___RNAseq.21377_t",-0.496002144773007,0.395416338870696,0.967903306776112,"Q2PFW9","RNA-binding protein Nova-1 (Neuro-oncological ventral antigen 1) (Ventral neuron-specific protein 1)","Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)","mRNA processing [GO:0006397]; nervous system development [GO:0007399]; regulation of alternative mRNA splicing, via spliceosome [GO:0000381]; RNA splicing [GO:0008380]","GO:0000381; GO:0003723; GO:0003729; GO:0005634; GO:0006397; GO:0007399; GO:0008380; GO:1990825"
"2963",2963,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000019:5460679-5461679",161,-21.99,2,19,940,962,18,"77.78%","83.33%","Pocillopora_meandrina_HIv1___RNAseq.g18321.t1",NA,NA,NA,NA,NA,NA,NA,NA
"2964",2964,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000019:5542950-5543299",153,-20.15,2,21,109,130,20,"70.00%","80.00%","Pocillopora_meandrina_HIv1___RNAseq.g18334.t1",-0.607993277916872,0.276645813128347,0.944044924257856,NA,NA,NA,NA,NA
"2965",2965,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000019:6214990-6215518",155,-22.73,2,21,166,188,20,"70.00%","75.00%","Pocillopora_meandrina_HIv1___RNAseq.g18386.t1",-0.0291340661984361,0.9629106031031,0.999610930147471,"Q803U7","Exonuclease 1 (EC 3.1.-.-) (Exonuclease I)","Danio rerio (Zebrafish) (Brachydanio rerio)","DNA recombination [GO:0006310]; mismatch repair [GO:0006298]","GO:0003677; GO:0005634; GO:0006298; GO:0006310; GO:0017108; GO:0035312; GO:0045145; GO:0046872; GO:0048256"
"2966",2966,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000019:6214990-6215518",155,-22.73,2,21,166,188,20,"70.00%","75.00%","Pocillopora_meandrina_HIv1___RNAseq.g18387.t1",-0.812812526951864,0.094441445080859,0.84573053914691,"Q9BSR8","Protein YIPF4 (YIP1 family member 4)","Homo sapiens (Human)","endoplasmic reticulum to Golgi vesicle-mediated transport [GO:0006888]; vesicle fusion with Golgi apparatus [GO:0048280]","GO:0005783; GO:0005794; GO:0005802; GO:0005886; GO:0006888; GO:0043231; GO:0048280"
"2967",2967,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000019:6846342-6847342",160,-20.86,2,21,58,79,19,"63.16%","84.21%","Pocillopora_meandrina_HIv1___RNAseq.g18448.t1",NA,NA,NA,NA,NA,NA,NA,NA
"2968",2968,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000020:1056868-1057868",144,-20.68,2,21,341,360,19,"63.16%","78.95%","Pocillopora_meandrina_HIv1___RNAseq.g183.t1",-0.37070347638929,0.539050566959472,0.973552982047016,NA,NA,NA,NA,NA
"2969",2969,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000020:2185694-2186694",156,-25.95,2,21,256,274,19,"68.42%","84.21%","Pocillopora_meandrina_HIv1___TS.g7023.t1",0.895299567906285,0.0400235567571623,0.760878962620332,NA,NA,NA,NA,NA
"2970",2970,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000021:3839919-3840919",176,-26.73,2,21,570,591,19,"84.21%","84.21%","Pocillopora_meandrina_HIv1___RNAseq.g10911.t1",0.223650694090871,0.717631169115648,0.982185628634329,NA,NA,NA,NA,NA
"2971",2971,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000022:3097802-3098802",151,-24.05,2,21,172,194,20,"70.00%","70.00%","Pocillopora_meandrina_HIv1___TS.g18146.t2",-0.561796144134328,0.324345465984108,0.958427568410071,"Q5XGU5","DnaJ homolog subfamily B member 6-B","Xenopus laevis (African clawed frog)","chaperone-mediated protein folding [GO:0061077]","GO:0005634; GO:0030544; GO:0048471; GO:0051082; GO:0061077"
"2972",2972,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000022:5786229-5787229",163,-23.6,2,21,72,95,21,"76.19%","76.19%","Pocillopora_meandrina_HIv1___RNAseq.g3213.t1",0.0235596538629641,0.970005692289088,0.999610930147471,"O60921","Checkpoint protein HUS1 (hHUS1)","Homo sapiens (Human)","cellular response to DNA damage stimulus [GO:0006974]; cellular response to ionizing radiation [GO:0071479]; DNA damage checkpoint signaling [GO:0000077]; DNA repair [GO:0006281]; double-strand break repair via homologous recombination [GO:0000724]; embryo development ending in birth or egg hatching [GO:0009792]; meiotic DNA integrity checkpoint signaling [GO:0044778]; mitotic DNA replication checkpoint signaling [GO:0033314]; mitotic intra-S DNA damage checkpoint signaling [GO:0031573]; nucleotide-excision repair [GO:0006289]; protein phosphorylation [GO:0006468]; regulation of protein phosphorylation [GO:0001932]; response to UV [GO:0009411]; telomere maintenance [GO:0000723]","GO:0000077; GO:0000723; GO:0000724; GO:0001932; GO:0005634; GO:0005654; GO:0005730; GO:0005829; GO:0006281; GO:0006289; GO:0006468; GO:0006974; GO:0009411; GO:0009792; GO:0030896; GO:0031573; GO:0033314; GO:0035861; GO:0044778; GO:0071479"
"2973",2973,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000023:2349944-2350944",160,-22.31,2,21,180,201,19,"68.42%","78.95%","Pocillopora_meandrina_HIv1___RNAseq.g17618.t1b",0.895299567906285,0.0400235567571622,0.760878962620332,"Q9JI12","Vesicular glutamate transporter 2 (VGluT2) (Differentiation-associated BNPI) (Differentiation-associated Na(+)-dependent inorganic phosphate cotransporter) (Solute carrier family 17 member 6)","Rattus norvegicus (Rat)","anion transport [GO:0006820]; brain development [GO:0007420]; hippocampus development [GO:0021766]; hyaloid vascular plexus regression [GO:1990384]; L-glutamate import [GO:0051938]; L-glutamate transmembrane transport [GO:0015813]; neural retina development [GO:0003407]; neurotransmitter loading into synaptic vesicle [GO:0098700]; neurotransmitter uptake [GO:0001504]; phosphate ion homeostasis [GO:0055062]; phosphate ion transport [GO:0006817]; regulation of synapse structure or activity [GO:0050803]; sodium-dependent phosphate transport [GO:0044341]; synaptic transmission, glutamatergic [GO:0035249]","GO:0001504; GO:0003407; GO:0005254; GO:0005313; GO:0005326; GO:0005436; GO:0005769; GO:0005886; GO:0006817; GO:0006820; GO:0007420; GO:0008021; GO:0015386; GO:0015813; GO:0016020; GO:0021766; GO:0022857; GO:0030672; GO:0034707; GO:0035249; GO:0043005; GO:0044341; GO:0050803; GO:0051938; GO:0055062; GO:0060076; GO:0098700; GO:0098793; GO:0140787; GO:0140788; GO:1990030; GO:1990384"
"2974",2974,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000023:2375196-2376196",156,-20.51,2,21,112,133,19,"63.16%","78.95%","Pocillopora_meandrina_HIv1___RNAseq.g17620.t1b",0.602751733799805,0.281957710867838,0.946373540311663,"Q9JI12","Vesicular glutamate transporter 2 (VGluT2) (Differentiation-associated BNPI) (Differentiation-associated Na(+)-dependent inorganic phosphate cotransporter) (Solute carrier family 17 member 6)","Rattus norvegicus (Rat)","anion transport [GO:0006820]; brain development [GO:0007420]; hippocampus development [GO:0021766]; hyaloid vascular plexus regression [GO:1990384]; L-glutamate import [GO:0051938]; L-glutamate transmembrane transport [GO:0015813]; neural retina development [GO:0003407]; neurotransmitter loading into synaptic vesicle [GO:0098700]; neurotransmitter uptake [GO:0001504]; phosphate ion homeostasis [GO:0055062]; phosphate ion transport [GO:0006817]; regulation of synapse structure or activity [GO:0050803]; sodium-dependent phosphate transport [GO:0044341]; synaptic transmission, glutamatergic [GO:0035249]","GO:0001504; GO:0003407; GO:0005254; GO:0005313; GO:0005326; GO:0005436; GO:0005769; GO:0005886; GO:0006817; GO:0006820; GO:0007420; GO:0008021; GO:0015386; GO:0015813; GO:0016020; GO:0021766; GO:0022857; GO:0030672; GO:0034707; GO:0035249; GO:0043005; GO:0044341; GO:0050803; GO:0051938; GO:0055062; GO:0060076; GO:0098700; GO:0098793; GO:0140787; GO:0140788; GO:1990030; GO:1990384"
"2975",2975,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000023:2667562-2668562",140,-20.33,2,9,446,467,7,"100.00%","100.00%","Pocillopora_meandrina_HIv1___RNAseq.g17644.t1",-0.349422931410979,0.564327834940843,0.974743005377316,NA,NA,NA,NA,NA
"2976",2976,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000023:4435861-4436861",155,-23.95,2,21,742,764,20,"70.00%","75.00%","Pocillopora_meandrina_HIv1___RNAseq.g17735.t1",NA,NA,NA,NA,NA,NA,NA,NA
"2977",2977,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000023:4497934-4498934",155,-23.95,2,21,743,765,20,"70.00%","75.00%","Pocillopora_meandrina_HIv1___TS.g17309.t1",-0.607993277916872,0.276645813128347,0.944044924257856,NA,NA,NA,NA,NA
"2978",2978,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000023:45111-46111",154,-21.99,2,21,21,41,19,"68.42%","78.95%","Pocillopora_meandrina_HIv1___RNAseq.g17391.t1",-0.168098759939552,0.786982308669273,0.989815010910253,"Q9PTG8","Transforming acidic coiled-coil-containing protein 3 (Cytoplasmic polyadenylation element-binding protein-associated factor Maskin) (CPEB-associated factor Maskin)","Xenopus laevis (African clawed frog)","cell division [GO:0051301]; mitotic spindle organization [GO:0007052]; negative regulation of translation [GO:0017148]","GO:0000922; GO:0005737; GO:0007052; GO:0017148; GO:0031369; GO:0032991; GO:0051301"
"2979",2979,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000023:4558167-4559167",155,-23.95,2,21,891,913,20,"70.00%","75.00%","Pocillopora_meandrina_HIv1___RNAseq.g17743.t1",NA,NA,NA,NA,NA,NA,NA,NA
"2980",2980,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000024:1976962-1977962",161,-26.42,2,20,85,105,18,"72.22%","88.89%","Pocillopora_meandrina_HIv1___RNAseq.g14678.t1",0.197301971665179,0.750426850123852,0.985466733303337,"O88278","Cadherin EGF LAG seven-pass G-type receptor 3 (Multiple epidermal growth factor-like domains protein 2) (Multiple EGF-like domains protein 2)","Rattus norvegicus (Rat)","axonal fasciculation [GO:0007413]; cell-cell adhesion [GO:0098609]; cilium assembly [GO:0060271]; dopaminergic neuron axon guidance [GO:0036514]; homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]; motor neuron migration [GO:0097475]; neuron migration [GO:0001764]; planar cell polarity pathway involved in axon guidance [GO:1904938]; regulation of protein localization [GO:0032880]; regulation of protein phosphorylation [GO:0001932]; serotonergic neuron axon guidance [GO:0036515]","GO:0001764; GO:0001932; GO:0004930; GO:0005509; GO:0005886; GO:0007156; GO:0007413; GO:0032880; GO:0036514; GO:0036515; GO:0060271; GO:0097475; GO:0098609; GO:1904938"
"2981",2981,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000025:119431-120431",147,-22.65,2,21,390,417,25,"64.00%","64.00%","Pocillopora_meandrina_HIv1___RNAseq.g16605.t1",NA,NA,NA,NA,NA,NA,NA,NA
"2982",2982,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000025:31336-32336",147,-22.65,2,21,390,417,25,"64.00%","64.00%","Pocillopora_meandrina_HIv1___RNAseq.g16594.t1",NA,NA,NA,NA,NA,NA,NA,NA
"2983",2983,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000025:3660408-3661408",158,-23.25,2,19,890,908,17,"82.35%","82.35%","Pocillopora_meandrina_HIv1___RNAseq.g16841.t1",0.270462530443396,0.659882090545505,0.978622467559393,NA,NA,NA,NA,NA
"2984",2984,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000025:5381134-5382134",157,-23.47,2,14,748,769,12,"91.67%","91.67%","Pocillopora_meandrina_HIv1___RNAseq.g17014.t2",-0.0518186095199522,0.934052035893172,0.99954900757257,"Q5TYQ1","Protein zyg-11 homolog","Danio rerio (Zebrafish) (Brachydanio rerio)","","GO:0031462"
