"","X","miRNA","V2","V3.x","V4.x","V5","V6","V7","V8","V9","V10","V11","mRNA","PCC.cor","p_value","adjusted_p_value","V3.y","Protein.names","Organism","Gene.Ontology..biological.process.","Gene.Ontology.IDs"
"2486",2486,"Cluster_4118","Pocillopora_meandrina_HIv1___Sc0000010:9841609-9841775",175,-21.55,2,20,70,91,18,"83.33%","88.89%","Pocillopora_meandrina_HIv1___RNAseq.g13654.t2",-0.9643983944892,0.0080205715477277,0.667107103030161,"Q60769","Tumor necrosis factor alpha-induced protein 3 (TNF alpha-induced protein 3) (EC 2.3.2.-) (EC 3.4.19.12) (Putative DNA-binding protein A20) (Zinc finger protein A20)","Mus musculus (Mouse)","apoptotic process [GO:0006915]; B-1 B cell homeostasis [GO:0001922]; cell migration [GO:0016477]; cellular response to hydrogen peroxide [GO:0070301]; cellular response to lipopolysaccharide [GO:0071222]; cytoskeleton organization [GO:0007010]; establishment of protein localization to vacuole [GO:0072666]; inflammatory response [GO:0006954]; marginal zone B cell differentiation [GO:0002315]; negative regulation of autophagy [GO:0010507]; negative regulation of B cell activation [GO:0050869]; negative regulation of CD40 signaling pathway [GO:2000349]; negative regulation of cell death [GO:0060548]; negative regulation of chronic inflammatory response [GO:0002677]; negative regulation of cyclin-dependent protein serine/threonine kinase activity [GO:0045736]; negative regulation of endothelial cell apoptotic process [GO:2000352]; negative regulation of extrinsic apoptotic signaling pathway via death domain receptors [GO:1902042]; negative regulation of granuloma formation [GO:0002632]; negative regulation of heterotypic cell-cell adhesion [GO:0034115]; negative regulation of I-kappaB kinase/NF-kappaB signaling [GO:0043124]; negative regulation of inflammatory response [GO:0050728]; negative regulation of innate immune response [GO:0045824]; negative regulation of interleukin-1 beta production [GO:0032691]; negative regulation of interleukin-2 production [GO:0032703]; negative regulation of interleukin-6 production [GO:0032715]; negative regulation of NF-kappaB transcription factor activity [GO:0032088]; negative regulation of nucleotide-binding oligomerization domain containing 1 signaling pathway [GO:0070429]; negative regulation of nucleotide-binding oligomerization domain containing 2 signaling pathway [GO:0070433]; negative regulation of protein ubiquitination [GO:0031397]; negative regulation of smooth muscle cell proliferation [GO:0048662]; negative regulation of toll-like receptor 3 signaling pathway [GO:0034140]; negative regulation of toll-like receptor 5 signaling pathway [GO:0034148]; negative regulation of tumor necrosis factor production [GO:0032720]; positive regulation of hepatocyte proliferation [GO:2000347]; positive regulation of protein catabolic process [GO:0045732]; positive regulation of Wnt signaling pathway [GO:0030177]; protein deubiquitination [GO:0016579]; protein deubiquitination involved in ubiquitin-dependent protein catabolic process [GO:0071947]; protein K11-linked deubiquitination [GO:0035871]; protein K29-linked deubiquitination [GO:0035523]; protein K33-linked deubiquitination [GO:1990168]; protein K48-linked deubiquitination [GO:0071108]; protein K48-linked ubiquitination [GO:0070936]; protein K63-linked deubiquitination [GO:0070536]; regulation of germinal center formation [GO:0002634]; regulation of immunoglobulin production [GO:0002637]; regulation of innate immune response [GO:0045088]; response to molecule of bacterial origin [GO:0002237]; response to muramyl dipeptide [GO:0032495]; response to wounding [GO:0009611]; tolerance induction to lipopolysaccharide [GO:0072573]","GO:0001922; GO:0002020; GO:0002237; GO:0002315; GO:0002632; GO:0002634; GO:0002637; GO:0002677; GO:0003677; GO:0004842; GO:0004843; GO:0005634; GO:0005737; GO:0005764; GO:0006915; GO:0006954; GO:0007010; GO:0008022; GO:0008270; GO:0009611; GO:0010507; GO:0016477; GO:0016579; GO:0019900; GO:0030177; GO:0031397; GO:0032088; GO:0032495; GO:0032691; GO:0032703; GO:0032715; GO:0032720; GO:0034115; GO:0034140; GO:0034148; GO:0035523; GO:0035871; GO:0042802; GO:0043124; GO:0043130; GO:0043621; GO:0045088; GO:0045732; GO:0045736; GO:0045824; GO:0048662; GO:0050728; GO:0050869; GO:0060548; GO:0061578; GO:0070301; GO:0070429; GO:0070433; GO:0070530; GO:0070536; GO:0070936; GO:0071108; GO:0071222; GO:0071947; GO:0072573; GO:0072666; GO:1902042; GO:1990168; GO:2000347; GO:2000349; GO:2000352"
"2497",2497,"Cluster_4118","Pocillopora_meandrina_HIv1___Sc0000034:2820440-2820561",168,-21.28,2,20,7,26,18,"83.33%","88.89%","Pocillopora_meandrina_HIv1___RNAseq.g9431.t1",0.880236608444019,0.0488495050336766,0.789717381455039,NA,NA,NA,NA,NA
"2502",2502,"Cluster_4435","Pocillopora_meandrina_HIv1___Sc0000000:19165999-19166999",157,-22.7,2,21,945,970,23,"73.91%","78.26%","Pocillopora_meandrina_HIv1___RNAseq.g22570.t1",0.939223190890111,0.0178213805478248,0.674410729954476,NA,NA,NA,NA,NA
"2596",2596,"Cluster_4435","Pocillopora_meandrina_HIv1___Sc0000019:4670984-4671984",160,-21.1,2,21,858,879,19,"68.42%","78.95%","Pocillopora_meandrina_HIv1___TS.g21248.t1",0.946798679669328,0.0146123829398806,0.674410729954476,NA,NA,NA,NA,NA
"2643",2643,"Cluster_4437","Pocillopora_meandrina_HIv1___Sc0000000:8087038-8087703",165,-20.55,2,18,9,29,16,"81.25%","87.50%","Pocillopora_meandrina_HIv1___RNAseq.g21698.t1",-0.936440048092366,0.0190513058777132,0.682865205121081,"P38571","Lysosomal acid lipase/cholesteryl ester hydrolase (Acid cholesteryl ester hydrolase) (LAL) (EC 3.1.1.13) (Cholesteryl esterase) (Lipase A) (Sterol esterase)","Homo sapiens (Human)","cell morphogenesis [GO:0000902]; epithelial cell proliferation [GO:0050673]; homeostasis of number of cells within a tissue [GO:0048873]; inflammatory response [GO:0006954]; lipid catabolic process [GO:0016042]; low-density lipoprotein particle clearance [GO:0034383]; lung development [GO:0030324]; macrophage homeostasis [GO:0061519]; sterol metabolic process [GO:0016125]; tissue remodeling [GO:0048771]","GO:0000902; GO:0001650; GO:0004771; GO:0005654; GO:0005764; GO:0005829; GO:0006954; GO:0016042; GO:0016125; GO:0016298; GO:0030324; GO:0034383; GO:0043202; GO:0043231; GO:0048771; GO:0048873; GO:0050673; GO:0061519"
"2686",2686,"Cluster_4437","Pocillopora_meandrina_HIv1___Sc0000005:3259951-3260951",157,-20.97,2,20,836,855,18,"72.22%","83.33%","Pocillopora_meandrina_HIv1___TS.g16019.t1",-0.902369461047844,0.0360784551317628,0.756927516725757,NA,NA,NA,NA,NA
"2690",2690,"Cluster_4437","Pocillopora_meandrina_HIv1___Sc0000006:1116969-1117969",161,-22.13,2,20,128,152,22,"72.73%","81.82%","Pocillopora_meandrina_HIv1___RNAseq.g26767.t1",-0.913771393287824,0.0299993888671437,0.730775150642326,NA,NA,NA,NA,NA
"2706",2706,"Cluster_4437","Pocillopora_meandrina_HIv1___Sc0000008:2922246-2923246",164,-23.73,2,20,456,474,18,"77.78%","88.89%","Pocillopora_meandrina_HIv1___TS.g4417.t1",-0.915146070217129,0.029291083822897,0.727535937165873,NA,NA,NA,NA,NA
"2795",2795,"Cluster_4437","Pocillopora_meandrina_HIv1___Sc0000038:1724703-1725703",167,-20.2,2,20,615,635,18,"77.78%","83.33%","Pocillopora_meandrina_HIv1___RNAseq.g29874.t1",0.912502869199818,0.0306578011395566,0.734251425733176,NA,NA,NA,NA,NA
"2834",2834,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000002:11263806-11264806",153,-22.96,2,21,337,356,19,"68.42%","78.95%","Pocillopora_meandrina_HIv1___RNAseq.g7317.t2",-0.956341015669562,0.0108787641585293,0.669251440057929,"Q5VTL8","Pre-mRNA-splicing factor 38B (Sarcoma antigen NY-SAR-27)","Homo sapiens (Human)","mRNA processing [GO:0006397]; RNA splicing [GO:0008380]","GO:0003723; GO:0006397; GO:0008380; GO:0071011"
"2862",2862,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000005:4155678-4156678",166,-23.54,2,19,538,559,17,"76.47%","88.24%","Pocillopora_meandrina_HIv1___RNAseq.g23227.t1",0.895299567906285,0.0400235567571623,0.760878962620332,NA,NA,NA,NA,NA
"2870",2870,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000006:12975462-12976462",162,-25.1,2,15,280,301,13,"84.62%","100.00%","Pocillopora_meandrina_HIv1___TS.g15372.t1",0.954983880231116,0.0113875812378623,0.674410729954476,"Q8TE73","Dynein axonemal heavy chain 5 (Axonemal beta dynein heavy chain 5) (Ciliary dynein heavy chain 5)","Homo sapiens (Human)","cilium assembly [GO:0060271]; cilium movement [GO:0003341]; determination of left/right symmetry [GO:0007368]; epithelial cilium movement involved in extracellular fluid movement [GO:0003351]; establishment of localization in cell [GO:0051649]; flagellated sperm motility [GO:0030317]; heart development [GO:0007507]; lateral ventricle development [GO:0021670]; microtubule-based movement [GO:0007018]; outer dynein arm assembly [GO:0036158]","GO:0003341; GO:0003351; GO:0005524; GO:0005576; GO:0005737; GO:0005874; GO:0005930; GO:0007018; GO:0007368; GO:0007507; GO:0008569; GO:0021670; GO:0030286; GO:0030317; GO:0031514; GO:0036157; GO:0036158; GO:0045505; GO:0051649; GO:0051959; GO:0060271; GO:0097728; GO:0097729"
"2903",2903,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000010:1647373-1647575",160,-22.67,2,21,40,61,19,"63.16%","84.21%","Pocillopora_meandrina_HIv1___RNAseq.g13008.t1",0.917011847713688,0.0283384858232937,0.723308277112744,NA,NA,NA,NA,NA
"2969",2969,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000020:2185694-2186694",156,-25.95,2,21,256,274,19,"68.42%","84.21%","Pocillopora_meandrina_HIv1___TS.g7023.t1",0.895299567906285,0.0400235567571623,0.760878962620332,NA,NA,NA,NA,NA
"2973",2973,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000023:2349944-2350944",160,-22.31,2,21,180,201,19,"68.42%","78.95%","Pocillopora_meandrina_HIv1___RNAseq.g17618.t1b",0.895299567906285,0.0400235567571622,0.760878962620332,"Q9JI12","Vesicular glutamate transporter 2 (VGluT2) (Differentiation-associated BNPI) (Differentiation-associated Na(+)-dependent inorganic phosphate cotransporter) (Solute carrier family 17 member 6)","Rattus norvegicus (Rat)","anion transport [GO:0006820]; brain development [GO:0007420]; hippocampus development [GO:0021766]; hyaloid vascular plexus regression [GO:1990384]; L-glutamate import [GO:0051938]; L-glutamate transmembrane transport [GO:0015813]; neural retina development [GO:0003407]; neurotransmitter loading into synaptic vesicle [GO:0098700]; neurotransmitter uptake [GO:0001504]; phosphate ion homeostasis [GO:0055062]; phosphate ion transport [GO:0006817]; regulation of synapse structure or activity [GO:0050803]; sodium-dependent phosphate transport [GO:0044341]; synaptic transmission, glutamatergic [GO:0035249]","GO:0001504; GO:0003407; GO:0005254; GO:0005313; GO:0005326; GO:0005436; GO:0005769; GO:0005886; GO:0006817; GO:0006820; GO:0007420; GO:0008021; GO:0015386; GO:0015813; GO:0016020; GO:0021766; GO:0022857; GO:0030672; GO:0034707; GO:0035249; GO:0043005; GO:0044341; GO:0050803; GO:0051938; GO:0055062; GO:0060076; GO:0098700; GO:0098793; GO:0140787; GO:0140788; GO:1990030; GO:1990384"
"3020",3020,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000049:109185-110185",144,-22.38,2,19,943,970,23,"65.22%","69.57%","Pocillopora_meandrina_HIv1___RNAseq.g6426.t1",0.895299567906285,0.0400235567571623,0.760878962620332,NA,NA,NA,NA,NA
"3058",3058,"Cluster_4439","Pocillopora_meandrina_HIv1___Sc0000001:8128579-8129579",151,-23.68,2,18,662,682,16,"75.00%","81.25%","Pocillopora_meandrina_HIv1___RNAseq.g19288.t1",-0.953732653183663,0.011863382770165,0.674410729954476,"Q9H6P5","Threonine aspartase 1 (Taspase-1) (EC 3.4.25.-) [Cleaved into: Threonine aspartase subunit alpha; Threonine aspartase subunit beta]","Homo sapiens (Human)","positive regulation of DNA-templated transcription [GO:0045893]; protein maturation [GO:0051604]; proteolysis [GO:0006508]","GO:0004298; GO:0005737; GO:0006508; GO:0042802; GO:0045893; GO:0051604"
"3119",3119,"Cluster_4439","Pocillopora_meandrina_HIv1___Sc0000006:8530564-8531564",155,-20.67,2,21,356,380,22,"68.18%","72.73%","Pocillopora_meandrina_HIv1___RNAseq.g27544.t1",-0.910731350231389,0.0315849265630151,0.738554322750861,"Q0VBN2","Dermatan-sulfate epimerase-like protein (EC 5.1.-.-)","Mus musculus (Mouse)","chondroitin sulfate metabolic process [GO:0030204]; dermatan sulfate metabolic process [GO:0030205]","GO:0008146; GO:0016020; GO:0030204; GO:0030205; GO:0047757"
"3148",3148,"Cluster_4439","Pocillopora_meandrina_HIv1___Sc0000010:9981254-9982254",150,-20.55,2,16,296,319,16,"75.00%","81.25%","Pocillopora_meandrina_HIv1___RNAseq.g13665.t1",-0.918714847116492,0.0274778888213581,0.718250718096923,NA,NA,NA,NA,NA
"3177",3177,"Cluster_4439","Pocillopora_meandrina_HIv1___Sc0000014:7424716-7425716",146,-20.92,2,20,342,364,19,"68.42%","68.42%","Pocillopora_meandrina_HIv1___RNAseq.g26491.t1",-0.88883008471585,0.0437458539750245,0.774345884403092,"P70426","GTP-binding protein Rit1 (EC 3.6.5.2) (Ras-like protein expressed in many tissues) (Ras-like without CAAX protein 1)","Mus musculus (Mouse)","Ras protein signal transduction [GO:0007265]","GO:0003924; GO:0003925; GO:0005516; GO:0005525; GO:0005886; GO:0007265; GO:0019003"
"3232",3232,"Cluster_4439","Pocillopora_meandrina_HIv1___Sc0000023:5300984-5301948",147,-25.53,2,20,701,724,21,"71.43%","76.19%","Pocillopora_meandrina_HIv1___RNAseq.g17817.t2",0.88893396386542,0.0436852594930444,0.774279675195074,"Q9H7T0","Cation channel sperm-associated auxiliary subunit beta (CatSper-beta)","Homo sapiens (Human)","cell differentiation [GO:0030154]; spermatogenesis [GO:0007283]","GO:0005886; GO:0005929; GO:0007283; GO:0030154; GO:0036128; GO:0097228"
"3314",3314,"Cluster_4572","Pocillopora_meandrina_HIv1___Sc0000000:9201092-9202092",157,-21.19,2,20,913,936,20,"75.00%","80.00%","Pocillopora_meandrina_HIv1___TS.g26522.t1",0.913644352178685,0.0300651210105492,0.731230875671148,NA,NA,NA,NA,NA
"3325",3325,"Cluster_4572","Pocillopora_meandrina_HIv1___Sc0000002:8482793-8482997",165,-23.73,2,21,77,96,19,"78.95%","84.21%","Pocillopora_meandrina_HIv1___RNAseq.g7090.t1",0.955756133992673,0.0110971143594629,0.672291781568494,NA,NA,NA,NA,NA
"3351",3351,"Cluster_4572","Pocillopora_meandrina_HIv1___Sc0000008:3732003-3733003",157,-20.55,2,16,852,872,14,"85.71%","92.86%","Pocillopora_meandrina_HIv1___TS.g4491.t1",-0.893123431004372,0.041263859383206,0.765547441916077,"Q9ZQ81","Probable inactive purple acid phosphatase 9","Arabidopsis thaliana (Mouse-ear cress)","","GO:0003993; GO:0005576; GO:0046872"
"3377",3377,"Cluster_4572","Pocillopora_meandrina_HIv1___Sc0000014:5074291-5075291",156,-25.36,2,21,24,42,19,"68.42%","84.21%","Pocillopora_meandrina_HIv1___RNAseq.g26253.t1",0.922381777461385,0.0256541337627968,0.709493339104897,NA,NA,NA,NA,NA
"3385",3385,"Cluster_4572","Pocillopora_meandrina_HIv1___Sc0000018:6611030-6612030",157,-22.54,2,19,804,828,20,"70.00%","80.00%","Pocillopora_meandrina_HIv1___RNAseq.g28667.t1",0.907492047308069,0.0333029339906323,0.744826055124395,NA,NA,NA,NA,NA
"3387",3387,"Cluster_4572","Pocillopora_meandrina_HIv1___Sc0000019:1581035-1582035",163,-20.54,2,20,269,290,18,"77.78%","77.78%","Pocillopora_meandrina_HIv1___RNAseq.g18019.t1",0.916697076903221,0.0284984852930961,0.724119943915209,"Q05915","GTP cyclohydrolase 1 (EC 3.5.4.16) (GTP cyclohydrolase I) (GTP-CH-I)","Mus musculus (Mouse)","7,8-dihydroneopterin 3'-triphosphate biosynthetic process [GO:0035998]; cellular response to lipopolysaccharide [GO:0071222]; dihydrobiopterin metabolic process [GO:0051066]; dopamine biosynthetic process [GO:0042416]; negative regulation of blood pressure [GO:0045776]; neuromuscular process controlling posture [GO:0050884]; positive regulation of heart rate [GO:0010460]; positive regulation of nitric-oxide synthase activity [GO:0051000]; protein-containing complex assembly [GO:0065003]; pteridine-containing compound biosynthetic process [GO:0042559]; regulation of blood pressure [GO:0008217]; regulation of lung blood pressure [GO:0014916]; regulation of removal of superoxide radicals [GO:2000121]; regulation of serotonin biosynthetic process [GO:1905627]; response to pain [GO:0048265]; response to tumor necrosis factor [GO:0034612]; response to type II interferon [GO:0034341]; tetrahydrobiopterin biosynthetic process [GO:0006729]; tetrahydrofolate biosynthetic process [GO:0046654]; vasodilation [GO:0042311]","GO:0003924; GO:0003934; GO:0005509; GO:0005525; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0006729; GO:0008217; GO:0008270; GO:0010460; GO:0014916; GO:0030742; GO:0031369; GO:0031410; GO:0031965; GO:0032991; GO:0034341; GO:0034612; GO:0035998; GO:0042311; GO:0042416; GO:0042559; GO:0042802; GO:0042803; GO:0044877; GO:0045776; GO:0046654; GO:0048265; GO:0050884; GO:0051000; GO:0051019; GO:0051066; GO:0065003; GO:0071222; GO:1905627; GO:2000121"
"3404",3404,"Cluster_4572","Pocillopora_meandrina_HIv1___Sc0000031:4027193-4027822",163,-23.62,2,21,315,337,20,"75.00%","80.00%","Pocillopora_meandrina_HIv1___RNAseq.g1584.t1",0.907294115157397,0.0334088516215532,0.745127957735035,NA,NA,NA,NA,NA
"3413",3413,"Cluster_4572","Pocillopora_meandrina_HIv1___Sc0000041:432398-433398",162,-21.61,2,20,359,381,19,"73.68%","84.21%","Pocillopora_meandrina_HIv1___RNAseq.g25239.t1",0.895807556348497,0.039735764783443,0.760878962620332,"Q76KP1","N-acetyl-beta-glucosaminyl-glycoprotein 4-beta-N-acetylgalactosaminyltransferase 1 (NGalNAc-T1) (EC 2.4.1.244) (Beta-1,4-N-acetylgalactosaminyltransferase IV) (Beta4GalNAc-T4) (Beta4GalNAcT4)","Homo sapiens (Human)","","GO:0008376; GO:0032580; GO:0033842"
"3436",3436,"Cluster_4754","Pocillopora_meandrina_HIv1___Sc0000005:12040234-12041234",167,-20.2,2,21,78,100,20,"80.00%","80.00%","Pocillopora_meandrina_HIv1___RNAseq.g23879.t1",-0.948555502501726,0.0138983189603672,0.674410729954476,NA,NA,NA,NA,NA
"3442",3442,"Cluster_4754","Pocillopora_meandrina_HIv1___Sc0000007:13185926-13186926",159,-20.59,2,21,416,441,23,"69.57%","73.91%","Pocillopora_meandrina_HIv1___RNAseq.g6179.t1",-0.951855066617466,0.0125892046006514,0.674410729954476,"Q09666","Neuroblast differentiation-associated protein AHNAK (Desmoyokin)","Homo sapiens (Human)","positive regulation of plasma membrane repair [GO:1905686]; regulation of RNA splicing [GO:0043484]; regulation of voltage-gated calcium channel activity [GO:1901385]","GO:0003723; GO:0005634; GO:0005737; GO:0005765; GO:0005829; GO:0005886; GO:0005925; GO:0015629; GO:0016020; GO:0030315; GO:0031982; GO:0042383; GO:0042802; GO:0043034; GO:0043484; GO:0044291; GO:0044548; GO:0045296; GO:0070062; GO:0097493; GO:0098797; GO:1901385; GO:1905686"
"3457",3457,"Cluster_4754","Pocillopora_meandrina_HIv1___Sc0000020:3809408-3810296",175,-21.2,2,20,786,807,18,"83.33%","88.89%","Pocillopora_meandrina_HIv1___RNAseq.g358.t2",0.960472587148064,0.0093775542355283,0.667107103030161,"Q86YR5","G-protein-signaling modulator 1 (Activator of G-protein signaling 3)","Homo sapiens (Human)","cell differentiation [GO:0030154]; establishment of mitotic spindle orientation [GO:0000132]; negative regulation of GTPase activity [GO:0034260]; negative regulation of guanyl-nucleotide exchange factor activity [GO:1905098]; nervous system development [GO:0007399]; positive regulation of macroautophagy [GO:0016239]","GO:0000132; GO:0000139; GO:0001965; GO:0005092; GO:0005789; GO:0005829; GO:0005886; GO:0007399; GO:0016239; GO:0030154; GO:0032991; GO:0034260; GO:1905098"
"3494",3494,"Cluster_4823","Pocillopora_meandrina_HIv1___Sc0000002:6569820-6570820",162,-20.16,2,21,823,847,22,"72.73%","81.82%","Pocillopora_meandrina_HIv1___RNAseq.g6951.t1",0.94455976051765,0.0155391253278518,0.674410729954476,"Q68CP4","Heparan-alpha-glucosaminide N-acetyltransferase (EC 2.3.1.78) (Transmembrane protein 76)","Homo sapiens (Human)","heparan sulfate proteoglycan catabolic process [GO:0030200]; lysosomal transport [GO:0007041]; protein complex oligomerization [GO:0051259]","GO:0005765; GO:0005886; GO:0007041; GO:0015019; GO:0016746; GO:0030200; GO:0035579; GO:0043202; GO:0051259; GO:0070821"
"3498",3498,"Cluster_4823","Pocillopora_meandrina_HIv1___Sc0000003:5330172-5331172",161,-22.95,2,21,207,232,23,"78.26%","78.26%","Pocillopora_meandrina_HIv1___RNAseq.g15572.t1",-0.884455530237433,0.0463216161368451,0.782515407534089,"Q63665","Upstream stimulatory factor 2 (Major late transcription factor 2) (Upstream transcription factor 2)","Rattus norvegicus (Rat)","lactation [GO:0007595]; lipid homeostasis [GO:0055088]; positive regulation of DNA-templated transcription [GO:0045893]; positive regulation of transcription by RNA polymerase II [GO:0045944]; positive regulation of transcription from RNA polymerase II promoter by glucose [GO:0000432]; regulation of transcription by RNA polymerase II [GO:0006357]","GO:0000432; GO:0000978; GO:0000981; GO:0003677; GO:0003690; GO:0003700; GO:0005634; GO:0006357; GO:0007595; GO:0042802; GO:0042803; GO:0043425; GO:0043565; GO:0044877; GO:0045893; GO:0045944; GO:0046982; GO:0055088; GO:1990837"
"3506",3506,"Cluster_4823","Pocillopora_meandrina_HIv1___Sc0000005:3896972-3897972",172,-20.2,2,21,168,189,19,"73.68%","89.47%","Pocillopora_meandrina_HIv1___RNAseq.g23200.t1",0.897645908812525,0.0386998270607946,0.760878962620332,"P70085","Steroid 17-alpha-hydroxylase/17,20 lyase (EC 1.14.14.19) (EC 1.14.14.32) (17-alpha-hydroxyprogesterone aldolase) (CYPXVII) (Cytochrome P450 17A1) (Cytochrome P450-C17) (Cytochrome P450c17)","Oryzias latipes (Japanese rice fish) (Japanese killifish)","hormone biosynthetic process [GO:0042446]; progesterone metabolic process [GO:0042448]; steroid biosynthetic process [GO:0006694]","GO:0004508; GO:0005506; GO:0006694; GO:0016020; GO:0020037; GO:0042446; GO:0042448; GO:0047442"
"3533",3533,"Cluster_4823","Pocillopora_meandrina_HIv1___Sc0000009:462758-463031",155,-22.26,2,12,217,238,10,"100.00%","100.00%","Pocillopora_meandrina_HIv1___RNAseq.g14264.t1",-0.961719612589991,0.00893899667046301,0.667107103030161,"P17987","T-complex protein 1 subunit alpha (TCP-1-alpha) (CCT-alpha)","Homo sapiens (Human)","binding of sperm to zona pellucida [GO:0007339]; chaperone-mediated protein folding [GO:0061077]; positive regulation of establishment of protein localization to telomere [GO:1904851]; positive regulation of protein localization to Cajal body [GO:1904871]; positive regulation of telomerase activity [GO:0051973]; positive regulation of telomerase RNA localization to Cajal body [GO:1904874]; positive regulation of telomere maintenance via telomerase [GO:0032212]; protein folding [GO:0006457]; protein stabilization [GO:0050821]; regulation of macrophage apoptotic process [GO:2000109]; scaRNA localization to Cajal body [GO:0090666]; toxin transport [GO:1901998]; translocation of peptides or proteins into host cell cytoplasm [GO:0044053]; tubulin complex assembly [GO:0007021]","GO:0000242; GO:0000792; GO:0001669; GO:0002199; GO:0003723; GO:0005524; GO:0005794; GO:0005813; GO:0005829; GO:0005832; GO:0005874; GO:0006457; GO:0007021; GO:0007339; GO:0016887; GO:0031625; GO:0032212; GO:0044053; GO:0044183; GO:0044297; GO:0050821; GO:0051082; GO:0051973; GO:0061077; GO:0070062; GO:0090666; GO:0140662; GO:1901998; GO:1904851; GO:1904871; GO:1904874; GO:2000109"
"3536",3536,"Cluster_4823","Pocillopora_meandrina_HIv1___Sc0000009:8449601-8450601",152,-20.14,2,20,703,724,19,"68.42%","84.21%","Pocillopora_meandrina_HIv1___RNAseq.g14538.t3",0.884148822126808,0.0465039524686314,0.783039820420276,"Q9WUU9","Germinal-center associated nuclear protein (GANP) (EC 2.3.1.48) (GC-associated DNA primase)","Mus musculus (Mouse)","mRNA export from nucleus [GO:0006406]; nucleosome organization [GO:0034728]; poly(A)+ mRNA export from nucleus [GO:0016973]; protein transport [GO:0015031]; somatic hypermutation of immunoglobulin genes [GO:0016446]","GO:0003676; GO:0003682; GO:0004402; GO:0005634; GO:0005654; GO:0005694; GO:0005737; GO:0005829; GO:0006406; GO:0010484; GO:0015031; GO:0016446; GO:0016973; GO:0031965; GO:0034728; GO:0042393; GO:0044615; GO:0070390"
"3585",3585,"Cluster_4823","Pocillopora_meandrina_HIv1___Sc0000036:1579456-1580456",157,-22.93,2,21,45,67,21,"71.43%","80.95%","Pocillopora_meandrina_HIv1___RNAseq.g17228.t1",0.907054870799809,0.033537019935001,0.745629707899491,"Q9EPB1","Dipeptidyl peptidase 2 (EC 3.4.14.2) (Dipeptidyl aminopeptidase II) (Dipeptidyl peptidase 7) (Dipeptidyl peptidase II) (DPP II) (Quiescent cell proline dipeptidase)","Rattus norvegicus (Rat)","lysosomal protein catabolic process [GO:1905146]; protein catabolic process [GO:0030163]; proteolysis [GO:0006508]","GO:0004177; GO:0005576; GO:0005764; GO:0005829; GO:0006508; GO:0008236; GO:0008239; GO:0030163; GO:0031410; GO:0031982; GO:1905146"
"3602",3602,"Cluster_5253","Pocillopora_meandrina_HIv1___Sc0000000:1691461-1692461",157,-20.85,2,17,620,641,16,"87.50%","87.50%","Pocillopora_meandrina_HIv1___RNAseq.g21096.t2",-0.893969747810397,0.0407800653003234,0.763953206641785,"P00518","Phosphorylase b kinase gamma catalytic chain, skeletal muscle/heart isoform (EC 2.7.11.19) (Phosphorylase kinase subunit gamma-1) (Serine/threonine-protein kinase PHKG1) (EC 2.7.11.1, EC 2.7.11.26)","Oryctolagus cuniculus (Rabbit)","glycogen biosynthetic process [GO:0005978]; protein phosphorylation [GO:0006468]","GO:0004689; GO:0005516; GO:0005524; GO:0005964; GO:0005978; GO:0006468; GO:0008047; GO:0050321; GO:0098723; GO:0106310"
"3648",3648,"Cluster_5612","Pocillopora_meandrina_HIv1___Sc0000000:3472773-3473039",158,-23.29,2,19,178,198,17,"76.47%","76.47%","Pocillopora_meandrina_HIv1___RNAseq.g21270.t1",0.980573011199149,0.00324095110871972,0.667107103030161,"Q27294","RNA-binding protein cabeza (P19) (Sarcoma-associated RNA-binding fly homolog)","Drosophila melanogaster (Fruit fly)","adult locomotory behavior [GO:0008344]; compound eye development [GO:0048749]; larval locomotory behavior [GO:0008345]; mRNA splicing, via spliceosome [GO:0000398]; positive regulation of synaptic assembly at neuromuscular junction [GO:0045887]; regulation of DNA-templated transcription [GO:0006355]; synaptic assembly at neuromuscular junction [GO:0051124]; transcription initiation at RNA polymerase II promoter [GO:0006367]","GO:0000398; GO:0003682; GO:0003712; GO:0003723; GO:0003729; GO:0005634; GO:0005654; GO:0005669; GO:0006355; GO:0006367; GO:0008344; GO:0008345; GO:0045887; GO:0046872; GO:0048749; GO:0051124; GO:0071013"
"3659",3659,"Cluster_5612","Pocillopora_meandrina_HIv1___Sc0000001:16963715-16964715",170,-21.09,2,19,649,669,17,"82.35%","88.24%","Pocillopora_meandrina_HIv1___RNAseq.g20078.t1",-0.88109718697942,0.0483304220790219,0.788777708312882,"Q0EEE2","Patched domain-containing protein 3 (RND-type protein RNDEu-3)","Mus musculus (Mouse)","","GO:0005783; GO:0005789; GO:0005886; GO:0016020; GO:0097225"
