"","X.1","X","miRNA","mRNA","PCC.cor","p_value","adjusted_p_value","score","energy","query_start_end","subject_start_end","total_bp_shared","query_similar","subject_similar","V3","Protein.names","Organism","Gene.Ontology..biological.process.","Gene.Ontology.IDs"
"2621",2621,765892,"Cluster_4438","Pocillopora_meandrina_HIv1___RNAseq.g18093.t1",0.904067251953662,0.0351506995209651,0.752993124084857,164,-21.45,"2 21","130 151",19,"63.16%","89.47%",NA,NA,NA,NA,NA
"2655",2655,782098,"Cluster_4438","Pocillopora_meandrina_HIv1___RNAseq.g14438.t1",0.895299567906285,0.0400235567571622,0.760878962620332,146,-20.38,"2 19","467 487",18,"72.22%","77.78%","Q96MB7","Putative nuclease HARBI1 (EC 3.1.-.-) (Harbinger transposase-derived nuclease)","Homo sapiens (Human)","","GO:0004518; GO:0005634; GO:0005829; GO:0005886; GO:0034451; GO:0046872"
"2676",2676,789779,"Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g19428.t1",-0.905042178341792,0.0346214561953341,0.750720413657564,151,-21.72,"2 22","265 290",23,"65.22%","73.91%",NA,NA,NA,NA,NA
"2678",2678,790075,"Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g14394.t1",-0.948290634911099,0.0140052264655497,0.674410729954476,164,-21.42,"2 22","853 877",22,"72.73%","77.27%",NA,NA,NA,NA,NA
"2688",2688,793155,"Cluster_3661","Pocillopora_meandrina_HIv1___TS.g20181.t1",-0.942597327178205,0.0163665384985935,0.674410729954476,160,-20.45,"2 20","331 353",20,"80.00%","80.00%","Q7Z3E1","Protein mono-ADP-ribosyltransferase TIPARP (EC 2.4.2.-) (ADP-ribosyltransferase diphtheria toxin-like 14) (ARTD14) (Poly [ADP-ribose] polymerase 7) (PARP-7) (TCDD-inducible poly [ADP-ribose] polymerase)","Homo sapiens (Human)","androgen metabolic process [GO:0008209]; cellular response to organic cyclic compound [GO:0071407]; estrogen metabolic process [GO:0008210]; face morphogenesis [GO:0060325]; female gonad development [GO:0008585]; hemopoiesis [GO:0030097]; kidney development [GO:0001822]; negative regulation of gene expression [GO:0010629]; nitrogen compound metabolic process [GO:0006807]; platelet-derived growth factor receptor signaling pathway [GO:0048008]; positive regulation of protein catabolic process [GO:0045732]; post-embryonic development [GO:0009791]; roof of mouth development [GO:0060021]; skeletal system morphogenesis [GO:0048705]; smooth muscle tissue development [GO:0048745]; vasculogenesis [GO:0001570]","GO:0000987; GO:0001570; GO:0001822; GO:0003950; GO:0005634; GO:0006807; GO:0008209; GO:0008210; GO:0008585; GO:0009791; GO:0010629; GO:0016779; GO:0030097; GO:0045732; GO:0046872; GO:0048008; GO:0048705; GO:0048745; GO:0060021; GO:0060325; GO:0071407; GO:0140803; GO:1990404"
"2693",2693,795011,"Cluster_4438","Pocillopora_meandrina_HIv1___RNAseq.g11703.t1b",-0.947031913206519,0.014516914626036,0.674410729954476,157,-20.36,"2 18","448 469",16,"75.00%","81.25%","O95405","Zinc finger FYVE domain-containing protein 9 (Mothers against decapentaplegic homolog-interacting protein) (Madh-interacting protein) (Novel serine protease) (NSP) (Receptor activation anchor) (hSARA) (Smad anchor for receptor activation)","Homo sapiens (Human)","endocytosis [GO:0006897]; endosomal transport [GO:0016197]; transforming growth factor beta receptor signaling pathway [GO:0007179]","GO:0005545; GO:0005769; GO:0005829; GO:0006897; GO:0007179; GO:0016197; GO:0019904; GO:0031901; GO:0032991; GO:0043231; GO:0046872"
"2707",2707,798326,"Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g12751.t1",-0.969995954728004,0.00621068187581405,0.667107103030161,155,-20.83,"2 17","658 683",18,"72.22%","83.33%",NA,NA,NA,NA,NA
"2717",2717,801017,"Cluster_390","Pocillopora_meandrina_HIv1___RNAseq.g22695.t1",-0.980759439431009,0.00319450114866316,0.667107103030161,155,-21.54,"2 21","126 148",20,"70.00%","75.00%","Q2THW0","Palmitoyltransferase ZDHHC5-A (EC 2.3.1.225) (Zinc finger DHHC domain-containing protein 5-A) (DHHC-5A)","Danio rerio (Zebrafish) (Brachydanio rerio)","protein palmitoylation [GO:0018345]","GO:0005886; GO:0016409; GO:0018345; GO:0019706"
"2729",2729,803480,"Cluster_4040","Pocillopora_meandrina_HIv1___RNAseq.g22032.t2",0.991502069323671,0.000939180935532144,0.667107103030161,157,-20.61,"2 20","946 966",18,"77.78%","77.78%","Q8VE97","Serine/arginine-rich splicing factor 4 (Splicing factor, arginine/serine-rich 4)","Mus musculus (Mouse)","hematopoietic progenitor cell differentiation [GO:0002244]; mRNA splicing, via spliceosome [GO:0000398]; negative regulation of mRNA splicing, via spliceosome [GO:0048025]","GO:0000398; GO:0002244; GO:0003723; GO:0003729; GO:0005634; GO:0016607; GO:0048025; GO:1990825"
"2738",2738,806207,"Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g21904.t1",-0.994151970879155,0.000536372885840094,0.667107103030161,158,-23.64,"2 20","253 277",20,"65.00%","85.00%",NA,NA,NA,NA,NA
"2740",2740,806781,"Cluster_4823","Pocillopora_meandrina_HIv1___RNAseq.g5.t1",0.935119029343327,0.0196443427746698,0.687095063784671,162,-22.69,"2 20","16 38",19,"68.42%","89.47%",NA,NA,NA,NA,NA
"2772",2772,816212,"Cluster_4438","Pocillopora_meandrina_HIv1___RNAseq.g9830.t1",0.910480484862877,0.0317169316708839,0.738848577451841,147,-20.71,"2 12","97 118",10,"90.00%","90.00%","Q9F234","Alpha-glucosidase 2 (EC 3.2.1.20) (Alpha-glucosidase II)","Bacillus thermoamyloliquefaciens","","GO:0030246; GO:0032450"
"2797",2797,821071,"Cluster_390","Pocillopora_meandrina_HIv1___RNAseq.g28356.t1",-0.90882515821877,0.0325923722326039,0.742621156270237,157,-21.27,"2 21","67 88",20,"70.00%","85.00%",NA,NA,NA,NA,NA
"2812",2812,825206,"Cluster_4754","Pocillopora_meandrina_HIv1___RNAseq.g4310.t1",0.89168153819409,0.0420922784075487,0.768568067742461,176,-20.45,"2 21","645 666",19,"78.95%","89.47%",NA,NA,NA,NA,NA
"2847",2847,834681,"Cluster_5612","Pocillopora_meandrina_HIv1___TS.g12426.t1",0.910477599573841,0.0317184509338205,0.738848577451841,154,-21.04,"2 20","260 284",22,"68.18%","72.73%",NA,NA,NA,NA,NA
"2899",2899,846167,"Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g17631.t2",-0.914392785622325,0.0296785419395285,0.729652993045859,163,-22.78,"2 21","192 215",20,"75.00%","80.00%",NA,NA,NA,NA,NA
"2910",2910,848343,"Cluster_1015","Pocillopora_meandrina_HIv1___RNAseq.g18289.t1",-0.887397819569624,0.0445840291194838,0.776722034158743,158,-23.19,"2 15","160 181",13,"84.62%","92.31%",NA,NA,NA,NA,NA
"2914",2914,848795,"Cluster_1952","Pocillopora_meandrina_HIv1___TS.g25423.t1",0.959673772990187,0.00966208058410447,0.667107103030161,162,-20.63,"2 20","188 210",19,"73.68%","84.21%","P19579","Capsule biosynthesis protein CapA","Bacillus anthracis","capsule polysaccharide biosynthetic process [GO:0045227]","GO:0005886; GO:0045227"
"2924",2924,852660,"Cluster_4754","Pocillopora_meandrina_HIv1___RNAseq.g26224.t1",-0.933590304879149,0.0203379389534333,0.687095063784671,170,-24.03,"2 21","655 675",19,"84.21%","84.21%","A0A0G2K1Q8","Phospholipid-transporting ATPase ABCA3 (EC 7.6.2.1) (ATP-binding cassette sub-family A member 3) (Xenobiotic-transporting ATPase ABCA3) (EC 7.6.2.2) [Cleaved into: 150 Kda mature form]","Rattus norvegicus (Rat)","lipid transport [GO:0006869]; lung development [GO:0030324]; organelle assembly [GO:0070925]; phosphatidylcholine metabolic process [GO:0046470]; phosphatidylglycerol metabolic process [GO:0046471]; phospholipid homeostasis [GO:0055091]; phospholipid transport [GO:0015914]; positive regulation of cholesterol efflux [GO:0010875]; positive regulation of phospholipid efflux [GO:1902995]; positive regulation of phospholipid transport [GO:2001140]; positive regulation of protein homooligomerization [GO:0032464]; regulation of lipid biosynthetic process [GO:0046890]; regulation of lipid transport [GO:0032368]; regulation of phosphatidylcholine metabolic process [GO:0150172]; response to glucocorticoid [GO:0051384]; surfactant homeostasis [GO:0043129]; xenobiotic export from cell [GO:0046618]; xenobiotic transmembrane transport [GO:0006855]; xenobiotic transport [GO:0042908]","GO:0005319; GO:0005524; GO:0005765; GO:0005770; GO:0005886; GO:0006855; GO:0006869; GO:0008559; GO:0010875; GO:0015914; GO:0016887; GO:0030324; GO:0030659; GO:0032368; GO:0032464; GO:0032585; GO:0042599; GO:0042626; GO:0042908; GO:0043129; GO:0043231; GO:0046470; GO:0046471; GO:0046618; GO:0046890; GO:0051384; GO:0055091; GO:0070925; GO:0097208; GO:0097232; GO:0097233; GO:0120019; GO:0140345; GO:0150172; GO:1902995; GO:2001140"
"2925",2925,852660,"Cluster_4754","Pocillopora_meandrina_HIv1___RNAseq.g26224.t1",-0.933590304879149,0.0203379389534333,0.687095063784671,175,-24.73,"2 20","640 661",18,"83.33%","88.89%","A0A0G2K1Q8","Phospholipid-transporting ATPase ABCA3 (EC 7.6.2.1) (ATP-binding cassette sub-family A member 3) (Xenobiotic-transporting ATPase ABCA3) (EC 7.6.2.2) [Cleaved into: 150 Kda mature form]","Rattus norvegicus (Rat)","lipid transport [GO:0006869]; lung development [GO:0030324]; organelle assembly [GO:0070925]; phosphatidylcholine metabolic process [GO:0046470]; phosphatidylglycerol metabolic process [GO:0046471]; phospholipid homeostasis [GO:0055091]; phospholipid transport [GO:0015914]; positive regulation of cholesterol efflux [GO:0010875]; positive regulation of phospholipid efflux [GO:1902995]; positive regulation of phospholipid transport [GO:2001140]; positive regulation of protein homooligomerization [GO:0032464]; regulation of lipid biosynthetic process [GO:0046890]; regulation of lipid transport [GO:0032368]; regulation of phosphatidylcholine metabolic process [GO:0150172]; response to glucocorticoid [GO:0051384]; surfactant homeostasis [GO:0043129]; xenobiotic export from cell [GO:0046618]; xenobiotic transmembrane transport [GO:0006855]; xenobiotic transport [GO:0042908]","GO:0005319; GO:0005524; GO:0005765; GO:0005770; GO:0005886; GO:0006855; GO:0006869; GO:0008559; GO:0010875; GO:0015914; GO:0016887; GO:0030324; GO:0030659; GO:0032368; GO:0032464; GO:0032585; GO:0042599; GO:0042626; GO:0042908; GO:0043129; GO:0043231; GO:0046470; GO:0046471; GO:0046618; GO:0046890; GO:0051384; GO:0055091; GO:0070925; GO:0097208; GO:0097232; GO:0097233; GO:0120019; GO:0140345; GO:0150172; GO:1902995; GO:2001140"
"2929",2929,853099,"Cluster_4435","Pocillopora_meandrina_HIv1___RNAseq.g808.t1",0.964333755036781,0.00804234617936397,0.667107103030161,159,-22.31,"2 17","203 225",16,"81.25%","87.50%",NA,NA,NA,NA,NA
"2951",2951,857701,"Cluster_390","Pocillopora_meandrina_HIv1___RNAseq.g10673.t1",-0.887674173030973,0.0444219118098545,0.776284333888611,163,-21.96,"2 20","907 926",18,"83.33%","88.89%","Q9D1P0","39S ribosomal protein L13, mitochondrial (L13mt) (MRP-L13)","Mus musculus (Mouse)","mitochondrial translation [GO:0032543]; negative regulation of translation [GO:0017148]; translation [GO:0006412]","GO:0003729; GO:0003735; GO:0005739; GO:0005743; GO:0005761; GO:0005762; GO:0005840; GO:0006412; GO:0017148; GO:0032543"
"2955",2955,858636,"Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g4165.t1",-0.898970372332829,0.0379588995558022,0.760878962620332,162,-22.98,"2 20","456 479",19,"68.42%","89.47%",NA,NA,NA,NA,NA
"2959",2959,859126,"Cluster_3661","Pocillopora_meandrina_HIv1___RNAseq.g22070.t1",0.952042879008931,0.0125159694031778,0.674410729954476,163,-22.72,"2 21","382 404",20,"70.00%","85.00%",NA,NA,NA,NA,NA
"2962",2962,860690,"Cluster_4823","Pocillopora_meandrina_HIv1___RNAseq.g4778.t1",0.890600154597405,0.0427169961077345,0.770865983437085,155,-23.29,"2 20","811 832",18,"66.67%","77.78%","B2GV36","Solute carrier family 22 member 13 (Organic anion transporter 10) (OAT10) (Organic cation transporter-like 3) (ORCTL-3)","Rattus norvegicus (Rat)","","GO:0016324; GO:0022857"
"2979",2979,865599,"Cluster_2973","Pocillopora_meandrina_HIv1___RNAseq.g6162.t1a",0.951315168814306,0.0128005069263182,0.674410729954476,159,-21.62,"2 21","328 350",20,"70.00%","80.00%",NA,NA,NA,NA,NA
"2984",2984,868590,"Cluster_1952","Pocillopora_meandrina_HIv1___RNAseq.g14719.t1c",-0.993229105062834,0.000668130648396527,0.667107103030161,165,-21.45,"2 21","598 619",20,"75.00%","90.00%",NA,NA,NA,NA,NA
"3013",3013,876248,"Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g13574.t1",0.985997914465537,0.00198476314732131,0.667107103030161,148,-20.37,"2 18","136 160",18,"61.11%","83.33%","O73853","Steroid 17-alpha-hydroxylase/17,20 lyase (EC 1.14.14.19) (EC 1.14.14.32) (17-alpha-hydroxyprogesterone aldolase) (CYPXVII) (Cytochrome P450 17A1) (Cytochrome P450-C17) (Cytochrome P450c17)","Ictalurus punctatus (Channel catfish) (Silurus punctatus)","steroid biosynthetic process [GO:0006694]","GO:0004508; GO:0005506; GO:0006694; GO:0016020; GO:0020037; GO:0047442"
"3021",3021,878220,"Cluster_4040","Pocillopora_meandrina_HIv1___RNAseq.g2495.t1",0.887252571551935,0.0446693110650477,0.777300842504466,162,-23.34,"2 19","232 253",17,"70.59%","88.24%",NA,NA,NA,NA,NA
"3030",3030,879918,"Cluster_2973","Pocillopora_meandrina_HIv1___RNAseq.g21284.t1",0.913752612928791,0.030009103073011,0.730836067117548,162,-21.02,"2 16","580 602",15,"86.67%","93.33%",NA,NA,NA,NA,NA
"3034",3034,880446,"Cluster_4572","Pocillopora_meandrina_HIv1___RNAseq.g25934.t1",0.944276647979206,0.0156576285678091,0.674410729954476,153,-20.44,"2 20","801 821",18,"72.22%","77.78%",NA,NA,NA,NA,NA
"3127",3127,906322,"Cluster_1015","Pocillopora_meandrina_HIv1___TS.g9824.t1",-0.901028910947494,0.0368164302256129,0.759309207873634,152,-20.04,"2 21","892 913",19,"52.63%","84.21%",NA,NA,NA,NA,NA
"3132",3132,906854,"Cluster_2973","Pocillopora_meandrina_HIv1___RNAseq.g8619.t1",0.953315432597821,0.0120234487422706,0.674410729954476,160,-21.47,"2 13","628 649",11,"100.00%","100.00%","Q5R796","F-box only protein 36","Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)","",""
"3146",3146,910550,"Cluster_2793","Pocillopora_meandrina_HIv1___RNAseq.g19866.t1",-0.947576347318026,0.014294859850151,0.674410729954476,173,-20.26,"2 19","621 642",18,"83.33%","94.44%",NA,NA,NA,NA,NA
"3161",3161,913420,"Cluster_21","Pocillopora_meandrina_HIv1___TS.g23557.t1",-0.942565645223065,0.0163800106727431,0.674410729954476,154,-21.45,"2 21","554 578",22,"72.73%","72.73%",NA,NA,NA,NA,NA
"3163",3163,913740,"Cluster_4040","Pocillopora_meandrina_HIv1___TS.g26182.t1",0.887423324600379,0.0445690592515891,0.776716258127255,144,-21.17,"2 21","622 643",19,"52.63%","73.68%",NA,NA,NA,NA,NA
"3166",3166,914931,"Cluster_4754","Pocillopora_meandrina_HIv1___RNAseq.g26785.t1",0.890247907135221,0.0429211206453861,0.771678673506736,170,-20.37,"2 20","361 385",21,"76.19%","85.71%","P23358","60S ribosomal protein L12","Rattus norvegicus (Rat)","positive regulation of translational elongation [GO:0045901]; translation [GO:0006412]","GO:0003735; GO:0005634; GO:0005730; GO:0005737; GO:0006412; GO:0014069; GO:0015934; GO:0022625; GO:0022626; GO:0045202; GO:0045901; GO:0070180"
"3181",3181,920180,"Cluster_4435","Pocillopora_meandrina_HIv1___RNAseq.g5374.t1",-0.973512660116348,0.00515416506623908,0.667107103030161,163,-20.74,"2 21","462 484",20,"70.00%","85.00%","Q8K4B0","Metastasis-associated protein MTA1","Mus musculus (Mouse)","chromatin remodeling [GO:0006338]; circadian regulation of gene expression [GO:0032922]; double-strand break repair [GO:0006302]; entrainment of circadian clock by photoperiod [GO:0043153]; epigenetic regulation of gene expression [GO:0040029]; histone deacetylation [GO:0016575]; locomotor rhythm [GO:0045475]; negative regulation of DNA-templated transcription [GO:0045892]; negative regulation of transcription by RNA polymerase II [GO:0000122]; positive regulation of DNA-templated transcription [GO:0045893]; positive regulation of protein autoubiquitination [GO:1902499]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; regulation of cell fate specification [GO:0042659]; regulation of stem cell differentiation [GO:2000736]; response to ionizing radiation [GO:0010212]; secretory granule organization [GO:0033363]","GO:0000122; GO:0000978; GO:0003682; GO:0003713; GO:0003714; GO:0005634; GO:0005635; GO:0005654; GO:0005737; GO:0005783; GO:0005794; GO:0005829; GO:0005874; GO:0006302; GO:0006338; GO:0010212; GO:0016575; GO:0016581; GO:0019899; GO:0032922; GO:0033363; GO:0040029; GO:0042659; GO:0042826; GO:0043153; GO:0043161; GO:0043231; GO:0045475; GO:0045892; GO:0045893; GO:0046872; GO:0061629; GO:1902499; GO:2000736"
"3186",3186,921062,"Cluster_2973","Pocillopora_meandrina_HIv1___RNAseq.g20311.t2",-0.895079107951158,0.0401486600801127,0.761156013684119,159,-20.49,"2 21","698 720",20,"70.00%","80.00%","P51611","Host cell factor 1 (HCF) (HCF-1) (C1 factor) (VCAF) (VP16 accessory protein) [Cleaved into: HCF N-terminal chain 1; HCF N-terminal chain 2; HCF N-terminal chain 3; HCF N-terminal chain 4; HCF N-terminal chain 5; HCF N-terminal chain 6; HCF C-terminal chain 1; HCF C-terminal chain 2; HCF C-terminal chain 3; HCF C-terminal chain 4; HCF C-terminal chain 5; HCF C-terminal chain 6]","Mesocricetus auratus (Golden hamster)","cell cycle [GO:0007049]; chromatin organization [GO:0006325]; negative regulation of transcription by RNA polymerase II [GO:0000122]; positive regulation of mitotic cell cycle [GO:0045931]; protein stabilization [GO:0050821]","GO:0000122; GO:0000123; GO:0003682; GO:0003713; GO:0005634; GO:0005737; GO:0006325; GO:0007049; GO:0043025; GO:0045931; GO:0048188; GO:0050821; GO:0071339"
"3189",3189,922327,"Cluster_4437","Pocillopora_meandrina_HIv1___RNAseq.g7708.t1",0.895958650860354,0.0396502925243327,0.760878962620332,153,-22.71,"2 20","629 653",22,"68.18%","77.27%","O42127","Fibroblast growth factor receptor 3 (FGFR-3) (EC 2.7.10.1)","Xenopus laevis (African clawed frog)","apoptotic process [GO:0006915]; positive regulation of cell population proliferation [GO:0008284]","GO:0005007; GO:0005524; GO:0005886; GO:0006915; GO:0008284"
"3192",3192,923467,"Cluster_2973","Pocillopora_meandrina_HIv1___RNAseq.g17683.t1",0.892787350813376,0.0414564812441189,0.76638371720174,163,-20.43,"2 21","307 329",20,"70.00%","85.00%",NA,NA,NA,NA,NA
"3211",3211,927604,"Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g24443.t1",-0.921754034226958,0.0259634725499147,0.710906839635915,157,-20.43,"2 18","492 514",16,"75.00%","81.25%","Q5ZIJ9","E3 ubiquitin-protein ligase MIB2 (EC 2.3.2.27) (Mind bomb homolog 2) (RING-type E3 ubiquitin transferase MIB2)","Gallus gallus (Chicken)","Notch signaling pathway [GO:0007219]; protein ubiquitination [GO:0016567]","GO:0004842; GO:0005737; GO:0007219; GO:0008270; GO:0016567"
"3214",3214,928016,"Cluster_2839","Pocillopora_meandrina_HIv1___RNAseq.g14189.t1",-0.933628431077529,0.0203205460777593,0.687095063784671,165,-20.85,"2 21","410 436",24,"79.17%","79.17%",NA,NA,NA,NA,NA
"3222",3222,929843,"Cluster_4823","Pocillopora_meandrina_HIv1___TS.g20446.t1",-0.99438839183868,0.000504195498156251,0.667107103030161,167,-27.14,"2 16","4 25",14,"85.71%","100.00%",NA,NA,NA,NA,NA
"3229",3229,931895,"Cluster_1793","Pocillopora_meandrina_HIv1___RNAseq.g23519.t1a",-0.96217995143436,0.00877885307613457,0.667107103030161,154,-20.44,"2 20","312 337",23,"69.57%","69.57%","Q9NYL5","24-hydroxycholesterol 7-alpha-hydroxylase (EC 1.14.14.26) (Cytochrome P450 39A1) (hCYP39A1) (Oxysterol 7-alpha-hydroxylase)","Homo sapiens (Human)","bile acid biosynthetic process [GO:0006699]; cholesterol catabolic process [GO:0006707]; cholesterol homeostasis [GO:0042632]; digestion [GO:0007586]; sterol metabolic process [GO:0016125]","GO:0005506; GO:0005789; GO:0006699; GO:0006707; GO:0007586; GO:0008387; GO:0008395; GO:0008396; GO:0016125; GO:0020037; GO:0033782; GO:0042632; GO:0043231"
"3342",3342,968861,"Cluster_1953","Pocillopora_meandrina_HIv1___RNAseq.g25683.t1",0.913840295765208,0.0299637574742211,0.730668682956611,161,-22.26,"2 21","792 813",20,"80.00%","80.00%","Q58DA6","UDP-galactose translocator (Solute carrier family 35 member A2) (UDP-galactose transporter) (UDP-Gal-Tr) (UGT)","Bos taurus (Bovine)","carbohydrate transport [GO:0008643]","GO:0000139; GO:0008643; GO:0015165"
"3373",3373,977776,"Cluster_1938","Pocillopora_meandrina_HIv1___TS.g416.t1",-0.931929555088538,0.0211002187421591,0.687095063784671,154,-23.14,"2 22","376 402",24,"66.67%","79.17%",NA,NA,NA,NA,NA
