"","X.1","X","miRNA","mRNA","PCC.cor","p_value","adjusted_p_value","score","energy","query_start_end","subject_start_end","total_bp_shared","query_similar","subject_similar","V3","Protein.names","Organism","Gene.Ontology..biological.process.","Gene.Ontology.IDs"
"2370",2370,699064,"Cluster_3661","Pocillopora_meandrina_HIv1___RNAseq.g18051.t1",0.687786299540542,0.199318053951421,0.912986806325496,165,-21.36,"2 20","237 257",18,"77.78%","88.89%","Q9CRA8","Exosome complex component RRP46 (Exosome component 5) (Ribosomal RNA-processing protein 46)","Mus musculus (Mouse)","defense response to virus [GO:0051607]; DNA deamination [GO:0045006]; exonucleolytic catabolism of deadenylated mRNA [GO:0043928]; nuclear mRNA surveillance [GO:0071028]; nuclear-transcribed mRNA catabolic process, exonucleolytic, 3'-5' [GO:0034427]; polyadenylation-dependent snoRNA 3'-end processing [GO:0071051]; RNA catabolic process [GO:0006401]; RNA processing [GO:0006396]; rRNA catabolic process [GO:0016075]; rRNA processing [GO:0006364]; U4 snRNA 3'-end processing [GO:0034475]","GO:0000176; GO:0000177; GO:0000178; GO:0000791; GO:0003723; GO:0005634; GO:0005654; GO:0005730; GO:0005829; GO:0006364; GO:0006396; GO:0006401; GO:0016075; GO:0034427; GO:0034475; GO:0043928; GO:0045006; GO:0051607; GO:0071028; GO:0071051; GO:0101019"
"2371",2371,699069,"Cluster_4437","Pocillopora_meandrina_HIv1___RNAseq.g18051.t1",0.311945022330531,0.609358307128609,0.976732732570472,158,-20.04,"2 20","202 225",21,"66.67%","80.95%","Q9CRA8","Exosome complex component RRP46 (Exosome component 5) (Ribosomal RNA-processing protein 46)","Mus musculus (Mouse)","defense response to virus [GO:0051607]; DNA deamination [GO:0045006]; exonucleolytic catabolism of deadenylated mRNA [GO:0043928]; nuclear mRNA surveillance [GO:0071028]; nuclear-transcribed mRNA catabolic process, exonucleolytic, 3'-5' [GO:0034427]; polyadenylation-dependent snoRNA 3'-end processing [GO:0071051]; RNA catabolic process [GO:0006401]; RNA processing [GO:0006396]; rRNA catabolic process [GO:0016075]; rRNA processing [GO:0006364]; U4 snRNA 3'-end processing [GO:0034475]","GO:0000176; GO:0000177; GO:0000178; GO:0000791; GO:0003723; GO:0005634; GO:0005654; GO:0005730; GO:0005829; GO:0006364; GO:0006396; GO:0006401; GO:0016075; GO:0034427; GO:0034475; GO:0043928; GO:0045006; GO:0051607; GO:0071028; GO:0071051; GO:0101019"
"2372",2372,699333,"Cluster_4823","Pocillopora_meandrina_HIv1___TS.g26301.t1",-0.626223491910627,0.258381906021922,0.940077007662429,158,-22.16,"2 19","630 651",17,"64.71%","88.24%",NA,NA,NA,NA,NA
"2373",2373,699352,"Cluster_1952","Pocillopora_meandrina_HIv1___RNAseq.g10496.t1",0.280872246982201,0.647141649235512,0.977982859683049,153,-21.09,"2 18","96 114",16,"81.25%","81.25%","B8V7R6","Collagen alpha chain","Acropora millepora (Staghorn coral) (Heteropora millepora)","","GO:0005201; GO:0005576; GO:0005581"
"2374",2374,699774,"Cluster_4439","Pocillopora_meandrina_HIv1___RNAseq.g9071.t1",-0.83638396392502,0.0774668851714478,0.825560640900936,153,-20.16,"2 16","113 133",14,"85.71%","85.71%","Q91YK0","Leucine-rich repeat-containing protein 49 (Tubulin polyglutamylase complex subunit 4) (PGs4) (p79)","Mus musculus (Mouse)","outer dynein arm assembly [GO:0036158]","GO:0005737; GO:0005829; GO:0005874; GO:0034451; GO:0036158"
"2375",2375,699819,"Cluster_21","Pocillopora_meandrina_HIv1___TS.g58.t1",-0.225665699038099,0.715131168010163,0.982185628634329,159,-20.06,"2 16","978 999",14,"85.71%","85.71%",NA,NA,NA,NA,NA
"2376",2376,699845,"Cluster_4435","Pocillopora_meandrina_HIv1___TS.g58.t1",-0.215245952853822,0.728071531798822,0.983488024952819,158,-22.45,"2 21","328 351",21,"66.67%","85.71%",NA,NA,NA,NA,NA
"2377",2377,699847,"Cluster_4438","Pocillopora_meandrina_HIv1___TS.g58.t1",-0.345322015029261,0.569224125343011,0.97542458317668,155,-23.11,"2 21","328 351",21,"61.90%","80.95%",NA,NA,NA,NA,NA
"2378",2378,699853,"Cluster_5612","Pocillopora_meandrina_HIv1___TS.g58.t1",-0.0595191689101753,0.924262607727156,0.998519696622973,155,-25.68,"2 19","845 865",18,"77.78%","83.33%",NA,NA,NA,NA,NA
"2379",2379,700018,"Cluster_1952","Pocillopora_meandrina_HIv1___RNAseq.g20159.t1",-0.321235469478234,0.598137845895872,0.976732732570472,150,-20.13,"2 11","53 74",9,"100.00%","100.00%",NA,NA,NA,NA,NA
"2380",2380,700021,"Cluster_2837","Pocillopora_meandrina_HIv1___RNAseq.g20159.t1",0.0640226554245749,0.918539545425114,0.998219089356082,161,-23.27,"2 21","428 449",20,"80.00%","80.00%",NA,NA,NA,NA,NA
"2381",2381,700192,"Cluster_390","Pocillopora_meandrina_HIv1___TS.g20595.t1b",0.446481389815694,0.451018876817876,0.97024921967979,169,-20.79,"2 18","477 498",16,"87.50%","87.50%",NA,NA,NA,NA,NA
"2382",2382,700736,"Cluster_4439","Pocillopora_meandrina_HIv1___RNAseq.g7336.t1",0.66609455861334,0.219645163804241,0.923780262332728,147,-20.9,"2 16","651 672",14,"71.43%","78.57%","A0A0R4IBK5","E3 ubiquitin-protein ligase rnf213-alpha (EC 2.3.2.27) (EC 3.6.4.-) (E3 ubiquitin-lipopolysaccharide ligase rnf213-alpha) (EC 2.3.2.-) (Mysterin-A) (Mysterin-alpha) (RING finger protein 213-A) (RING finger protein 213-alpha)","Danio rerio (Zebrafish) (Brachydanio rerio)","blood circulation [GO:0008015]; defense response to bacterium [GO:0042742]; immune system process [GO:0002376]; lipid droplet formation [GO:0140042]; lipid ubiquitination [GO:0120323]; negative regulation of non-canonical Wnt signaling pathway [GO:2000051]; protein K63-linked ubiquitination [GO:0070534]; regulation of lipid metabolic process [GO:0019216]; sprouting angiogenesis [GO:0002040]; ubiquitin-dependent protein catabolic process [GO:0006511]; xenophagy [GO:0098792]","GO:0002040; GO:0002376; GO:0004842; GO:0005524; GO:0005730; GO:0005811; GO:0005829; GO:0006511; GO:0008015; GO:0016887; GO:0019216; GO:0042742; GO:0046872; GO:0061630; GO:0070534; GO:0098792; GO:0120323; GO:0140042; GO:2000051"
"2383",2383,701087,"Cluster_1289","Pocillopora_meandrina_HIv1___TS.g10988.t1",-0.11577923284005,0.852915312547553,0.99571744464625,205,-36.47,"2 22","113 135",20,"100.00%","100.00%","Q7SY29","Glucose-6-phosphate exchanger SLC37A2 (Solute carrier family 37 member 2)","Danio rerio (Zebrafish) (Brachydanio rerio)","carbohydrate transport [GO:0008643]; glucose-6-phosphate transport [GO:0015760]; phagosome maturation [GO:0090382]; phosphate ion transmembrane transport [GO:0035435]","GO:0005789; GO:0008643; GO:0015760; GO:0035435; GO:0061513; GO:0090382"
"2384",2384,701450,"Cluster_390","Pocillopora_meandrina_HIv1___TS.g3943.t1",-0.0947594412355492,0.879529338158521,0.996437424617108,160,-20.04,"2 21","606 627",19,"68.42%","78.95%",NA,NA,NA,NA,NA
"2385",2385,701497,"Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g7334.t1",0.341329873028959,0.573998113740652,0.97542458317668,155,-21.37,"2 21","467 490",20,"70.00%","75.00%",NA,NA,NA,NA,NA
"2386",2386,702033,"Cluster_4754","Pocillopora_meandrina_HIv1___RNAseq.g24147.t1",-0.598208059280515,0.28658376647632,0.9478934181415,169,-23.34,"2 20","369 389",18,"83.33%","88.89%",NA,NA,NA,NA,NA
"2387",2387,702090,"Cluster_1952","Pocillopora_meandrina_HIv1___TS.g19952.t1",-0.735235200466111,0.156883114255071,0.885790980156003,146,-20.32,"2 21","11 36",23,"65.22%","69.57%","A4FUY7","Molybdopterin synthase catalytic subunit (EC 2.8.1.12) (Molybdenum cofactor synthesis protein 2 large subunit) (Molybdenum cofactor synthesis protein 2B) (MOCS2B)","Bos taurus (Bovine)","Mo-molybdopterin cofactor biosynthetic process [GO:0006777]","GO:0005829; GO:0006777; GO:0016607; GO:0019008; GO:0030366"
"2388",2388,702374,"Cluster_360","Pocillopora_meandrina_HIv1___RNAseq.29613_t",0.173816988506275,0.779808827928524,0.989070534151397,154,-24.03,"2 20","907 929",19,"68.42%","78.95%","Q9I3S3","Guanidinobutyrase (EC 3.5.3.7)","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)","arginine catabolic process [GO:0006527]; putrescine biosynthetic process from arginine, using agmatinase [GO:0033389]","GO:0006527; GO:0008783; GO:0033389; GO:0046872; GO:0047971"
"2389",2389,702441,"Cluster_4823","Pocillopora_meandrina_HIv1___TS.g16295.t2",0.258389654570301,0.67470650974955,0.979115587552118,164,-21.94,"2 21","506 527",19,"68.42%","84.21%",NA,NA,NA,NA,NA
"2390",2390,702441,"Cluster_4823","Pocillopora_meandrina_HIv1___TS.g16295.t2",0.258389654570301,0.67470650974955,0.979115587552118,164,-22.56,"2 21","316 337",19,"68.42%","84.21%",NA,NA,NA,NA,NA
"2391",2391,702459,"Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g19221.t1",0.0132970598939516,0.983070156441602,0.999610930147471,156,-21.76,"2 21","661 681",19,"68.42%","89.47%","P46023","G-protein coupled receptor GRL101","Lymnaea stagnalis (Great pond snail) (Helix stagnalis)","","GO:0004930; GO:0005886"
"2392",2392,702685,"Cluster_2837","Pocillopora_meandrina_HIv1___RNAseq.g14951.t1",0.502494925166908,0.388253463249983,0.967903306776112,163,-20.97,"2 21","82 105",21,"71.43%","80.95%","Q9BXT6","RNA helicase Mov10l1 (EC 3.6.4.13) (Moloney leukemia virus 10-like protein 1) (MOV10-like protein 1)","Homo sapiens (Human)","DNA methylation involved in gamete generation [GO:0043046]; germ cell development [GO:0007281]; male meiosis I [GO:0007141]; piRNA processing [GO:0034587]; RNA-mediated post-transcriptional gene silencing [GO:0035194]; spermatogenesis [GO:0007283]","GO:0000287; GO:0003723; GO:0003724; GO:0005524; GO:0005829; GO:0007141; GO:0007281; GO:0007283; GO:0016887; GO:0034587; GO:0035194; GO:0043046; GO:0043186; GO:0071546"
"2393",2393,702705,"Cluster_21","Pocillopora_meandrina_HIv1___RNAseq.g28482.t1",0.199531488511353,0.747644581660225,0.985466733303337,171,-22.63,"2 20","822 843",18,"83.33%","83.33%","Q14008","Cytoskeleton-associated protein 5 (Colonic and hepatic tumor overexpressed gene protein) (Ch-TOG)","Homo sapiens (Human)","cell division [GO:0051301]; centrosome cycle [GO:0007098]; centrosome duplication [GO:0051298]; establishment or maintenance of microtubule cytoskeleton polarity [GO:0030951]; microtubule depolymerization [GO:0007019]; microtubule polymerization [GO:0046785]; mitotic spindle organization [GO:0007052]; positive regulation of microtubule nucleation [GO:0090063]; RNA transport [GO:0050658]; spindle organization [GO:0007051]","GO:0000776; GO:0000922; GO:0005730; GO:0005737; GO:0005813; GO:0005829; GO:0005886; GO:0007019; GO:0007051; GO:0007052; GO:0007098; GO:0008017; GO:0016020; GO:0030951; GO:0032991; GO:0043021; GO:0045296; GO:0046785; GO:0050658; GO:0051010; GO:0051298; GO:0051301; GO:0061863; GO:0090063"
"2394",2394,703882,"Cluster_4572","Pocillopora_meandrina_HIv1___RNAseq.g8293.t1",0.64147463518828,0.243363051883859,0.934211335417194,167,-20.27,"2 21","470 492",20,"75.00%","85.00%","B2RR83","3'-5' RNA helicase YTHDC2 (EC 3.6.4.13) (Keen to exit meiosis leaving testes under-populated protein) (Ketu) (YTH domain-containing protein C2) (mYTHDC2)","Mus musculus (Mouse)","germline cell cycle switching, mitotic to meiotic cell cycle [GO:0051729]; meiotic cell cycle [GO:0051321]; oocyte development [GO:0048599]; positive regulation by host of viral genome replication [GO:0044829]; response to interleukin-1 [GO:0070555]; response to tumor necrosis factor [GO:0034612]; spermatid development [GO:0007286]","GO:0003723; GO:0005524; GO:0005634; GO:0005737; GO:0005783; GO:0007286; GO:0008186; GO:0016887; GO:0034458; GO:0034612; GO:0035770; GO:0044829; GO:0048471; GO:0048599; GO:0051321; GO:0051729; GO:0070063; GO:0070555; GO:1990247"
"2395",2395,703884,"Cluster_4823","Pocillopora_meandrina_HIv1___RNAseq.g8293.t1",-0.565722607639939,0.320216330807472,0.957087267041625,147,-20.81,"2 16","917 938",14,"64.29%","85.71%","B2RR83","3'-5' RNA helicase YTHDC2 (EC 3.6.4.13) (Keen to exit meiosis leaving testes under-populated protein) (Ketu) (YTH domain-containing protein C2) (mYTHDC2)","Mus musculus (Mouse)","germline cell cycle switching, mitotic to meiotic cell cycle [GO:0051729]; meiotic cell cycle [GO:0051321]; oocyte development [GO:0048599]; positive regulation by host of viral genome replication [GO:0044829]; response to interleukin-1 [GO:0070555]; response to tumor necrosis factor [GO:0034612]; spermatid development [GO:0007286]","GO:0003723; GO:0005524; GO:0005634; GO:0005737; GO:0005783; GO:0007286; GO:0008186; GO:0016887; GO:0034458; GO:0034612; GO:0035770; GO:0044829; GO:0048471; GO:0048599; GO:0051321; GO:0051729; GO:0070063; GO:0070555; GO:1990247"
"2396",2396,704190,"Cluster_925","Pocillopora_meandrina_HIv1___RNAseq.g5745.t1",0.32373929413073,0.595120199481332,0.976732732570472,153,-21.02,"2 15","433 456",15,"80.00%","86.67%","Q7ZX20","E3 ubiquitin-protein ligase rnf8-A (EC 2.3.2.27) (RING finger protein 8-A) (RING-type E3 ubiquitin transferase rnf8-A)","Xenopus laevis (African clawed frog)","cellular response to DNA damage stimulus [GO:0006974]; chromatin organization [GO:0006325]; double-strand break repair [GO:0006302]; double-strand break repair via nonhomologous end joining [GO:0006303]; histone H2A K63-linked ubiquitination [GO:0070535]; histone H2A ubiquitination [GO:0033522]; histone H2B ubiquitination [GO:0033523]; isotype switching [GO:0045190]; negative regulation of transcription elongation by RNA polymerase II [GO:0034244]; positive regulation of DNA repair [GO:0045739]; protein K48-linked ubiquitination [GO:0070936]; protein K63-linked ubiquitination [GO:0070534]; response to ionizing radiation [GO:0010212]; spermatid development [GO:0007286]; ubiquitin-dependent protein catabolic process [GO:0006511]","GO:0000151; GO:0000781; GO:0003682; GO:0004842; GO:0005634; GO:0006302; GO:0006303; GO:0006325; GO:0006511; GO:0006974; GO:0007286; GO:0008270; GO:0010212; GO:0033522; GO:0033523; GO:0034244; GO:0035861; GO:0042393; GO:0042803; GO:0043130; GO:0045190; GO:0045739; GO:0070534; GO:0070535; GO:0070936"
"2397",2397,704233,"Cluster_1296","Pocillopora_meandrina_HIv1___TS.g2985.t1",0.17795930560841,0.774616893289887,0.988076841363436,151,-22.13,"2 21","851 873",20,"65.00%","75.00%",NA,NA,NA,NA,NA
"2398",2398,704411,"Cluster_757","Pocillopora_meandrina_HIv1___RNAseq.g25178.t1",0.632403147970818,0.25226716141244,0.937036478331855,157,-21.01,"2 18","461 482",16,"68.75%","87.50%",NA,NA,NA,NA,NA
"2399",2399,704618,"Cluster_4435","Pocillopora_meandrina_HIv1___RNAseq.g5747.t1",0.973469289464184,0.00516679556528131,0.667107103030161,153,-21.26,"2 18","619 637",16,"81.25%","81.25%","O15427","Monocarboxylate transporter 4 (MCT 4) (Solute carrier family 16 member 3)","Homo sapiens (Human)","lactate transmembrane transport [GO:0035873]; monocarboxylic acid transport [GO:0015718]; plasma membrane lactate transport [GO:0035879]; protein catabolic process [GO:0030163]; pyruvate catabolic process [GO:0042867]; pyruvate transmembrane transport [GO:1901475]","GO:0003723; GO:0005886; GO:0008028; GO:0015650; GO:0015718; GO:0016020; GO:0016323; GO:0016324; GO:0016328; GO:0030163; GO:0031965; GO:0035873; GO:0035879; GO:0042867; GO:0045202; GO:0050833; GO:0098688; GO:0098839; GO:1901475"
"2400",2400,704619,"Cluster_4437","Pocillopora_meandrina_HIv1___RNAseq.g5747.t1",-0.177453615577491,0.775250509783215,0.988180990833754,149,-24.27,"2 19","615 636",18,"66.67%","77.78%","O15427","Monocarboxylate transporter 4 (MCT 4) (Solute carrier family 16 member 3)","Homo sapiens (Human)","lactate transmembrane transport [GO:0035873]; monocarboxylic acid transport [GO:0015718]; plasma membrane lactate transport [GO:0035879]; protein catabolic process [GO:0030163]; pyruvate catabolic process [GO:0042867]; pyruvate transmembrane transport [GO:1901475]","GO:0003723; GO:0005886; GO:0008028; GO:0015650; GO:0015718; GO:0016020; GO:0016323; GO:0016324; GO:0016328; GO:0030163; GO:0031965; GO:0035873; GO:0035879; GO:0042867; GO:0045202; GO:0050833; GO:0098688; GO:0098839; GO:1901475"
"2401",2401,704620,"Cluster_4438","Pocillopora_meandrina_HIv1___RNAseq.g5747.t1",-0.518658141080424,0.370558771360565,0.967345460177335,159,-28.3,"2 21","615 637",20,"70.00%","80.00%","O15427","Monocarboxylate transporter 4 (MCT 4) (Solute carrier family 16 member 3)","Homo sapiens (Human)","lactate transmembrane transport [GO:0035873]; monocarboxylic acid transport [GO:0015718]; plasma membrane lactate transport [GO:0035879]; protein catabolic process [GO:0030163]; pyruvate catabolic process [GO:0042867]; pyruvate transmembrane transport [GO:1901475]","GO:0003723; GO:0005886; GO:0008028; GO:0015650; GO:0015718; GO:0016020; GO:0016323; GO:0016324; GO:0016328; GO:0030163; GO:0031965; GO:0035873; GO:0035879; GO:0042867; GO:0045202; GO:0050833; GO:0098688; GO:0098839; GO:1901475"
"2402",2402,704729,"Cluster_4435","Pocillopora_meandrina_HIv1___RNAseq.g5674.t1c",0.540733840073901,0.34671914486127,0.964558302642178,166,-23.89,"2 19","284 305",17,"76.47%","88.24%","Q9JIQ8","Transmembrane protease serine 2 (EC 3.4.21.-) (Epitheliasin) (Plasmic transmembrane protein X) [Cleaved into: Transmembrane protease serine 2 non-catalytic chain; Transmembrane protease serine 2 catalytic chain]","Mus musculus (Mouse)","positive regulation of viral entry into host cell [GO:0046598]; protein autoprocessing [GO:0016540]; proteolysis [GO:0006508]","GO:0004252; GO:0005044; GO:0005576; GO:0005654; GO:0005886; GO:0006508; GO:0016540; GO:0046598"
"2403",2403,704730,"Cluster_4437","Pocillopora_meandrina_HIv1___RNAseq.g5674.t1c",0.196381557632277,0.751575829570108,0.985466733303337,171,-24.41,"2 20","284 304",18,"77.78%","88.89%","Q9JIQ8","Transmembrane protease serine 2 (EC 3.4.21.-) (Epitheliasin) (Plasmic transmembrane protein X) [Cleaved into: Transmembrane protease serine 2 non-catalytic chain; Transmembrane protease serine 2 catalytic chain]","Mus musculus (Mouse)","positive regulation of viral entry into host cell [GO:0046598]; protein autoprocessing [GO:0016540]; proteolysis [GO:0006508]","GO:0004252; GO:0005044; GO:0005576; GO:0005654; GO:0005886; GO:0006508; GO:0016540; GO:0046598"
"2404",2404,705463,"Cluster_2973","Pocillopora_meandrina_HIv1___RNAseq.g16327.t1",0.547380376854585,0.339618613953304,0.963617152970834,169,-25.7,"2 18","535 556",16,"81.25%","93.75%","G3V9H8","Proto-oncogene tyrosine-protein kinase receptor Ret (EC 2.7.10.1) [Cleaved into: Soluble RET kinase fragment; Extracellular cell-membrane anchored RET cadherin 120 kDa fragment]","Rattus norvegicus (Rat)","cellular response to retinoic acid [GO:0071300]; embryonic epithelial tube formation [GO:0001838]; enteric nervous system development [GO:0048484]; glial cell-derived neurotrophic factor receptor signaling pathway [GO:0035860]; homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]; innervation [GO:0060384]; MAPK cascade [GO:0000165]; membrane protein proteolysis [GO:0033619]; nervous system development [GO:0007399]; neural crest cell migration [GO:0001755]; neuron cell-cell adhesion [GO:0007158]; neuron differentiation [GO:0030182]; neuron maturation [GO:0042551]; Peyer's patch morphogenesis [GO:0061146]; positive regulation of cell adhesion mediated by integrin [GO:0033630]; positive regulation of cell migration [GO:0030335]; positive regulation of cell size [GO:0045793]; positive regulation of DNA-templated transcription [GO:0045893]; positive regulation of gene expression [GO:0010628]; positive regulation of kinase activity [GO:0033674]; positive regulation of MAPK cascade [GO:0043410]; positive regulation of metanephric glomerulus development [GO:0072300]; positive regulation of neuron maturation [GO:0014042]; positive regulation of neuron projection development [GO:0010976]; positive regulation of peptidyl-serine phosphorylation of STAT protein [GO:0033141]; positive regulation of protein kinase B signaling [GO:0051897]; regulation of axonogenesis [GO:0050770]; regulation of cell adhesion [GO:0030155]; response to pain [GO:0048265]; response to xenobiotic stimulus [GO:0009410]; retina development in camera-type eye [GO:0060041]; transmembrane receptor protein tyrosine kinase signaling pathway [GO:0007169]; ureter maturation [GO:0035799]; ureteric bud development [GO:0001657]","GO:0000165; GO:0001657; GO:0001755; GO:0001838; GO:0004714; GO:0005509; GO:0005524; GO:0005769; GO:0005886; GO:0007156; GO:0007158; GO:0007169; GO:0007399; GO:0009410; GO:0010008; GO:0010628; GO:0010976; GO:0014042; GO:0030155; GO:0030182; GO:0030335; GO:0030424; GO:0030425; GO:0033141; GO:0033619; GO:0033630; GO:0033674; GO:0035799; GO:0035860; GO:0042551; GO:0043025; GO:0043235; GO:0043410; GO:0045121; GO:0045793; GO:0045893; GO:0048265; GO:0048484; GO:0050770; GO:0051897; GO:0060041; GO:0060384; GO:0061146; GO:0071300; GO:0072300; GO:0098797"
"2405",2405,705568,"Cluster_1952","Pocillopora_meandrina_HIv1___TS.g24890.t1",0.0229076970337297,0.970835565415809,0.999610930147471,145,-21.48,"2 10","448 469",8,"100.00%","100.00%","P97438","Potassium channel subfamily K member 2 (Outward rectifying potassium channel protein TREK-1) (TREK-1 K(+) channel subunit) (Two pore potassium channel TPKC1)","Mus musculus (Mouse)","cardiac ventricle development [GO:0003231]; cellular response to hypoxia [GO:0071456]; cochlea development [GO:0090102]; G protein-coupled receptor signaling pathway [GO:0007186]; memory [GO:0007613]; negative regulation of cardiac muscle cell proliferation [GO:0060044]; negative regulation of DNA biosynthetic process [GO:2000279]; positive regulation of cell death [GO:0010942]; positive regulation of cellular response to hypoxia [GO:1900039]; potassium ion transmembrane transport [GO:0071805]; potassium ion transport [GO:0006813]; regulation of membrane potential [GO:0042391]; response to axon injury [GO:0048678]; response to mechanical stimulus [GO:0009612]; stabilization of membrane potential [GO:0030322]","GO:0003231; GO:0005249; GO:0005634; GO:0005783; GO:0005886; GO:0006813; GO:0007186; GO:0007613; GO:0008076; GO:0009612; GO:0009986; GO:0010942; GO:0015271; GO:0016324; GO:0019870; GO:0022841; GO:0030322; GO:0030424; GO:0042391; GO:0043005; GO:0043025; GO:0043679; GO:0044305; GO:0048678; GO:0060044; GO:0071456; GO:0071805; GO:0090102; GO:0097449; GO:1900039; GO:2000279"
"2406",2406,705756,"Cluster_2837","Pocillopora_meandrina_HIv1___RNAseq.g13595.t1",0.851444188632921,0.0671809398997484,0.811505854351988,170,-20.82,"2 21","927 947",19,"78.95%","89.47%","A9Z1V5","von Willebrand factor A domain-containing protein 5B1","Mus musculus (Mouse)","","GO:0005576"
"2407",2407,705871,"Cluster_3392","Pocillopora_meandrina_HIv1___RNAseq.g8013.t1",0.158489680682343,0.799052698601963,0.991823933489209,176,-27.86,"2 21","108 129",19,"73.68%","94.74%",NA,NA,NA,NA,NA
"2408",2408,705945,"Cluster_3392","Pocillopora_meandrina_HIv1___RNAseq.g25259.t1",0.718897613638142,0.171164136659613,0.894738500211598,163,-20.42,"2 21","971 993",20,"70.00%","85.00%","Q28D84","Histone-lysine N-methyltransferase EZH2 (EC 2.1.1.356) (Enhancer of zeste homolog 2)","Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)","chromatin remodeling [GO:0006338]; histone H3-K27 methylation [GO:0070734]; negative regulation of gene expression, epigenetic [GO:0045814]; rhythmic process [GO:0048511]","GO:0006338; GO:0035098; GO:0045814; GO:0048511; GO:0070734; GO:0140951; GO:1990841"
"2409",2409,706011,"Cluster_1938","Pocillopora_meandrina_HIv1___TS.g11043.t1",0.443474375926579,0.454447589099199,0.97024921967979,151,-20.73,"2 18","200 221",16,"68.75%","87.50%",NA,NA,NA,NA,NA
"2410",2410,706456,"Cluster_1952","Pocillopora_meandrina_HIv1___RNAseq.g26284.t1",0.334588409070195,0.582076546412062,0.976732732570472,162,-21.77,"2 21","572 595",21,"76.19%","80.95%","Q9Z2L6","Multiple inositol polyphosphate phosphatase 1 (EC 3.1.3.62) (2,3-bisphosphoglycerate 3-phosphatase) (2,3-BPG phosphatase) (EC 3.1.3.80) (Inositol (1,3,4,5)-tetrakisphosphate 3-phosphatase) (Ins(1,3,4,5)P(4) 3-phosphatase)","Mus musculus (Mouse)","","GO:0003993; GO:0005788; GO:0005886; GO:0030351; GO:0030352; GO:0034417; GO:0052745; GO:0052826"
"2411",2411,706538,"Cluster_3661","Pocillopora_meandrina_HIv1___RNAseq.g1056.t1",0.56597942348092,0.319946726678925,0.956980350462423,153,-22.27,"2 21","561 587",24,"70.83%","75.00%",NA,NA,NA,NA,NA
"2412",2412,706863,"Cluster_1952","Pocillopora_meandrina_HIv1___RNAseq.g9742.t1",0.415191574013966,0.486968963227488,0.972960272551774,166,-26.69,"2 15","260 281",13,"92.31%","100.00%",NA,NA,NA,NA,NA
"2413",2413,707952,"Cluster_4572","Pocillopora_meandrina_HIv1___RNAseq.g583.t1",0.602862887092932,0.281844790123377,0.946373540311663,176,-20.03,"2 21","582 603",19,"78.95%","89.47%","Q5R416","Catenin alpha-2 (Alpha N-catenin)","Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)","axonogenesis [GO:0007409]; brain morphogenesis [GO:0048854]; cell-cell adhesion [GO:0098609]; dendrite morphogenesis [GO:0048813]; negative regulation of Arp2/3 complex-mediated actin nucleation [GO:0034316]; prepulse inhibition [GO:0060134]; radial glia guided migration of Purkinje cell [GO:0021942]; regulation of neuron migration [GO:2001222]; regulation of neuron projection development [GO:0010975]; regulation of synapse structural plasticity [GO:0051823]","GO:0005198; GO:0005634; GO:0005737; GO:0005886; GO:0005912; GO:0007409; GO:0010975; GO:0015629; GO:0021942; GO:0030424; GO:0034316; GO:0045296; GO:0048813; GO:0048854; GO:0051015; GO:0051823; GO:0060134; GO:0098609; GO:2001222"
"2414",2414,708057,"Cluster_4040","Pocillopora_meandrina_HIv1___TS.g5390.t1",-0.00298220586123188,0.996202943195175,0.999715194379551,160,-26.45,"2 17","113 134",15,"80.00%","86.67%",NA,NA,NA,NA,NA
"2415",2415,708173,"Cluster_4439","Pocillopora_meandrina_HIv1___TS.g11360.t1",-0.524200048491515,0.364537789197169,0.965751623903104,165,-26.09,"2 19","65 87",18,"83.33%","83.33%",NA,NA,NA,NA,NA
"2416",2416,708460,"Cluster_2973","Pocillopora_meandrina_HIv1___TS.g30021.t1",-0.202471898326518,0.743977145592289,0.985448074504986,158,-20.6,"2 18","7 26",16,"81.25%","87.50%","Q9UJT0","Tubulin epsilon chain (Epsilon-tubulin)","Homo sapiens (Human)","centrosome cycle [GO:0007098]; microtubule cytoskeleton organization [GO:0000226]; mitotic cell cycle [GO:0000278]","GO:0000226; GO:0000242; GO:0000278; GO:0005200; GO:0005525; GO:0005737; GO:0005874; GO:0007098"
