Entry	GeneID	Gene Ontology IDs
Q8IVF4	gene-Pocillopora_meandrina_HIv1___RNAseq.g21238.t1	GO:0005524; GO:0005874; GO:0005930; GO:0008569; GO:0016887; GO:0030286; GO:0045505; GO:0051959; GO:0060294; GO:0097729
Q8IVH4	gene-Pocillopora_meandrina_HIv1___RNAseq.g20302.t1	GO:0003924; GO:0005525; GO:0005737; GO:0005739; GO:0005759; GO:0005829; GO:0009235; GO:0042802; GO:0042803; GO:0140104
Q8IVT5	gene-Pocillopora_meandrina_HIv1___RNAseq.g22163.t1	GO:0004672; GO:0004674; GO:0005078; GO:0005524; GO:0005737; GO:0005783; GO:0005789; GO:0005829; GO:0007265; GO:0008270; GO:0016020; GO:0032587; GO:0032991; GO:0042127; GO:0043231; GO:0043405; GO:0043410; GO:0071889; GO:0106310
Q8IVV2	gene-Pocillopora_meandrina_HIv1___RNAseq.g10685.t1	GO:0007605; GO:0032420
Q8IW41	gene-Pocillopora_meandrina_HIv1___RNAseq.g21494.t1	GO:0002039; GO:0004674; GO:0004683; GO:0004708; GO:0005516; GO:0005524; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0006417; GO:0007165; GO:0007265; GO:0009931; GO:0032007; GO:0032156; GO:0032206; GO:0032991; GO:0045944; GO:0046777; GO:0051019; GO:0060999; GO:0090398; GO:0090400; GO:0106310; GO:1901796
Q8IW92	gene-Pocillopora_meandrina_HIv1___RNAseq.g15249.t1	GO:0004565; GO:0005576; GO:0005773; GO:0019388
Q8IWB9	gene-Pocillopora_meandrina_HIv1___RNAseq.g1118.t1	GO:0005783; GO:0005789; GO:0006665; GO:0006869; GO:0007165; GO:0008289; GO:0016020; GO:0031965
Q8IWE4	gene-Pocillopora_meandrina_HIv1___RNAseq.g28299.t1	GO:0000151; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0005886; GO:0010225; GO:0010332; GO:0010564; GO:0030308; GO:0031624; GO:0032182; GO:0043065; GO:0045116; GO:0048471; GO:0097602; GO:2000134; GO:2000434; GO:2000435; GO:2000436
Q8IWU5	gene-Pocillopora_meandrina_HIv1___RNAseq.8254_t	GO:0001822; GO:0002063; GO:0003094; GO:0004065; GO:0005509; GO:0005539; GO:0005576; GO:0005615; GO:0005783; GO:0005795; GO:0005886; GO:0008449; GO:0009611; GO:0009986; GO:0010575; GO:0014846; GO:0030177; GO:0030201; GO:0032836; GO:0035860; GO:0040037; GO:0048706; GO:0051216; GO:0060348; GO:0060384; GO:0090263; GO:0097421; GO:1904472; GO:2000345
Q8IWV2	gene-Pocillopora_meandrina_HIv1___RNAseq.g25600.t1	GO:0005576; GO:0005886; GO:0007156; GO:0007158; GO:0007399; GO:0007409; GO:0007411; GO:0007413; GO:0007420; GO:0030424; GO:0031175; GO:0045202; GO:0045665; GO:0048167; GO:0050808; GO:0070593; GO:0098552; GO:0098632
Q8IWV8	gene-Pocillopora_meandrina_HIv1___RNAseq.g6000.t1	GO:0000151; GO:0000785; GO:0005634; GO:0005737; GO:0005829; GO:0007131; GO:0007140; GO:0007141; GO:0007283; GO:0008270; GO:0010526; GO:0016567; GO:0031507; GO:0032007; GO:0043161; GO:0050862; GO:0061630; GO:0070534; GO:0070728; GO:0071233; GO:0071596; GO:0141053
Q8IWX5	gene-Pocillopora_meandrina_HIv1___RNAseq.g5393.t1	GO:0005783; GO:0005789; GO:0006670; GO:0030149; GO:0042392; GO:0046839; GO:0061469; GO:0070780
Q8IWX8	gene-Pocillopora_meandrina_HIv1___RNAseq.g17147.t1	GO:0003723; GO:0005654; GO:0005737; GO:0006396; GO:0006874; GO:0007399; GO:0008285; GO:0016020; GO:0033017; GO:0044325; GO:0048471; GO:0051209; GO:0070886
Q8IWZ6	gene-Pocillopora_meandrina_HIv1___RNAseq.g18530.t1	GO:0001654; GO:0001750; GO:0001947; GO:0005634; GO:0005813; GO:0005829; GO:0005930; GO:0006357; GO:0007224; GO:0007368; GO:0007420; GO:0007601; GO:0008104; GO:0015031; GO:0016020; GO:0032402; GO:0032436; GO:0034451; GO:0034464; GO:0036064; GO:0043005; GO:0045444; GO:0046907; GO:0048546; GO:0051877; GO:0060170; GO:0060173; GO:0060271; GO:0061629; GO:1903929; GO:1905515
Q8IWZ8	gene-Pocillopora_meandrina_HIv1___RNAseq.g8658.t1	GO:0003723; GO:0003729; GO:0005654; GO:0005681; GO:0006397; GO:0008380
Q8IX18	gene-Pocillopora_meandrina_HIv1___RNAseq.g1060.t1	GO:0000398; GO:0003723; GO:0005524; GO:0005681; GO:0016887; GO:0034458
Q8IX29	gene-Pocillopora_meandrina_HIv1___RNAseq.g29687.t1	
Q8IX30	gene-Pocillopora_meandrina_HIv1___RNAseq.g26070.t1	GO:0005509; GO:0005615; GO:0005886; GO:0007165; GO:0009986; GO:0030513; GO:0036122; GO:0042802; GO:0045669; GO:0070700
Q8IXF0	gene-Pocillopora_meandrina_HIv1___RNAseq.g25285.t1	GO:0000785; GO:0000977; GO:0000981; GO:0005654; GO:0006357; GO:0045893; GO:0046982
Q8IXS2	gene-Pocillopora_meandrina_HIv1___RNAseq.g22317.t1	GO:0003352; GO:0005858; GO:0005930; GO:0031514; GO:0036064; GO:0060271; GO:0060285; GO:0070286
Q8IY18	gene-Pocillopora_meandrina_HIv1___RNAseq.g8089.t1	GO:0000217; GO:0000722; GO:0000724; GO:0000775; GO:0000781; GO:0000803; GO:0003697; GO:0005524; GO:0005634; GO:0005654; GO:0005737; GO:0006974; GO:0007059; GO:0016605; GO:0016607; GO:0016887; GO:0016925; GO:0019827; GO:0030054; GO:0030261; GO:0030915; GO:0032204; GO:0034184; GO:0035061; GO:0035861; GO:0044772; GO:0044828; GO:0051301; GO:0051984; GO:0071459; GO:0090398; GO:0140588
Q8IY21	gene-Pocillopora_meandrina_HIv1___RNAseq.g22439.t1	GO:0003690; GO:0003724; GO:0003725; GO:0003727; GO:0005524; GO:0005737; GO:0005829; GO:0009615; GO:0016887; GO:0045087; GO:0045111; GO:0051607; GO:1900245; GO:1900246
Q8IY21	gene-Pocillopora_meandrina_HIv1___RNAseq.g12065.t1	GO:0003690; GO:0003724; GO:0003725; GO:0003727; GO:0005524; GO:0005737; GO:0005829; GO:0009615; GO:0016887; GO:0045087; GO:0045111; GO:0051607; GO:1900245; GO:1900246
Q8IY21	gene-Pocillopora_meandrina_HIv1___TS.g27201.t1	GO:0003690; GO:0003724; GO:0003725; GO:0003727; GO:0005524; GO:0005737; GO:0005829; GO:0009615; GO:0016887; GO:0045087; GO:0045111; GO:0051607; GO:1900245; GO:1900246
Q8IY21	gene-Pocillopora_meandrina_HIv1___RNAseq.g22438.t2	GO:0003690; GO:0003724; GO:0003725; GO:0003727; GO:0005524; GO:0005737; GO:0005829; GO:0009615; GO:0016887; GO:0045087; GO:0045111; GO:0051607; GO:1900245; GO:1900246
Q8IY22	gene-Pocillopora_meandrina_HIv1___RNAseq.g27162.t1	GO:0001701; GO:0005654; GO:0005829
Q8IY33	gene-Pocillopora_meandrina_HIv1___RNAseq.g26184.t1	GO:0001725; GO:0005886; GO:0005911; GO:0005923; GO:0030036; GO:0030041; GO:0031005; GO:0031175; GO:0031267; GO:0032456; GO:0032482; GO:0034446; GO:0042805; GO:0043005; GO:0046872; GO:0051015; GO:0055037; GO:0070830; GO:0097750; GO:1903955
Q8IY37	gene-Pocillopora_meandrina_HIv1___RNAseq.g4648.t1	GO:0000462; GO:0003723; GO:0003724; GO:0004386; GO:0005524; GO:0005654; GO:0005730; GO:0005737; GO:0007420; GO:0016887; GO:0031965; GO:0032040; GO:0034511; GO:0042254; GO:0042255; GO:0042274; GO:2000020
Q8IY57	gene-Pocillopora_meandrina_HIv1___RNAseq.g25754.t1	GO:0003677; GO:0003712; GO:0003713; GO:0003714; GO:0005634; GO:0005654; GO:0005829; GO:0006355; GO:0008270; GO:0045892; GO:0045893
Q8IY84	gene-Pocillopora_meandrina_HIv1___RNAseq.g11227.t1	GO:0000287; GO:0004674; GO:0005524; GO:0006468; GO:0035556; GO:0106310
Q8IY84	gene-Pocillopora_meandrina_HIv1___RNAseq.g21338.t1	GO:0000287; GO:0004674; GO:0005524; GO:0006468; GO:0035556; GO:0106310
Q8IYB1	gene-Pocillopora_meandrina_HIv1___RNAseq.g13302.t1	GO:0016779; GO:0044877; GO:0045296
Q8IYM1	gene-Pocillopora_meandrina_HIv1___RNAseq.g1170.t1	GO:0001725; GO:0003924; GO:0005525; GO:0005634; GO:0005819; GO:0005940; GO:0007283; GO:0008104; GO:0015630; GO:0019003; GO:0030154; GO:0030496; GO:0031105; GO:0032153; GO:0032154; GO:0035091; GO:0042802; GO:0042803; GO:0048471; GO:0060090; GO:0061640; GO:0097227
Q8IYQ7	gene-Pocillopora_meandrina_HIv1___RNAseq.g12685.t1a	GO:0005737; GO:0005739
Q8IYT2	gene-Pocillopora_meandrina_HIv1___RNAseq.g7281.t1	GO:0004483; GO:0005634; GO:0005737; GO:0006370; GO:0032259
Q8IYW2	gene-Pocillopora_meandrina_HIv1___RNAseq.g1876.t1	GO:0005930; GO:0035082; GO:0060294
Q8IZ08	gene-Pocillopora_meandrina_HIv1___TS.g20135.t1	GO:0004930; GO:0005768; GO:0005886; GO:0007186; GO:0010008; GO:1990763
Q8IZ73	gene-Pocillopora_meandrina_HIv1___RNAseq.g27056.t1	GO:0000455; GO:0003723; GO:0006397; GO:0009982; GO:1990481
Q8IZF0	gene-Pocillopora_meandrina_HIv1___RNAseq.g17152.t1	GO:0005248; GO:0005261; GO:0005272; GO:0005886; GO:0022840; GO:0032224; GO:0032230; GO:0034220; GO:0034702; GO:0035725; GO:0060075; GO:0070588; GO:0071805
Q8IZH2	gene-Pocillopora_meandrina_HIv1___RNAseq.g13092.t2	GO:0000932; GO:0000956; GO:0002151; GO:0003723; GO:0004534; GO:0005634; GO:0005829; GO:0005886; GO:0016020; GO:0016075; GO:0017148; GO:0030425; GO:0032211; GO:0033574; GO:0043025; GO:0051880; GO:0070034; GO:0071028; GO:0071044; GO:0071409; GO:1905795
Q8IZS8	gene-Pocillopora_meandrina_HIv1___RNAseq.g22418.t1	GO:0005245; GO:0005891; GO:0046872; GO:0048787; GO:0098982; GO:0099174; GO:1990314
Q8IZU2	gene-Pocillopora_meandrina_HIv1___TS.g29343.t1	
Q8IZU8	gene-Pocillopora_meandrina_HIv1___RNAseq.g27544.t1	GO:0000139; GO:0008146; GO:0047757
Q8JFB7	gene-Pocillopora_meandrina_HIv1___RNAseq.g4172.t1	GO:0005789; GO:0006672; GO:0017059; GO:0030148; GO:0090156; GO:2000303
Q8JFQ2	gene-Pocillopora_meandrina_HIv1___RNAseq.g28567.t1	GO:0003713; GO:0005634; GO:0045944; GO:0046872; GO:0140297
Q8JFV8	gene-Pocillopora_meandrina_HIv1___RNAseq.g11863.t1	GO:0005741; GO:0008270; GO:0010637; GO:0016491
Q8JFW4	gene-Pocillopora_meandrina_HIv1___RNAseq.g5836.t1	GO:0003824; GO:0005634; GO:0005737; GO:0008033; GO:0046872
Q8JGM4	gene-Pocillopora_meandrina_HIv1___RNAseq.g7309.t1b	GO:0000139; GO:0003756; GO:0005615; GO:0006457; GO:0016971
Q8JGR4	gene-Pocillopora_meandrina_HIv1___RNAseq.g13653.t1	GO:0002181; GO:0003729; GO:0003735; GO:0022625; GO:0043009
Q8JGS9	gene-Pocillopora_meandrina_HIv1___RNAseq.g7894.t1	GO:0003735; GO:0005829; GO:0006412; GO:0015935; GO:0019843; GO:0051726
Q8JGT5	gene-Pocillopora_meandrina_HIv1___RNAseq.g9724.t1	GO:0005737; GO:0016925; GO:0019948; GO:0031510
Q8JHF0	gene-Pocillopora_meandrina_HIv1___RNAseq.g15969.t1	GO:0005789; GO:0007219; GO:0007220; GO:0016020; GO:0032580; GO:0034205; GO:0042982; GO:0043066; GO:0043524; GO:0048066; GO:0070765; GO:0097324
Q8JHJ2	gene-Pocillopora_meandrina_HIv1___RNAseq.g21619.t1	GO:0003723; GO:0003724; GO:0005524; GO:0005730; GO:0016887
Q8JHV6	gene-Pocillopora_meandrina_HIv1___RNAseq.g6531.t1	GO:0005576; GO:0007411; GO:0009887; GO:0009888; GO:0010842; GO:0016477; GO:0034446; GO:0043256; GO:0070831
Q8JHW2	gene-Pocillopora_meandrina_HIv1___RNAseq.g10881.t2	GO:0005509; GO:0005576; GO:0007155; GO:0008201; GO:0060231; GO:0061053; GO:0062023
Q8JHW2	gene-Pocillopora_meandrina_HIv1___TS.g13355.t1	GO:0005509; GO:0005576; GO:0007155; GO:0008201; GO:0060231; GO:0061053; GO:0062023
Q8JHZ8	gene-Pocillopora_meandrina_HIv1___RNAseq.g29334.t1	GO:0004725; GO:0005634; GO:0005737; GO:0005829
Q8JI28	gene-Pocillopora_meandrina_HIv1___RNAseq.g20081.t1	GO:0004222; GO:0005509; GO:0005576; GO:0006508; GO:0008270; GO:0030154
Q8JI28	gene-Pocillopora_meandrina_HIv1___RNAseq.g18558.t1	GO:0004222; GO:0005509; GO:0005576; GO:0006508; GO:0008270; GO:0030154
Q8JI28	gene-Pocillopora_meandrina_HIv1___RNAseq.g20361.t1	GO:0004222; GO:0005509; GO:0005576; GO:0006508; GO:0008270; GO:0030154
Q8JI28	gene-Pocillopora_meandrina_HIv1___RNAseq.g18556.t1	GO:0004222; GO:0005509; GO:0005576; GO:0006508; GO:0008270; GO:0030154
Q8JJ64	gene-Pocillopora_meandrina_HIv1___RNAseq.g691.t1	GO:0000977; GO:0000981; GO:0005634; GO:0006357; GO:0007399; GO:0030154
Q8JZM4	gene-Pocillopora_meandrina_HIv1___RNAseq.g16095.t1	GO:0005112; GO:0005509; GO:0005769; GO:0005886; GO:0007219; GO:0007220; GO:0007417; GO:0010001; GO:0030425; GO:0043025; GO:0048741
Q8JZQ5	gene-Pocillopora_meandrina_HIv1___RNAseq.g25646.t1	GO:0005507; GO:0005615; GO:0005886; GO:0005923; GO:0008131; GO:0008201; GO:0009445; GO:0048038; GO:0050232; GO:0052597; GO:0052598
Q8JZQ5	gene-Pocillopora_meandrina_HIv1___RNAseq.g21773.t1	GO:0005507; GO:0005615; GO:0005886; GO:0005923; GO:0008131; GO:0008201; GO:0009445; GO:0048038; GO:0050232; GO:0052597; GO:0052598
Q8JZZ6	gene-Pocillopora_meandrina_HIv1___TS.g11853.t1	
Q8K010	gene-Pocillopora_meandrina_HIv1___RNAseq.g27835.t1	GO:0005524; GO:0005829; GO:0006749; GO:0017168; GO:0042802
Q8K010	gene-Pocillopora_meandrina_HIv1___RNAseq.g27837.t1	GO:0005524; GO:0005829; GO:0006749; GO:0017168; GO:0042802
Q8K057	gene-Pocillopora_meandrina_HIv1___RNAseq.g14114.t1	GO:0001501; GO:0001503; GO:0001649; GO:0001958; GO:0002062; GO:0003417; GO:0003418; GO:0005737; GO:0005813; GO:0005929; GO:0006915; GO:0007163; GO:0007224; GO:0007249; GO:0008283; GO:0008543; GO:0009888; GO:0010467; GO:0010498; GO:0010839; GO:0016567; GO:0021510; GO:0030316; GO:0030992; GO:0033687; GO:0035264; GO:0035567; GO:0035630; GO:0035720; GO:0036064; GO:0042073; GO:0042476; GO:0043491; GO:0043616; GO:0044691; GO:0044782; GO:0048863; GO:0050821; GO:0051216; GO:0060173; GO:0060271; GO:0060348; GO:0060349; GO:0061975; GO:0071895; GO:0072089; GO:0097500; GO:0097731; GO:1902140; GO:1905515; GO:1990079; GO:2000051
Q8K078	gene-Pocillopora_meandrina_HIv1___RNAseq.g23413.t1	GO:0005886; GO:0006811; GO:0008514; GO:0015132; GO:0015711
Q8K093	gene-Pocillopora_meandrina_HIv1___TS.g6106.t2	GO:0004177; GO:0006508; GO:0008237; GO:0008270; GO:0016020; GO:0016920
Q8K093	gene-Pocillopora_meandrina_HIv1___RNAseq.g28918.t1	GO:0004177; GO:0006508; GO:0008237; GO:0008270; GO:0016020; GO:0016920
Q8K0T4	gene-Pocillopora_meandrina_HIv1___RNAseq.9691_t	GO:0000922; GO:0005524; GO:0005737; GO:0005739; GO:0005813; GO:0005819; GO:0005829; GO:0005874; GO:0007283; GO:0008017; GO:0008352; GO:0008568; GO:0015630; GO:0016887; GO:0042802; GO:0051013; GO:0072686
Q8K0U4	gene-Pocillopora_meandrina_HIv1___RNAseq.g6251.t1	GO:0001889; GO:0005524; GO:0005634; GO:0005737; GO:0006954; GO:0042116; GO:0051170
Q8K0U4	gene-Pocillopora_meandrina_HIv1___RNAseq.g6247.t1	GO:0001889; GO:0005524; GO:0005634; GO:0005737; GO:0006954; GO:0042116; GO:0051170
Q8K0U4	gene-Pocillopora_meandrina_HIv1___RNAseq.g6253.t2	GO:0001889; GO:0005524; GO:0005634; GO:0005737; GO:0006954; GO:0042116; GO:0051170
Q8K0U4	gene-Pocillopora_meandrina_HIv1___RNAseq.g6242.t1	GO:0001889; GO:0005524; GO:0005634; GO:0005737; GO:0006954; GO:0042116; GO:0051170
Q8K0U4	gene-Pocillopora_meandrina_HIv1___RNAseq.g25697.t1	GO:0001889; GO:0005524; GO:0005634; GO:0005737; GO:0006954; GO:0042116; GO:0051170
Q8K0U4	gene-Pocillopora_meandrina_HIv1___RNAseq.g13897.t1	GO:0001889; GO:0005524; GO:0005634; GO:0005737; GO:0006954; GO:0042116; GO:0051170
Q8K0U4	gene-Pocillopora_meandrina_HIv1___TS.g10802.t1	GO:0001889; GO:0005524; GO:0005634; GO:0005737; GO:0006954; GO:0042116; GO:0051170
Q8K0U4	gene-Pocillopora_meandrina_HIv1___RNAseq.g6230.t1	GO:0001889; GO:0005524; GO:0005634; GO:0005737; GO:0006954; GO:0042116; GO:0051170
Q8K0U4	gene-Pocillopora_meandrina_HIv1___RNAseq.g12772.t1	GO:0001889; GO:0005524; GO:0005634; GO:0005737; GO:0006954; GO:0042116; GO:0051170
Q8K0V4	gene-Pocillopora_meandrina_HIv1___RNAseq.g26435.t1	GO:0000932; GO:0001829; GO:0005634; GO:0005829; GO:0006355; GO:0006417; GO:0030014; GO:0030015; GO:0031047; GO:0033147; GO:0120162; GO:2000036
Q8K1K9	gene-Pocillopora_meandrina_HIv1___RNAseq.g15495.t1	GO:0000077; GO:0000082; GO:0000122; GO:0000976; GO:0000978; GO:0001227; GO:0001228; GO:0001701; GO:0003677; GO:0003682; GO:0003700; GO:0005634; GO:0005654; GO:0006281; GO:0006351; GO:0006355; GO:0008270; GO:0010628; GO:0010629; GO:0015030; GO:0019899; GO:0042393; GO:0044843; GO:0045184; GO:0045445; GO:0045892; GO:0045893
Q8K1P8	gene-Pocillopora_meandrina_HIv1___RNAseq.g15260.t1	GO:0005886; GO:0006520; GO:0006590; GO:0009914; GO:0015171; GO:0015349; GO:0016324; GO:0042403; GO:0042802; GO:0070327; GO:0070460; GO:0089718; GO:0150104; GO:2000178
Q8K1T0	gene-Pocillopora_meandrina_HIv1___RNAseq.g3815.t1	GO:0004252; GO:0005783; GO:0005789; GO:0006508; GO:0006883; GO:0007605; GO:0017080; GO:0043025
Q8K1X1	gene-Pocillopora_meandrina_HIv1___RNAseq.g537.t1	GO:0005634; GO:0005737; GO:0005802; GO:0005929; GO:0005930; GO:0006886; GO:0007507; GO:0008589; GO:0031410; GO:0035264; GO:0036064; GO:0060271; GO:0060322; GO:0099041
Q8K212	gene-Pocillopora_meandrina_HIv1___RNAseq.g5062.t1	GO:0002260; GO:0005794; GO:0030137; GO:0034067; GO:0044325; GO:0072659
Q8K224	gene-Pocillopora_meandrina_HIv1___RNAseq.g26117.t1	GO:0005524; GO:0005697; GO:0005730; GO:0006473; GO:0010824; GO:0030496; GO:0032040; GO:0032211; GO:0042274; GO:0045727; GO:0051391; GO:0051392; GO:0070182; GO:0106162; GO:1904812; GO:1990883
Q8K245	gene-Pocillopora_meandrina_HIv1___RNAseq.g15332.t1	GO:0000149; GO:0000421; GO:0000775; GO:0005764; GO:0005769; GO:0005770; GO:0005783; GO:0005813; GO:0006281; GO:0006890; GO:0007051; GO:0007059; GO:0007098; GO:0010506; GO:0017124; GO:0030496; GO:0032465; GO:0032801; GO:0032991; GO:0035032; GO:0035493; GO:0036092; GO:0045335; GO:0046718; GO:0051684; GO:0070418; GO:0097352; GO:0097680
Q8K268	gene-Pocillopora_meandrina_HIv1___RNAseq.g13828.t1	GO:0005524; GO:0016887; GO:0051607
Q8K274	gene-Pocillopora_meandrina_HIv1___RNAseq.g22441.t1	GO:0005524; GO:0005829; GO:0016301; GO:0102193
Q8K284	gene-Pocillopora_meandrina_HIv1___RNAseq.g20796.t1b	GO:0000127; GO:0000995; GO:0003677; GO:0005654; GO:0005730; GO:0006384; GO:1990904
Q8K299	gene-Pocillopora_meandrina_HIv1___RNAseq.g16031.t2	GO:0005886; GO:0006879; GO:0006897; GO:0009986; GO:0030666; GO:0034605; GO:0034755; GO:0070207; GO:0070287
Q8K299	gene-Pocillopora_meandrina_HIv1___RNAseq.g17334.t2	GO:0005886; GO:0006879; GO:0006897; GO:0009986; GO:0030666; GO:0034605; GO:0034755; GO:0070207; GO:0070287
Q8K2A6	gene-Pocillopora_meandrina_HIv1___RNAseq.g2269.t1	GO:0005576; GO:0016042; GO:0016788
Q8K2F8	gene-Pocillopora_meandrina_HIv1___RNAseq.g27829.t1	GO:0000932; GO:0003690; GO:0003725; GO:0003727; GO:0005737; GO:0005829; GO:0010494; GO:0017148; GO:0033962; GO:0039529; GO:0051607; GO:0060340; GO:0072686; GO:0090307; GO:1990904
Q8K2I3	gene-Pocillopora_meandrina_HIv1___RNAseq.g22184.t1	GO:0004497; GO:0004499; GO:0005789; GO:0006082; GO:0006739; GO:0006805; GO:0009404; GO:0016020; GO:0046322; GO:0050660; GO:0050661; GO:0072592; GO:0097009
Q8K2K6	gene-Pocillopora_meandrina_HIv1___RNAseq.g15700.t1	GO:0001675; GO:0003677; GO:0005096; GO:0005634; GO:0007289; GO:0008270; GO:0031410; GO:0042995; GO:0043025; GO:0045109
Q8K2Y0	gene-Pocillopora_meandrina_HIv1___RNAseq.3177_t	GO:0000785; GO:0003682; GO:0004842; GO:0006275; GO:0006513; GO:0008270; GO:0048026; GO:0051865
Q8K363	gene-Pocillopora_meandrina_HIv1___RNAseq.g23903.t1	GO:0003723; GO:0003724; GO:0005524; GO:0005694; GO:0005730; GO:0016887; GO:0071392
Q8K3K1	gene-Pocillopora_meandrina_HIv1___RNAseq.g5132.t1	GO:0001917; GO:0002141; GO:0002142; GO:0005518; GO:0005576; GO:0005604; GO:0005737; GO:0007601; GO:0007605; GO:0009887; GO:0009888; GO:0016324; GO:0017022; GO:0032391; GO:0032420; GO:0032421; GO:0035315; GO:0036064; GO:0042491; GO:0042802; GO:0043025; GO:0043195; GO:0045184; GO:0045494; GO:0048496; GO:0050953; GO:0051649; GO:0060041; GO:0060171; GO:1990075; GO:1990696
Q8K3X3	gene-Pocillopora_meandrina_HIv1___RNAseq.g11892.t1	GO:0005829; GO:0007219; GO:0008446; GO:0019673; GO:0042351; GO:0042802; GO:0070401
Q8K3Z0	gene-Pocillopora_meandrina_HIv1___RNAseq.g21169.t1	GO:0000165; GO:0001659; GO:0002227; GO:0002250; GO:0002253; GO:0002606; GO:0002710; GO:0002720; GO:0002815; GO:0002830; GO:0002862; GO:0002925; GO:0005524; GO:0005737; GO:0005739; GO:0005829; GO:0005856; GO:0005886; GO:0006909; GO:0006952; GO:0006954; GO:0006963; GO:0006965; GO:0007165; GO:0007249; GO:0007254; GO:0009595; GO:0009986; GO:0010508; GO:0010936; GO:0016045; GO:0016323; GO:0019897; GO:0019899; GO:0019901; GO:0031398; GO:0031982; GO:0032098; GO:0032494; GO:0032495; GO:0032496; GO:0032498; GO:0032500; GO:0032689; GO:0032695; GO:0032701; GO:0032703; GO:0032720; GO:0032731; GO:0032733; GO:0032735; GO:0032740; GO:0032755; GO:0032760; GO:0032874; GO:0032991; GO:0034134; GO:0034136; GO:0034976; GO:0035556; GO:0036335; GO:0038187; GO:0042742; GO:0042834; GO:0043123; GO:0043130; GO:0043330; GO:0043410; GO:0043531; GO:0045087; GO:0045089; GO:0045747; GO:0045944; GO:0046330; GO:0048874; GO:0050679; GO:0050700; GO:0050727; GO:0050766; GO:0050830; GO:0051403; GO:0051649; GO:0060907; GO:0070371; GO:0070374; GO:0070431; GO:0071222; GO:0071224; GO:0071225; GO:0071639; GO:0090022; GO:0098792; GO:1901224; GO:1901526; GO:1904417; GO:2000110
Q8K3Z0	gene-Pocillopora_meandrina_HIv1___TS.g29231.t1	GO:0000165; GO:0001659; GO:0002227; GO:0002250; GO:0002253; GO:0002606; GO:0002710; GO:0002720; GO:0002815; GO:0002830; GO:0002862; GO:0002925; GO:0005524; GO:0005737; GO:0005739; GO:0005829; GO:0005856; GO:0005886; GO:0006909; GO:0006952; GO:0006954; GO:0006963; GO:0006965; GO:0007165; GO:0007249; GO:0007254; GO:0009595; GO:0009986; GO:0010508; GO:0010936; GO:0016045; GO:0016323; GO:0019897; GO:0019899; GO:0019901; GO:0031398; GO:0031982; GO:0032098; GO:0032494; GO:0032495; GO:0032496; GO:0032498; GO:0032500; GO:0032689; GO:0032695; GO:0032701; GO:0032703; GO:0032720; GO:0032731; GO:0032733; GO:0032735; GO:0032740; GO:0032755; GO:0032760; GO:0032874; GO:0032991; GO:0034134; GO:0034136; GO:0034976; GO:0035556; GO:0036335; GO:0038187; GO:0042742; GO:0042834; GO:0043123; GO:0043130; GO:0043330; GO:0043410; GO:0043531; GO:0045087; GO:0045089; GO:0045747; GO:0045944; GO:0046330; GO:0048874; GO:0050679; GO:0050700; GO:0050727; GO:0050766; GO:0050830; GO:0051403; GO:0051649; GO:0060907; GO:0070371; GO:0070374; GO:0070431; GO:0071222; GO:0071224; GO:0071225; GO:0071639; GO:0090022; GO:0098792; GO:1901224; GO:1901526; GO:1904417; GO:2000110
Q8K3Z0	gene-Pocillopora_meandrina_HIv1___RNAseq.g21171.t1	GO:0000165; GO:0001659; GO:0002227; GO:0002250; GO:0002253; GO:0002606; GO:0002710; GO:0002720; GO:0002815; GO:0002830; GO:0002862; GO:0002925; GO:0005524; GO:0005737; GO:0005739; GO:0005829; GO:0005856; GO:0005886; GO:0006909; GO:0006952; GO:0006954; GO:0006963; GO:0006965; GO:0007165; GO:0007249; GO:0007254; GO:0009595; GO:0009986; GO:0010508; GO:0010936; GO:0016045; GO:0016323; GO:0019897; GO:0019899; GO:0019901; GO:0031398; GO:0031982; GO:0032098; GO:0032494; GO:0032495; GO:0032496; GO:0032498; GO:0032500; GO:0032689; GO:0032695; GO:0032701; GO:0032703; GO:0032720; GO:0032731; GO:0032733; GO:0032735; GO:0032740; GO:0032755; GO:0032760; GO:0032874; GO:0032991; GO:0034134; GO:0034136; GO:0034976; GO:0035556; GO:0036335; GO:0038187; GO:0042742; GO:0042834; GO:0043123; GO:0043130; GO:0043330; GO:0043410; GO:0043531; GO:0045087; GO:0045089; GO:0045747; GO:0045944; GO:0046330; GO:0048874; GO:0050679; GO:0050700; GO:0050727; GO:0050766; GO:0050830; GO:0051403; GO:0051649; GO:0060907; GO:0070371; GO:0070374; GO:0070431; GO:0071222; GO:0071224; GO:0071225; GO:0071639; GO:0090022; GO:0098792; GO:1901224; GO:1901526; GO:1904417; GO:2000110
Q8K448	gene-Pocillopora_meandrina_HIv1___RNAseq.g26266.t1	GO:0000139; GO:0005524; GO:0005764; GO:0005765; GO:0005770; GO:0005886; GO:0008203; GO:0010745; GO:0010874; GO:0016887; GO:0031902; GO:0033344; GO:0034375; GO:0042632; GO:0043691; GO:0140359; GO:1903064
