"","X","miRNA","V2","V3.x","V4.x","V5","V6","V7","V8","V9","V10","V11","mRNA","PCC.cor","p_value","adjusted_p_value","V3.y","Protein.names","Organism","Gene.Ontology..biological.process.","Gene.Ontology.IDs"
"8147",8147,"Cluster_36","Pocillopora_meandrina_HIv1___Sc0000018:7602754-7619733",166,-21.43,2,20,14912,14933,19,"78.95%","84.21%","Pocillopora_meandrina_HIv1___TS.g8542.t1",-0.915876775081919,0.0289168068397154,0.72578745096866,"Q9Z1M7","Xylosyl- and glucuronyltransferase LARGE1 (EC 2.4.-.-) (Acetylglucosaminyltransferase-like 1A) (Glycosyltransferase-like protein) (LARGE xylosyl- and glucuronyltransferase 1) [Includes: Alpha-1,3-xylosyltransferase LARGE1 (EC 2.4.2.-); Beta-1,3-glucuronyltransferase LARGE1 (EC 2.4.1.-)]","Mus musculus (Mouse)","glycoprotein biosynthetic process [GO:0009101]; muscle cell cellular homeostasis [GO:0046716]; protein glycosylation [GO:0006486]; protein O-linked mannosylation [GO:0035269]; skeletal muscle organ development [GO:0060538]; skeletal muscle tissue regeneration [GO:0043403]","GO:0000139; GO:0005794; GO:0006486; GO:0009101; GO:0015020; GO:0016757; GO:0016758; GO:0030145; GO:0035269; GO:0042285; GO:0043231; GO:0043403; GO:0046716; GO:0060538"
"8161",8161,"Cluster_36","Pocillopora_meandrina_HIv1___Sc0000024:4727158-4735763",163,-20.37,2,17,3337,3358,16,"81.25%","93.75%","Pocillopora_meandrina_HIv1___RNAseq.g14869.t1",0.918007681073254,0.0278342123349781,0.720428654125994,NA,NA,NA,NA,NA
"8173",8173,"Cluster_36","Pocillopora_meandrina_HIv1___Sc0000040:1608243-1625589",168,-20.59,2,17,3845,3865,15,"86.67%","93.33%","Pocillopora_meandrina_HIv1___RNAseq.g6331.t2",-0.891900325633647,0.0419662405878215,0.768097075124174,"Q99MD6","Thioredoxin reductase 3 (EC 1.8.1.9) (Thioredoxin and glutathione reductase) (Thioredoxin reductase TR2)","Mus musculus (Mouse)","blastocyst formation [GO:0001825]; cell differentiation [GO:0030154]; cell redox homeostasis [GO:0045454]; glutathione metabolic process [GO:0006749]; spermatogenesis [GO:0007283]","GO:0001825; GO:0004791; GO:0005654; GO:0005739; GO:0005783; GO:0005829; GO:0006749; GO:0007283; GO:0030154; GO:0045454; GO:0050660"
"8185",8185,"Cluster_390","Pocillopora_meandrina_HIv1___Sc0000000:12042901-12054681",162,-20.52,2,21,8670,8694,22,"77.27%","77.27%","Pocillopora_meandrina_HIv1___RNAseq.g22097.t1",-0.889189076100566,0.0435365613530831,0.77357265094024,"Q2XWK0","Synaptic vesicle 2-related protein (SV2-related protein)","Xenopus laevis (African clawed frog)","","GO:0022857; GO:0030672"
"8252",8252,"Cluster_390","Pocillopora_meandrina_HIv1___Sc0000001:16274295-16284168",158,-21.33,2,20,9217,9240,20,"70.00%","80.00%","Pocillopora_meandrina_HIv1___RNAseq.g20018.t1",-0.91902785082101,0.0273206464518367,0.717715627395726,NA,NA,NA,NA,NA
"8269",8269,"Cluster_390","Pocillopora_meandrina_HIv1___Sc0000001:19912865-19919515",162,-20.74,2,21,1610,1633,21,"71.43%","85.71%","Pocillopora_meandrina_HIv1___RNAseq.g20403.t1",0.948492252319508,0.0139238240980159,0.674410729954476,NA,NA,NA,NA,NA
"8286",8286,"Cluster_390","Pocillopora_meandrina_HIv1___Sc0000001:7933257-7963117",160,-23.29,2,21,5989,6010,19,"68.42%","78.95%","Pocillopora_meandrina_HIv1___RNAseq.g19278.t1",0.983333567179042,0.00257637535552218,0.667107103030161,"Q8BW94","Dynein axonemal heavy chain 3 (Axonemal beta dynein heavy chain 3) (Ciliary dynein heavy chain 3)","Mus musculus (Mouse)","cilium movement [GO:0003341]; microtubule-based movement [GO:0007018]","GO:0003341; GO:0005524; GO:0005874; GO:0007018; GO:0008569; GO:0030286; GO:0036156; GO:0045505; GO:0051959; GO:0097729"
"8296",8296,"Cluster_390","Pocillopora_meandrina_HIv1___Sc0000002:10745663-10750024",160,-21.12,2,21,2164,2182,19,"73.68%","84.21%","Pocillopora_meandrina_HIv1___RNAseq.g7263.t1",-0.886315639578695,0.045220667738763,0.778522150657875,"Q5RDU7","Protein yippee-like 5","Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)","cell population proliferation [GO:0008283]","GO:0000151; GO:0005634; GO:0005737; GO:0005815; GO:0008283; GO:0030496; GO:0046872; GO:0097431"
"8306",8306,"Cluster_390","Pocillopora_meandrina_HIv1___Sc0000002:13312183-13318032",169,-20.28,2,20,2583,2603,18,"77.78%","94.44%","Pocillopora_meandrina_HIv1___RNAseq.g7509.t1",-0.928803661981583,0.0225593794503169,0.698356606904495,"A7SKE9","Eukaryotic translation initiation factor 3 subunit G (eIF3g) (Eukaryotic translation initiation factor 3 RNA-binding subunit) (eIF-3 RNA-binding subunit) (Eukaryotic translation initiation factor 3 subunit 4)","Nematostella vectensis (Starlet sea anemone)","formation of cytoplasmic translation initiation complex [GO:0001732]","GO:0001732; GO:0003723; GO:0003743; GO:0005852; GO:0016282; GO:0033290"
"8332",8332,"Cluster_390","Pocillopora_meandrina_HIv1___Sc0000002:3280155-3297851",176,-25.23,2,21,4071,4092,19,"78.95%","89.47%","Pocillopora_meandrina_HIv1___RNAseq.g6697.t1",-0.890795460951168,0.0426039509481821,0.770486321504862,"Q9HCS5","Band 4.1-like protein 4A (Erythrocyte membrane protein band 4.1-like 4A) (Protein NBL4)","Homo sapiens (Human)","actomyosin structure organization [GO:0031032]","GO:0005737; GO:0005856; GO:0008092; GO:0031032"
"8333",8333,"Cluster_390","Pocillopora_meandrina_HIv1___Sc0000002:3371474-3382016",165,-22.76,2,21,9491,9512,20,"80.00%","85.00%","Pocillopora_meandrina_HIv1___RNAseq.g6701.t1",-0.995021327445305,0.000421385518196272,0.667107103030161,"Q6NZ07","BOS complex subunit ncln (Nicalin-1) (Nicastrin-like protein 1)","Danio rerio (Zebrafish) (Brachydanio rerio)","enteric nervous system development [GO:0048484]; negative regulation of nodal signaling pathway involved in determination of lateral mesoderm left/right asymmetry [GO:1900176]; regulation of signal transduction [GO:0009966]","GO:0005789; GO:0005886; GO:0009966; GO:0043022; GO:0048484; GO:1900176"
"8340",8340,"Cluster_390","Pocillopora_meandrina_HIv1___Sc0000002:4830693-4854062",161,-20.66,2,21,12671,12695,22,"72.73%","86.36%","Pocillopora_meandrina_HIv1___RNAseq.g6837.t1",-0.89278917720902,0.0414554336883265,0.76638371720174,"A7MBL8","Serine/threonine-protein kinase N2 (EC 2.7.11.13) (PKN gamma) (Protein kinase C-like 2) (Protein-kinase C-related kinase 2)","Danio rerio (Zebrafish) (Brachydanio rerio)","cell adhesion [GO:0007155]; cell cycle [GO:0007049]; cell division [GO:0051301]; intracellular signal transduction [GO:0035556]; peptidyl-serine phosphorylation [GO:0018105]","GO:0004674; GO:0004698; GO:0005524; GO:0005634; GO:0005737; GO:0005856; GO:0007049; GO:0007155; GO:0018105; GO:0030027; GO:0030496; GO:0031267; GO:0032154; GO:0035556; GO:0051301; GO:0070161; GO:0106310"
"8342",8342,"Cluster_390","Pocillopora_meandrina_HIv1___Sc0000002:538529-554200",162,-20.91,2,21,11355,11379,22,"72.73%","81.82%","Pocillopora_meandrina_HIv1___TS.g215.t1",0.919447513083433,0.027110278938995,0.71640173401059,"Q7Z4H7","HAUS augmin-like complex subunit 6","Homo sapiens (Human)","cell division [GO:0051301]; centrosome cycle [GO:0007098]; microtubule cytoskeleton organization [GO:0000226]; spindle assembly [GO:0051225]","GO:0000226; GO:0005813; GO:0005829; GO:0007098; GO:0008017; GO:0051225; GO:0051301; GO:0070652; GO:1990498"
"8343",8343,"Cluster_390","Pocillopora_meandrina_HIv1___Sc0000002:5971030-5991502",171,-23.07,2,21,12180,12202,20,"75.00%","90.00%","Pocillopora_meandrina_HIv1___RNAseq.g6909.t1",-0.912247936612607,0.0307906736136991,0.734720618399391,"Q9P232","Contactin-3 (Brain-derived immunoglobulin superfamily protein 1) (BIG-1) (Plasmacytoma-associated neuronal glycoprotein)","Homo sapiens (Human)","cell adhesion [GO:0007155]","GO:0005576; GO:0005886; GO:0007155; GO:0043005"
"8356",8356,"Cluster_390","Pocillopora_meandrina_HIv1___Sc0000003:11459549-11488369",163,-22.25,2,18,5184,5204,16,"81.25%","93.75%","Pocillopora_meandrina_HIv1___RNAseq.g16079.t1",-0.982623012226521,0.0027425865791282,0.667107103030161,"B4F6W9","E3 ubiquitin-protein ligase TRIP12 (EC 2.3.2.26) (HECT-type E3 ubiquitin transferase TRIP12) (Thyroid receptor-interacting protein 12) (TR-interacting protein 12) (TRIP-12)","Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)","DNA repair [GO:0006281]; DNA repair-dependent chromatin remodeling [GO:0140861]; negative regulation of double-strand break repair [GO:2000780]; negative regulation of histone H2A K63-linked ubiquitination [GO:1901315]; protein polyubiquitination [GO:0000209]; regulation of embryonic development [GO:0045995]; ubiquitin-dependent protein catabolic process [GO:0006511]","GO:0000209; GO:0005654; GO:0006281; GO:0006511; GO:0008270; GO:0045995; GO:0061630; GO:0140861; GO:1901315; GO:2000780"
"8358",8358,"Cluster_390","Pocillopora_meandrina_HIv1___Sc0000003:11584628-11608301",168,-22.46,2,21,17812,17833,19,"73.68%","84.21%","Pocillopora_meandrina_HIv1___TS.g11103.t3",0.891016345033253,0.0424762158922771,0.769940071036824,"Q9Y2G3","Phospholipid-transporting ATPase IF (EC 7.6.2.1) (ATPase IR) (ATPase class VI type 11B) (P4-ATPase flippase complex alpha subunit ATP11B)","Homo sapiens (Human)","aminophospholipid transport [GO:0015917]; ion transmembrane transport [GO:0034220]; ion transport [GO:0006811]; phospholipid translocation [GO:0045332]","GO:0000287; GO:0005524; GO:0005637; GO:0005783; GO:0005802; GO:0005886; GO:0006811; GO:0015075; GO:0015917; GO:0016020; GO:0016887; GO:0031901; GO:0034220; GO:0035577; GO:0045332; GO:0055037; GO:0055038; GO:0090555; GO:0090556; GO:0140326; GO:1990531"
"8442",8442,"Cluster_390","Pocillopora_meandrina_HIv1___Sc0000005:11860593-11873650",163,-20.4,2,21,5678,5700,20,"75.00%","80.00%","Pocillopora_meandrina_HIv1___TS.g16737.t1",-0.940896781009753,0.0170947369139327,0.674410729954476,NA,NA,NA,NA,NA
"8449",8449,"Cluster_390","Pocillopora_meandrina_HIv1___Sc0000005:13648567-13700567",165,-20.69,2,20,15017,15037,18,"83.33%","83.33%","Pocillopora_meandrina_HIv1___RNAseq.g24045.t1",-0.904434208232325,0.0349511943442154,0.752073588687541,"Q5GN48","Dystrophin","Sus scrofa (Pig)","synaptic signaling [GO:0099536]","GO:0003779; GO:0005737; GO:0005856; GO:0005886; GO:0008270; GO:0042383; GO:0045211; GO:0099536; GO:0120025"
"8455",8455,"Cluster_390","Pocillopora_meandrina_HIv1___Sc0000005:3621999-3630126",159,-20.27,2,20,5958,5979,18,"72.22%","77.78%","Pocillopora_meandrina_HIv1___RNAseq.g23173.t2",-0.905287051120245,0.0344889299011168,0.75005955848393,"Q8N2I9","Serine/threonine-protein kinase 40 (EC 2.7.11.1) (SINK-homologous serine/threonine-protein kinase) (Sugen kinase 495) (SgK495)","Homo sapiens (Human)","glycogen metabolic process [GO:0005977]; lung alveolus development [GO:0048286]; lung morphogenesis [GO:0060425]; multicellular organism growth [GO:0035264]; negative regulation of apoptotic process [GO:0043066]; protein phosphorylation [GO:0006468]; regulation of gene expression [GO:0010468]; regulation of MAPK cascade [GO:0043408]; respiratory system process [GO:0003016]","GO:0003016; GO:0004674; GO:0005524; GO:0005654; GO:0005829; GO:0005977; GO:0006468; GO:0010468; GO:0035264; GO:0043066; GO:0043408; GO:0048286; GO:0060425; GO:0106310"
"8485",8485,"Cluster_390","Pocillopora_meandrina_HIv1___Sc0000006:12490252-12500127",171,-21.76,2,21,2840,2862,20,"75.00%","90.00%","Pocillopora_meandrina_HIv1___RNAseq.g27996.t1",-0.969540993577702,0.00635204007391499,0.667107103030161,"P35668","Glutathione synthetase (GSH synthetase) (GSH-S) (EC 6.3.2.3) (Glutathione synthase)","Xenopus laevis (African clawed frog)","","GO:0000287; GO:0004363; GO:0005524; GO:0042803; GO:0043295"
"8518",8518,"Cluster_390","Pocillopora_meandrina_HIv1___Sc0000007:106643-120483",155,-20.72,2,21,6749,6771,20,"70.00%","75.00%","Pocillopora_meandrina_HIv1___RNAseq.g5062.t1",-0.965765832341069,0.00756450853163724,0.667107103030161,"Q86VP3","Phosphofurin acidic cluster sorting protein 2 (PACS-2) (PACS1-like protein)","Homo sapiens (Human)","apoptotic process [GO:0006915]; autophagosome assembly [GO:0000045]; endoplasmic reticulum calcium ion homeostasis [GO:0032469]; mitochondrion-endoplasmic reticulum membrane tethering [GO:1990456]; protein localization to phagophore assembly site [GO:0034497]; protein localization to plasma membrane [GO:0072659]","GO:0000045; GO:0005739; GO:0005783; GO:0006915; GO:0032469; GO:0034497; GO:0044325; GO:0072659; GO:1990456"
"8519",8519,"Cluster_390","Pocillopora_meandrina_HIv1___Sc0000007:106643-120483",163,-20.26,2,21,9784,9807,21,"71.43%","80.95%","Pocillopora_meandrina_HIv1___RNAseq.g5062.t1",-0.965765832341069,0.00756450853163724,0.667107103030161,"Q86VP3","Phosphofurin acidic cluster sorting protein 2 (PACS-2) (PACS1-like protein)","Homo sapiens (Human)","apoptotic process [GO:0006915]; autophagosome assembly [GO:0000045]; endoplasmic reticulum calcium ion homeostasis [GO:0032469]; mitochondrion-endoplasmic reticulum membrane tethering [GO:1990456]; protein localization to phagophore assembly site [GO:0034497]; protein localization to plasma membrane [GO:0072659]","GO:0000045; GO:0005739; GO:0005783; GO:0006915; GO:0032469; GO:0034497; GO:0044325; GO:0072659; GO:1990456"
"8524",8524,"Cluster_390","Pocillopora_meandrina_HIv1___Sc0000007:12420199-12430238",157,-24.58,2,21,3874,3898,23,"69.57%","78.26%","Pocillopora_meandrina_HIv1___RNAseq.g6066.t1",-0.976213735705682,0.00438800983327751,0.667107103030161,"Q08C93","Lysophosphatidylserine lipase ABHD12 (EC 3.1.-.-) (2-arachidonoylglycerol hydrolase ABHD12) (Abhydrolase domain-containing protein 12) (Monoacylglycerol lipase ABHD12) (EC 3.1.1.23) (Oxidized phosphatidylserine lipase ABHD12) (EC 3.1.-.-)","Danio rerio (Zebrafish) (Brachydanio rerio)","acylglycerol catabolic process [GO:0046464]; anterior lateral line development [GO:0048899]; camera-type eye development [GO:0043010]; monoacylglycerol catabolic process [GO:0052651]; myelination [GO:0042552]; phosphatidylserine catabolic process [GO:0006660]; phospholipid catabolic process [GO:0009395]; posterior lateral line neuromast development [GO:0048919]; retina layer formation [GO:0010842]; swimming behavior [GO:0036269]","GO:0004620; GO:0004622; GO:0005789; GO:0006660; GO:0008474; GO:0009395; GO:0010842; GO:0016020; GO:0036269; GO:0042552; GO:0043010; GO:0046464; GO:0047372; GO:0048899; GO:0048919; GO:0052651"
"8550",8550,"Cluster_390","Pocillopora_meandrina_HIv1___Sc0000008:2513862-2525599",170,-23.33,2,20,776,798,19,"78.95%","89.47%","Pocillopora_meandrina_HIv1___RNAseq.g1868.t2",-0.919577770180048,0.0270450904634974,0.716199629319203,"Q8VIJ5","Protein O-GlcNAcase (OGA) (EC 3.2.1.169) (Beta-N-acetylhexosaminidase) (Beta-hexosaminidase) (Bifunctional protein NCOAT) (Meningioma-expressed antigen 5) (N-acetyl-beta-D-glucosaminidase) (N-acetyl-beta-glucosaminidase)","Rattus norvegicus (Rat)","aging [GO:0007568]; dATP metabolic process [GO:0046060]; glycoprotein metabolic process [GO:0009100]; N-acetylglucosamine metabolic process [GO:0006044]; necrotic cell death [GO:0070265]; negative regulation of cardiac muscle adaptation [GO:0010616]; negative regulation of protein glycosylation [GO:0060051]; positive regulation of calcium ion transport [GO:0051928]; positive regulation of calcium ion transport into cytosol [GO:0010524]; positive regulation of cell killing [GO:0031343]; positive regulation of DNA metabolic process [GO:0051054]; positive regulation of glucose import [GO:0046326]; positive regulation of growth hormone secretion [GO:0060124]; positive regulation of insulin secretion [GO:0032024]; positive regulation of mitochondrial depolarization [GO:0051901]; positive regulation of protein-containing complex disassembly [GO:0043243]; positive regulation of proteolysis [GO:0045862]; protein deglycosylation [GO:0006517]; protein targeting to membrane [GO:0006612]; response to steroid hormone [GO:0048545]","GO:0004402; GO:0005634; GO:0005739; GO:0006044; GO:0006517; GO:0006612; GO:0007568; GO:0009100; GO:0010524; GO:0010616; GO:0016231; GO:0031343; GO:0032024; GO:0042802; GO:0043243; GO:0045862; GO:0046060; GO:0046326; GO:0048545; GO:0051054; GO:0051901; GO:0051928; GO:0060051; GO:0060124; GO:0070265; GO:0102166; GO:0102167; GO:0102571"
"8558",8558,"Cluster_390","Pocillopora_meandrina_HIv1___Sc0000008:4901725-4941011",163,-21.09,2,20,37819,37840,18,"66.67%","88.89%","Pocillopora_meandrina_HIv1___TS.g4593.t1",0.976686450897282,0.0042581588229,0.667107103030161,NA,NA,NA,NA,NA
"8563",8563,"Cluster_390","Pocillopora_meandrina_HIv1___Sc0000008:6670170-6691411",163,-21.87,2,21,643,665,20,"75.00%","80.00%","Pocillopora_meandrina_HIv1___RNAseq.g2255.t1",0.941559821882413,0.0168095876618536,0.674410729954476,NA,NA,NA,NA,NA
"8581",8581,"Cluster_390","Pocillopora_meandrina_HIv1___Sc0000010:10585298-10587984",180,-24.28,2,21,612,633,19,"78.95%","94.74%","Pocillopora_meandrina_HIv1___RNAseq.g13731.t1",0.9479205396985,0.0141550533987302,0.674410729954476,NA,NA,NA,NA,NA
"8607",8607,"Cluster_390","Pocillopora_meandrina_HIv1___Sc0000010:9240831-9249862",163,-20.1,2,21,4841,4863,20,"75.00%","80.00%","Pocillopora_meandrina_HIv1___TS.g2591.t1",-0.920526747152825,0.0265716943095467,0.714912259066938,"O15350","Tumor protein p73 (p53-like transcription factor) (p53-related protein)","Homo sapiens (Human)","cell cycle [GO:0007049]; cellular response to DNA damage stimulus [GO:0006974]; intrinsic apoptotic signaling pathway in response to DNA damage [GO:0008630]; intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator [GO:0042771]; kidney development [GO:0001822]; mismatch repair [GO:0006298]; negative regulation of cardiac muscle cell proliferation [GO:0060044]; negative regulation of cell population proliferation [GO:0008285]; negative regulation of neuron differentiation [GO:0045665]; positive regulation of apoptotic process [GO:0043065]; positive regulation of DNA-templated transcription [GO:0045893]; positive regulation of lung ciliated cell differentiation [GO:1901248]; positive regulation of MAPK cascade [GO:0043410]; positive regulation of oligodendrocyte differentiation [GO:0048714]; positive regulation of transcription by RNA polymerase II [GO:0045944]; protein tetramerization [GO:0051262]; regulation of cell cycle [GO:0051726]; regulation of gene expression [GO:0010468]; regulation of mitotic cell cycle [GO:0007346]; regulation of transcription by RNA polymerase II [GO:0006357]; response to organonitrogen compound [GO:0010243]; response to xenobiotic stimulus [GO:0009410]","GO:0000785; GO:0000976; GO:0000978; GO:0000981; GO:0001222; GO:0001228; GO:0001822; GO:0002039; GO:0003700; GO:0005634; GO:0005654; GO:0005794; GO:0005829; GO:0006298; GO:0006357; GO:0006974; GO:0007049; GO:0007346; GO:0008285; GO:0008630; GO:0009410; GO:0010243; GO:0010468; GO:0019901; GO:0030054; GO:0042771; GO:0042802; GO:0043065; GO:0043231; GO:0043410; GO:0045665; GO:0045893; GO:0045944; GO:0046872; GO:0048714; GO:0051262; GO:0051726; GO:0060044; GO:0061629; GO:0097371; GO:0140297; GO:1901248"
"8619",8619,"Cluster_390","Pocillopora_meandrina_HIv1___Sc0000011:3958868-3962639",159,-26.13,2,21,1570,1596,24,"66.67%","75.00%","Pocillopora_meandrina_HIv1___RNAseq.g8534.t1",-0.949774685544471,0.0134096872839086,0.674410729954476,NA,NA,NA,NA,NA
"8621",8621,"Cluster_390","Pocillopora_meandrina_HIv1___Sc0000011:3965773-3977584",151,-20.96,2,21,1551,1577,24,"62.50%","70.83%","Pocillopora_meandrina_HIv1___RNAseq.g8536.t1",-0.912408655632012,0.0307068843594435,0.734379019006988,NA,NA,NA,NA,NA
"8627",8627,"Cluster_390","Pocillopora_meandrina_HIv1___Sc0000011:6554613-6603275",164,-20.06,2,21,18036,18055,19,"84.21%","84.21%","Pocillopora_meandrina_HIv1___TS.g20479.t1",0.879948691365725,0.0490235614526561,0.790145255015846,"Q8BX70","Intermembrane lipid transfer protein VPS13C (Vacuolar protein sorting-associated protein 13C)","Mus musculus (Mouse)","lipid transport [GO:0006869]; mitochondrion organization [GO:0007005]; negative regulation of parkin-mediated stimulation of mitophagy in response to mitochondrial depolarization [GO:1905090]; protein retention in Golgi apparatus [GO:0045053]; protein targeting to vacuole [GO:0006623]; response to insulin [GO:0032868]","GO:0005741; GO:0005764; GO:0005765; GO:0005770; GO:0005789; GO:0005811; GO:0005829; GO:0006623; GO:0006869; GO:0007005; GO:0019898; GO:0031902; GO:0032127; GO:0032868; GO:0045053; GO:1905090"
"8628",8628,"Cluster_390","Pocillopora_meandrina_HIv1___Sc0000011:6667627-6697188",164,-20.06,2,21,14381,14400,19,"84.21%","84.21%","Pocillopora_meandrina_HIv1___TS.g20483.t1",0.893300371149813,0.0411625621635722,0.765439623167299,"Q709C8","Intermembrane lipid transfer protein VPS13C (Vacuolar protein sorting-associated protein 13C)","Homo sapiens (Human)","Golgi to endosome transport [GO:0006895]; lipid transport [GO:0006869]; mitochondrion organization [GO:0007005]; negative regulation of parkin-mediated stimulation of mitophagy in response to mitochondrial depolarization [GO:1905090]; protein retention in Golgi apparatus [GO:0045053]; protein targeting to vacuole [GO:0006623]; response to insulin [GO:0032868]","GO:0005737; GO:0005741; GO:0005764; GO:0005765; GO:0005770; GO:0005789; GO:0005811; GO:0005829; GO:0006623; GO:0006869; GO:0006895; GO:0007005; GO:0019898; GO:0031902; GO:0032127; GO:0032868; GO:0045053; GO:0070062; GO:1905090"
"8629",8629,"Cluster_390","Pocillopora_meandrina_HIv1___Sc0000011:6748856-6810389",175,-22.44,2,20,3906,3927,18,"83.33%","88.89%","Pocillopora_meandrina_HIv1___RNAseq.g8764.t2",0.883730337742173,0.0467531047475653,0.784014511296292,"Q8BX70","Intermembrane lipid transfer protein VPS13C (Vacuolar protein sorting-associated protein 13C)","Mus musculus (Mouse)","lipid transport [GO:0006869]; mitochondrion organization [GO:0007005]; negative regulation of parkin-mediated stimulation of mitophagy in response to mitochondrial depolarization [GO:1905090]; protein retention in Golgi apparatus [GO:0045053]; protein targeting to vacuole [GO:0006623]; response to insulin [GO:0032868]","GO:0005741; GO:0005764; GO:0005765; GO:0005770; GO:0005789; GO:0005811; GO:0005829; GO:0006623; GO:0006869; GO:0007005; GO:0019898; GO:0031902; GO:0032127; GO:0032868; GO:0045053; GO:1905090"
"8634",8634,"Cluster_390","Pocillopora_meandrina_HIv1___Sc0000011:7879625-7888933",165,-21.24,2,21,5151,5170,19,"78.95%","84.21%","Pocillopora_meandrina_HIv1___RNAseq.g8858.t1",-0.967664052457617,0.00694615501169028,0.667107103030161,"F1NVK6","Transmembrane protein 237","Gallus gallus (Chicken)","cilium assembly [GO:0060271]; regulation of Wnt signaling pathway [GO:0030111]","GO:0016020; GO:0030111; GO:0035869; GO:0060271"
"8638",8638,"Cluster_390","Pocillopora_meandrina_HIv1___Sc0000011:933252-935493",171,-21.05,2,21,1397,1421,22,"77.27%","81.82%","Pocillopora_meandrina_HIv1___RNAseq.g8196.t1",-0.992739428623063,0.000741850693819343,0.667107103030161,"Q5BL73","DET1- and DDB1-associated protein 1","Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)","protein polyubiquitination [GO:0000209]; regulation of proteasomal ubiquitin-dependent protein catabolic process [GO:0032434]","GO:0000209; GO:0032434; GO:0080008"
"8645",8645,"Cluster_390","Pocillopora_meandrina_HIv1___Sc0000011:9650541-9651875",163,-22.03,2,21,1066,1088,20,"75.00%","80.00%","Pocillopora_meandrina_HIv1___RNAseq.g9003.t1",-0.918368338307825,0.027652301429143,0.719389778595733,"Q32P51","Heterogeneous nuclear ribonucleoprotein A1-like 2 (hnRNP A1-like 2) (hnRNP core protein A1-like 2)","Homo sapiens (Human)","mRNA splicing, via spliceosome [GO:0000398]; mRNA transport [GO:0051028]","GO:0000398; GO:0003730; GO:0005737; GO:0051028; GO:0071013"
"8650",8650,"Cluster_390","Pocillopora_meandrina_HIv1___Sc0000012:4186695-4199412",163,-20.59,2,21,3323,3347,22,"72.73%","77.27%","Pocillopora_meandrina_HIv1___RNAseq.g9841.t1",0.949216763092603,0.0136325865267089,0.674410729954476,NA,NA,NA,NA,NA
"8655",8655,"Cluster_390","Pocillopora_meandrina_HIv1___Sc0000012:5845251-5859564",172,-22.49,2,21,8572,8593,19,"73.68%","89.47%","Pocillopora_meandrina_HIv1___RNAseq.g9959.t1b",0.891331424109647,0.0422942198538802,0.769180536331284,"Q26627","Sperm receptor for egg jelly (suREJ)","Strongylocentrotus purpuratus (Purple sea urchin)","detection of mechanical stimulus [GO:0050982]","GO:0005262; GO:0005509; GO:0005886; GO:0016020; GO:0030246; GO:0050982"
"8681",8681,"Cluster_390","Pocillopora_meandrina_HIv1___Sc0000014:1501596-1505870",161,-21.3,2,21,1900,1922,21,"71.43%","85.71%","Pocillopora_meandrina_HIv1___RNAseq.g25957.t1",-0.920828220821099,0.0264218690991348,0.713975741024376,"P61212","ADP-ribosylation factor-like protein 1","Rattus norvegicus (Rat)","activation of phospholipase D activity [GO:0031584]; Golgi organization [GO:0007030]; Golgi vesicle transport [GO:0048193]; intracellular protein transport [GO:0006886]; protein localization to Golgi apparatus [GO:0034067]; retrograde transport, endosome to Golgi [GO:0042147]; toxin metabolic process [GO:0009404]; vesicle-mediated transport [GO:0016192]","GO:0000139; GO:0003924; GO:0005525; GO:0005737; GO:0005794; GO:0005802; GO:0005829; GO:0006886; GO:0007030; GO:0008047; GO:0009404; GO:0016192; GO:0019904; GO:0031584; GO:0034067; GO:0042147; GO:0046872; GO:0048193"
"8706",8706,"Cluster_390","Pocillopora_meandrina_HIv1___Sc0000015:2159445-2177006",166,-25.83,2,21,4440,4463,21,"76.19%","85.71%","Pocillopora_meandrina_HIv1___RNAseq.g4288.t1",0.925822181441937,0.0239801980162679,0.699220569419494,NA,NA,NA,NA,NA
"8707",8707,"Cluster_390","Pocillopora_meandrina_HIv1___Sc0000015:2159445-2177006",168,-21.54,2,18,7151,7173,17,"82.35%","94.12%","Pocillopora_meandrina_HIv1___RNAseq.g4288.t1",0.925822181441937,0.0239801980162679,0.699220569419494,NA,NA,NA,NA,NA
"8720",8720,"Cluster_390","Pocillopora_meandrina_HIv1___Sc0000015:5440056-5443897",157,-20.45,2,20,2691,2714,20,"70.00%","85.00%","Pocillopora_meandrina_HIv1___RNAseq.18822_t",-0.921668869617007,0.0260055318927868,0.711229760144937,"Q15382","GTP-binding protein Rheb (Ras homolog enriched in brain)","Homo sapiens (Human)","negative regulation of cold-induced thermogenesis [GO:0120163]; oligodendrocyte differentiation [GO:0048709]; positive regulation of oligodendrocyte differentiation [GO:0048714]; positive regulation of TOR signaling [GO:0032008]; regulation of cell cycle [GO:0051726]; regulation of macroautophagy [GO:0016241]; regulation of type B pancreatic cell development [GO:2000074]; signal transduction [GO:0007165]; small GTPase mediated signal transduction [GO:0007264]","GO:0000139; GO:0000287; GO:0003924; GO:0005525; GO:0005681; GO:0005765; GO:0005789; GO:0005829; GO:0005886; GO:0007165; GO:0007264; GO:0014069; GO:0016020; GO:0016241; GO:0019003; GO:0019901; GO:0032008; GO:0048709; GO:0048714; GO:0051726; GO:0070062; GO:0120163; GO:2000074"
