"","V1","V2","V3","V4.x","V5","V6","V7","V8","V9","V10","V11","V4.y","PCC.cor","p_value","adjusted_p_value"
"2942","Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000016:2509851-2510292",150,-21.85,2,21,53,73,19,"68.42%","73.68%","Pocillopora_meandrina_HIv1___TS.g7499.t1",-0.337888598962147,0.578119266078374,0.975776915967243
"2943","Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000016:2509851-2510851",150,-21.85,2,21,53,73,19,"68.42%","73.68%","Pocillopora_meandrina_HIv1___RNAseq.g11387.t1",-0.280585001851397,0.647492673985852,0.977982859683049
"2944","Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000016:2991042-2992042",145,-21.64,2,15,102,126,16,"75.00%","75.00%","Pocillopora_meandrina_HIv1___RNAseq.g11447.t1",0.654574035109898,0.230660516302114,0.926947473179405
"2945","Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000016:513420-514420",163,-22.89,2,20,826,847,18,"72.22%","83.33%","Pocillopora_meandrina_HIv1___RNAseq.g11207.t1",0.593124955351551,0.291782276768164,0.94961802487776
"2946","Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000016:5399024-5400024",158,-22.91,2,16,298,320,15,"80.00%","93.33%","Pocillopora_meandrina_HIv1___RNAseq.g11516.t1",-0.2331607518573,0.705842714758586,0.982185628634329
"2947","Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000016:6865607-6866607",152,-21.35,2,21,411,429,19,"68.42%","78.95%","Pocillopora_meandrina_HIv1___TS.g7762.t1a",-0.358075881239196,0.554022973630712,0.973839008969304
"2948","Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000017:2089934-2090934",144,-21.83,2,13,46,67,11,"81.82%","81.82%","Pocillopora_meandrina_HIv1___TS.g6274.t1",NA,NA,NA
"2949","Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000017:3451619-3452619",159,-24.98,2,20,434,455,18,"72.22%","77.78%","Pocillopora_meandrina_HIv1___RNAseq.g29168.t1",0.563651878566238,0.322392274739644,0.9578236948836
"2950","Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000017:3671612-3672612",147,-20.69,2,13,868,890,12,"83.33%","91.67%","Pocillopora_meandrina_HIv1___RNAseq.g29202.t1",NA,NA,NA
"2951","Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000017:4978473-4979473",157,-23.71,2,14,853,874,12,"83.33%","100.00%","Pocillopora_meandrina_HIv1___RNAseq.g29314.t1",0.0619902496005545,0.921122142914399,0.998219089356082
"2952","Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000017:6231183-6232183",161,-26.86,2,21,388,409,20,"75.00%","85.00%","Pocillopora_meandrina_HIv1___RNAseq.g29456.t1",-0.473386721160142,0.42060180480906,0.969748949427816
"2953","Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000017:8377253-8378253",154,-21.07,2,15,691,712,13,"76.92%","92.31%","Pocillopora_meandrina_HIv1___RNAseq.g29595.t1",NA,NA,NA
"2954","Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000017:8831544-8832544",156,-21.04,2,21,124,145,19,"68.42%","73.68%","Pocillopora_meandrina_HIv1___RNAseq.g29623.t1",-0.0694192381190053,0.911683722465187,0.997990736648041
"2955","Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000018:6695364-6696364",165,-23.2,2,18,709,730,16,"81.25%","87.50%","Pocillopora_meandrina_HIv1___RNAseq.g28678.t1",0.23828520638405,0.699501927359151,0.982185628634329
"2956","Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000019:2041491-2042491",155,-24.38,2,20,505,525,19,"73.68%","84.21%","Pocillopora_meandrina_HIv1___RNAseq.g18069.t1",0.168135472551358,0.786936230025412,0.989802027403516
"2957","Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000019:2461309-2462309",169,-25.97,2,18,668,689,16,"81.25%","93.75%","Pocillopora_meandrina_HIv1___RNAseq.g18096.t1",NA,NA,NA
"2958","Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000019:2744969-2745195",151,-20.44,2,21,131,149,19,"73.68%","78.95%","Pocillopora_meandrina_HIv1___RNAseq.g18132.t1",-0.382349309475418,0.525313985811934,0.973552982047016
"2959","Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000019:2744969-2745195",151,-20.44,2,21,131,149,19,"73.68%","78.95%","Pocillopora_meandrina_HIv1___RNAseq.g18133.t1",-0.266675178951091,0.664527127533288,0.978872410042939
"2960","Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000019:2756720-2756938",151,-20.44,2,21,163,181,19,"73.68%","78.95%","Pocillopora_meandrina_HIv1___RNAseq.g18134.t1",0.729479536583903,0.161873098146668,0.885790980156003
"2961","Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000019:2756720-2756938",151,-20.44,2,21,163,181,19,"73.68%","78.95%","Pocillopora_meandrina_HIv1___RNAseq.g18135.t1",0.162996236147523,0.793389393258753,0.990807446263113
"2962","Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000019:398931-399931",165,-25.95,2,20,484,508,21,"76.19%","85.71%","Pocillopora_meandrina_HIv1___RNAseq.21377_t",-0.496002144773007,0.395416338870696,0.967903306776112
"2963","Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000019:5460679-5461679",161,-21.99,2,19,940,962,18,"77.78%","83.33%","Pocillopora_meandrina_HIv1___RNAseq.g18321.t1",NA,NA,NA
"2964","Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000019:5542950-5543299",153,-20.15,2,21,109,130,20,"70.00%","80.00%","Pocillopora_meandrina_HIv1___RNAseq.g18334.t1",-0.607993277916872,0.276645813128347,0.944044924257856
"2965","Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000019:6214990-6215518",155,-22.73,2,21,166,188,20,"70.00%","75.00%","Pocillopora_meandrina_HIv1___RNAseq.g18386.t1",-0.0291340661984361,0.9629106031031,0.999610930147471
"2966","Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000019:6214990-6215518",155,-22.73,2,21,166,188,20,"70.00%","75.00%","Pocillopora_meandrina_HIv1___RNAseq.g18387.t1",-0.812812526951864,0.094441445080859,0.84573053914691
"2967","Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000019:6846342-6847342",160,-20.86,2,21,58,79,19,"63.16%","84.21%","Pocillopora_meandrina_HIv1___RNAseq.g18448.t1",NA,NA,NA
"2968","Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000020:1056868-1057868",144,-20.68,2,21,341,360,19,"63.16%","78.95%","Pocillopora_meandrina_HIv1___RNAseq.g183.t1",-0.37070347638929,0.539050566959472,0.973552982047016
"2969","Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000020:2185694-2186694",156,-25.95,2,21,256,274,19,"68.42%","84.21%","Pocillopora_meandrina_HIv1___TS.g7023.t1",0.895299567906285,0.0400235567571623,0.760878962620332
"2970","Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000021:3839919-3840919",176,-26.73,2,21,570,591,19,"84.21%","84.21%","Pocillopora_meandrina_HIv1___RNAseq.g10911.t1",0.223650694090871,0.717631169115648,0.982185628634329
"2971","Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000022:3097802-3098802",151,-24.05,2,21,172,194,20,"70.00%","70.00%","Pocillopora_meandrina_HIv1___TS.g18146.t2",-0.561796144134328,0.324345465984108,0.958427568410071
"2972","Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000022:5786229-5787229",163,-23.6,2,21,72,95,21,"76.19%","76.19%","Pocillopora_meandrina_HIv1___RNAseq.g3213.t1",0.0235596538629641,0.970005692289088,0.999610930147471
"2973","Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000023:2349944-2350944",160,-22.31,2,21,180,201,19,"68.42%","78.95%","Pocillopora_meandrina_HIv1___RNAseq.g17618.t1b",0.895299567906285,0.0400235567571622,0.760878962620332
"2974","Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000023:2375196-2376196",156,-20.51,2,21,112,133,19,"63.16%","78.95%","Pocillopora_meandrina_HIv1___RNAseq.g17620.t1b",0.602751733799805,0.281957710867838,0.946373540311663
"2975","Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000023:2667562-2668562",140,-20.33,2,9,446,467,7,"100.00%","100.00%","Pocillopora_meandrina_HIv1___RNAseq.g17644.t1",-0.349422931410979,0.564327834940843,0.974743005377316
"2976","Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000023:4435861-4436861",155,-23.95,2,21,742,764,20,"70.00%","75.00%","Pocillopora_meandrina_HIv1___RNAseq.g17735.t1",NA,NA,NA
"2977","Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000023:4497934-4498934",155,-23.95,2,21,743,765,20,"70.00%","75.00%","Pocillopora_meandrina_HIv1___TS.g17309.t1",-0.607993277916872,0.276645813128347,0.944044924257856
"2978","Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000023:45111-46111",154,-21.99,2,21,21,41,19,"68.42%","78.95%","Pocillopora_meandrina_HIv1___RNAseq.g17391.t1",-0.168098759939552,0.786982308669273,0.989815010910253
"2979","Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000023:4558167-4559167",155,-23.95,2,21,891,913,20,"70.00%","75.00%","Pocillopora_meandrina_HIv1___RNAseq.g17743.t1",NA,NA,NA
"2980","Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000024:1976962-1977962",161,-26.42,2,20,85,105,18,"72.22%","88.89%","Pocillopora_meandrina_HIv1___RNAseq.g14678.t1",0.197301971665179,0.750426850123852,0.985466733303337
"2981","Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000025:119431-120431",147,-22.65,2,21,390,417,25,"64.00%","64.00%","Pocillopora_meandrina_HIv1___RNAseq.g16605.t1",NA,NA,NA
"2982","Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000025:31336-32336",147,-22.65,2,21,390,417,25,"64.00%","64.00%","Pocillopora_meandrina_HIv1___RNAseq.g16594.t1",NA,NA,NA
"2983","Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000025:3660408-3661408",158,-23.25,2,19,890,908,17,"82.35%","82.35%","Pocillopora_meandrina_HIv1___RNAseq.g16841.t1",0.270462530443396,0.659882090545505,0.978622467559393
"2984","Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000025:5381134-5382134",157,-23.47,2,14,748,769,12,"91.67%","91.67%","Pocillopora_meandrina_HIv1___RNAseq.g17014.t2",-0.0518186095199522,0.934052035893172,0.99954900757257
"2985","Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000025:5612664-5613664",167,-22.42,2,20,75,96,18,"77.78%","83.33%","Pocillopora_meandrina_HIv1___RNAseq.g17029.t1",-0.256637902800728,0.676861687998576,0.979171283307213
"2986","Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000025:604043-605043",144,-20.48,2,18,28,54,21,"61.90%","71.43%","Pocillopora_meandrina_HIv1___TS.g17472.t1",-0.607993277916872,0.276645813128347,0.944044924257856
"2987","Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000025:632864-633864",176,-26.33,2,21,79,100,19,"78.95%","89.47%","Pocillopora_meandrina_HIv1___TS.g17473.t1",-0.0269903167646462,0.965639034196353,0.999610930147471
"2988","Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000026:1103601-1104601",150,-20.54,2,20,933,951,18,"72.22%","83.33%","Pocillopora_meandrina_HIv1___RNAseq.g11908.t1",0.10150872291384,0.870977381235052,0.996087148068407
"2989","Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000027:1531447-1532447",163,-21.5,2,16,405,426,14,"85.71%","92.86%","Pocillopora_meandrina_HIv1___RNAseq.g14027.t1",0.410982099829365,0.491849963740457,0.973552982047016
"2990","Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000027:296228-297228",161,-24.41,2,16,742,762,14,"92.86%","92.86%","Pocillopora_meandrina_HIv1___RNAseq.g13876.t1",-0.572983908620523,0.312615809026329,0.954542961238812
"2991","Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000028:3852764-3853764",156,-20.38,2,13,241,262,11,"90.91%","100.00%","Pocillopora_meandrina_HIv1___TS.g5619.t2",-0.450741719783544,0.446170932267589,0.97024921967979
"2992","Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000028:4224557-4225557",153,-20.02,2,20,24,44,18,"72.22%","77.78%","Pocillopora_meandrina_HIv1___RNAseq.g1126.t1",NA,NA,NA
"2993","Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000029:2507272-2508272",160,-22.54,2,21,29,50,19,"63.16%","84.21%","Pocillopora_meandrina_HIv1___RNAseq.g10380.t1",-0.825850035227821,0.084925024764577,0.83228374173401
"2994","Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000029:4308564-4309564",162,-26.29,2,15,293,314,13,"84.62%","100.00%","Pocillopora_meandrina_HIv1___RNAseq.g10528.t1",0.00212437274322065,0.997295166650044,0.999715194379551
"2995","Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000031:2413324-2413442",157,-22.62,2,19,41,63,18,"77.78%","77.78%","Pocillopora_meandrina_HIv1___RNAseq.g1448.t1",-0.619533814570409,0.265045318683626,0.941877769652754
"2996","Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000031:2413324-2413442",157,-22.62,2,19,41,63,18,"77.78%","77.78%","Pocillopora_meandrina_HIv1___RNAseq.g1449.t1",-0.0874516449504337,0.888795196935784,0.997033432013061
"2997","Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000031:353642-354642",147,-23.08,2,17,319,344,19,"68.42%","73.68%","Pocillopora_meandrina_HIv1___RNAseq.g1327.t1",0.080489469434078,0.897628388644269,0.997033432013061
"2998","Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000033:1689279-1690279",162,-22.26,2,21,884,904,19,"68.42%","89.47%","Pocillopora_meandrina_HIv1___RNAseq.g609.t1",NA,NA,NA
"2999","Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000033:3252583-3253583",159,-23.23,2,21,843,868,23,"69.57%","73.91%","Pocillopora_meandrina_HIv1___RNAseq.g720.t1",-0.498230234393952,0.392954814180436,0.967903306776112
"3000","Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000033:3252773-3253773",159,-23.23,2,21,653,678,23,"69.57%","73.91%","Pocillopora_meandrina_HIv1___RNAseq.g721.t1",0.35401092117823,0.55885947264073,0.973839008969304
"3001","Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000034:1308540-1309540",150,-20.44,2,17,953,973,15,"73.33%","86.67%","Pocillopora_meandrina_HIv1___TS.g19612.t1",-0.185101072056063,0.765674813941429,0.986384939384404
"3002","Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000034:463167-464167",162,-26.34,2,21,135,155,19,"73.68%","84.21%","Pocillopora_meandrina_HIv1___RNAseq.g9276.t1a",-0.519236851775607,0.36992891831053,0.967106541208289
"3003","Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000034:4796-5796",158,-23.4,2,21,718,742,22,"72.73%","77.27%","Pocillopora_meandrina_HIv1___RNAseq.g9216.t2",0.794029490573798,0.108679222940358,0.86186377950889
"3004","Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000035:1195715-1196715",157,-20.87,2,19,202,226,20,"70.00%","80.00%","Pocillopora_meandrina_HIv1___RNAseq.g12700.t1",0.814772847307999,0.0929909082903818,0.843382875178684
"3005","Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000036:1828562-1829562",158,-24.35,2,21,201,225,22,"68.18%","81.82%","Pocillopora_meandrina_HIv1___RNAseq.g17244.t1a",-0.292266501430552,0.633242579864389,0.977982859683049
"3006","Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000036:427543-428543",155,-20.75,2,16,630,651,14,"71.43%","92.86%","Pocillopora_meandrina_HIv1___RNAseq.g17118.t1",0.429995124281506,0.469886464310318,0.97024921967979
"3007","Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000036:650694-651694",152,-20.09,2,14,286,308,13,"84.62%","92.31%","Pocillopora_meandrina_HIv1___RNAseq.g17130.t1",-0.282344743239658,0.645342684894934,0.977982859683049
"3008","Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000037:893236-894236",160,-20.08,2,21,453,474,19,"68.42%","78.95%","Pocillopora_meandrina_HIv1___RNAseq.g20718.t1",NA,NA,NA
"3009","Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000038:161185-162185",154,-21.36,2,15,535,556,13,"76.92%","92.31%","Pocillopora_meandrina_HIv1___RNAseq.g29699.t1",-0.251708931796244,0.682931337381046,0.979639664445141
"3010","Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000038:902283-902875",148,-21.91,2,21,231,250,19,"68.42%","78.95%","Pocillopora_meandrina_HIv1___TS.g25026.t1",-0.649825497162449,0.235243676196838,0.929026102353764
"3011","Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000038:902283-902875",148,-21.91,2,21,231,250,19,"68.42%","78.95%","Pocillopora_meandrina_HIv1___RNAseq.g29776.t1",-0.0696707055032802,0.911364319458101,0.997944080486929
"3012","Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000038:946625-947625",159,-21.17,2,21,258,282,22,"68.18%","77.27%","Pocillopora_meandrina_HIv1___TS.g25031.t1",-0.249487971491961,0.685668918833189,0.980041559674595
"3013","Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000038:965547-966547",159,-21.17,2,21,492,516,22,"68.18%","77.27%","Pocillopora_meandrina_HIv1___RNAseq.g29780.t1",-0.330156081277552,0.587399118113646,0.976732732570472
"3014","Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000041:2064549-2065549",151,-23.04,2,21,319,341,20,"65.00%","75.00%","Pocillopora_meandrina_HIv1___TS.g25658.t1c",-0.280533758853604,0.64755529815621,0.977982859683049
"3015","Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000044:1108133-1109133",164,-23.44,2,21,565,586,19,"68.42%","84.21%","Pocillopora_meandrina_HIv1___RNAseq.g4963.t1",NA,NA,NA
"3016","Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000045:108501-109501",143,-20.42,2,21,860,883,21,"61.90%","66.67%","Pocillopora_meandrina_HIv1___TS.g25427.t1",NA,NA,NA
"3017","Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000045:109277-109501",143,-20.42,2,21,84,107,21,"61.90%","66.67%","Pocillopora_meandrina_HIv1___RNAseq.g2.t1",NA,NA,NA
"3018","Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000045:352969-353969",143,-20.42,2,21,860,883,21,"61.90%","66.67%","Pocillopora_meandrina_HIv1___RNAseq.g6.t1",NA,NA,NA
"3019","Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000045:353744-353969",143,-20.42,2,21,85,108,21,"61.90%","66.67%","Pocillopora_meandrina_HIv1___RNAseq.g7.t1",NA,NA,NA
"3020","Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000049:109185-110185",144,-22.38,2,19,943,970,23,"65.22%","69.57%","Pocillopora_meandrina_HIv1___RNAseq.g6426.t1",0.895299567906285,0.0400235567571623,0.760878962620332
"3021","Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000076:3424-4424",155,-20.24,2,21,456,480,22,"68.18%","72.73%","Pocillopora_meandrina_HIv1___TS.g25202.t1",NA,NA,NA
"3022","Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000081:32097-33097",147,-22.65,2,21,390,417,25,"64.00%","64.00%","Pocillopora_meandrina_HIv1___RNAseq.g80.t1",NA,NA,NA
"3023","Cluster_4438","Pocillopora_meandrina_HIv1___xfSc0000000:88334-89334",159,-20.85,2,21,846,868,20,"75.00%","75.00%","Pocillopora_meandrina_HIv1___RNAseq.g6377.t1",0.576864574502351,0.308573041523105,0.953095941815672
"3024","Cluster_4438","Pocillopora_meandrina_HIv1___xfSc0000002:620207-620625",164,-22.54,2,20,389,408,18,"77.78%","88.89%","Pocillopora_meandrina_HIv1___RNAseq.g20619.t1",NA,NA,NA
"3025","Cluster_4438","Pocillopora_meandrina_HIv1___xfSc0000168:30735-31735",157,-21.96,2,20,684,704,18,"77.78%","77.78%","Pocillopora_meandrina_HIv1___RNAseq.g1233.t1",0.100536524637589,0.872208889839428,0.996087148068407
"3026","Cluster_4438","Pocillopora_meandrina_HIv1___xfSc0000168:31287-31735",157,-21.96,2,20,132,152,18,"77.78%","77.78%","Pocillopora_meandrina_HIv1___RNAseq.g1234.t1",0.75911863701399,0.136674766124202,0.877209926618692
"3027","Cluster_4438","Pocillopora_meandrina_HIv1___xfSc0000301:7677-8677",158,-22.69,2,15,841,862,13,"84.62%","92.31%","Pocillopora_meandrina_HIv1___RNAseq.g9107.t1",0.541580950974238,0.345812148116756,0.964224229882463
"3028","Cluster_4439","Pocillopora_meandrina_HIv1___Sc0000000:10222653-10223653",158,-22.54,2,16,178,200,15,"86.67%","86.67%","Pocillopora_meandrina_HIv1___RNAseq.g21897.t1",NA,NA,NA
"3029","Cluster_4439","Pocillopora_meandrina_HIv1___Sc0000000:1046724-1047724",153,-27.52,2,20,102,125,20,"75.00%","75.00%","Pocillopora_meandrina_HIv1___TS.g25777.t1",NA,NA,NA
"3030","Cluster_4439","Pocillopora_meandrina_HIv1___Sc0000000:10609707-10610707",144,-20.91,2,16,878,897,14,"78.57%","78.57%","Pocillopora_meandrina_HIv1___RNAseq.g21920.t1",NA,NA,NA
"3031","Cluster_4439","Pocillopora_meandrina_HIv1___Sc0000000:10624023-10625023",147,-22.42,2,21,577,602,23,"65.22%","65.22%","Pocillopora_meandrina_HIv1___RNAseq.g21926.t1",NA,NA,NA
"3032","Cluster_4439","Pocillopora_meandrina_HIv1___Sc0000000:10631890-10632890",153,-22.9,2,19,950,973,19,"73.68%","73.68%","Pocillopora_meandrina_HIv1___RNAseq.g21928.t1",NA,NA,NA
"3033","Cluster_4439","Pocillopora_meandrina_HIv1___Sc0000000:10641078-10642078",140,-21.66,2,9,876,897,7,"100.00%","100.00%","Pocillopora_meandrina_HIv1___RNAseq.g21929.t1",NA,NA,NA
"3034","Cluster_4439","Pocillopora_meandrina_HIv1___Sc0000000:11170676-11171676",150,-21.9,2,16,175,197,15,"80.00%","80.00%","Pocillopora_meandrina_HIv1___RNAseq.g22003.t1",-0.585508594107871,0.299616824029153,0.952219926110793
"3035","Cluster_4439","Pocillopora_meandrina_HIv1___Sc0000000:13295154-13296154",153,-22.11,2,18,727,748,16,"75.00%","75.00%","Pocillopora_meandrina_HIv1___RNAseq.g22204.t1",-0.762016998798653,0.134278806477858,0.876805058669263
"3036","Cluster_4439","Pocillopora_meandrina_HIv1___Sc0000000:16131292-16132292",155,-21.17,2,21,519,537,19,"78.95%","78.95%","Pocillopora_meandrina_HIv1___RNAseq.g22307.t1",0.145214205349945,0.815759412007104,0.993705849700437
"3037","Cluster_4439","Pocillopora_meandrina_HIv1___Sc0000000:18774787-18775787",163,-24.67,2,20,570,591,18,"77.78%","77.78%","Pocillopora_meandrina_HIv1___RNAseq.g22524.t1",0.475941095505358,0.417739211771664,0.969384112656508
"3038","Cluster_4439","Pocillopora_meandrina_HIv1___Sc0000000:2743775-2744775",153,-23.42,2,21,17,36,19,"73.68%","73.68%","Pocillopora_meandrina_HIv1___RNAseq.g21194.t1",0.0435751096982268,0.944536010141605,0.999610930147471
"3039","Cluster_4439","Pocillopora_meandrina_HIv1___Sc0000000:3282428-3283428",149,-22.81,2,20,423,443,18,"72.22%","72.22%","Pocillopora_meandrina_HIv1___RNAseq.g21240.t1",0.298724337550839,0.625387400901828,0.977982859683049
"3040","Cluster_4439","Pocillopora_meandrina_HIv1___Sc0000000:4678485-4679485",147,-20.53,2,17,580,603,17,"70.59%","76.47%","Pocillopora_meandrina_HIv1___RNAseq.g21391.t1",NA,NA,NA
"3041","Cluster_4439","Pocillopora_meandrina_HIv1___Sc0000000:4715551-4716551",148,-22.45,2,21,740,761,19,"63.16%","68.42%","Pocillopora_meandrina_HIv1___RNAseq.g21399.t1",-0.0507563649120708,0.935402747697425,0.99954900757257
"3042","Cluster_4439","Pocillopora_meandrina_HIv1___Sc0000000:5091162-5091827",150,-20.64,2,20,308,330,19,"68.42%","73.68%","Pocillopora_meandrina_HIv1___RNAseq.g21446.t1",NA,NA,NA
"3043","Cluster_4439","Pocillopora_meandrina_HIv1___Sc0000000:5207632-5208297",150,-20.64,2,20,308,330,19,"68.42%","73.68%","Pocillopora_meandrina_HIv1___RNAseq.g21465.t1",NA,NA,NA
"3044","Cluster_4439","Pocillopora_meandrina_HIv1___Sc0000000:5374787-5375787",152,-24.22,2,21,921,941,20,"75.00%","75.00%","Pocillopora_meandrina_HIv1___RNAseq.g21486.t1a",0.138965848432351,0.8236343336256,0.994770429144229
"3045","Cluster_4439","Pocillopora_meandrina_HIv1___Sc0000000:5765550-5766550",144,-21.07,2,19,458,484,22,"68.18%","68.18%","Pocillopora_meandrina_HIv1___RNAseq.g21521.t1",-0.84117076908209,0.0741484852009662,0.821446644501326
"3046","Cluster_4439","Pocillopora_meandrina_HIv1___Sc0000000:6237603-6238603",150,-23.24,2,21,151,174,21,"66.67%","76.19%","Pocillopora_meandrina_HIv1___RNAseq.g21564.t1",-0.500222436025932,0.390756966328097,0.967903306776112
"3047","Cluster_4439","Pocillopora_meandrina_HIv1___Sc0000000:7050148-7051148",150,-22.27,2,20,830,855,22,"68.18%","68.18%","Pocillopora_meandrina_HIv1___RNAseq.g21638.t1",-0.0788389929205108,0.899723161437967,0.997033432013061
"3048","Cluster_4439","Pocillopora_meandrina_HIv1___Sc0000000:9227793-9228793",160,-31.13,2,20,869,890,19,"78.95%","84.21%","Pocillopora_meandrina_HIv1___RNAseq.g21772.t1",-0.40676695920884,0.49674772619798,0.973552982047016
"3049","Cluster_4439","Pocillopora_meandrina_HIv1___Sc0000000:9228597-9229597",160,-31.13,2,20,65,86,19,"78.95%","84.21%","Pocillopora_meandrina_HIv1___RNAseq.g21773.t1",-0.609773763524855,0.274847506270702,0.944044924257856
"3050","Cluster_4439","Pocillopora_meandrina_HIv1___Sc0000001:10752554-10753554",164,-24.77,2,21,775,796,19,"73.68%","78.95%","Pocillopora_meandrina_HIv1___RNAseq.g19622.t1",0.0162104761943923,0.979361084659646,0.999610930147471
"3051","Cluster_4439","Pocillopora_meandrina_HIv1___Sc0000001:11367456-11368456",162,-21.52,2,21,20,40,19,"78.95%","78.95%","Pocillopora_meandrina_HIv1___RNAseq.g19661.t1",0.838034856084429,0.0763173500323127,0.82340814862181
"3052","Cluster_4439","Pocillopora_meandrina_HIv1___Sc0000001:17154250-17155250",148,-21.39,2,14,644,667,14,"78.57%","85.71%","Pocillopora_meandrina_HIv1___RNAseq.g20100.t1",-0.287929464921471,0.638527194753403,0.977982859683049
"3053","Cluster_4439","Pocillopora_meandrina_HIv1___Sc0000001:18921310-18922310",151,-24.81,2,16,529,550,14,"78.57%","78.57%","Pocillopora_meandrina_HIv1___RNAseq.g20276.t1",0.344903366530691,0.569724415864583,0.97542458317668
"3054","Cluster_4439","Pocillopora_meandrina_HIv1___Sc0000001:19443651-19444261",160,-27.95,2,21,448,469,19,"73.68%","73.68%","Pocillopora_meandrina_HIv1___TS.g29722.t1",-0.0547638496685906,0.930307369724913,0.999174388453798
"3055","Cluster_4439","Pocillopora_meandrina_HIv1___Sc0000001:19443651-19444651",160,-27.95,2,21,448,469,19,"73.68%","73.68%","Pocillopora_meandrina_HIv1___RNAseq.g20343.t1",0.290679696059686,0.635175235957098,0.977982859683049
