"","X","miRNA","V2","V3.x","V4.x","V5","V6","V7","V8","V9","V10","V11","mRNA","PCC.cor","p_value","adjusted_p_value","V3.y","Protein.names","Organism","Gene.Ontology..biological.process.","Gene.Ontology.IDs"
"3797",3797,"Cluster_6914","Porites_evermani_scaffold_3582:15336-16336",160,-20.43,2,20,593,611,18,"77.78%","83.33%","Peve_00026432",NA,NA,NA,NA,NA,NA,NA,NA
"3798",3798,"Cluster_6914","Porites_evermani_scaffold_366:70022-71022",167,-21.09,2,20,703,723,18,"72.22%","88.89%","Peve_00026869",0.933621614359874,0.233260154539278,0.978262075707395,NA,NA,NA,NA,NA
"3799",3799,"Cluster_6914","Porites_evermani_scaffold_372:47666-48666",153,-20.29,2,20,503,525,20,"70.00%","80.00%","Peve_00027201",-0.617817790245984,0.576033861229769,0.978262075707395,"Q5ZK82","Metallophosphoesterase 1 (EC 3.1.-.-) (Post-GPI attachment to proteins factor 5)","Gallus gallus (Chicken)","endoplasmic reticulum to Golgi vesicle-mediated transport [GO:0006888]; GPI anchor biosynthetic process [GO:0006506]","GO:0005793; GO:0005801; GO:0006506; GO:0006888; GO:0030145; GO:0033116; GO:0034235; GO:0062050; GO:0070971"
"3800",3800,"Cluster_6914","Porites_evermani_scaffold_372:47666-48666",153,-20.29,2,20,662,684,20,"70.00%","80.00%","Peve_00027201",-0.617817790245984,0.576033861229769,0.978262075707395,"Q5ZK82","Metallophosphoesterase 1 (EC 3.1.-.-) (Post-GPI attachment to proteins factor 5)","Gallus gallus (Chicken)","endoplasmic reticulum to Golgi vesicle-mediated transport [GO:0006888]; GPI anchor biosynthetic process [GO:0006506]","GO:0005793; GO:0005801; GO:0006506; GO:0006888; GO:0030145; GO:0033116; GO:0034235; GO:0062050; GO:0070971"
"3801",3801,"Cluster_6914","Porites_evermani_scaffold_405:100472-101472",147,-22.14,2,20,389,407,18,"72.22%","77.78%","Peve_00029110",NA,NA,NA,NA,NA,NA,NA,NA
"3802",3802,"Cluster_6914","Porites_evermani_scaffold_4:1281279-1282279",169,-21.61,2,20,435,454,18,"83.33%","88.89%","Peve_00028759",0.797963880311098,0.411821058011862,0.978262075707395,"Q8BVV7","Centrosomal protein of 95 kDa (Cep95) (Coiled-coil domain-containing protein 45)","Mus musculus (Mouse)","","GO:0000922; GO:0005737; GO:0005813"
"3803",3803,"Cluster_6914","Porites_evermani_scaffold_418:190698-191698",153,-20.29,2,20,671,693,20,"70.00%","80.00%","Peve_00029734",0.710603252860659,0.496844234929687,0.978262075707395,"Q8VI02","Serine/threonine-protein phosphatase 4 regulatory subunit 1","Rattus norvegicus (Rat)","protein dephosphorylation [GO:0006470]","GO:0006470; GO:0019888"
"3804",3804,"Cluster_6914","Porites_evermani_scaffold_4205:11623-12623",171,-21.49,2,20,475,495,18,"83.33%","83.33%","Peve_00029902",0.96405500131236,0.171207942618653,0.978262075707395,"B8VIU6","Uncharacterized skeletal organic matrix protein 5 (Uncharacterized SOMP-5)","Acropora millepora (Staghorn coral) (Heteropora millepora)","","GO:0005576"
"3805",3805,"Cluster_6914","Porites_evermani_scaffold_428:42015-43015",151,-21.52,2,20,428,446,18,"77.78%","77.78%","Peve_00030274",0.92647868359073,0.245640058958452,0.978262075707395,NA,NA,NA,NA,NA
"3806",3806,"Cluster_6914","Porites_evermani_scaffold_43:48832-49832",178,-21.51,2,19,876,896,17,"88.24%","94.12%","Peve_00030392",-0.168389696276784,0.892286602439868,0.999448381576871,"Q9DC48","Pre-mRNA-processing factor 17 (Cell division cycle 40 homolog) (PRP17 homolog)","Mus musculus (Mouse)","embryonic brain development [GO:1990403]; mRNA splicing, via spliceosome [GO:0000398]","GO:0000398; GO:0003729; GO:0005654; GO:0016607; GO:0071007; GO:0071013; GO:1990403"
"3807",3807,"Cluster_6914","Porites_evermani_scaffold_446:222246-222748",155,-20.65,2,20,385,405,18,"66.67%","77.78%","Peve_00031243",NA,NA,NA,NA,NA,NA,NA,NA
"3808",3808,"Cluster_6914","Porites_evermani_scaffold_446:95307-96307",140,-20.53,2,9,731,751,7,"100.00%","100.00%","Peve_00031254",NA,NA,NA,NA,NA,NA,NA,NA
"3809",3809,"Cluster_6914","Porites_evermani_scaffold_4541:13868-14868",169,-20.87,2,20,813,835,20,"85.00%","85.00%","Peve_00031633",0.610920279534617,0.581599167196905,0.978262075707395,"P68373","Tubulin alpha-1C chain (EC 3.6.5.-) (Alpha-tubulin 6) (Alpha-tubulin isotype M-alpha-6) (Tubulin alpha-6 chain) [Cleaved into: Detyrosinated tubulin alpha-1C chain]","Mus musculus (Mouse)","microtubule cytoskeleton organization [GO:0000226]; mitotic cell cycle [GO:0000278]","GO:0000226; GO:0000278; GO:0005200; GO:0005525; GO:0005634; GO:0005737; GO:0005874; GO:0005881; GO:0015630; GO:0016787; GO:0045121; GO:0046872"
"3810",3810,"Cluster_6914","Porites_evermani_scaffold_45:87745-88745",175,-21.07,2,20,171,191,18,"77.78%","94.44%","Peve_00031456",0.0368514855147705,0.976534302440495,0.999448381576871,"Q32LE5","Isoaspartyl peptidase/L-asparaginase (EC 3.4.19.5) (EC 3.5.1.1) (Asparaginase-like protein 1) (Beta-aspartyl-peptidase) (Isoaspartyl dipeptidase) (L-asparagine amidohydrolase) [Cleaved into: Isoaspartyl peptidase/L-asparaginase alpha chain; Isoaspartyl peptidase/L-asparaginase beta chain]","Bos taurus (Bovine)","asparagine catabolic process via L-aspartate [GO:0033345]; proteolysis [GO:0006508]","GO:0001917; GO:0004067; GO:0005737; GO:0006508; GO:0008798; GO:0033345"
"3811",3811,"Cluster_6914","Porites_evermani_scaffold_4620:14848-15848",146,-20.51,2,20,259,282,21,"61.90%","71.43%","Peve_00032008",0.993976611517859,0.0699091131339437,0.978262075707395,"Q96AY4","Tetratricopeptide repeat protein 28 (TPR repeat protein 28) (TPR repeat-containing big gene cloned at Keio)","Homo sapiens (Human)","cell cycle [GO:0007049]; cell division [GO:0051301]; regulation of mitotic cell cycle [GO:0007346]","GO:0000922; GO:0005737; GO:0005815; GO:0007049; GO:0007346; GO:0019900; GO:0030496; GO:0051301"
"3812",3812,"Cluster_6914","Porites_evermani_scaffold_4620:14848-15848",146,-20.51,2,20,379,402,21,"61.90%","71.43%","Peve_00032008",0.993976611517859,0.0699091131339437,0.978262075707395,"Q96AY4","Tetratricopeptide repeat protein 28 (TPR repeat protein 28) (TPR repeat-containing big gene cloned at Keio)","Homo sapiens (Human)","cell cycle [GO:0007049]; cell division [GO:0051301]; regulation of mitotic cell cycle [GO:0007346]","GO:0000922; GO:0005737; GO:0005815; GO:0007049; GO:0007346; GO:0019900; GO:0030496; GO:0051301"
"3813",3813,"Cluster_6914","Porites_evermani_scaffold_4620:14848-15848",146,-20.51,2,20,499,522,21,"61.90%","71.43%","Peve_00032008",0.993976611517859,0.0699091131339437,0.978262075707395,"Q96AY4","Tetratricopeptide repeat protein 28 (TPR repeat protein 28) (TPR repeat-containing big gene cloned at Keio)","Homo sapiens (Human)","cell cycle [GO:0007049]; cell division [GO:0051301]; regulation of mitotic cell cycle [GO:0007346]","GO:0000922; GO:0005737; GO:0005815; GO:0007049; GO:0007346; GO:0019900; GO:0030496; GO:0051301"
"3814",3814,"Cluster_6914","Porites_evermani_scaffold_475:48400-49400",150,-20.12,2,20,776,797,19,"63.16%","78.95%","Peve_00032543",NA,NA,NA,"O15439","ATP-binding cassette sub-family C member 4 (EC 7.6.2.-) (EC 7.6.2.2) (EC 7.6.2.3) (MRP/cMOAT-related ABC transporter) (Multi-specific organic anion transporter B) (MOAT-B) (Multidrug resistance-associated protein 4)","Homo sapiens (Human)","bile acid and bile salt transport [GO:0015721]; cAMP transport [GO:0070730]; cilium assembly [GO:0060271]; export across plasma membrane [GO:0140115]; leukotriene transport [GO:0071716]; platelet degranulation [GO:0002576]; prostaglandin secretion [GO:0032310]; prostaglandin transport [GO:0015732]; transmembrane transport [GO:0055085]; transport across blood-brain barrier [GO:0150104]; urate transport [GO:0015747]; xenobiotic metabolic process [GO:0006805]; xenobiotic transmembrane transport [GO:0006855]","GO:0001409; GO:0002576; GO:0005524; GO:0005730; GO:0005794; GO:0005886; GO:0006805; GO:0006855; GO:0008559; GO:0015132; GO:0015143; GO:0015216; GO:0015431; GO:0015432; GO:0015562; GO:0015721; GO:0015732; GO:0015747; GO:0016020; GO:0016323; GO:0016324; GO:0016404; GO:0016887; GO:0031088; GO:0032310; GO:0034634; GO:0042626; GO:0042910; GO:0043225; GO:0055085; GO:0060271; GO:0070730; GO:0071716; GO:0098591; GO:0140115; GO:0140359; GO:0150104"
"3815",3815,"Cluster_6914","Porites_evermani_scaffold_476:241941-242941",166,-20.13,2,20,570,591,19,"78.95%","84.21%","Peve_00032586",-0.877975932427226,0.317787144248017,0.978262075707395,NA,NA,NA,NA,NA
"3816",3816,"Cluster_6914","Porites_evermani_scaffold_492:34660-35660",166,-23.5,2,20,126,147,19,"78.95%","84.21%","Peve_00033208",-0.975738295424916,0.140519879334383,0.978262075707395,NA,NA,NA,NA,NA
"3817",3817,"Cluster_6914","Porites_evermani_scaffold_508:239946-240946",152,-20.71,2,14,899,920,13,"84.62%","92.31%","Peve_00033935",-0.69952646551353,0.50678861556987,0.978262075707395,"P50533","Structural maintenance of chromosomes protein 2 (SMC protein 2) (SMC-2) (Chromosome assembly protein XCAP-E) (Chromosome-associated protein E)","Xenopus laevis (African clawed frog)","cell cycle [GO:0007049]; cell division [GO:0051301]; chromosome condensation [GO:0030261]","GO:0005524; GO:0005634; GO:0005694; GO:0005829; GO:0007049; GO:0016887; GO:0030261; GO:0051301"
"3818",3818,"Cluster_6914","Porites_evermani_scaffold_545:114266-115266",161,-20.09,2,20,892,911,18,"77.78%","83.33%","Peve_00035296",0.892376938175185,0.298072572670681,0.978262075707395,"Q9D0K0","TBC1 domain family member 7","Mus musculus (Mouse)","activation of GTPase activity [GO:0090630]; negative regulation of cilium assembly [GO:1902018]; negative regulation of TOR signaling [GO:0032007]; positive regulation of GTPase activity [GO:0043547]; positive regulation of protein ubiquitination [GO:0031398]; response to growth factor [GO:0070848]","GO:0005096; GO:0031267; GO:0031398; GO:0031410; GO:0032007; GO:0033596; GO:0036064; GO:0043547; GO:0070848; GO:0090630; GO:1902018"
"3819",3819,"Cluster_6914","Porites_evermani_scaffold_5477:12258-13168",171,-21.07,2,20,584,604,18,"83.33%","83.33%","Peve_00035392",-0.153667741138073,0.901782913511313,0.999448381576871,"P40757","Allantoinase, mitochondrial (EC 3.5.2.5)","Lithobates catesbeianus (American bullfrog) (Rana catesbeiana)","allantoin catabolic process [GO:0000256]","GO:0000256; GO:0004038; GO:0005739; GO:0008270; GO:0050897"
"3820",3820,"Cluster_6914","Porites_evermani_scaffold_5617:8945-9945",171,-20.45,2,20,593,613,18,"83.33%","83.33%","Peve_00035855",NA,NA,NA,NA,NA,NA,NA,NA
"3821",3821,"Cluster_6914","Porites_evermani_scaffold_606:138137-139137",162,-21.18,2,20,397,420,21,"71.43%","80.95%","Peve_00037229",-0.180364148831859,0.884544764920619,0.999448381576871,NA,NA,NA,NA,NA
"3822",3822,"Cluster_6914","Porites_evermani_scaffold_627:96657-97657",171,-22.8,2,20,658,678,18,"77.78%","88.89%","Peve_00037783",NA,NA,NA,NA,NA,NA,NA,NA
"3823",3823,"Cluster_6914","Porites_evermani_scaffold_63:336056-337056",166,-22.44,2,15,437,457,13,"92.31%","100.00%","Peve_00037844",NA,NA,NA,NA,NA,NA,NA,NA
"3824",3824,"Cluster_6914","Porites_evermani_scaffold_737:151402-152402",149,-20.53,2,20,582,607,23,"65.22%","73.91%","Peve_00040429",0.988140071283382,0.0981445801808494,0.978262075707395,"F6VAN0","Cyclic AMP-dependent transcription factor ATF-6 alpha (cAMP-dependent transcription factor ATF-6 alpha) (Activating transcription factor 6 alpha) (ATF6-alpha) [Cleaved into: Processed cyclic AMP-dependent transcription factor ATF-6 alpha]","Mus musculus (Mouse)","endoplasmic reticulum unfolded protein response [GO:0030968]; eye development [GO:0001654]; positive regulation of apoptotic process [GO:0043065]; positive regulation of ATF6-mediated unfolded protein response [GO:1903893]; positive regulation of autophagy [GO:0010508]; positive regulation of transcription by RNA polymerase II [GO:0045944]; positive regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress [GO:1990440]; regulation of transcription by RNA polymerase II [GO:0006357]; visual perception [GO:0007601]","GO:0000139; GO:0000976; GO:0000977; GO:0000978; GO:0000981; GO:0001228; GO:0001654; GO:0003700; GO:0005634; GO:0005737; GO:0005783; GO:0005789; GO:0005794; GO:0006357; GO:0007601; GO:0010508; GO:0016020; GO:0030968; GO:0031625; GO:0042802; GO:0043065; GO:0043565; GO:0045944; GO:0046982; GO:0090575; GO:1903893; GO:1990440; GO:1990837"
"3825",3825,"Cluster_6914","Porites_evermani_scaffold_791:69618-70618",153,-22.71,2,20,969,995,24,"66.67%","75.00%","Peve_00041521",NA,NA,NA,NA,NA,NA,NA,NA
"3826",3826,"Cluster_6914","Porites_evermani_scaffold_798:50982-51982",163,-21.78,2,20,71,92,20,"85.00%","85.00%","Peve_00041625",NA,NA,NA,NA,NA,NA,NA,NA
"3827",3827,"Cluster_6914","Porites_evermani_scaffold_817:124426-125426",164,-23.52,2,20,872,892,19,"78.95%","89.47%","Peve_00042120",0.866423867027105,0.33282564349316,0.978262075707395,"Q96AY4","Tetratricopeptide repeat protein 28 (TPR repeat protein 28) (TPR repeat-containing big gene cloned at Keio)","Homo sapiens (Human)","cell cycle [GO:0007049]; cell division [GO:0051301]; regulation of mitotic cell cycle [GO:0007346]","GO:0000922; GO:0005737; GO:0005815; GO:0007049; GO:0007346; GO:0019900; GO:0030496; GO:0051301"
"3828",3828,"Cluster_6914","Porites_evermani_scaffold_822:154124-155124",146,-20.01,2,20,25,48,21,"61.90%","71.43%","Peve_00042248",-0.99760688237923,0.0440518133990858,0.923915229231156,"Q96AY4","Tetratricopeptide repeat protein 28 (TPR repeat protein 28) (TPR repeat-containing big gene cloned at Keio)","Homo sapiens (Human)","cell cycle [GO:0007049]; cell division [GO:0051301]; regulation of mitotic cell cycle [GO:0007346]","GO:0000922; GO:0005737; GO:0005815; GO:0007049; GO:0007346; GO:0019900; GO:0030496; GO:0051301"
"3829",3829,"Cluster_6914","Porites_evermani_scaffold_834:162110-163110",164,-23.52,2,20,846,866,19,"78.95%","89.47%","Peve_00042461",0.96658124566769,0.165046832451726,0.978262075707395,"Q96AY4","Tetratricopeptide repeat protein 28 (TPR repeat protein 28) (TPR repeat-containing big gene cloned at Keio)","Homo sapiens (Human)","cell cycle [GO:0007049]; cell division [GO:0051301]; regulation of mitotic cell cycle [GO:0007346]","GO:0000922; GO:0005737; GO:0005815; GO:0007049; GO:0007346; GO:0019900; GO:0030496; GO:0051301"
"3830",3830,"Cluster_6914","Porites_evermani_scaffold_844:49082-50032",154,-21,2,19,904,924,17,"70.59%","76.47%","Peve_00042651",0.73585858897353,0.473557604199892,0.978262075707395,"P51687","Sulfite oxidase, mitochondrial (EC 1.8.3.1)","Homo sapiens (Human)","sulfur compound metabolic process [GO:0006790]","GO:0005739; GO:0005758; GO:0005759; GO:0006790; GO:0008482; GO:0020037; GO:0030151; GO:0043546"
"3831",3831,"Cluster_6914","Porites_evermani_scaffold_874:11179-12179",158,-21.61,2,20,73,94,19,"68.42%","84.21%","Peve_00043227",-0.653698550924588,0.546432881035072,0.978262075707395,"Q9WVA3","Mitotic checkpoint protein BUB3 (WD repeat type I transmembrane protein A72.5)","Mus musculus (Mouse)","attachment of spindle microtubules to kinetochore [GO:0008608]; cell division [GO:0051301]; meiotic cell cycle [GO:0051321]; mitotic spindle assembly checkpoint signaling [GO:0007094]; negative regulation of ubiquitin-protein transferase activity [GO:0051444]; protein localization to kinetochore [GO:0034501]; regulation of chromosome segregation [GO:0051983]","GO:0000776; GO:0005654; GO:0007094; GO:0008608; GO:0033597; GO:0034501; GO:0043130; GO:0051301; GO:0051321; GO:0051444; GO:0051983; GO:1990298"
"3832",3832,"Cluster_6914","Porites_evermani_scaffold_874:142074-143074",160,-22.77,2,20,39,57,18,"77.78%","83.33%","Peve_00043229",NA,NA,NA,NA,NA,NA,NA,NA
"3833",3833,"Cluster_6914","Porites_evermani_scaffold_875:164325-165325",163,-20.57,2,17,728,750,17,"82.35%","88.24%","Peve_00043245",-0.538855516622382,0.63771374619926,0.978262075707395,NA,NA,NA,NA,NA
"3834",3834,"Cluster_6914","Porites_evermani_scaffold_894:50155-51155",174,-22.15,2,19,174,194,17,"82.35%","94.12%","Peve_00043529",NA,NA,NA,NA,NA,NA,NA,NA
"3835",3835,"Cluster_6914","Porites_evermani_scaffold_900:135508-136508",163,-21.67,2,17,141,162,16,"87.50%","87.50%","Peve_00043751",NA,NA,NA,NA,NA,NA,NA,NA
"3836",3836,"Cluster_6914","Porites_evermani_scaffold_938:130264-131264",170,-22.33,2,20,581,602,19,"78.95%","89.47%","Peve_00044370",NA,NA,NA,NA,NA,NA,NA,NA
"3837",3837,"Cluster_6914","Porites_evermani_scaffold_9:857557-858557",157,-21.67,2,20,818,840,20,"75.00%","80.00%","Peve_00043647",0.948703308243298,0.204792476985293,0.978262075707395,NA,NA,NA,NA,NA
"3838",3838,"Cluster_7053","Porites_evermani_scaffold_1066:73785-74785",165,-21.44,2,20,275,298,20,"80.00%","85.00%","Peve_00001234",NA,NA,NA,NA,NA,NA,NA,NA
"3839",3839,"Cluster_7053","Porites_evermani_scaffold_1075:51779-51873",167,-22.37,2,21,58,80,20,"75.00%","85.00%","Peve_00001376",-0.680349463473204,0.523656028991449,0.978262075707395,NA,NA,NA,NA,NA
"3840",3840,"Cluster_7053","Porites_evermani_scaffold_110:475129-476129",171,-21.64,2,21,837,859,20,"75.00%","90.00%","Peve_00001875",-0.645421364094123,0.553363608269895,0.978262075707395,NA,NA,NA,NA,NA
"3841",3841,"Cluster_7053","Porites_evermani_scaffold_1295:15747-16747",158,-20.4,2,21,659,679,19,"68.42%","84.21%","Peve_00004685",NA,NA,NA,NA,NA,NA,NA,NA
"3842",3842,"Cluster_7053","Porites_evermani_scaffold_1305:111305-112305",164,-21.06,2,21,540,561,19,"68.42%","84.21%","Peve_00004867",-0.393403462121784,0.74259511975665,0.986697151420032,NA,NA,NA,NA,NA
"3843",3843,"Cluster_7053","Porites_evermani_scaffold_1327:40972-41972",174,-22.8,2,20,393,415,19,"78.95%","94.74%","Peve_00005167",NA,NA,NA,NA,NA,NA,NA,NA
"3844",3844,"Cluster_7053","Porites_evermani_scaffold_1501:9063-10063",159,-22.27,2,21,931,953,20,"65.00%","85.00%","Peve_00007578",-0.368784275025259,0.759548223321603,0.988219883885475,NA,NA,NA,NA,NA
"3845",3845,"Cluster_7053","Porites_evermani_scaffold_15:264125-265125",166,-20.23,2,21,312,332,19,"78.95%","84.21%","Peve_00007499",0.753853521709967,0.456385626467333,0.978262075707395,"P36916","Guanine nucleotide-binding protein-like 1 (GTP-binding protein MMR1)","Mus musculus (Mouse)","cellular response to DNA damage stimulus [GO:0006974]","GO:0003924; GO:0005525; GO:0006974"
"3846",3846,"Cluster_7053","Porites_evermani_scaffold_1526:61297-62297",175,-23.26,2,21,439,461,20,"80.00%","90.00%","Peve_00007833",0.870406872792897,0.327711608747431,0.978262075707395,"Q5U4X7","Limb region 1 protein homolog","Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)","","GO:0016020"
"3847",3847,"Cluster_7053","Porites_evermani_scaffold_1531:12971-13971",154,-22.29,2,21,150,177,25,"64.00%","76.00%","Peve_00007907",0.998593755293202,0.0337657560132954,0.909359886114279,NA,NA,NA,NA,NA
"3848",3848,"Cluster_7053","Porites_evermani_scaffold_1632:83735-84735",156,-21.48,2,21,409,427,19,"73.68%","78.95%","Peve_00009220",-0.599492520986274,0.590738213576683,0.978262075707395,NA,NA,NA,NA,NA
"3849",3849,"Cluster_7053","Porites_evermani_scaffold_166:338442-338577",163,-20.19,2,20,57,75,18,"83.33%","83.33%","Peve_00009518",-0.599492520986274,0.590738213576683,0.978262075707395,NA,NA,NA,NA,NA
"3850",3850,"Cluster_7053","Porites_evermani_scaffold_1692:23145-24145",159,-22.54,2,21,527,550,21,"71.43%","76.19%","Peve_00009908",-0.055064016949071,0.964927419201632,0.999448381576871,"Q7TN88","Polycystic kidney disease protein 1-like 2 (PC1-like 2 protein) (Polycystin-1L2)","Mus musculus (Mouse)","detection of mechanical stimulus [GO:0050982]","GO:0001965; GO:0005262; GO:0005509; GO:0016020; GO:0030246; GO:0050982"
"3851",3851,"Cluster_7053","Porites_evermani_scaffold_182:215268-216268",154,-21.52,2,21,683,707,22,"63.64%","81.82%","Peve_00011389",-0.455773044820457,0.69872572967117,0.978262075707395,NA,NA,NA,NA,NA
"3852",3852,"Cluster_7053","Porites_evermani_scaffold_1873:26124-27124",155,-22.79,2,20,854,873,18,"72.22%","88.89%","Peve_00011954",NA,NA,NA,NA,NA,NA,NA,NA
"3853",3853,"Cluster_7053","Porites_evermani_scaffold_189:0-767",163,-21.31,2,21,324,348,22,"68.18%","81.82%","Peve_00012112",-0.93571186057268,0.22951714521495,0.978262075707395,NA,NA,NA,NA,NA
"3854",3854,"Cluster_7053","Porites_evermani_scaffold_2016:22295-23295",159,-20.72,2,21,630,654,22,"72.73%","72.73%","Peve_00013727",-0.825268243250414,0.382047816599803,0.978262075707395,NA,NA,NA,NA,NA
"3855",3855,"Cluster_7053","Porites_evermani_scaffold_2069:39181-40181",159,-20.72,2,21,630,654,22,"72.73%","72.73%","Peve_00014221",-0.999884527015562,0.00967474429161349,0.611343259425713,NA,NA,NA,NA,NA
"3856",3856,"Cluster_7053","Porites_evermani_scaffold_2125:28814-29814",159,-20.72,2,21,630,654,22,"72.73%","72.73%","Peve_00014821",-0.676918012115249,0.526630304959445,0.978262075707395,NA,NA,NA,NA,NA
"3857",3857,"Cluster_7053","Porites_evermani_scaffold_23:668178-669178",172,-23.5,2,21,262,283,19,"78.95%","84.21%","Peve_00016503",NA,NA,NA,"Q6VVW5","Atrial natriuretic peptide receptor 2 (EC 4.6.1.2) (Atrial natriuretic peptide receptor type B) (ANP-B) (ANPR-B) (NPR-B) (Guanylate cyclase B) (GC-B)","Mus musculus (Mouse)","activation of meiosis involved in egg activation [GO:0060466]; axonogenesis [GO:0007409]; axonogenesis involved in innervation [GO:0060385]; blood circulation [GO:0008015]; blood vessel development [GO:0001568]; blood vessel remodeling [GO:0001974]; bone development [GO:0060348]; bone growth [GO:0098868]; c-di-GMP signaling [GO:0061939]; cartilage development [GO:0051216]; cellular response to cGMP [GO:0071321]; cellular response to granulocyte macrophage colony-stimulating factor stimulus [GO:0097011]; cellular response to peptide [GO:1901653]; cGMP biosynthetic process [GO:0006182]; cGMP metabolic process [GO:0046068]; cGMP-mediated signaling [GO:0019934]; chemical synaptic transmission [GO:0007268]; chondrocyte differentiation [GO:0002062]; chondrocyte proliferation [GO:0035988]; chromosome organization [GO:0051276]; collateral sprouting [GO:0048668]; cumulus cell differentiation [GO:0001549]; digestive tract development [GO:0048565]; digestive tract morphogenesis [GO:0048546]; endochondral ossification [GO:0001958]; epidermal growth factor receptor signaling pathway [GO:0007173]; execution phase of apoptosis [GO:0097194]; female genitalia development [GO:0030540]; gastric emptying [GO:0035483]; genitalia morphogenesis [GO:0035112]; germ cell development [GO:0007281]; growth plate cartilage development [GO:0003417]; limb development [GO:0060173]; limb morphogenesis [GO:0035108]; lymph vessel development [GO:0001945]; MAPK cascade [GO:0000165]; meiotic cell cycle [GO:0051321]; meiotic cell cycle process involved in oocyte maturation [GO:1903537]; multicellular organism growth [GO:0035264]; multicellular organism reproduction [GO:0032504]; negative regulation of meiotic cell cycle [GO:0051447]; negative regulation of oocyte maturation [GO:1900194]; nerve development [GO:0021675]; neuron apoptotic process [GO:0051402]; neuronal action potential [GO:0019228]; oocyte development [GO:0048599]; ovarian follicle development [GO:0001541]; positive regulation of cGMP-mediated signaling [GO:0010753]; post-anal tail morphogenesis [GO:0036342]; protein phosphorylation [GO:0006468]; receptor guanylyl cyclase signaling pathway [GO:0007168]; reproductive process [GO:0022414]; response to fibroblast growth factor [GO:0071774]; response to hormone [GO:0009725]; response to luteinizing hormone [GO:0034699]; response to salt [GO:1902074]; response to wounding [GO:0009611]; sensory perception of sound [GO:0007605]; signal transduction [GO:0007165]; single fertilization [GO:0007338]; smooth muscle tissue development [GO:0048745]; spermatogenesis [GO:0007283]; startle response [GO:0001964]; vacuole organization [GO:0007033]; vascular wound healing [GO:0061042]; vasculogenesis [GO:0001570]; vestibulocochlear nerve development [GO:0021562]; vestibulocochlear nerve maturation [GO:0021647]; white fat cell differentiation [GO:0050872]","GO:0000165; GO:0001541; GO:0001549; GO:0001568; GO:0001570; GO:0001653; GO:0001945; GO:0001958; GO:0001964; GO:0001974; GO:0002062; GO:0003417; GO:0004383; GO:0004672; GO:0005524; GO:0005525; GO:0005634; GO:0005737; GO:0005886; GO:0005929; GO:0006182; GO:0006468; GO:0007033; GO:0007165; GO:0007168; GO:0007173; GO:0007268; GO:0007281; GO:0007283; GO:0007338; GO:0007409; GO:0007605; GO:0008015; GO:0009611; GO:0009725; GO:0010753; GO:0016941; GO:0017046; GO:0019228; GO:0019934; GO:0021562; GO:0021647; GO:0021675; GO:0022414; GO:0030540; GO:0032504; GO:0034699; GO:0035108; GO:0035112; GO:0035264; GO:0035483; GO:0035988; GO:0036342; GO:0042562; GO:0042802; GO:0043005; GO:0045202; GO:0046068; GO:0048546; GO:0048565; GO:0048599; GO:0048668; GO:0048745; GO:0050872; GO:0051216; GO:0051276; GO:0051321; GO:0051402; GO:0051447; GO:0060173; GO:0060348; GO:0060385; GO:0060466; GO:0061042; GO:0061939; GO:0071321; GO:0071774; GO:0097011; GO:0097194; GO:0098868; GO:1900194; GO:1901653; GO:1902074; GO:1903537"
"3858",3858,"Cluster_7053","Porites_evermani_scaffold_2526:66417-67417",159,-20.19,2,21,346,369,21,"66.67%","80.95%","Peve_00018663",-0.599492520986274,0.590738213576683,0.978262075707395,NA,NA,NA,NA,NA
"3859",3859,"Cluster_7053","Porites_evermani_scaffold_2577:47792-48792",155,-20.62,2,21,535,561,24,"66.67%","70.83%","Peve_00019043",-0.599492520986274,0.590738213576683,0.978262075707395,NA,NA,NA,NA,NA
"3860",3860,"Cluster_7053","Porites_evermani_scaffold_2703:58724-59724",156,-21.78,2,21,131,157,24,"75.00%","79.17%","Peve_00020132",-0.0887539858729469,0.94342301255906,0.999448381576871,NA,NA,NA,NA,NA
"3861",3861,"Cluster_7053","Porites_evermani_scaffold_2781:7463-8463",163,-23.04,2,21,864,882,19,"84.21%","84.21%","Peve_00020743",0.347773762209646,0.77387545800165,0.991991055372822,"F6QEU4","E3 ubiquitin-protein ligase TRIM71 (EC 2.3.2.27) (Protein lin-41 homolog) (RING-type E3 ubiquitin transferase TRIM71) (Tripartite motif-containing protein 71)","Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)","fibroblast growth factor receptor signaling pathway [GO:0008543]; G1/S transition of mitotic cell cycle [GO:0000082]; miRNA metabolic process [GO:0010586]; miRNA-mediated gene silencing by inhibition of translation [GO:0035278]; neural tube development [GO:0021915]; protein autoubiquitination [GO:0051865]; regulation of miRNA-mediated gene silencing [GO:0060964]; regulation of neural precursor cell proliferation [GO:2000177]; stem cell proliferation [GO:0072089]","GO:0000082; GO:0000932; GO:0004842; GO:0008270; GO:0008543; GO:0010586; GO:0021915; GO:0035198; GO:0035278; GO:0051865; GO:0060964; GO:0072089; GO:2000177"
