species,lncRNA_id,nearest_gene_id,distance
Apul,lncRNA_10165,FUN_014284,18864
Apul,lncRNA_10166,FUN_014284,1942
Apul,lncRNA_10167,FUN_014284,0
Apul,lncRNA_10168,FUN_014284,5977
Apul,lncRNA_10169,FUN_014284,7305
Apul,lncRNA_10170,FUN_014286,338
Apul,lncRNA_10171,FUN_014286,0
Apul,lncRNA_10172,FUN_014286,9196
Apul,lncRNA_10173,FUN_014286,9932
Apul,lncRNA_10174,FUN_014286,12013
Apul,lncRNA_10175,FUN_014289,14807
Apul,lncRNA_10176,FUN_014289,2417
Apul,lncRNA_10177,FUN_014289,427
Apul,lncRNA_10178,FUN_014289,4814
Apul,lncRNA_10179,FUN_014290,4049
Apul,lncRNA_10180,FUN_014290,2192
Apul,lncRNA_10181,FUN_014291,737
Apul,lncRNA_10182,FUN_014292,1042
Apul,lncRNA_10183,FUN_014292,4575
Apul,lncRNA_10184,FUN_014292,7542
Apul,lncRNA_10185,FUN_014292,9005
Apul,lncRNA_10186,FUN_014292,11487
Apul,lncRNA_10187,FUN_014292,16882
Apul,lncRNA_10188,FUN_014292,21214
Apul,lncRNA_10189,FUN_014292,22087
Apul,lncRNA_10190,FUN_014292,27415
Apul,lncRNA_10191,FUN_014292,29554
Apul,lncRNA_10192,FUN_014292,35612
Apul,lncRNA_10193,FUN_014292,48862
Apul,lncRNA_10194,FUN_014301,31625
Apul,lncRNA_10195,FUN_014301,28201
Apul,lncRNA_10196,FUN_014303,1416
Apul,lncRNA_10197,FUN_014304,5316
Apul,lncRNA_10198,FUN_014304,9319
Apul,lncRNA_10199,FUN_014307,14650
Apul,lncRNA_10200,FUN_014307,2425
Apul,lncRNA_10201,FUN_014308,8249
Apul,lncRNA_10202,FUN_014311,0
Apul,lncRNA_10203,FUN_014311,17588
Apul,lncRNA_10204,FUN_014318,26195
Apul,lncRNA_10205,FUN_014322,38231
Apul,lncRNA_10206,FUN_014325,38577
Apul,lncRNA_10207,FUN_014325,15645
Apul,lncRNA_10208,FUN_014325,4621
Apul,lncRNA_10209,FUN_014325,5479
Apul,lncRNA_10210,FUN_014325,21862
Apul,lncRNA_10211,FUN_014325,26522
Apul,lncRNA_10212,FUN_014325,29262
Apul,lncRNA_10213,FUN_014325,39752
Apul,lncRNA_10214,FUN_014328,37066
Apul,lncRNA_10215,FUN_014331,32825
Apul,lncRNA_10216,FUN_014331,59486
Apul,lncRNA_10217,FUN_014334,52747
Apul,lncRNA_10218,FUN_014334,23822
Apul,lncRNA_10219,FUN_014337,3714
Apul,lncRNA_10220,FUN_014338,17536
Apul,lncRNA_10221,FUN_014338,38869
Apul,lncRNA_10222,FUN_014338,42099
Apul,lncRNA_10223,FUN_014338,57364
Apul,lncRNA_10224,FUN_014343,55687
Apul,lncRNA_10225,FUN_014343,11649
Apul,lncRNA_10226,FUN_014343,2710
Apul,lncRNA_10227,FUN_014345,8478
Apul,lncRNA_10228,FUN_014345,12386
Apul,lncRNA_10229,FUN_014345,18365
Apul,lncRNA_10230,FUN_014345,26846
Apul,lncRNA_10231,FUN_014345,30976
Apul,lncRNA_10232,FUN_014345,39989
Apul,lncRNA_10233,FUN_014345,41352
Apul,lncRNA_10234,FUN_014346,19125
Apul,lncRNA_10235,FUN_014346,14826
Apul,lncRNA_10236,FUN_014347,2211
Apul,lncRNA_10237,FUN_014356,4293
Apul,lncRNA_10238,FUN_014357,15911
Apul,lncRNA_10239,FUN_014360,7081
Apul,lncRNA_10240,FUN_014360,12221
Apul,lncRNA_10241,FUN_014366,19239
Apul,lncRNA_10242,FUN_014366,40878
Apul,lncRNA_10243,FUN_014366,41783
Apul,lncRNA_10244,FUN_014366,48183
Apul,lncRNA_10245,FUN_014366,57043
Apul,lncRNA_10246,FUN_014366,59311
Apul,lncRNA_10247,FUN_014366,61532
Apul,lncRNA_10248,FUN_014366,80789
Apul,lncRNA_10249,FUN_014366,100493
Apul,lncRNA_10250,FUN_014366,109369
Apul,lncRNA_10251,FUN_014366,115273
Apul,lncRNA_10252,FUN_014371,124196
Apul,lncRNA_10253,FUN_014371,122454
Apul,lncRNA_10254,FUN_014371,116764
Apul,lncRNA_10255,FUN_014371,93349
Apul,lncRNA_10256,FUN_014371,91150
Apul,lncRNA_10257,FUN_014371,90368
Apul,lncRNA_10258,FUN_014371,72425
Apul,lncRNA_10259,FUN_014371,68637
Apul,lncRNA_10260,FUN_014371,59194
Apul,lncRNA_10261,FUN_014371,51925
Apul,lncRNA_10262,FUN_014371,51250
Apul,lncRNA_10263,FUN_014371,48753
Apul,lncRNA_10264,FUN_014371,39375
Apul,lncRNA_10265,FUN_014371,38899
Apul,lncRNA_10266,FUN_014371,38181
Apul,lncRNA_10267,FUN_014371,25081
Apul,lncRNA_10268,FUN_014371,16887
Apul,lncRNA_10269,FUN_014371,11240
Apul,lncRNA_10270,FUN_014371,8544
Apul,lncRNA_10271,FUN_014371,12599
Apul,lncRNA_10272,FUN_014371,23745
Apul,lncRNA_10273,FUN_014371,25084
Apul,lncRNA_10274,FUN_014371,27361
Apul,lncRNA_10275,FUN_014373,7067
Apul,lncRNA_10276,FUN_014373,8375
Apul,lncRNA_10277,FUN_014373,11098
Apul,lncRNA_10278,FUN_014373,21368
Apul,lncRNA_10279,FUN_014373,32352
Apul,lncRNA_10280,FUN_014375,34190
Apul,lncRNA_10281,FUN_014375,19845
Apul,lncRNA_10282,FUN_014375,15658
Apul,lncRNA_10283,FUN_014375,15050
Apul,lncRNA_10284,FUN_014375,13649
Apul,lncRNA_10285,FUN_014375,12408
Apul,lncRNA_10286,FUN_014376,2926
Apul,lncRNA_10287,FUN_014376,3650
Apul,lncRNA_10288,FUN_014376,9172
Apul,lncRNA_10289,FUN_014376,10731
Apul,lncRNA_10290,FUN_014377,70286
Apul,lncRNA_10291,FUN_014377,72243
Apul,lncRNA_10292,FUN_014377,76288
Apul,lncRNA_10293,FUN_014377,92108
Apul,lncRNA_10294,FUN_014377,98241
Apul,lncRNA_10295,FUN_014377,99616
Apul,lncRNA_10296,FUN_014377,111940
Apul,lncRNA_10297,FUN_014378,68213
Apul,lncRNA_10298,FUN_014378,25033
Apul,lncRNA_10299,FUN_014378,23142
Apul,lncRNA_10300,FUN_014378,7839
Apul,lncRNA_10301,FUN_014378,7153
Apul,lncRNA_10302,FUN_014378,12700
Apul,lncRNA_10303,FUN_014381,26956
Apul,lncRNA_10304,FUN_014381,29390
Apul,lncRNA_10305,FUN_014381,41571
Apul,lncRNA_10306,FUN_014385,29767
Apul,lncRNA_10307,FUN_014385,8697
Apul,lncRNA_10308,FUN_014385,7674
Apul,lncRNA_10309,FUN_014389,3104
Apul,lncRNA_10310,FUN_014390,14223
Apul,lncRNA_10311,FUN_014390,10997
Apul,lncRNA_10312,FUN_014390,9878
Apul,lncRNA_10313,FUN_014390,6689
Apul,lncRNA_10314,FUN_014390,1518
Apul,lncRNA_10315,FUN_014390,0
Apul,lncRNA_10316,FUN_014393,0
Apul,lncRNA_10317,FUN_014393,0
Apul,lncRNA_10318,FUN_014393,0
Apul,lncRNA_10319,FUN_014393,0
Apul,lncRNA_10320,FUN_014393,0
Apul,lncRNA_10321,FUN_014393,0
Apul,lncRNA_10322,FUN_014393,0
Apul,lncRNA_10323,FUN_014393,0
Apul,lncRNA_10324,FUN_014393,0
Apul,lncRNA_10325,FUN_014393,0
Apul,lncRNA_10326,FUN_014395,84170
Apul,lncRNA_10327,FUN_014395,81668
Apul,lncRNA_10328,FUN_014395,76864
Apul,lncRNA_10329,FUN_014395,76213
Apul,lncRNA_10330,FUN_014395,56964
Apul,lncRNA_10331,FUN_014395,55679
Apul,lncRNA_10332,FUN_014395,53269
Apul,lncRNA_10333,FUN_014395,50556
Apul,lncRNA_10334,FUN_014395,31904
Apul,lncRNA_10335,FUN_014395,23131
Apul,lncRNA_10336,FUN_014396,2906
Apul,lncRNA_10337,FUN_014396,5260
Apul,lncRNA_10338,FUN_014396,16990
Apul,lncRNA_10339,FUN_014396,20983
Apul,lncRNA_10340,FUN_014396,25394
Apul,lncRNA_10341,FUN_014396,30694
Apul,lncRNA_10342,FUN_014396,36076
Apul,lncRNA_10343,FUN_014396,39168
Apul,lncRNA_10344,FUN_014396,40028
Apul,lncRNA_10345,FUN_014396,43171
Apul,lncRNA_10346,FUN_014396,44797
Apul,lncRNA_10347,FUN_014396,46519
Apul,lncRNA_10348,FUN_014396,48291
Apul,lncRNA_10349,FUN_014396,50607
Apul,lncRNA_10350,FUN_014396,51333
Apul,lncRNA_10351,FUN_014396,54039
Apul,lncRNA_10352,FUN_014396,58208
Apul,lncRNA_10353,FUN_014396,62321
Apul,lncRNA_10354,FUN_014396,87442
Apul,lncRNA_10355,FUN_014396,88241
Apul,lncRNA_10356,FUN_014396,112367
Apul,lncRNA_10357,FUN_014397,173235
Apul,lncRNA_10358,FUN_014397,170832
Apul,lncRNA_10359,FUN_014397,147256
Apul,lncRNA_10360,FUN_014397,141251
Apul,lncRNA_10361,FUN_014397,134665
Apul,lncRNA_10362,FUN_014397,125054
Apul,lncRNA_10363,FUN_014397,117104
Apul,lncRNA_10364,FUN_014397,36407
Apul,lncRNA_10365,FUN_014397,8531
Apul,lncRNA_10366,FUN_014397,4937
Apul,lncRNA_10367,FUN_014397,3217
Apul,lncRNA_10368,FUN_014397,1789
Apul,lncRNA_10369,FUN_014397,0
Apul,lncRNA_10370,FUN_014397,0
Apul,lncRNA_10371,FUN_014397,2321
Apul,lncRNA_10372,FUN_014398,8597
Apul,lncRNA_10373,FUN_014398,12414
Apul,lncRNA_10374,FUN_014398,13743
Apul,lncRNA_10375,FUN_014398,58049
Apul,lncRNA_10376,FUN_014398,86818
Apul,lncRNA_10377,FUN_014398,88304
Apul,lncRNA_10378,FUN_014399,87897
Apul,lncRNA_10379,FUN_014399,82517
Apul,lncRNA_10380,FUN_014399,75706
Apul,lncRNA_10381,FUN_014399,74408
Apul,lncRNA_10382,FUN_014399,68275
Apul,lncRNA_10383,FUN_014399,49567
Apul,lncRNA_10384,FUN_014399,44318
Apul,lncRNA_10385,FUN_014399,40323
Apul,lncRNA_10386,FUN_014402,1871
Apul,lncRNA_10387,FUN_014403,0
Apul,lncRNA_10388,FUN_014411,37804
Apul,lncRNA_10389,FUN_014411,45036
Apul,lncRNA_10390,FUN_014411,62022
Apul,lncRNA_10391,FUN_014411,91612
Apul,lncRNA_10392,FUN_014416,49454
Apul,lncRNA_10393,FUN_014416,48117
Apul,lncRNA_10394,FUN_014416,41226
Apul,lncRNA_10395,FUN_014416,38370
Apul,lncRNA_10396,FUN_014416,30665
Apul,lncRNA_10397,FUN_014416,28084
Apul,lncRNA_10398,FUN_014416,19508
Apul,lncRNA_10399,FUN_014416,0
Apul,lncRNA_10400,FUN_014421,0
Apul,lncRNA_10401,FUN_014421,0
Apul,lncRNA_10402,FUN_014421,0
Apul,lncRNA_10403,FUN_014421,3312
Apul,lncRNA_10404,FUN_014421,7180
Apul,lncRNA_10405,FUN_014421,8687
Apul,lncRNA_10406,FUN_014421,14489
Apul,lncRNA_10407,FUN_014421,41028
Apul,lncRNA_10408,FUN_014435,12500
Apul,lncRNA_10409,FUN_014440,4244
Apul,lncRNA_10410,FUN_014453,6685
Apul,lncRNA_10411,FUN_014476,3066
Apul,lncRNA_10412,FUN_014499,4668
Apul,lncRNA_10413,FUN_014510,2904
Apul,lncRNA_10414,FUN_014516,0
Apul,lncRNA_10415,FUN_014516,0
Apul,lncRNA_10416,FUN_014522,14817
Apul,lncRNA_10417,FUN_014522,11097
Apul,lncRNA_10418,FUN_014522,11097
Apul,lncRNA_10419,FUN_014522,7197
Apul,lncRNA_10420,FUN_014522,11097
Apul,lncRNA_10421,FUN_014522,6433
Apul,lncRNA_10422,FUN_014524,1439
Apul,lncRNA_10423,FUN_014530,2243
Apul,lncRNA_10424,FUN_014530,2243
Apul,lncRNA_10425,FUN_014542,1806
Apul,lncRNA_10426,FUN_014542,1806
Apul,lncRNA_10427,FUN_014542,1806
Apul,lncRNA_10428,FUN_014548,2627
Apul,lncRNA_10429,FUN_014557,23
Apul,lncRNA_10430,FUN_014557,1648
Apul,lncRNA_10431,FUN_014575,1451
Apul,lncRNA_10432,FUN_014583,733
Apul,lncRNA_10433,FUN_014587,5107
Apul,lncRNA_10434,FUN_014592,5464
Apul,lncRNA_10435,FUN_014606,11388
Apul,lncRNA_10436,FUN_014615,8543
Apul,lncRNA_10437,FUN_014627,2959
Apul,lncRNA_10438,FUN_014627,2959
Apul,lncRNA_10439,FUN_014627,2959
Apul,lncRNA_10440,FUN_014632,5567
Apul,lncRNA_10441,FUN_014632,13134
Apul,lncRNA_10442,FUN_014632,13134
Apul,lncRNA_10443,FUN_014632,14170
Apul,lncRNA_10444,FUN_014636,8306
Apul,lncRNA_10445,FUN_014636,8306
Apul,lncRNA_10446,FUN_014636,8306
Apul,lncRNA_10447,FUN_014647,1556
Apul,lncRNA_10448,FUN_014647,1556
Apul,lncRNA_10449,FUN_014676,47
Apul,lncRNA_10450,FUN_014698,16528
Apul,lncRNA_10451,FUN_014703,28
Apul,lncRNA_10452,FUN_014719,989
Apul,lncRNA_10453,FUN_014719,11515
Apul,lncRNA_10454,FUN_014719,11515
Apul,lncRNA_10455,FUN_014719,11679
Apul,lncRNA_10456,FUN_014719,11679
Apul,lncRNA_10457,FUN_014719,11679
Apul,lncRNA_10458,FUN_014732,11255
Apul,lncRNA_10459,FUN_014732,9508
Apul,lncRNA_10460,FUN_014743,6161
Apul,lncRNA_10461,FUN_014747,8804
Apul,lncRNA_10462,FUN_014747,39738
Apul,lncRNA_10463,FUN_014754,27377
Apul,lncRNA_10464,FUN_014754,27377
Apul,lncRNA_10465,FUN_014754,27377
Apul,lncRNA_10466,FUN_014775,975
Apul,lncRNA_10467,FUN_014778,0
Apul,lncRNA_10468,FUN_014778,0
Apul,lncRNA_10469,FUN_014778,2069
Apul,lncRNA_10470,FUN_014785,337
Apul,lncRNA_10471,FUN_014789,0
Apul,lncRNA_10472,FUN_014789,0
Apul,lncRNA_10473,FUN_014795,0
Apul,lncRNA_10474,FUN_014795,9702
Apul,lncRNA_10475,FUN_014798,3458
Apul,lncRNA_10476,FUN_014798,20820
Apul,lncRNA_10477,FUN_014804,3514
Apul,lncRNA_10478,FUN_014815,393
Apul,lncRNA_10479,FUN_014816,187
Apul,lncRNA_10480,FUN_014817,630
Apul,lncRNA_10481,FUN_014835,8655
Apul,lncRNA_10482,FUN_014914,10376
Apul,lncRNA_10483,FUN_014914,8554
Apul,lncRNA_10484,FUN_014917,3794
Apul,lncRNA_10485,FUN_014922,0
Apul,lncRNA_10486,FUN_014926,0
Apul,lncRNA_10487,FUN_014952,4116
Apul,lncRNA_10488,FUN_014952,9063
Apul,lncRNA_10489,FUN_014956,8637
Apul,lncRNA_10490,FUN_014965,916
Apul,lncRNA_10491,FUN_014970,20562
Apul,lncRNA_10492,FUN_014973,2150
Apul,lncRNA_10493,FUN_014987,3715
Apul,lncRNA_10494,FUN_014990,3477
Apul,lncRNA_10495,FUN_014994,0
Apul,lncRNA_10496,FUN_015021,11874
Apul,lncRNA_10497,FUN_015029,12640
Apul,lncRNA_10498,FUN_015029,1329
Apul,lncRNA_10499,FUN_015029,1329
Apul,lncRNA_10500,FUN_015029,1329
Apul,lncRNA_10501,FUN_015054,19040
Apul,lncRNA_10502,FUN_015073,3644
Apul,lncRNA_10503,FUN_015073,1538
Apul,lncRNA_10504,FUN_015073,1538
Apul,lncRNA_10505,FUN_015073,1538
Apul,lncRNA_10506,FUN_015080,3858
Apul,lncRNA_10507,FUN_015083,0
Apul,lncRNA_10508,FUN_015080,0
Apul,lncRNA_10509,FUN_015080,377
Apul,lncRNA_10510,FUN_015083,5556
Apul,lncRNA_10511,FUN_015141,386
Apul,lncRNA_10512,FUN_015141,8350
Apul,lncRNA_10513,FUN_015141,13485
Apul,lncRNA_10514,FUN_015147,23538
Apul,lncRNA_10515,FUN_015147,25415
Apul,lncRNA_10516,FUN_015147,25415
Apul,lncRNA_10517,FUN_015147,25415
Apul,lncRNA_10518,FUN_015147,25415
Apul,lncRNA_10519,FUN_015147,23538
Apul,lncRNA_10520,FUN_015180,0
Apul,lncRNA_10521,FUN_015180,0
Apul,lncRNA_10522,FUN_015187,28286
Apul,lncRNA_10523,FUN_015187,27328
Apul,lncRNA_10524,FUN_015193,2217
Apul,lncRNA_10525,FUN_015193,2221
Apul,lncRNA_10526,FUN_015193,2234
Apul,lncRNA_10527,FUN_015193,2881
Apul,lncRNA_10528,FUN_015196,4937
Apul,lncRNA_10529,FUN_015196,9861
Apul,lncRNA_10530,FUN_015213,14542
Apul,lncRNA_10531,FUN_015213,17549
Apul,lncRNA_10532,FUN_015213,14542
Apul,lncRNA_10533,FUN_015213,14542
Apul,lncRNA_10534,FUN_015194,0
Apul,lncRNA_10535,FUN_015199,4140
Apul,lncRNA_10536,FUN_015202,0
Apul,lncRNA_10537,FUN_015215,0
Apul,lncRNA_10538,FUN_015223,3668
Apul,lncRNA_10539,FUN_015223,12479
Apul,lncRNA_10540,FUN_015234,633
Apul,lncRNA_10541,FUN_015258,25752
Apul,lncRNA_10542,FUN_015258,26297
Apul,lncRNA_10543,FUN_015264,29337
Apul,lncRNA_10544,FUN_015265,1481
Apul,lncRNA_10545,FUN_015269,1457
Apul,lncRNA_10546,FUN_015269,0
Apul,lncRNA_10547,FUN_015276,1135
Apul,lncRNA_10548,FUN_015276,1372
Apul,lncRNA_10549,FUN_015277,11080
Apul,lncRNA_10550,FUN_015281,118
Apul,lncRNA_10551,FUN_015304,20254
Apul,lncRNA_10552,FUN_015304,17771
Apul,lncRNA_10553,FUN_015315,17659
Apul,lncRNA_10554,FUN_015339,13798
Apul,lncRNA_10555,FUN_015348,583
Apul,lncRNA_10556,FUN_015352,2791
Apul,lncRNA_10557,FUN_015352,4056
Apul,lncRNA_10558,FUN_015352,20176
Apul,lncRNA_10559,FUN_015360,10106
Apul,lncRNA_10560,FUN_015360,10128
Apul,lncRNA_10561,FUN_015372,19455
Apul,lncRNA_10562,FUN_015372,24233
Apul,lncRNA_10563,FUN_015388,36494
Apul,lncRNA_10564,FUN_015390,461
Apul,lncRNA_10565,FUN_015390,1174
Apul,lncRNA_10566,FUN_015391,15589
Apul,lncRNA_10567,FUN_015399,9893
Apul,lncRNA_10568,FUN_015399,10395
Apul,lncRNA_10569,FUN_015428,3361
Apul,lncRNA_10570,FUN_015435,5943
Apul,lncRNA_10571,FUN_015437,636
Apul,lncRNA_10572,FUN_015445,9071
Apul,lncRNA_10573,FUN_015462,0
Apul,lncRNA_10574,FUN_015468,6274
Apul,lncRNA_10575,FUN_015485,18594
Apul,lncRNA_10576,FUN_015499,5046
Apul,lncRNA_10577,FUN_015527,9194
Apul,lncRNA_10578,FUN_015584,9026
Apul,lncRNA_10579,FUN_015589,7155
Apul,lncRNA_10580,FUN_015594,10055
Apul,lncRNA_10581,FUN_015604,0
Apul,lncRNA_10582,FUN_015619,129
Apul,lncRNA_10583,FUN_015627,32124
Apul,lncRNA_10584,FUN_015627,32124
Apul,lncRNA_10585,FUN_015627,33958
Apul,lncRNA_10586,FUN_015653,7879
Apul,lncRNA_10587,FUN_015653,7879
Apul,lncRNA_10588,FUN_015660,11000
Apul,lncRNA_10589,FUN_015669,21951
Apul,lncRNA_10590,FUN_015681,74900
Apul,lncRNA_10591,FUN_015691,13537
Apul,lncRNA_10592,FUN_015691,14775
Apul,lncRNA_10593,FUN_015694,20881
Apul,lncRNA_10594,FUN_015718,1415
Apul,lncRNA_10595,FUN_015719,19091
Apul,lncRNA_10596,FUN_015725,6218
Apul,lncRNA_10597,FUN_015725,7041
Apul,lncRNA_10598,FUN_015743,2891
Apul,lncRNA_10599,FUN_015743,4053
Apul,lncRNA_10600,FUN_015747,4205
Apul,lncRNA_10601,FUN_015748,2524
Apul,lncRNA_10602,FUN_015748,2524
Apul,lncRNA_10603,FUN_015754,20696
Apul,lncRNA_10604,FUN_015754,15084
Apul,lncRNA_10605,FUN_015772,34747
Apul,lncRNA_10606,FUN_015772,2241
Apul,lncRNA_10607,FUN_015778,15477
Apul,lncRNA_10608,FUN_015794,43970
Apul,lncRNA_10609,FUN_015794,43970
Apul,lncRNA_10610,FUN_015794,43970
Apul,lncRNA_10611,FUN_015794,43970
Apul,lncRNA_10612,FUN_015821,4515
Apul,lncRNA_10613,FUN_015824,23150
Apul,lncRNA_10614,FUN_015845,31837
Apul,lncRNA_10615,FUN_015845,30236
Apul,lncRNA_10616,FUN_015845,30236
Apul,lncRNA_10617,FUN_015966,128356
Apul,lncRNA_10618,FUN_015970,149620
Apul,lncRNA_10619,FUN_015970,161132
Apul,lncRNA_10620,FUN_015970,36099
Apul,lncRNA_10621,FUN_015970,604
Apul,lncRNA_10622,FUN_015970,18
Apul,lncRNA_10623,FUN_014435,10669
Apul,lncRNA_10624,FUN_014435,18753
Apul,lncRNA_10625,FUN_014445,0
Apul,lncRNA_10626,FUN_014445,0
Apul,lncRNA_10627,FUN_014445,0
Apul,lncRNA_10628,FUN_014445,0
Apul,lncRNA_10629,FUN_014445,3963
Apul,lncRNA_10630,FUN_014451,4551
Apul,lncRNA_10631,FUN_014453,8203
Apul,lncRNA_10632,FUN_014474,420
Apul,lncRNA_10633,FUN_014506,535
Apul,lncRNA_10634,FUN_014515,13
Apul,lncRNA_10635,FUN_014522,0
Apul,lncRNA_10636,FUN_014526,0
Apul,lncRNA_10637,FUN_014534,374
Apul,lncRNA_10638,FUN_014535,0
Apul,lncRNA_10639,FUN_014535,0
Apul,lncRNA_10640,FUN_014537,505
Apul,lncRNA_10641,FUN_014539,118
Apul,lncRNA_10642,FUN_014539,118
Apul,lncRNA_10643,FUN_014539,2370
Apul,lncRNA_10644,FUN_014550,3238
Apul,lncRNA_10645,FUN_014569,0
Apul,lncRNA_10646,FUN_014576,0
Apul,lncRNA_10647,FUN_014583,0
Apul,lncRNA_10648,FUN_014587,0
Apul,lncRNA_10649,FUN_014592,6363
Apul,lncRNA_10650,FUN_014627,282
Apul,lncRNA_10651,FUN_014632,10038
Apul,lncRNA_10652,FUN_014632,10562
Apul,lncRNA_10653,FUN_014638,0
Apul,lncRNA_10654,FUN_014661,0
Apul,lncRNA_10655,FUN_014670,6142
Apul,lncRNA_10656,FUN_014679,193
Apul,lncRNA_10657,FUN_014681,0
Apul,lncRNA_10658,FUN_014690,279
Apul,lncRNA_10659,FUN_014692,5139
Apul,lncRNA_10660,FUN_014698,703
Apul,lncRNA_10661,FUN_014703,2315
Apul,lncRNA_10662,FUN_014716,1091
Apul,lncRNA_10663,FUN_014716,1473
Apul,lncRNA_10664,FUN_014719,0
Apul,lncRNA_10665,FUN_014732,378
Apul,lncRNA_10666,FUN_014742,17
Apul,lncRNA_10667,FUN_014747,13310
Apul,lncRNA_10668,FUN_014792,0
Apul,lncRNA_10669,FUN_014795,19878
Apul,lncRNA_10670,FUN_014795,20071
Apul,lncRNA_10671,FUN_014798,20853
Apul,lncRNA_10672,FUN_014810,0
Apul,lncRNA_10673,FUN_014810,0
Apul,lncRNA_10674,FUN_014816,0
Apul,lncRNA_10675,FUN_014816,0
Apul,lncRNA_10676,FUN_014835,4436
Apul,lncRNA_10677,FUN_014867,125
Apul,lncRNA_10678,FUN_014867,760
Apul,lncRNA_10679,FUN_014867,1513
Apul,lncRNA_10680,FUN_014896,3
Apul,lncRNA_10681,FUN_014896,359
Apul,lncRNA_10682,FUN_014896,359
Apul,lncRNA_10683,FUN_014896,359
Apul,lncRNA_10684,FUN_014903,5345
Apul,lncRNA_10685,FUN_014909,0
Apul,lncRNA_10686,FUN_014909,8284
Apul,lncRNA_10687,FUN_014909,8284
Apul,lncRNA_10688,FUN_014914,7592
Apul,lncRNA_10689,FUN_014932,3347
Apul,lncRNA_10690,FUN_014945,11531
Apul,lncRNA_10691,FUN_014952,2376
Apul,lncRNA_10692,FUN_014952,2555
Apul,lncRNA_10693,FUN_014959,0
Apul,lncRNA_10694,FUN_014960,0
Apul,lncRNA_10695,FUN_014960,0
Apul,lncRNA_10696,FUN_014965,0
Apul,lncRNA_10697,FUN_014982,0
Apul,lncRNA_10698,FUN_014988,348
Apul,lncRNA_10699,FUN_014990,0
Apul,lncRNA_10700,FUN_014990,0
Apul,lncRNA_10701,FUN_014990,0
Apul,lncRNA_10702,FUN_014990,0
Apul,lncRNA_10703,FUN_014990,359
Apul,lncRNA_10704,FUN_014990,0
Apul,lncRNA_10705,FUN_015029,7466
Apul,lncRNA_10706,FUN_015029,1930
Apul,lncRNA_10707,FUN_015029,2076
Apul,lncRNA_10708,FUN_015029,6460
Apul,lncRNA_10709,FUN_015058,19
Apul,lncRNA_10710,FUN_015073,5323
Apul,lncRNA_10711,FUN_015073,5323
Apul,lncRNA_10712,FUN_015080,10429
Apul,lncRNA_10713,FUN_015080,10429
Apul,lncRNA_10714,FUN_015080,0
Apul,lncRNA_10715,FUN_015080,0
Apul,lncRNA_10716,FUN_015083,0
Apul,lncRNA_10717,FUN_015083,0
Apul,lncRNA_10718,FUN_015100,7796
Apul,lncRNA_10719,FUN_015103,91
Apul,lncRNA_10720,FUN_015103,239
Apul,lncRNA_10721,FUN_015107,532
Apul,lncRNA_10722,FUN_015107,1072
Apul,lncRNA_10723,FUN_015108,2407
Apul,lncRNA_10724,FUN_015108,18187
Apul,lncRNA_10725,FUN_015108,18222
Apul,lncRNA_10726,FUN_015130,0
Apul,lncRNA_10727,FUN_015137,259
Apul,lncRNA_10728,FUN_015136,1414
Apul,lncRNA_10729,FUN_015137,259
Apul,lncRNA_10730,FUN_015141,4502
Apul,lncRNA_10731,FUN_015180,5077
Apul,lncRNA_10732,FUN_015188,2927
Apul,lncRNA_10733,FUN_015191,16
Apul,lncRNA_10734,FUN_015196,0
Apul,lncRNA_10735,FUN_015215,0
Apul,lncRNA_10736,FUN_015237,19653
Apul,lncRNA_10737,FUN_015237,1610
Apul,lncRNA_10738,FUN_015255,0
Apul,lncRNA_10739,FUN_015258,0
Apul,lncRNA_10740,FUN_015258,25752
Apul,lncRNA_10741,FUN_015269,0
Apul,lncRNA_10742,FUN_015275,0
Apul,lncRNA_10743,FUN_015275,0
Apul,lncRNA_10744,FUN_015282,0
Apul,lncRNA_10745,FUN_015284,0
Apul,lncRNA_10746,FUN_015284,0
Apul,lncRNA_10747,FUN_015288,86
Apul,lncRNA_10748,FUN_015288,1497
Apul,lncRNA_10749,FUN_015295,0
Apul,lncRNA_10750,FUN_015295,0
Apul,lncRNA_10751,FUN_015304,1948
Apul,lncRNA_10752,FUN_015305,21678
Apul,lncRNA_10753,FUN_015309,21782
Apul,lncRNA_10754,FUN_015360,13789
Apul,lncRNA_10755,FUN_015364,0
Apul,lncRNA_10756,FUN_015374,1351
Apul,lncRNA_10757,FUN_015388,8327
Apul,lncRNA_10758,FUN_015388,8013
Apul,lncRNA_10759,FUN_015403,2639
Apul,lncRNA_10760,FUN_015411,5
Apul,lncRNA_10761,FUN_015418,2920
Apul,lncRNA_10762,FUN_015420,2686
Apul,lncRNA_10763,FUN_015420,8927
Apul,lncRNA_10764,FUN_015428,3361
Apul,lncRNA_10765,FUN_015432,5571
Apul,lncRNA_10766,FUN_015432,6049
Apul,lncRNA_10767,FUN_015462,14012
Apul,lncRNA_10768,FUN_015462,0
Apul,lncRNA_10769,FUN_015462,0
Apul,lncRNA_10770,FUN_015462,0
Apul,lncRNA_10771,FUN_015462,0
Apul,lncRNA_10772,FUN_015489,14049
Apul,lncRNA_10773,FUN_015489,12565
Apul,lncRNA_10774,FUN_015563,4870
Apul,lncRNA_10775,FUN_015563,27063
Apul,lncRNA_10776,FUN_015619,5163
Apul,lncRNA_10777,FUN_015619,29052
Apul,lncRNA_10778,FUN_015644,43784
