lncRNA_id,mean_meth_body,n_samples,species,genomic_context
lncRNA_12599,1.78390772639915,5,Ptuh,intergenic
lncRNA_126,1.83751337492201,5,Ptuh,intergenic
lncRNA_1260,18.3406023850639,5,Ptuh,intergenic
lncRNA_12600,1.20965655147508,5,Ptuh,intergenic
lncRNA_12604,6.6980394045164,5,Ptuh,intron
lncRNA_12605,1.24880552279706,5,Ptuh,intron
lncRNA_12607,0.83781269945049,5,Ptuh,TE_intergenic
lncRNA_12608,1.43175666667449,5,Ptuh,intergenic
lncRNA_12609,1.13737204413922,5,Ptuh,intron
lncRNA_1261,1.55951053126735,5,Ptuh,intergenic
lncRNA_12610,1.61276063083622,5,Ptuh,intergenic
lncRNA_12611,0.633770416379112,5,Ptuh,intergenic
lncRNA_12612,0,4,Ptuh,intergenic
lncRNA_12613,0.776434846444838,5,Ptuh,intergenic
lncRNA_12614,3.06489936199747,5,Ptuh,intergenic
lncRNA_12616,4.60227272727273,5,Ptuh,intergenic
lncRNA_12621,1.05323590616241,5,Ptuh,intergenic
lncRNA_12622,0.599747474747475,4,Ptuh,intergenic
lncRNA_12623,1.54415773858083,5,Ptuh,TE_intergenic
lncRNA_12624,5.24773358825083,5,Ptuh,intergenic
lncRNA_12625,1.26197492755854,5,Ptuh,intron
lncRNA_12626,1.25356671271294,5,Ptuh,intergenic
lncRNA_12627,1.67688147391492,5,Ptuh,intergenic
lncRNA_12628,1.57931110226261,5,Ptuh,intergenic
lncRNA_12629,1.35206180392203,5,Ptuh,intergenic
lncRNA_1263,1.47590746427796,5,Ptuh,exon
lncRNA_12631,1.11719305643404,5,Ptuh,intergenic
lncRNA_12632,1.21928937227983,5,Ptuh,intergenic
lncRNA_12633,1.30513247526947,5,Ptuh,intergenic
lncRNA_12634,1.38528138528139,5,Ptuh,intergenic
lncRNA_12635,1.60446570972887,5,Ptuh,intergenic
lncRNA_12636,0.392156862745098,5,Ptuh,intergenic
lncRNA_12637,1.21565934065934,5,Ptuh,intergenic
lncRNA_12638,0.675105215718681,5,Ptuh,TE_intergenic
lncRNA_12639,3.42415435724113,5,Ptuh,intron
lncRNA_12641,1.41490364403946,5,Ptuh,intergenic
lncRNA_12642,2.27272727272727,4,Ptuh,intergenic
lncRNA_12643,0.807533424876309,5,Ptuh,intergenic
lncRNA_12645,0.604990349235874,5,Ptuh,intergenic
lncRNA_12646,1.46311355059807,5,Ptuh,intergenic
lncRNA_12647,1.31925186607162,5,Ptuh,intergenic
lncRNA_12648,0.571428571428572,5,Ptuh,intergenic
lncRNA_12649,2.31431515929007,5,Ptuh,intergenic
lncRNA_1265,1.18591304146742,5,Ptuh,intergenic
lncRNA_12650,1.16307923910078,5,Ptuh,intergenic
lncRNA_12651,3.33179909158897,5,Ptuh,intergenic
lncRNA_12652,2.33024691358025,5,Ptuh,intergenic
lncRNA_12653,1.35392531452536,5,Ptuh,TE_intergenic
lncRNA_12654,1.38622093341588,5,Ptuh,intergenic
lncRNA_12655,1.53958176177823,5,Ptuh,intergenic
lncRNA_12656,0.988176039646627,5,Ptuh,intergenic
lncRNA_12657,0.885828405436249,5,Ptuh,intergenic
lncRNA_1266,13.5643474164992,5,Ptuh,intergenic
lncRNA_12660,13.9523809523809,5,Ptuh,intergenic
lncRNA_12661,1.04763696876747,5,Ptuh,intergenic
lncRNA_12664,2.27738108939864,5,Ptuh,intergenic
lncRNA_12665,0.961600608319608,5,Ptuh,intergenic
lncRNA_12666,1.2070437815047,5,Ptuh,intergenic
lncRNA_12667,0.978661402112394,5,Ptuh,intergenic
lncRNA_12668,0.189636752136752,5,Ptuh,intergenic
lncRNA_12669,8.37945872728846,5,Ptuh,intergenic
lncRNA_1267,1.79931230120257,5,Ptuh,intergenic
lncRNA_12671,1.78172680775703,5,Ptuh,intergenic
lncRNA_12672,0.518028024606973,5,Ptuh,intergenic
lncRNA_12674,1.8953634085213,5,Ptuh,intergenic
lncRNA_12676,1.50363331506812,5,Ptuh,intergenic
lncRNA_12677,0.825657894736842,5,Ptuh,intergenic
lncRNA_1268,1.90212668175317,5,Ptuh,intergenic
lncRNA_12680,1.86745516570249,5,Ptuh,intergenic
lncRNA_12681,1.34437465375733,5,Ptuh,intergenic
lncRNA_12683,0,5,Ptuh,intergenic
lncRNA_12684,1.48973511444907,5,Ptuh,intergenic
lncRNA_12686,0.4,5,Ptuh,intron
lncRNA_12687,0.355453852021358,5,Ptuh,intron
lncRNA_12688,1.12835848748891,5,Ptuh,intergenic
lncRNA_12689,1.75902932266362,5,Ptuh,intergenic
lncRNA_1269,2.21777159762679,5,Ptuh,intron
lncRNA_12690,0.64547312379582,4,Ptuh,intergenic
lncRNA_12692,2.35765310744675,5,Ptuh,intergenic
lncRNA_12693,9.67696465640794,5,Ptuh,intergenic
lncRNA_12694,5.42559671890373,5,Ptuh,intergenic
lncRNA_127,2.63491292757585,5,Ptuh,intergenic
lncRNA_1270,1.71786305812885,5,Ptuh,intron
lncRNA_12700,8.00115693130399,5,Ptuh,intergenic
lncRNA_12701,3.6214910248883,5,Ptuh,intergenic
lncRNA_12702,10.9613489046255,4,Ptuh,intron
lncRNA_12703,2.36373761214848,5,Ptuh,intron
lncRNA_12704,1.87573753957195,5,Ptuh,intergenic
lncRNA_12705,2.31983029829906,5,Ptuh,intergenic
lncRNA_12706,21.8855027597941,5,Ptuh,intergenic
lncRNA_12708,10.3576380459815,5,Ptuh,intergenic
lncRNA_12709,65.9110581928681,5,Ptuh,intron
lncRNA_1271,1.5863072089163,5,Ptuh,intergenic
lncRNA_12710,1.86346644122961,5,Ptuh,intergenic
lncRNA_12711,0.895823777966268,5,Ptuh,intergenic
lncRNA_12713,0.526251526251526,5,Ptuh,intergenic
lncRNA_12714,0,4,Ptuh,intergenic
lncRNA_12715,0.553503787878788,4,Ptuh,intergenic
lncRNA_12717,1.23665253216163,5,Ptuh,intergenic
lncRNA_12718,4.80876068376069,4,Ptuh,intergenic
lncRNA_12719,1.26738441242523,5,Ptuh,intergenic
lncRNA_1272,46.2377943439231,5,Ptuh,intron
lncRNA_12720,1.39940783352623,5,Ptuh,intergenic
lncRNA_12721,1.44576194477303,5,Ptuh,intergenic
lncRNA_12724,1.70222064422609,5,Ptuh,intergenic
lncRNA_12725,1.65111139140776,5,Ptuh,intergenic
lncRNA_12726,1.51453037048993,5,Ptuh,intron
lncRNA_12727,1.78395896220224,5,Ptuh,intron
lncRNA_12728,2.51917885456842,5,Ptuh,intron
lncRNA_12729,1.64481634437807,5,Ptuh,intergenic
lncRNA_1273,5.09860258586914,5,Ptuh,intergenic
lncRNA_12730,7.18705242848526,5,Ptuh,intron
lncRNA_12731,1.67859751363781,5,Ptuh,intergenic
lncRNA_12732,1.67859751363781,5,Ptuh,intergenic
lncRNA_12733,1.23349953641367,5,Ptuh,intron
lncRNA_12734,1.45679189403014,5,Ptuh,intron
lncRNA_12735,1.45679189403014,5,Ptuh,intron
lncRNA_12736,1.52481342430439,5,Ptuh,intron
lncRNA_12737,1.24540611237903,5,Ptuh,exon
lncRNA_12738,1.02343839207916,5,Ptuh,exon
lncRNA_12739,9.12261159985413,5,Ptuh,intergenic
lncRNA_1274,1.5774550437928,5,Ptuh,exon
lncRNA_12740,2.5232172495432,5,Ptuh,intergenic
lncRNA_12741,1.96257375508632,5,Ptuh,intergenic
lncRNA_12742,1.7502268680062,5,Ptuh,intergenic
lncRNA_12743,1.87820497123442,5,Ptuh,intergenic
lncRNA_12744,1.57304221815579,5,Ptuh,intergenic
lncRNA_12745,1.60421943770656,5,Ptuh,intergenic
lncRNA_12746,50.5986881335718,5,Ptuh,intergenic
lncRNA_12747,50.5986881335718,5,Ptuh,intergenic
lncRNA_12748,50.5986881335718,5,Ptuh,intergenic
lncRNA_1275,1.51163041692451,5,Ptuh,intergenic
lncRNA_12751,2.76733567393047,5,Ptuh,intergenic
lncRNA_12752,2.2902711323764,5,Ptuh,intergenic
lncRNA_12753,1.00857350271534,5,Ptuh,intergenic
lncRNA_12754,1.87545496970772,5,Ptuh,intergenic
lncRNA_12755,1.44755371873746,5,Ptuh,exon
lncRNA_12756,1.44755371873746,5,Ptuh,exon
lncRNA_12757,1.44755371873746,5,Ptuh,exon
lncRNA_12758,1.45327943394555,5,Ptuh,exon
lncRNA_12759,1.49637285281505,5,Ptuh,exon
lncRNA_1276,1.49789683536482,5,Ptuh,intergenic
lncRNA_12760,1.51155196190586,5,Ptuh,exon
lncRNA_12761,1.48200214077254,5,Ptuh,exon
lncRNA_12762,1.45327943394555,5,Ptuh,exon
lncRNA_12763,1.47828942262931,5,Ptuh,exon
lncRNA_12764,1.47981325865676,5,Ptuh,exon
lncRNA_12765,1.52518133021571,5,Ptuh,exon
lncRNA_12766,1.44157020913063,5,Ptuh,exon
lncRNA_12767,1.44350931516178,5,Ptuh,exon
lncRNA_12768,1.47744774337286,5,Ptuh,exon
lncRNA_12769,1.47744774337286,5,Ptuh,exon
lncRNA_1277,1.49643707879233,5,Ptuh,intergenic
lncRNA_12770,1.39757597623696,5,Ptuh,exon
lncRNA_12771,1.2957764446072,5,Ptuh,intergenic
lncRNA_12772,1.22900749172697,5,Ptuh,intergenic
lncRNA_12773,1.45690353708975,5,Ptuh,intergenic
lncRNA_12775,49.3495722542123,5,Ptuh,exon
lncRNA_12776,2.520863426965,5,Ptuh,intergenic
lncRNA_12777,0.961014136560348,5,Ptuh,intergenic
lncRNA_12779,81.738064072608,5,Ptuh,intron
lncRNA_1278,1.54390829217267,5,Ptuh,intron
lncRNA_12780,77.9670592252031,5,Ptuh,intron
lncRNA_12781,77.9670592252031,5,Ptuh,intron
lncRNA_12782,78.0129752889759,5,Ptuh,intron
lncRNA_12783,71.5253560237492,5,Ptuh,intron
lncRNA_12784,73.2992836879614,5,Ptuh,intron
lncRNA_12785,73.2992836879614,5,Ptuh,intron
lncRNA_12786,73.2992836879614,5,Ptuh,intron
lncRNA_12787,73.2992836879614,5,Ptuh,intron
lncRNA_12788,74.2566819930067,5,Ptuh,intron
lncRNA_12789,87.5868194599173,5,Ptuh,intron
lncRNA_1279,12.3100312707339,5,Ptuh,intergenic
lncRNA_12790,87.5868194599173,5,Ptuh,intron
lncRNA_12791,1.23443215712416,5,Ptuh,intergenic
lncRNA_12792,1.23443215712416,5,Ptuh,intergenic
lncRNA_12793,2.3524346137863,5,Ptuh,intron
lncRNA_12794,0.983346823768391,5,Ptuh,intergenic
lncRNA_12795,0.983346823768391,5,Ptuh,intergenic
lncRNA_12796,68.0777244700203,5,Ptuh,intron
lncRNA_12797,1.62444688822688,5,Ptuh,intergenic
lncRNA_12798,1.33162748349358,5,Ptuh,intergenic
lncRNA_12799,1.59509529417392,5,Ptuh,intergenic
lncRNA_128,1.30629742209525,5,Ptuh,intergenic
lncRNA_1280,7.56141332298438,5,Ptuh,intergenic
lncRNA_12800,1.49779107530482,5,Ptuh,intron
lncRNA_12801,1.54651292500632,5,Ptuh,intergenic
lncRNA_12802,1.27905619222321,5,Ptuh,intron
lncRNA_12803,1.07073565021518,5,Ptuh,intergenic
lncRNA_12804,1.89493146406921,5,Ptuh,intergenic
lncRNA_12805,3.66302948857129,5,Ptuh,intergenic
lncRNA_12806,1.41198300046884,5,Ptuh,intergenic
lncRNA_12807,16.2183244418404,5,Ptuh,intron
lncRNA_12808,20.8723684571142,5,Ptuh,intergenic
lncRNA_12809,20.8723684571142,5,Ptuh,intergenic
lncRNA_1281,3.01976851298304,5,Ptuh,intron
lncRNA_12810,4.16305301416819,5,Ptuh,intron
lncRNA_12811,1.45081869371676,5,Ptuh,exon
lncRNA_12812,1.89683084954341,5,Ptuh,intergenic
lncRNA_12813,12.6072327454882,5,Ptuh,intergenic
lncRNA_12814,7.40551304439156,5,Ptuh,intergenic
lncRNA_12815,7.40551304439156,5,Ptuh,intergenic
lncRNA_12816,4.37888313542898,5,Ptuh,intergenic
lncRNA_12817,0.802347284040647,5,Ptuh,intergenic
lncRNA_12819,1.45726495726496,5,Ptuh,intergenic
lncRNA_1282,1.73575746966106,5,Ptuh,intergenic
lncRNA_12820,1.13636363636364,4,Ptuh,intergenic
lncRNA_12821,1.38259077734521,5,Ptuh,intergenic
lncRNA_12822,1.09423495242489,5,Ptuh,intergenic
lncRNA_12824,0.88912507589746,5,Ptuh,intergenic
lncRNA_12825,0.88912507589746,5,Ptuh,intergenic
lncRNA_12826,1.25,4,Ptuh,intergenic
lncRNA_12827,1.25,4,Ptuh,intergenic
lncRNA_12828,1.25,4,Ptuh,intergenic
lncRNA_12829,1.25,4,Ptuh,intergenic
lncRNA_1283,1.80031925198341,5,Ptuh,intergenic
lncRNA_12830,1.74634839035978,5,Ptuh,exon
lncRNA_12831,1.5362339807718,5,Ptuh,intergenic
lncRNA_12832,1.64260215825576,5,Ptuh,intergenic
lncRNA_12833,1.9502622085653,5,Ptuh,intron
lncRNA_12834,1.02968258873788,5,Ptuh,intergenic
lncRNA_12835,1.37536323717322,5,Ptuh,intergenic
lncRNA_12836,9.38492063492064,4,Ptuh,intergenic
lncRNA_12837,9.38492063492064,4,Ptuh,intergenic
lncRNA_12838,3.38206352801562,5,Ptuh,intergenic
lncRNA_12839,1.22900749172697,5,Ptuh,intergenic
lncRNA_1284,1.8554801476839,5,Ptuh,intergenic
lncRNA_12840,1.25517806717771,5,Ptuh,intergenic
lncRNA_12843,2.08333333333333,4,Ptuh,intergenic
lncRNA_12844,88.3943833943834,4,Ptuh,intron
lncRNA_12845,2.35138236613033,5,Ptuh,intron
lncRNA_12846,0.660394960069094,5,Ptuh,intergenic
lncRNA_12847,11.5856980897961,5,Ptuh,exon
lncRNA_12848,11.5856980897961,5,Ptuh,exon
lncRNA_12849,1.62540932879047,5,Ptuh,intergenic
lncRNA_1285,2.15364686653236,5,Ptuh,intergenic
lncRNA_12850,1.30743876097971,5,Ptuh,intergenic
lncRNA_12851,1.68948535439544,5,Ptuh,intergenic
lncRNA_12852,1.68349661225601,5,Ptuh,intergenic
lncRNA_12853,1.08922818082301,5,Ptuh,intergenic
lncRNA_12854,1.49867031460316,5,Ptuh,intergenic
lncRNA_12855,1.62635209605644,5,Ptuh,intergenic
lncRNA_12856,1.10469563906917,5,Ptuh,intergenic
lncRNA_12857,1.7944788346998,5,Ptuh,intergenic
lncRNA_12858,1.54791600346633,5,Ptuh,intron
lncRNA_12859,1.08215778065939,5,Ptuh,intron
lncRNA_1286,0.634057971014492,5,Ptuh,intergenic
lncRNA_12860,1.05580312096608,5,Ptuh,intron
lncRNA_12861,0.809474131532955,5,Ptuh,intergenic
lncRNA_12862,7.87856929195182,5,Ptuh,intron
lncRNA_12863,60.8679990546349,5,Ptuh,intron
lncRNA_12864,2.51398556699668,5,Ptuh,intergenic
lncRNA_12865,3.89758886106481,5,Ptuh,intergenic
lncRNA_12866,3.89758886106481,5,Ptuh,intergenic
lncRNA_12867,4.28622039487077,5,Ptuh,intergenic
lncRNA_12868,4.82013106218708,5,Ptuh,intergenic
lncRNA_12869,5.90593920061656,5,Ptuh,intergenic
lncRNA_1287,1.04340268511133,5,Ptuh,intergenic
lncRNA_12870,4.77999942613885,5,Ptuh,intergenic
lncRNA_12871,8.17339620856699,5,Ptuh,intergenic
lncRNA_12872,1.66032447311073,5,Ptuh,intergenic
lncRNA_12873,1.3726493650639,5,Ptuh,intergenic
lncRNA_12875,13.7127133111395,5,Ptuh,intergenic
lncRNA_12876,13.7127133111395,5,Ptuh,intergenic
lncRNA_12877,13.7127133111395,5,Ptuh,intergenic
lncRNA_12878,81.0606060606061,4,Ptuh,intron
lncRNA_1288,3.23541840066078,5,Ptuh,intergenic
lncRNA_12880,0.75478927203065,4,Ptuh,intergenic
lncRNA_12881,1.53727176734199,5,Ptuh,intergenic
lncRNA_12882,1.47222632451239,5,Ptuh,intergenic
lncRNA_12883,1.48170129493634,5,Ptuh,intergenic
lncRNA_12884,1.22777059680551,5,Ptuh,intergenic
lncRNA_12885,1.58225537242006,5,Ptuh,intergenic
lncRNA_12886,1.05497807624161,5,Ptuh,intergenic
lncRNA_12887,1.19716575099392,5,Ptuh,intergenic
lncRNA_12888,2.16173463231801,5,Ptuh,intergenic
lncRNA_12889,1.31910772176543,5,Ptuh,intergenic
lncRNA_1289,1.71445297703124,5,Ptuh,intergenic
lncRNA_12891,0.51294191919192,4,Ptuh,intergenic
lncRNA_12892,1.3794041748402,5,Ptuh,intergenic
lncRNA_12893,1.68958823091321,5,Ptuh,intergenic
lncRNA_12894,59.4361632679313,5,Ptuh,intergenic
lncRNA_12895,2.51921128877733,5,Ptuh,intergenic
lncRNA_12896,0,5,Ptuh,TE_intergenic
lncRNA_12898,2.34953650237224,5,Ptuh,intergenic
lncRNA_12899,1.4393147157853,5,Ptuh,intergenic
lncRNA_129,3.04975835016726,5,Ptuh,intergenic
lncRNA_1290,94.7733077905492,5,Ptuh,intergenic
lncRNA_12900,0.880233642766386,5,Ptuh,intergenic
lncRNA_12902,1.52927081878695,5,Ptuh,intergenic
lncRNA_12903,1.62883737639172,5,Ptuh,intron
lncRNA_12904,1.28261890068315,5,Ptuh,intergenic
lncRNA_12905,1.21107340735758,5,Ptuh,intergenic
lncRNA_12906,1.99723362265748,5,Ptuh,intergenic
lncRNA_12908,1.71791416911949,5,Ptuh,intron
lncRNA_12909,2.64203612479475,5,Ptuh,intron
lncRNA_1291,1.29414723961648,5,Ptuh,intergenic
lncRNA_12910,1.42353833487447,5,Ptuh,intergenic
lncRNA_12911,0.166666666666667,4,Ptuh,intergenic
lncRNA_12912,0.633617282105358,5,Ptuh,intergenic
lncRNA_12913,2.03577522027637,5,Ptuh,intergenic
lncRNA_12914,1.85185689824026,5,Ptuh,intron
lncRNA_12915,1.6298954563505,5,Ptuh,intron
lncRNA_12916,1.42385323826203,5,Ptuh,intergenic
lncRNA_12917,0.75,5,Ptuh,intergenic
lncRNA_12918,0.309320309320309,5,Ptuh,intergenic
lncRNA_12919,1.73165708246353,5,Ptuh,intergenic
lncRNA_1292,1.29414723961648,5,Ptuh,intergenic
lncRNA_12921,3.59485228865182,5,Ptuh,intergenic
lncRNA_12922,25.4271299905157,5,Ptuh,intergenic
lncRNA_12923,50.1364578767901,4,Ptuh,intergenic
lncRNA_12925,1.55220116376044,5,Ptuh,intergenic
lncRNA_12927,0.76923076923077,5,Ptuh,intergenic
lncRNA_12928,2.20729543171053,5,Ptuh,TE_intergenic
lncRNA_12929,1.67688610171984,5,Ptuh,intergenic
lncRNA_1293,1.24074905953045,5,Ptuh,intergenic
lncRNA_12932,2.62863739376045,5,Ptuh,intergenic
lncRNA_12933,2.24002676656829,5,Ptuh,TE_intergenic
lncRNA_12934,1.37884436451965,5,Ptuh,intergenic
lncRNA_12936,1.49778786587871,5,Ptuh,intergenic
lncRNA_12937,0.787056897719576,4,Ptuh,intergenic
lncRNA_1294,29.9751798802009,5,Ptuh,exon
lncRNA_12940,1.85785199283086,5,Ptuh,intergenic
lncRNA_12941,1.60940612600692,5,Ptuh,intergenic
lncRNA_12942,1.44522071396459,5,Ptuh,intergenic
lncRNA_12943,3.0912306248306,5,Ptuh,intergenic
lncRNA_12944,1.74655598025163,4,Ptuh,intergenic
lncRNA_12945,1.54624702108979,5,Ptuh,intergenic
lncRNA_12946,1.9698703279939,5,Ptuh,intergenic
lncRNA_12947,1.04077676074244,5,Ptuh,intergenic
lncRNA_12949,2.66777027312604,5,Ptuh,intergenic
lncRNA_12950,0.821993948080905,5,Ptuh,intergenic
lncRNA_12951,1.90753698944161,5,Ptuh,intergenic
lncRNA_12952,2.5501895516888,5,Ptuh,intergenic
lncRNA_12953,1.52679514706447,5,Ptuh,intergenic
lncRNA_12954,1.69610838375282,5,Ptuh,intergenic
lncRNA_12955,2.1342914994419,5,Ptuh,intergenic
lncRNA_12956,2.72224198834398,5,Ptuh,intergenic
lncRNA_12957,2.39008003036724,5,Ptuh,intergenic
lncRNA_12958,1.43147925730727,5,Ptuh,intergenic
lncRNA_12959,1.56998017178308,5,Ptuh,intergenic
lncRNA_1296,8.886495122213,5,Ptuh,intron
lncRNA_12960,1.04166666666667,4,Ptuh,intergenic
lncRNA_12961,1.04639791084947,5,Ptuh,intergenic
lncRNA_12962,0.78125,4,Ptuh,intergenic
lncRNA_12963,1.32791962939022,5,Ptuh,intergenic
lncRNA_12964,2.1437071541338,5,Ptuh,intergenic
lncRNA_12965,0.876389949919363,5,Ptuh,intergenic
lncRNA_12966,1.20377053474924,5,Ptuh,intergenic
lncRNA_12967,11.9674727389013,5,Ptuh,intron
lncRNA_12968,0.892857142857143,4,Ptuh,intergenic
lncRNA_12969,11.4720204719432,5,Ptuh,intergenic
lncRNA_1297,1.99950516024869,5,Ptuh,intergenic
lncRNA_12971,0.875919268425074,5,Ptuh,intergenic
lncRNA_12975,2.40624928614059,5,Ptuh,intergenic
lncRNA_12976,2.33600665666915,5,Ptuh,intergenic
lncRNA_12977,4.66737307711327,5,Ptuh,TE_intergenic
lncRNA_12978,1.59201238190217,5,Ptuh,TE_intergenic
lncRNA_12979,1.29871729640565,5,Ptuh,intergenic
lncRNA_1298,1.6898087100387,5,Ptuh,intron
lncRNA_12980,1.33022022500827,5,Ptuh,intergenic
lncRNA_12981,0.993564596119696,5,Ptuh,intergenic
lncRNA_12982,2.21420600515254,5,Ptuh,intergenic
lncRNA_12983,1.08598297984551,5,Ptuh,intergenic
lncRNA_12984,1.05263157894737,5,Ptuh,intergenic
lncRNA_12985,1.83196030273152,5,Ptuh,intergenic
lncRNA_12986,3.85532138346438,5,Ptuh,intergenic
lncRNA_12988,2.38734094878207,5,Ptuh,intergenic
lncRNA_12989,0,4,Ptuh,intergenic
lncRNA_1299,1.88166419289136,5,Ptuh,intron
lncRNA_12990,3.19281352750176,5,Ptuh,intergenic
lncRNA_12992,75.6221438426816,5,Ptuh,intron
lncRNA_12993,2.33593166827788,5,Ptuh,intergenic
lncRNA_12994,11.9841897233202,5,Ptuh,intergenic
lncRNA_12995,89.7991515446758,5,Ptuh,intron
lncRNA_12996,1.24788692703988,5,Ptuh,intergenic
lncRNA_12997,1.36829276048269,5,Ptuh,intergenic
lncRNA_12999,1.88921956729204,5,Ptuh,intron
lncRNA_130,1.5804409671563,5,Ptuh,exon
lncRNA_1300,1.12931741543253,5,Ptuh,intergenic
lncRNA_13000,72.8955314009662,4,Ptuh,intergenic
lncRNA_13002,1.34408510415578,5,Ptuh,intron
lncRNA_13003,1.49437954698778,5,Ptuh,intergenic
lncRNA_13004,1.50064143880467,5,Ptuh,intergenic
lncRNA_13005,4.76097147613245,5,Ptuh,intron
lncRNA_13006,1.59391631863579,5,Ptuh,intron
lncRNA_13007,1.7470095134138,5,Ptuh,intergenic
lncRNA_13008,1.64012786888877,5,Ptuh,intron
lncRNA_13009,33.1271088743524,5,Ptuh,intron
lncRNA_1301,61.4947552447553,4,Ptuh,exon
lncRNA_13010,2.58168833528253,5,Ptuh,intergenic
lncRNA_13011,4.62912440275999,5,Ptuh,exon
lncRNA_13012,4.62912440275999,5,Ptuh,exon
lncRNA_13013,4.62912440275999,5,Ptuh,exon
lncRNA_13014,3.76035173625515,5,Ptuh,exon
lncRNA_13015,4.62912440275999,5,Ptuh,exon
lncRNA_13016,1.69933707174035,5,Ptuh,intergenic
lncRNA_13017,1.76763820046762,5,Ptuh,intergenic
lncRNA_13018,2,5,Ptuh,intergenic
lncRNA_13019,2.57065353896179,5,Ptuh,intergenic
lncRNA_1302,4.37355678260347,5,Ptuh,intron
lncRNA_13020,1.3268153417922,5,Ptuh,intergenic
lncRNA_13021,1.67189691321304,5,Ptuh,exon
lncRNA_13022,1.67189691321304,5,Ptuh,exon
lncRNA_13023,1.58312986125675,5,Ptuh,intron
lncRNA_13024,1.58894980875854,5,Ptuh,intron
lncRNA_13025,1.68510632459895,5,Ptuh,intron
lncRNA_13026,1.76421736325866,5,Ptuh,intergenic
lncRNA_13027,2.06401672829945,5,Ptuh,intergenic
lncRNA_13028,6.81330892213245,5,Ptuh,intergenic
lncRNA_1303,1.52583294545976,5,Ptuh,exon
lncRNA_13031,2.31184057110925,5,Ptuh,intergenic
lncRNA_13033,22.0265151515151,5,Ptuh,intergenic
lncRNA_13036,1.03548740119652,5,Ptuh,intergenic
lncRNA_13037,2.89663461538462,4,Ptuh,intergenic
lncRNA_13038,1.18029019106446,4,Ptuh,intergenic
lncRNA_13039,3.72128188858822,5,Ptuh,exon
lncRNA_1304,1.52583294545976,5,Ptuh,exon
lncRNA_13040,1.96620387560503,4,Ptuh,intergenic
lncRNA_13041,1.57593508783985,4,Ptuh,intergenic
lncRNA_13042,0.961837905414236,5,Ptuh,intergenic
lncRNA_13043,1.28662759038724,5,Ptuh,intergenic
lncRNA_13044,2.41253950297989,5,Ptuh,intergenic
lncRNA_13045,2.27504337363554,5,Ptuh,intergenic
lncRNA_13046,1.20206848379075,5,Ptuh,intergenic
lncRNA_13047,2.16660626629942,5,Ptuh,intron
lncRNA_13048,2.45046494650925,5,Ptuh,exon
lncRNA_13049,2.45046494650925,5,Ptuh,exon
lncRNA_1305,3.06730928714095,5,Ptuh,intron
lncRNA_13050,2.48928029326482,5,Ptuh,exon
lncRNA_13051,0.877412150035412,5,Ptuh,intergenic
lncRNA_13052,1.17567411842885,5,Ptuh,intergenic
lncRNA_13053,0,4,Ptuh,exon
lncRNA_13055,1.84462714627582,5,Ptuh,exon
lncRNA_13056,39.737978051416,5,Ptuh,intergenic
lncRNA_13058,1.66515927320403,5,Ptuh,intron
lncRNA_1306,1.59112717538672,5,Ptuh,intergenic
lncRNA_13060,17.277920645526,5,Ptuh,intron
lncRNA_13062,1.21312748101523,5,Ptuh,intergenic
lncRNA_13063,1.40911504224026,5,Ptuh,intergenic
lncRNA_13064,0.845309117464375,5,Ptuh,intergenic
lncRNA_13065,2.01064820567338,5,Ptuh,intergenic
lncRNA_13066,5.44719620156761,5,Ptuh,intergenic
lncRNA_13067,9.57370802572041,4,Ptuh,intergenic
lncRNA_13068,2.68678415791316,5,Ptuh,intron
lncRNA_1307,1.65542327428077,5,Ptuh,intergenic
lncRNA_13070,0.52027027027027,5,Ptuh,intergenic
lncRNA_13071,1.69784117246217,5,Ptuh,intergenic
lncRNA_13072,1.45678287736812,5,Ptuh,intergenic
lncRNA_13073,0.669782321559981,5,Ptuh,intergenic
lncRNA_13074,1.49227346115199,5,Ptuh,intergenic
lncRNA_13075,1.45144495391597,5,Ptuh,intergenic
lncRNA_13076,2.2593289531881,5,Ptuh,exon
lncRNA_13077,1.34601164093481,5,Ptuh,exon
lncRNA_13078,2.87934486261977,5,Ptuh,exon
lncRNA_13079,1.58274907007292,5,Ptuh,intergenic
lncRNA_1308,1.67793613891606,5,Ptuh,intergenic
lncRNA_13080,1.6394609053093,5,Ptuh,intergenic
lncRNA_13081,0.530871652891289,5,Ptuh,intergenic
lncRNA_13083,1.34934843780072,5,Ptuh,intergenic
lncRNA_13084,1.48574470792011,5,Ptuh,intergenic
lncRNA_13085,1.48574470792011,5,Ptuh,intergenic
lncRNA_13086,1.35543246748335,5,Ptuh,intergenic
lncRNA_13087,1.49061925757261,5,Ptuh,intergenic
lncRNA_13088,1.49061925757261,5,Ptuh,intergenic
lncRNA_13089,1.46364052056549,5,Ptuh,intergenic
lncRNA_13090,1.43870690748211,5,Ptuh,intergenic
lncRNA_13091,21.2087912087912,5,Ptuh,intergenic
lncRNA_13092,7.62537462537464,5,Ptuh,intergenic
lncRNA_13095,2.07204398086786,5,Ptuh,intergenic
lncRNA_13096,1.17616161656345,5,Ptuh,intergenic
lncRNA_1310,1.49615978978623,5,Ptuh,intron
lncRNA_13100,1.43013784461153,4,Ptuh,intergenic
lncRNA_13102,2.04926823882975,5,Ptuh,intergenic
lncRNA_13103,1.07128668591769,4,Ptuh,intergenic
