"lncRNA_id" "lncRNA_coord"
"12311" "lncRNA_12312" "Pocillopora_meandrina_HIv1___Sc0000024:5612305-5705368"
"12312" "lncRNA_12313" "Pocillopora_meandrina_HIv1___Sc0000024:5644311-5645035"
"12313" "lncRNA_12314" "Pocillopora_meandrina_HIv1___Sc0000024:5645550-5706741"
"12314" "lncRNA_12315" "Pocillopora_meandrina_HIv1___Sc0000024:5673120-5676808"
"12315" "lncRNA_12316" "Pocillopora_meandrina_HIv1___Sc0000024:5631569-5633073"
"12316" "lncRNA_12317" "Pocillopora_meandrina_HIv1___Sc0000024:5693904-5695281"
"12317" "lncRNA_12318" "Pocillopora_meandrina_HIv1___Sc0000024:5726228-5730261"
"12318" "lncRNA_12319" "Pocillopora_meandrina_HIv1___Sc0000024:5760564-5760966"
"12319" "lncRNA_12320" "Pocillopora_meandrina_HIv1___Sc0000024:1826-2039"
"12320" "lncRNA_12321" "Pocillopora_meandrina_HIv1___Sc0000024:48321-48571"
"12321" "lncRNA_12322" "Pocillopora_meandrina_HIv1___Sc0000024:111468-111733"
"12322" "lncRNA_12323" "Pocillopora_meandrina_HIv1___Sc0000024:215454-215772"
"12323" "lncRNA_12324" "Pocillopora_meandrina_HIv1___Sc0000024:281391-281729"
"12324" "lncRNA_12325" "Pocillopora_meandrina_HIv1___Sc0000024:489193-489708"
"12325" "lncRNA_12326" "Pocillopora_meandrina_HIv1___Sc0000024:508614-509000"
"12326" "lncRNA_12327" "Pocillopora_meandrina_HIv1___Sc0000024:620616-620836"
"12327" "lncRNA_12328" "Pocillopora_meandrina_HIv1___Sc0000024:627471-627739"
"12328" "lncRNA_12329" "Pocillopora_meandrina_HIv1___Sc0000024:749397-749630"
"12329" "lncRNA_12330" "Pocillopora_meandrina_HIv1___Sc0000024:758179-758458"
"12330" "lncRNA_12331" "Pocillopora_meandrina_HIv1___Sc0000024:759584-759878"
"12331" "lncRNA_12332" "Pocillopora_meandrina_HIv1___Sc0000024:766386-767125"
"12332" "lncRNA_12333" "Pocillopora_meandrina_HIv1___Sc0000024:775651-776433"
"12333" "lncRNA_12334" "Pocillopora_meandrina_HIv1___Sc0000024:780446-780726"
"12334" "lncRNA_12335" "Pocillopora_meandrina_HIv1___Sc0000024:782475-782691"
"12335" "lncRNA_12336" "Pocillopora_meandrina_HIv1___Sc0000024:790667-791006"
"12336" "lncRNA_12337" "Pocillopora_meandrina_HIv1___Sc0000024:822806-823103"
"12337" "lncRNA_12338" "Pocillopora_meandrina_HIv1___Sc0000024:844687-845354"
"12338" "lncRNA_12339" "Pocillopora_meandrina_HIv1___Sc0000024:846286-846762"
"12339" "lncRNA_12340" "Pocillopora_meandrina_HIv1___Sc0000024:859299-859636"
"12340" "lncRNA_12341" "Pocillopora_meandrina_HIv1___Sc0000024:859868-860112"
"12341" "lncRNA_12342" "Pocillopora_meandrina_HIv1___Sc0000024:861574-862183"
"12342" "lncRNA_12343" "Pocillopora_meandrina_HIv1___Sc0000024:862535-863085"
"12343" "lncRNA_12344" "Pocillopora_meandrina_HIv1___Sc0000024:1129327-1129631"
"12344" "lncRNA_12345" "Pocillopora_meandrina_HIv1___Sc0000024:1138975-1139218"
"12345" "lncRNA_12346" "Pocillopora_meandrina_HIv1___Sc0000024:1162399-1162633"
"12346" "lncRNA_12347" "Pocillopora_meandrina_HIv1___Sc0000024:1168734-1168941"
"12347" "lncRNA_12348" "Pocillopora_meandrina_HIv1___Sc0000024:1174489-1174777"
"12348" "lncRNA_12349" "Pocillopora_meandrina_HIv1___Sc0000024:1184271-1185700"
"12349" "lncRNA_12350" "Pocillopora_meandrina_HIv1___Sc0000024:1388106-1388437"
"12350" "lncRNA_12351" "Pocillopora_meandrina_HIv1___Sc0000024:1397041-1397527"
"12351" "lncRNA_12352" "Pocillopora_meandrina_HIv1___Sc0000024:1547240-1547448"
"12352" "lncRNA_12353" "Pocillopora_meandrina_HIv1___Sc0000024:1551364-1551837"
"12353" "lncRNA_12354" "Pocillopora_meandrina_HIv1___Sc0000024:1563083-1563383"
"12354" "lncRNA_12355" "Pocillopora_meandrina_HIv1___Sc0000024:1663622-1663849"
"12355" "lncRNA_12356" "Pocillopora_meandrina_HIv1___Sc0000024:1690287-1690596"
"12356" "lncRNA_12357" "Pocillopora_meandrina_HIv1___Sc0000024:1697849-1698897"
"12357" "lncRNA_12358" "Pocillopora_meandrina_HIv1___Sc0000024:1729316-1729688"
"12358" "lncRNA_12359" "Pocillopora_meandrina_HIv1___Sc0000024:1735158-1735855"
"12359" "lncRNA_12360" "Pocillopora_meandrina_HIv1___Sc0000024:1736923-1737561"
"12360" "lncRNA_12361" "Pocillopora_meandrina_HIv1___Sc0000024:1920499-1920815"
"12361" "lncRNA_12362" "Pocillopora_meandrina_HIv1___Sc0000024:1949824-1950354"
"12362" "lncRNA_12363" "Pocillopora_meandrina_HIv1___Sc0000024:1988762-1990084"
"12363" "lncRNA_12364" "Pocillopora_meandrina_HIv1___Sc0000024:2202564-2203872"
"12364" "lncRNA_12365" "Pocillopora_meandrina_HIv1___Sc0000024:2360422-2360683"
"12365" "lncRNA_12366" "Pocillopora_meandrina_HIv1___Sc0000024:2360948-2361275"
"12366" "lncRNA_12367" "Pocillopora_meandrina_HIv1___Sc0000024:2488836-2489125"
"12367" "lncRNA_12368" "Pocillopora_meandrina_HIv1___Sc0000024:2511683-2512027"
"12368" "lncRNA_12369" "Pocillopora_meandrina_HIv1___Sc0000024:2512580-2512811"
"12369" "lncRNA_12370" "Pocillopora_meandrina_HIv1___Sc0000024:2540197-2540445"
"12370" "lncRNA_12371" "Pocillopora_meandrina_HIv1___Sc0000024:2540650-2540869"
"12371" "lncRNA_12372" "Pocillopora_meandrina_HIv1___Sc0000024:2585173-2585451"
"12372" "lncRNA_12373" "Pocillopora_meandrina_HIv1___Sc0000024:2587094-2587347"
"12373" "lncRNA_12374" "Pocillopora_meandrina_HIv1___Sc0000024:2589383-2592120"
"12374" "lncRNA_12375" "Pocillopora_meandrina_HIv1___Sc0000024:2592581-2592893"
"12375" "lncRNA_12376" "Pocillopora_meandrina_HIv1___Sc0000024:2596979-2597216"
"12376" "lncRNA_12377" "Pocillopora_meandrina_HIv1___Sc0000024:2618091-2620740"
"12377" "lncRNA_12378" "Pocillopora_meandrina_HIv1___Sc0000024:2634644-2634892"
"12378" "lncRNA_12379" "Pocillopora_meandrina_HIv1___Sc0000024:2661000-2661215"
"12379" "lncRNA_12380" "Pocillopora_meandrina_HIv1___Sc0000024:2695118-2697227"
"12380" "lncRNA_12381" "Pocillopora_meandrina_HIv1___Sc0000024:2716312-2717747"
"12381" "lncRNA_12382" "Pocillopora_meandrina_HIv1___Sc0000024:2719524-2720490"
"12382" "lncRNA_12383" "Pocillopora_meandrina_HIv1___Sc0000024:2770529-2771133"
"12383" "lncRNA_12384" "Pocillopora_meandrina_HIv1___Sc0000024:2813513-2814498"
"12384" "lncRNA_12385" "Pocillopora_meandrina_HIv1___Sc0000024:2839662-2839935"
"12385" "lncRNA_12386" "Pocillopora_meandrina_HIv1___Sc0000024:2851484-2852161"
"12386" "lncRNA_12387" "Pocillopora_meandrina_HIv1___Sc0000024:2860206-2860415"
"12387" "lncRNA_12388" "Pocillopora_meandrina_HIv1___Sc0000024:2861524-2863732"
"12388" "lncRNA_12389" "Pocillopora_meandrina_HIv1___Sc0000024:2882007-2882209"
"12389" "lncRNA_12390" "Pocillopora_meandrina_HIv1___Sc0000024:2890151-2890910"
"12390" "lncRNA_12391" "Pocillopora_meandrina_HIv1___Sc0000024:2891441-2891659"
"12391" "lncRNA_12392" "Pocillopora_meandrina_HIv1___Sc0000024:2895598-2895917"
"12392" "lncRNA_12393" "Pocillopora_meandrina_HIv1___Sc0000024:2912908-2913127"
"12393" "lncRNA_12394" "Pocillopora_meandrina_HIv1___Sc0000024:2943840-2944138"
"12394" "lncRNA_12395" "Pocillopora_meandrina_HIv1___Sc0000024:2945625-2945833"
"12395" "lncRNA_12396" "Pocillopora_meandrina_HIv1___Sc0000024:3084515-3084745"
"12396" "lncRNA_12397" "Pocillopora_meandrina_HIv1___Sc0000024:3153943-3154431"
"12397" "lncRNA_12398" "Pocillopora_meandrina_HIv1___Sc0000024:3159830-3160205"
"12398" "lncRNA_12399" "Pocillopora_meandrina_HIv1___Sc0000024:3240989-3241482"
"12399" "lncRNA_12400" "Pocillopora_meandrina_HIv1___Sc0000024:3325228-3325448"
"12400" "lncRNA_12401" "Pocillopora_meandrina_HIv1___Sc0000024:3325951-3326163"
"12401" "lncRNA_12402" "Pocillopora_meandrina_HIv1___Sc0000024:3370002-3370738"
"12402" "lncRNA_12403" "Pocillopora_meandrina_HIv1___Sc0000024:3394081-3394451"
"12403" "lncRNA_12404" "Pocillopora_meandrina_HIv1___Sc0000024:3408715-3409013"
"12404" "lncRNA_12405" "Pocillopora_meandrina_HIv1___Sc0000024:3485243-3486005"
"12405" "lncRNA_12406" "Pocillopora_meandrina_HIv1___Sc0000024:3513794-3514196"
"12406" "lncRNA_12407" "Pocillopora_meandrina_HIv1___Sc0000024:3721134-3721367"
"12407" "lncRNA_12408" "Pocillopora_meandrina_HIv1___Sc0000024:3764379-3764586"
"12408" "lncRNA_12409" "Pocillopora_meandrina_HIv1___Sc0000024:3769650-3769855"
"12409" "lncRNA_12410" "Pocillopora_meandrina_HIv1___Sc0000024:3933246-3933510"
"12410" "lncRNA_12411" "Pocillopora_meandrina_HIv1___Sc0000024:3940798-3941007"
"12411" "lncRNA_12412" "Pocillopora_meandrina_HIv1___Sc0000024:3969389-3969596"
"12412" "lncRNA_12413" "Pocillopora_meandrina_HIv1___Sc0000024:4053796-4054352"
"12413" "lncRNA_12414" "Pocillopora_meandrina_HIv1___Sc0000024:4076470-4076776"
"12414" "lncRNA_12415" "Pocillopora_meandrina_HIv1___Sc0000024:4205733-4205979"
"12415" "lncRNA_12416" "Pocillopora_meandrina_HIv1___Sc0000024:4212859-4213060"
"12416" "lncRNA_12417" "Pocillopora_meandrina_HIv1___Sc0000024:4214276-4214479"
"12417" "lncRNA_12418" "Pocillopora_meandrina_HIv1___Sc0000024:4239057-4239392"
"12418" "lncRNA_12419" "Pocillopora_meandrina_HIv1___Sc0000024:4270113-4270359"
"12419" "lncRNA_12420" "Pocillopora_meandrina_HIv1___Sc0000024:4271230-4271488"
"12420" "lncRNA_12421" "Pocillopora_meandrina_HIv1___Sc0000024:4277038-4277347"
"12421" "lncRNA_12422" "Pocillopora_meandrina_HIv1___Sc0000024:4277854-4278130"
"12422" "lncRNA_12423" "Pocillopora_meandrina_HIv1___Sc0000024:4344397-4344989"
"12423" "lncRNA_12424" "Pocillopora_meandrina_HIv1___Sc0000024:4393738-4394267"
"12424" "lncRNA_12425" "Pocillopora_meandrina_HIv1___Sc0000024:4416772-4418674"
"12425" "lncRNA_12426" "Pocillopora_meandrina_HIv1___Sc0000024:4626045-4626648"
"12426" "lncRNA_12427" "Pocillopora_meandrina_HIv1___Sc0000024:4669045-4669411"
"12427" "lncRNA_12428" "Pocillopora_meandrina_HIv1___Sc0000024:4718531-4718774"
"12428" "lncRNA_12429" "Pocillopora_meandrina_HIv1___Sc0000024:4872353-4872668"
"12429" "lncRNA_12430" "Pocillopora_meandrina_HIv1___Sc0000024:4889286-4889977"
"12430" "lncRNA_12431" "Pocillopora_meandrina_HIv1___Sc0000024:4900922-4901224"
"12431" "lncRNA_12432" "Pocillopora_meandrina_HIv1___Sc0000024:4918070-4919031"
"12432" "lncRNA_12433" "Pocillopora_meandrina_HIv1___Sc0000024:4959199-4959408"
"12433" "lncRNA_12434" "Pocillopora_meandrina_HIv1___Sc0000024:4972118-4972336"
"12434" "lncRNA_12435" "Pocillopora_meandrina_HIv1___Sc0000024:5272490-5272723"
"12435" "lncRNA_12436" "Pocillopora_meandrina_HIv1___Sc0000024:5273226-5273530"
"12436" "lncRNA_12437" "Pocillopora_meandrina_HIv1___Sc0000024:5278300-5278533"
"12437" "lncRNA_12438" "Pocillopora_meandrina_HIv1___Sc0000024:5300341-5300837"
"12438" "lncRNA_12439" "Pocillopora_meandrina_HIv1___Sc0000024:5313771-5313988"
"12439" "lncRNA_12440" "Pocillopora_meandrina_HIv1___Sc0000024:5322117-5322547"
"12440" "lncRNA_12441" "Pocillopora_meandrina_HIv1___Sc0000024:5324372-5324691"
"12441" "lncRNA_12442" "Pocillopora_meandrina_HIv1___Sc0000024:5498488-5499292"
"12442" "lncRNA_12443" "Pocillopora_meandrina_HIv1___Sc0000024:5520947-5521229"
"12443" "lncRNA_12444" "Pocillopora_meandrina_HIv1___Sc0000024:5731574-5731849"
"12444" "lncRNA_12445" "Pocillopora_meandrina_HIv1___Sc0000025:152358-152880"
"12445" "lncRNA_12446" "Pocillopora_meandrina_HIv1___Sc0000025:358762-361050"
"12446" "lncRNA_12447" "Pocillopora_meandrina_HIv1___Sc0000025:358924-361050"
"12447" "lncRNA_12448" "Pocillopora_meandrina_HIv1___Sc0000025:359195-360727"
"12448" "lncRNA_12449" "Pocillopora_meandrina_HIv1___Sc0000025:570480-575370"
"12449" "lncRNA_12450" "Pocillopora_meandrina_HIv1___Sc0000025:720816-724045"
"12450" "lncRNA_12451" "Pocillopora_meandrina_HIv1___Sc0000025:720853-722801"
"12451" "lncRNA_12452" "Pocillopora_meandrina_HIv1___Sc0000025:884591-885865"
"12452" "lncRNA_12453" "Pocillopora_meandrina_HIv1___Sc0000025:1004351-1035180"
"12453" "lncRNA_12454" "Pocillopora_meandrina_HIv1___Sc0000025:1022104-1035333"
"12454" "lncRNA_12455" "Pocillopora_meandrina_HIv1___Sc0000025:1022106-1035180"
"12455" "lncRNA_12456" "Pocillopora_meandrina_HIv1___Sc0000025:1022314-1035333"
"12456" "lncRNA_12457" "Pocillopora_meandrina_HIv1___Sc0000025:1167696-1168487"
"12457" "lncRNA_12458" "Pocillopora_meandrina_HIv1___Sc0000025:1500858-1501793"
"12458" "lncRNA_12459" "Pocillopora_meandrina_HIv1___Sc0000025:1517791-1518978"
"12459" "lncRNA_12460" "Pocillopora_meandrina_HIv1___Sc0000025:1520673-1521636"
"12460" "lncRNA_12461" "Pocillopora_meandrina_HIv1___Sc0000025:1574418-1577545"
"12461" "lncRNA_12462" "Pocillopora_meandrina_HIv1___Sc0000025:1688319-1688598"
"12462" "lncRNA_12463" "Pocillopora_meandrina_HIv1___Sc0000025:1904448-1905600"
"12463" "lncRNA_12464" "Pocillopora_meandrina_HIv1___Sc0000025:1904477-1905600"
"12464" "lncRNA_12465" "Pocillopora_meandrina_HIv1___Sc0000025:1976602-1983273"
"12465" "lncRNA_12466" "Pocillopora_meandrina_HIv1___Sc0000025:2071049-2077481"
"12466" "lncRNA_12467" "Pocillopora_meandrina_HIv1___Sc0000025:2074243-2077481"
"12467" "lncRNA_12468" "Pocillopora_meandrina_HIv1___Sc0000025:2074664-2077481"
"12468" "lncRNA_12469" "Pocillopora_meandrina_HIv1___Sc0000025:2186629-2187589"
"12469" "lncRNA_12470" "Pocillopora_meandrina_HIv1___Sc0000025:2268322-2268650"
"12470" "lncRNA_12471" "Pocillopora_meandrina_HIv1___Sc0000025:2369668-2371053"
"12471" "lncRNA_12472" "Pocillopora_meandrina_HIv1___Sc0000025:2416021-2428602"
"12472" "lncRNA_12473" "Pocillopora_meandrina_HIv1___Sc0000025:3129677-3130889"
"12473" "lncRNA_12474" "Pocillopora_meandrina_HIv1___Sc0000025:3154609-3161231"
"12474" "lncRNA_12475" "Pocillopora_meandrina_HIv1___Sc0000025:3263143-3264390"
"12475" "lncRNA_12476" "Pocillopora_meandrina_HIv1___Sc0000025:3263284-3264390"
"12476" "lncRNA_12477" "Pocillopora_meandrina_HIv1___Sc0000025:3354510-3355374"
"12477" "lncRNA_12478" "Pocillopora_meandrina_HIv1___Sc0000025:3591766-3605466"
"12478" "lncRNA_12479" "Pocillopora_meandrina_HIv1___Sc0000025:3640544-3641568"
"12479" "lncRNA_12480" "Pocillopora_meandrina_HIv1___Sc0000025:3679045-3679623"
"12480" "lncRNA_12481" "Pocillopora_meandrina_HIv1___Sc0000025:4056820-4060816"
"12481" "lncRNA_12482" "Pocillopora_meandrina_HIv1___Sc0000025:4056871-4060816"
"12482" "lncRNA_12483" "Pocillopora_meandrina_HIv1___Sc0000025:4104230-4111339"
"12483" "lncRNA_12484" "Pocillopora_meandrina_HIv1___Sc0000025:4110190-4110808"
"12484" "lncRNA_12485" "Pocillopora_meandrina_HIv1___Sc0000025:4179037-4179973"
"12485" "lncRNA_12486" "Pocillopora_meandrina_HIv1___Sc0000025:4268051-4269165"
"12486" "lncRNA_12487" "Pocillopora_meandrina_HIv1___Sc0000025:4280400-4283543"
"12487" "lncRNA_12488" "Pocillopora_meandrina_HIv1___Sc0000025:4382550-4387467"
"12488" "lncRNA_12489" "Pocillopora_meandrina_HIv1___Sc0000025:4389065-4399272"
"12489" "lncRNA_12490" "Pocillopora_meandrina_HIv1___Sc0000025:4390386-4399272"
"12490" "lncRNA_12491" "Pocillopora_meandrina_HIv1___Sc0000025:4567181-4568494"
"12491" "lncRNA_12492" "Pocillopora_meandrina_HIv1___Sc0000025:4585566-4589238"
"12492" "lncRNA_12493" "Pocillopora_meandrina_HIv1___Sc0000025:4598581-4605385"
"12493" "lncRNA_12494" "Pocillopora_meandrina_HIv1___Sc0000025:4598581-4606592"
"12494" "lncRNA_12495" "Pocillopora_meandrina_HIv1___Sc0000025:4620367-4620799"
"12495" "lncRNA_12496" "Pocillopora_meandrina_HIv1___Sc0000025:4669897-4672557"
"12496" "lncRNA_12497" "Pocillopora_meandrina_HIv1___Sc0000025:4769257-4770274"
"12497" "lncRNA_12498" "Pocillopora_meandrina_HIv1___Sc0000025:4824115-4826224"
"12498" "lncRNA_12499" "Pocillopora_meandrina_HIv1___Sc0000025:5093119-5095298"
"12499" "lncRNA_12500" "Pocillopora_meandrina_HIv1___Sc0000025:5093147-5101078"
"12500" "lncRNA_12501" "Pocillopora_meandrina_HIv1___Sc0000025:5099843-5101575"
"12501" "lncRNA_12502" "Pocillopora_meandrina_HIv1___Sc0000025:5098182-5099229"
"12502" "lncRNA_12503" "Pocillopora_meandrina_HIv1___Sc0000025:5250260-5251839"
"12503" "lncRNA_12504" "Pocillopora_meandrina_HIv1___Sc0000025:5250260-5251839"
"12504" "lncRNA_12505" "Pocillopora_meandrina_HIv1___Sc0000025:5250269-5251839"
"12505" "lncRNA_12506" "Pocillopora_meandrina_HIv1___Sc0000025:5250271-5251839"
"12506" "lncRNA_12507" "Pocillopora_meandrina_HIv1___Sc0000025:5250809-5251839"
"12507" "lncRNA_12508" "Pocillopora_meandrina_HIv1___Sc0000025:5250809-5251839"
"12508" "lncRNA_12509" "Pocillopora_meandrina_HIv1___Sc0000025:5262822-5286808"
"12509" "lncRNA_12510" "Pocillopora_meandrina_HIv1___Sc0000025:5309861-5312185"
"12510" "lncRNA_12511" "Pocillopora_meandrina_HIv1___Sc0000025:5361956-5362739"
"12511" "lncRNA_12512" "Pocillopora_meandrina_HIv1___Sc0000025:5412924-5416124"
"12512" "lncRNA_12513" "Pocillopora_meandrina_HIv1___Sc0000025:5665493-5668938"
"12513" "lncRNA_12514" "Pocillopora_meandrina_HIv1___Sc0000025:5723062-5739734"
"12514" "lncRNA_12515" "Pocillopora_meandrina_HIv1___Sc0000025:332892-334489"
"12515" "lncRNA_12516" "Pocillopora_meandrina_HIv1___Sc0000025:333113-334489"
"12516" "lncRNA_12517" "Pocillopora_meandrina_HIv1___Sc0000025:512620-596210"
"12517" "lncRNA_12518" "Pocillopora_meandrina_HIv1___Sc0000025:720047-720705"
"12518" "lncRNA_12519" "Pocillopora_meandrina_HIv1___Sc0000025:745232-745976"
"12519" "lncRNA_12520" "Pocillopora_meandrina_HIv1___Sc0000025:808359-809197"
"12520" "lncRNA_12521" "Pocillopora_meandrina_HIv1___Sc0000025:1166111-1170177"
"12521" "lncRNA_12522" "Pocillopora_meandrina_HIv1___Sc0000025:1168850-1170177"
"12522" "lncRNA_12523" "Pocillopora_meandrina_HIv1___Sc0000025:1167035-1168372"
"12523" "lncRNA_12524" "Pocillopora_meandrina_HIv1___Sc0000025:1171828-1174717"
"12524" "lncRNA_12525" "Pocillopora_meandrina_HIv1___Sc0000025:1174192-1174717"
"12525" "lncRNA_12526" "Pocillopora_meandrina_HIv1___Sc0000025:1223608-1228734"
"12526" "lncRNA_12527" "Pocillopora_meandrina_HIv1___Sc0000025:1227304-1228734"
"12527" "lncRNA_12528" "Pocillopora_meandrina_HIv1___Sc0000025:1443143-1445663"
"12528" "lncRNA_12529" "Pocillopora_meandrina_HIv1___Sc0000025:1628366-1635244"
"12529" "lncRNA_12530" "Pocillopora_meandrina_HIv1___Sc0000025:1628366-1635244"
"12530" "lncRNA_12531" "Pocillopora_meandrina_HIv1___Sc0000025:1632061-1635244"
"12531" "lncRNA_12532" "Pocillopora_meandrina_HIv1___Sc0000025:1632087-1635244"
"12532" "lncRNA_12533" "Pocillopora_meandrina_HIv1___Sc0000025:1635374-1637479"
"12533" "lncRNA_12534" "Pocillopora_meandrina_HIv1___Sc0000025:1903797-1905603"
"12534" "lncRNA_12535" "Pocillopora_meandrina_HIv1___Sc0000025:2244553-2246598"
"12535" "lncRNA_12536" "Pocillopora_meandrina_HIv1___Sc0000025:2244703-2246368"
"12536" "lncRNA_12537" "Pocillopora_meandrina_HIv1___Sc0000025:2347314-2347644"
"12537" "lncRNA_12538" "Pocillopora_meandrina_HIv1___Sc0000025:2529492-2553695"
"12538" "lncRNA_12539" "Pocillopora_meandrina_HIv1___Sc0000025:3092341-3101382"
"12539" "lncRNA_12540" "Pocillopora_meandrina_HIv1___Sc0000025:3077503-3079106"
"12540" "lncRNA_12541" "Pocillopora_meandrina_HIv1___Sc0000025:3077577-3108014"
"12541" "lncRNA_12542" "Pocillopora_meandrina_HIv1___Sc0000025:3106078-3108014"
"12542" "lncRNA_12543" "Pocillopora_meandrina_HIv1___Sc0000025:3123632-3124990"
"12543" "lncRNA_12544" "Pocillopora_meandrina_HIv1___Sc0000025:3131574-3132517"
"12544" "lncRNA_12545" "Pocillopora_meandrina_HIv1___Sc0000025:3139156-3141877"
"12545" "lncRNA_12546" "Pocillopora_meandrina_HIv1___Sc0000025:3143447-3146686"
"12546" "lncRNA_12547" "Pocillopora_meandrina_HIv1___Sc0000025:3143447-3167101"
"12547" "lncRNA_12548" "Pocillopora_meandrina_HIv1___Sc0000025:3143832-3154166"
"12548" "lncRNA_12549" "Pocillopora_meandrina_HIv1___Sc0000025:3152311-3161244"
"12549" "lncRNA_12550" "Pocillopora_meandrina_HIv1___Sc0000025:3152435-3154166"
"12550" "lncRNA_12551" "Pocillopora_meandrina_HIv1___Sc0000025:3158556-3175193"
"12551" "lncRNA_12552" "Pocillopora_meandrina_HIv1___Sc0000025:3164123-3167101"
"12552" "lncRNA_12553" "Pocillopora_meandrina_HIv1___Sc0000025:3164124-3175193"
"12553" "lncRNA_12554" "Pocillopora_meandrina_HIv1___Sc0000025:3172266-3175193"
"12554" "lncRNA_12555" "Pocillopora_meandrina_HIv1___Sc0000025:3175925-3179040"
"12555" "lncRNA_12556" "Pocillopora_meandrina_HIv1___Sc0000025:3196693-3199697"
"12556" "lncRNA_12557" "Pocillopora_meandrina_HIv1___Sc0000025:3196715-3197287"
"12557" "lncRNA_12558" "Pocillopora_meandrina_HIv1___Sc0000025:3198830-3199697"
"12558" "lncRNA_12559" "Pocillopora_meandrina_HIv1___Sc0000025:3263389-3270724"
"12559" "lncRNA_12560" "Pocillopora_meandrina_HIv1___Sc0000025:3265182-3270724"
"12560" "lncRNA_12561" "Pocillopora_meandrina_HIv1___Sc0000025:3397394-3399204"
"12561" "lncRNA_12562" "Pocillopora_meandrina_HIv1___Sc0000025:3397528-3399204"
"12562" "lncRNA_12563" "Pocillopora_meandrina_HIv1___Sc0000025:3590985-3591716"
"12563" "lncRNA_12564" "Pocillopora_meandrina_HIv1___Sc0000025:3702176-3703212"
"12564" "lncRNA_12565" "Pocillopora_meandrina_HIv1___Sc0000025:3877176-3878068"
"12565" "lncRNA_12566" "Pocillopora_meandrina_HIv1___Sc0000025:3892770-3896988"
"12566" "lncRNA_12567" "Pocillopora_meandrina_HIv1___Sc0000025:3892770-3896988"
"12567" "lncRNA_12568" "Pocillopora_meandrina_HIv1___Sc0000025:3892914-3896988"
"12568" "lncRNA_12569" "Pocillopora_meandrina_HIv1___Sc0000025:4104201-4111782"
"12569" "lncRNA_12570" "Pocillopora_meandrina_HIv1___Sc0000025:4198589-4201155"
"12570" "lncRNA_12571" "Pocillopora_meandrina_HIv1___Sc0000025:4198851-4201155"
"12571" "lncRNA_12572" "Pocillopora_meandrina_HIv1___Sc0000025:4364982-4366115"
"12572" "lncRNA_12573" "Pocillopora_meandrina_HIv1___Sc0000025:4482086-4483427"
"12573" "lncRNA_12574" "Pocillopora_meandrina_HIv1___Sc0000025:4544194-4544597"
"12574" "lncRNA_12575" "Pocillopora_meandrina_HIv1___Sc0000025:4562577-4563282"
"12575" "lncRNA_12576" "Pocillopora_meandrina_HIv1___Sc0000025:4630866-4631847"
"12576" "lncRNA_12577" "Pocillopora_meandrina_HIv1___Sc0000025:4666831-4669304"
"12577" "lncRNA_12578" "Pocillopora_meandrina_HIv1___Sc0000025:4699850-4701530"
"12578" "lncRNA_12579" "Pocillopora_meandrina_HIv1___Sc0000025:4817969-4819369"
"12579" "lncRNA_12580" "Pocillopora_meandrina_HIv1___Sc0000025:4837847-4838942"
"12580" "lncRNA_12581" "Pocillopora_meandrina_HIv1___Sc0000025:4837925-4838942"
"12581" "lncRNA_12582" "Pocillopora_meandrina_HIv1___Sc0000025:4855629-4858504"
"12582" "lncRNA_12583" "Pocillopora_meandrina_HIv1___Sc0000025:4904157-4905269"
"12583" "lncRNA_12584" "Pocillopora_meandrina_HIv1___Sc0000025:5082228-5142753"
"12584" "lncRNA_12585" "Pocillopora_meandrina_HIv1___Sc0000025:5086999-5090516"
"12585" "lncRNA_12586" "Pocillopora_meandrina_HIv1___Sc0000025:5181562-5184603"
"12586" "lncRNA_12587" "Pocillopora_meandrina_HIv1___Sc0000025:5230520-5232937"
"12587" "lncRNA_12588" "Pocillopora_meandrina_HIv1___Sc0000025:5402792-5407316"
"12588" "lncRNA_12589" "Pocillopora_meandrina_HIv1___Sc0000025:5520021-5524778"
"12589" "lncRNA_12590" "Pocillopora_meandrina_HIv1___Sc0000025:5703408-5703974"
"12590" "lncRNA_12591" "Pocillopora_meandrina_HIv1___Sc0000025:46272-46687"
"12591" "lncRNA_12592" "Pocillopora_meandrina_HIv1___Sc0000025:179348-179552"
"12592" "lncRNA_12593" "Pocillopora_meandrina_HIv1___Sc0000025:236987-237630"
"12593" "lncRNA_12594" "Pocillopora_meandrina_HIv1___Sc0000025:250361-250563"
"12594" "lncRNA_12595" "Pocillopora_meandrina_HIv1___Sc0000025:250892-252321"
"12595" "lncRNA_12596" "Pocillopora_meandrina_HIv1___Sc0000025:328448-328695"
"12596" "lncRNA_12597" "Pocillopora_meandrina_HIv1___Sc0000025:367570-368899"
"12597" "lncRNA_12598" "Pocillopora_meandrina_HIv1___Sc0000025:369788-370113"
"12598" "lncRNA_12599" "Pocillopora_meandrina_HIv1___Sc0000025:973674-973895"
"12599" "lncRNA_12600" "Pocillopora_meandrina_HIv1___Sc0000025:976468-976722"
"12600" "lncRNA_12601" "Pocillopora_meandrina_HIv1___Sc0000025:1115492-1115703"
"12601" "lncRNA_12602" "Pocillopora_meandrina_HIv1___Sc0000025:1309200-1309506"
"12602" "lncRNA_12603" "Pocillopora_meandrina_HIv1___Sc0000025:1317239-1317469"
"12603" "lncRNA_12604" "Pocillopora_meandrina_HIv1___Sc0000025:1483661-1483881"
