"","miRNA","lncRNA","score","energy","query_start_end","subject_start_end","total_bp_shared","query_similar","subject_similar","X","PCC.cor","p_value","adjusted_p_value"
"5756","Cluster_4040","lncRNA_8768",162,-20.33,"2 21","5204 5229",23,"73.91%","78.26%",324404,0.770092823742777,0.127669602303223,0.786060890245151
"5757","Cluster_4040","lncRNA_8769",162,-20.33,"2 21","5204 5229",23,"73.91%","78.26%",324441,0.770092823742777,0.127669602303223,0.786060890245151
"5758","Cluster_4040","lncRNA_8770",162,-20.33,"2 21","5204 5229",23,"73.91%","78.26%",324478,0.770092823742777,0.127669602303223,0.786060890245151
"5759","Cluster_4040","lncRNA_8771",162,-20.33,"2 21","4306 4331",23,"73.91%","78.26%",324515,0.791480606922558,0.110657384396375,0.774958919986182
"5760","Cluster_4040","lncRNA_9066",158,-24.82,"2 21","20229 20249",19,"73.68%","78.95%",335430,0.663901922879054,0.221730167168446,0.851412414021278
"5761","Cluster_4040","lncRNA_9137",167,-26.43,"2 21","31891 31913",20,"75.00%","85.00%",338057,0.427648687015927,0.472585407467765,0.919316838521846
"5762","Cluster_4040","lncRNA_9139",167,-26.43,"2 21","9505 9527",20,"75.00%","85.00%",338131,-0.162929057191851,0.793473784751565,0.973963390177668
"5763","Cluster_4040","lncRNA_9140",167,-26.43,"2 21","9348 9370",20,"75.00%","85.00%",338168,-0.558047525596439,0.32830001676519,0.895363965563925
"5764","Cluster_4040","lncRNA_9158",158,-24.82,"2 21","105355 105375",19,"73.68%","78.95%",338834,0.693277192280585,0.194261311868255,0.834365721151399
"5765","Cluster_4040","lncRNA_9158",158,-24.82,"2 21","46404 46424",19,"73.68%","78.95%",338834,0.693277192280585,0.194261311868255,0.834365721151399
"5766","Cluster_4040","lncRNA_9158",158,-24.82,"2 21","67738 67758",19,"73.68%","78.95%",338834,0.693277192280585,0.194261311868255,0.834365721151399
"5767","Cluster_4040","lncRNA_9159",158,-24.82,"2 21","22980 23000",19,"73.68%","78.95%",338871,0.766196096546929,0.130846301528685,0.78921388450757
"5768","Cluster_4040","lncRNA_9160",158,-24.82,"2 21","21521 21541",19,"73.68%","78.95%",338908,0.819651698299518,0.0894107674173801,0.750370492284524
"5769","Cluster_4040","lncRNA_9161",158,-24.82,"2 21","21521 21541",19,"73.68%","78.95%",338945,0.819651698299518,0.0894107674173801,0.750370492284524
"5770","Cluster_4040","lncRNA_9162",158,-24.82,"2 21","20571 20591",19,"73.68%","78.95%",338982,0.702381840169965,0.185958204887534,0.827189663605041
"5771","Cluster_4040","lncRNA_9162",158,-24.82,"2 21","58188 58208",19,"73.68%","78.95%",338982,0.702381840169965,0.185958204887534,0.827189663605041
"5772","Cluster_4040","lncRNA_9164",158,-24.82,"2 21","17224 17244",19,"73.68%","78.95%",339056,-0.0538949987739148,0.931411991141633,0.995696467243223
"5773","Cluster_4040","lncRNA_925",162,-20.65,"2 19","1117 1138",17,"70.59%","88.24%",34213,0.68677210302235,0.200256056518433,0.838272439079871
"5774","Cluster_4040","lncRNA_926",162,-20.65,"2 19","1003 1024",17,"70.59%","88.24%",34250,0.680275385984195,0.206293896076601,0.842182017425372
"5775","Cluster_4040","lncRNA_9352",163,-25.3,"2 21","237 261",22,"68.18%","81.82%",346012,-0.686802793110557,0.200227653923864,0.838253589486429
"5776","Cluster_4040","lncRNA_9391",141,-20.19,"2 10","6423 6444",8,"87.50%","100.00%",347455,0.96160535009966,0.00897889345590251,0.613674961855994
"5777","Cluster_4040","lncRNA_9421",160,-22.57,"2 21","1078 1099",19,"57.89%","89.47%",348565,0.0287436183574676,0.963407528523696,0.998221880802461
"5778","Cluster_4040","lncRNA_9422",160,-22.57,"2 21","1050 1071",19,"57.89%","89.47%",348602,0.0306903666336524,0.960929946727813,0.998221880802461
"5779","Cluster_4040","lncRNA_9423",160,-22.57,"2 21","700 721",19,"57.89%","89.47%",348639,0.100887180238949,0.871764691272277,0.988424365100236
"5780","Cluster_4040","lncRNA_957",146,-21.38,"2 12","55793 55815",11,"90.91%","90.91%",35397,0.836060116996982,0.0776930058111576,0.739431262682512
"5781","Cluster_4040","lncRNA_958",146,-21.38,"2 12","55789 55811",11,"90.91%","90.91%",35434,0.883081859214735,0.0471400196565965,0.705501949886029
"5782","Cluster_4040","lncRNA_959",146,-21.38,"2 12","55789 55811",11,"90.91%","90.91%",35471,0.850166817474891,0.0680355807168472,0.73017840436628
"5783","Cluster_4040","lncRNA_964",146,-21.38,"2 12","13193 13215",11,"90.91%","90.91%",35656,0.765480218328055,0.131432416379074,0.789789098761501
"5784","Cluster_4040","lncRNA_965",146,-21.38,"2 12","13193 13215",11,"90.91%","90.91%",35693,0.745873114444565,0.147781389907715,0.802550308615933
"5785","Cluster_4040","lncRNA_966",146,-21.38,"2 12","13193 13215",11,"90.91%","90.91%",35730,0.745873114444565,0.147781389907715,0.802550308615933
"5786","Cluster_4040","lncRNA_9707",151,-21.23,"2 21","1688 1710",20,"65.00%","75.00%",359147,-0.524706694418063,0.363988541441325,0.902738768005461
"5787","Cluster_4040","lncRNA_9806",153,-20.05,"2 20","43414 43434",18,"61.11%","88.89%",362810,-0.133287537817683,0.830796873747616,0.982262786307783
"5788","Cluster_4040","lncRNA_9827",155,-23.68,"2 17","26758 26780",16,"68.75%","93.75%",363587,0.0750803110789479,0.904494667554722,0.992344898377568
"5789","Cluster_4040","lncRNA_9827",155,-26.52,"2 21","7386 7408",20,"55.00%","90.00%",363587,0.0750803110789479,0.904494667554722,0.992344898377568
"5790","Cluster_4040","lncRNA_9828",155,-23.68,"2 17","26743 26765",16,"68.75%","93.75%",363624,0.0725937071931822,0.907652066856984,0.992721778150997
"5791","Cluster_4040","lncRNA_9828",155,-26.52,"2 21","7371 7393",20,"55.00%","90.00%",363624,0.0725937071931822,0.907652066856984,0.992721778150997
"5792","Cluster_4040","lncRNA_9829",155,-23.68,"2 17","26743 26765",16,"68.75%","93.75%",363661,0.0725937071931822,0.907652066856984,0.992721778150997
"5793","Cluster_4040","lncRNA_9829",155,-26.52,"2 21","7371 7393",20,"55.00%","90.00%",363661,0.0725937071931822,0.907652066856984,0.992721778150997
"5794","Cluster_4040","lncRNA_9830",155,-23.68,"2 17","26739 26761",16,"68.75%","93.75%",363698,0.0761909589385018,0.903084597569771,0.992344898377568
"5795","Cluster_4040","lncRNA_9830",155,-26.52,"2 21","7367 7389",20,"55.00%","90.00%",363698,0.0761909589385018,0.903084597569771,0.992344898377568
"5796","Cluster_4040","lncRNA_9830",159,-23.33,"2 21","44977 44999",20,"65.00%","85.00%",363698,0.0761909589385018,0.903084597569771,0.992344898377568
"5797","Cluster_4040","lncRNA_9831",155,-23.68,"2 17","7995 8017",16,"68.75%","93.75%",363735,0.118866623524221,0.849011474352052,0.984737172365544
"5798","Cluster_4040","lncRNA_9832",155,-23.68,"2 17","7289 7311",16,"68.75%","93.75%",363772,0.124343987405092,0.842089244236981,0.983535794476798
"5799","Cluster_4040","lncRNA_9834",157,-23.88,"2 19","3064 3086",18,"61.11%","94.44%",363846,-0.768015823657997,0.129359932958823,0.787824506424969
"5800","Cluster_4040","lncRNA_9835",157,-23.88,"2 19","4508 4530",18,"61.11%","94.44%",363883,0.0176505529682187,0.977527784929431,0.998843043086132
"5801","Cluster_4040","lncRNA_9858",155,-26.52,"2 21","7258 7280",20,"55.00%","90.00%",364734,-0.743754675630352,0.149581208364605,0.80435246648451
"5802","Cluster_4040","lncRNA_9900",163,-21.03,"2 21","4205 4228",21,"66.67%","85.71%",366288,-0.508599243203815,0.38154758450232,0.905399249921608
"5803","Cluster_4040","lncRNA_9902",163,-21.03,"2 21","1287 1310",21,"66.67%","85.71%",366362,-0.486277925226634,0.406201341596253,0.907521321333526
"5804","Cluster_4040","lncRNA_9914",149,-20.33,"2 17","1090 1109",15,"80.00%","80.00%",366806,-0.271125320309098,0.659069730280368,0.947236537455516
"5805","Cluster_4040","lncRNA_9921",163,-21.03,"2 21","3985 4008",21,"66.67%","85.71%",367065,-0.475783647259167,0.417915528510732,0.909511600216522
"5806","Cluster_4040","lncRNA_9943",150,-20.02,"2 16","1132 1154",15,"73.33%","86.67%",367879,-0.0170614745842822,0.978277709836036,0.998843043086132
"5807","Cluster_4118","lncRNA_094",162,-20.3,"2 20","948 970",19,"73.68%","84.21%",3467,-0.315594821859273,0.604945922479579,0.941189292532414
"5808","Cluster_4118","lncRNA_10604",158,-20.73,"2 21","1411 1431",19,"57.89%","94.74%",392337,-0.415992745506655,0.486041145469118,0.921389496333762
"5809","Cluster_4118","lncRNA_10675",162,-20.92,"2 20","5098 5120",19,"73.68%","84.21%",394927,-0.164189025224855,0.791891147174514,0.973674333935636
"5810","Cluster_4118","lncRNA_10862",175,-23.87,"2 21","396 418",20,"80.00%","90.00%",401846,-0.170786207400028,0.783610023811031,0.97188226768157
"5811","Cluster_4118","lncRNA_1116",163,-20.55,"2 21","755 778",21,"71.43%","80.95%",41281,0.566853775331496,0.319029268484102,0.89253113191934
"5812","Cluster_4118","lncRNA_11294",158,-20.04,"2 20","3065 3090",22,"63.64%","81.82%",417830,-0.000758806870441464,0.999033857178453,0.999818014078999
"5813","Cluster_4118","lncRNA_11789",159,-20.35,"2 21","2768 2792",22,"63.64%","81.82%",436145,-0.446797295564932,0.450659001616531,0.916245712422957
"5814","Cluster_4118","lncRNA_11789",159,-20.35,"2 21","3913 3937",22,"63.64%","81.82%",436145,-0.446797295564932,0.450659001616531,0.916245712422957
"5815","Cluster_4118","lncRNA_12230",176,-21.52,"2 21","13822 13843",19,"78.95%","89.47%",452462,-0.202416988026385,0.744045611901725,0.963244108708912
"5816","Cluster_4118","lncRNA_12493",161,-20.99,"2 21","5170 5191",20,"75.00%","85.00%",462193,-0.221874021696156,0.71983645731249,0.957925784244027
"5817","Cluster_4118","lncRNA_12494",161,-20.99,"2 21","5170 5191",20,"75.00%","85.00%",462230,-0.280725187447886,0.64732135788199,0.94582900824049
"5818","Cluster_4118","lncRNA_1281",167,-20.75,"2 21","4477 4499",20,"70.00%","90.00%",47386,0.398748200607197,0.506092789247019,0.926649332174423
"5819","Cluster_4118","lncRNA_1298",163,-20.48,"2 21","2774 2796",20,"65.00%","90.00%",48015,-0.77467328215555,0.123965373352761,0.783495573408087
"5820","Cluster_4118","lncRNA_13096",159,-20.18,"2 21","1367 1389",20,"60.00%","90.00%",484504,-0.888433502317564,0.0439774322156445,0.697376196508723
"5821","Cluster_4118","lncRNA_13289",172,-20.22,"2 20","4299 4320",19,"89.47%","89.47%",491645,0.297590132844099,0.626765832114281,0.944353636324082
"5822","Cluster_4118","lncRNA_13289",172,-22.17,"2 20","38842 38863",19,"89.47%","89.47%",491645,0.297590132844099,0.626765832114281,0.944353636324082
"5823","Cluster_4118","lncRNA_13351",172,-22.17,"2 20","1985 2006",19,"89.47%","89.47%",493939,0.0892096564864695,0.88656557673998,0.990317513033029
"5824","Cluster_4118","lncRNA_13352",172,-22.17,"2 20","1014 1035",19,"89.47%","89.47%",493976,0.0953166818744556,0.878823048806942,0.989080460341185
"5825","Cluster_4118","lncRNA_13362",174,-22.17,"2 21","1037 1060",21,"85.71%","85.71%",494346,0.556112694694433,0.330345853919202,0.896080911116963
"5826","Cluster_4118","lncRNA_13366",174,-20.59,"2 21","1016 1039",21,"85.71%","85.71%",494494,0.589660618089055,0.295339175309163,0.884304446830125
"5827","Cluster_4118","lncRNA_14985",176,-22.49,"2 21","959 980",19,"78.95%","89.47%",554397,-0.628688965124748,0.255937612145387,0.86745267017215
"5828","Cluster_4118","lncRNA_15113",162,-22.12,"2 21","19623 19643",19,"68.42%","89.47%",559133,-0.605850287273215,0.278814351159728,0.877093581435234
"5829","Cluster_4118","lncRNA_15114",162,-22.12,"2 21","1308 1328",19,"68.42%","89.47%",559170,-0.232245359727006,0.706976232303665,0.956279282926146
"5830","Cluster_4118","lncRNA_1823",150,-20.08,"2 21","28871 28899",26,"61.54%","73.08%",67440,-0.929112590095791,0.0224137711727675,0.629053159705147
"5831","Cluster_4118","lncRNA_1824",150,-20.08,"2 21","28458 28486",26,"61.54%","73.08%",67477,-0.955148933747152,0.0113252936998164,0.613674961855994
"5832","Cluster_4118","lncRNA_1825",150,-20.08,"2 21","27528 27556",26,"61.54%","73.08%",67514,-0.926593738535181,0.0236098295537461,0.629053159705147
"5833","Cluster_4118","lncRNA_1846",184,-26.8,"2 21","562 583",19,"84.21%","94.74%",68291,-0.59732147636909,0.28748871924823,0.88115033349166
"5834","Cluster_4118","lncRNA_1948",173,-23.36,"2 21","14595 14616",20,"85.00%","90.00%",72065,-0.771337268223576,0.126660006371976,0.786060890245151
"5835","Cluster_4118","lncRNA_2707",159,-20.18,"2 21","25615 25637",20,"60.00%","90.00%",100148,-0.737472299281223,0.154955923257575,0.807374090007831
"5836","Cluster_4118","lncRNA_2708",159,-20.18,"2 21","25329 25351",20,"60.00%","90.00%",100185,-0.760200699861495,0.135778802961657,0.793757278091129
"5837","Cluster_4118","lncRNA_2711",159,-20.18,"2 21","20578 20600",20,"60.00%","90.00%",100296,-0.764565886085736,0.132182141193605,0.790561640420587
"5838","Cluster_4118","lncRNA_2740",158,-21.65,"2 21","19371 19398",25,"68.00%","76.00%",101369,-0.599606772751789,0.285157591655365,0.88010351183403
"5839","Cluster_4118","lncRNA_2740",158,-21.65,"2 21","4586 4613",25,"68.00%","76.00%",101369,-0.599606772751789,0.285157591655365,0.88010351183403
"5840","Cluster_4118","lncRNA_2741",158,-21.65,"2 21","1193 1220",25,"68.00%","76.00%",101406,-0.588981590767872,0.296037655937268,0.884694430372572
"5841","Cluster_4118","lncRNA_2741",158,-21.65,"2 21","15978 16005",25,"68.00%","76.00%",101406,-0.588981590767872,0.296037655937268,0.884694430372572
"5842","Cluster_4118","lncRNA_2742",158,-21.65,"2 21","13786 13813",25,"68.00%","76.00%",101443,-0.620091038622687,0.264488554512126,0.871815076372132
"5843","Cluster_4118","lncRNA_2743",158,-21.65,"2 21","1650 1677",25,"68.00%","76.00%",101480,-0.594026501588941,0.290858484634112,0.882037494207552
"5844","Cluster_4118","lncRNA_2744",158,-21.65,"2 21","1629 1656",25,"68.00%","76.00%",101517,-0.610933152027398,0.273678181729703,0.875921419461213
"5845","Cluster_4118","lncRNA_322",176,-26.34,"2 21","21717 21738",19,"68.42%","100.00%",11903,-0.220862087453204,0.721092926311514,0.958189469225669
"5846","Cluster_4118","lncRNA_323",176,-26.34,"2 21","18335 18356",19,"68.42%","100.00%",11940,-0.303719602450108,0.619322643809702,0.942739097329463
"5847","Cluster_4118","lncRNA_3391",167,-20.75,"2 21","30466 30488",20,"70.00%","90.00%",125456,-0.5574554691918,0.328925701361203,0.895597926776683
"5848","Cluster_4118","lncRNA_3544",167,-20.75,"2 21","2925 2947",20,"70.00%","90.00%",131117,-0.376033002204893,0.532755538522862,0.929784057722946
"5849","Cluster_4118","lncRNA_3589",164,-21.75,"2 21","646 667",19,"73.68%","78.95%",132782,-0.388632914148231,0.51793181748958,0.928198681360617
"5850","Cluster_4118","lncRNA_3589",164,-22.83,"2 21","1966 1987",19,"73.68%","78.95%",132782,-0.388632914148231,0.51793181748958,0.928198681360617
"5851","Cluster_4118","lncRNA_3589",166,-22.2,"2 21","1127 1147",19,"73.68%","89.47%",132782,-0.388632914148231,0.51793181748958,0.928198681360617
"5852","Cluster_4118","lncRNA_389",163,-22.31,"2 21","1 22",20,"75.00%","80.00%",14382,-0.615125419094165,0.269461037838722,0.874066917472035
"5853","Cluster_4118","lncRNA_3973",168,-22.58,"2 17","122 143",15,"86.67%","93.33%",146990,-0.277125019031953,0.651723310915968,0.946180333600392
"5854","Cluster_4118","lncRNA_3993",159,-20.18,"2 21","21100 21122",20,"60.00%","90.00%",147730,-0.363280577068082,0.547842207805525,0.931459176708726
"5855","Cluster_4118","lncRNA_4074",159,-20.18,"2 21","39603 39625",20,"60.00%","90.00%",150727,-0.670563626416757,0.215412435103328,0.847312919532108
"5856","Cluster_4118","lncRNA_4083",159,-20.18,"2 21","45039 45061",20,"60.00%","90.00%",151060,-0.794866267937186,0.108032160257923,0.773628043331758
"5857","Cluster_4118","lncRNA_4553",163,-20.48,"2 21","3633 3655",20,"65.00%","90.00%",168450,-0.629298791292581,0.255333988254617,0.867078847420807
"5858","Cluster_4118","lncRNA_5165",162,-20.94,"2 20","2877 2902",22,"68.18%","81.82%",191094,-0.877357008541594,0.0505990951225284,0.71415490972544
"5859","Cluster_4118","lncRNA_5166",162,-20.94,"2 20","2877 2902",22,"68.18%","81.82%",191131,-0.622915661195481,0.26167107928652,0.870616272965462
"5860","Cluster_4118","lncRNA_5169",158,-20.18,"2 20","33240 33265",22,"63.64%","81.82%",191242,-0.431181953394805,0.468522607601706,0.918342303715927
"5861","Cluster_4118","lncRNA_5169",162,-20.94,"2 20","7118 7143",22,"68.18%","81.82%",191242,-0.431181953394805,0.468522607601706,0.918342303715927
"5862","Cluster_4118","lncRNA_5237",153,-20.79,"2 21","1759 1787",26,"69.23%","73.08%",193758,-0.624726113918286,0.259869457817273,0.869677830973853
"5863","Cluster_4118","lncRNA_5313",158,-20.18,"2 20","32602 32627",22,"63.64%","81.82%",196570,-0.702588232956745,0.185771179445822,0.827010358578532
"5864","Cluster_4118","lncRNA_5313",158,-20.18,"2 20","59954 59979",22,"63.64%","81.82%",196570,-0.702588232956745,0.185771179445822,0.827010358578532
"5865","Cluster_4118","lncRNA_5313",162,-20.94,"2 20","6480 6505",22,"68.18%","81.82%",196570,-0.702588232956745,0.185771179445822,0.827010358578532
"5866","Cluster_4118","lncRNA_545",153,-20.67,"2 21","254 279",23,"65.22%","82.61%",20154,-0.373402043242362,0.53586130563321,0.930074312871116
"5867","Cluster_4118","lncRNA_5683",174,-22.82,"2 21","46 66",19,"78.95%","94.74%",210260,-0.66984866728896,0.216088047516728,0.847799419459009
"5868","Cluster_4118","lncRNA_5900",167,-21.39,"2 21","6913 6935",20,"65.00%","95.00%",218289,-0.6361996959322,0.248530136489981,0.864209040679363
"5869","Cluster_4118","lncRNA_6322",168,-21.8,"2 21","34934 34955",19,"73.68%","84.21%",233903,-0.587169288019717,0.297903971755035,0.885327950060034
"5870","Cluster_4118","lncRNA_6322",176,-22.59,"2 21","109464 109485",19,"78.95%","89.47%",233903,-0.587169288019717,0.297903971755035,0.885327950060034
"5871","Cluster_4118","lncRNA_6324",168,-21.8,"2 21","1777 1798",19,"73.68%","84.21%",233977,-0.761635648081354,0.134593337219433,0.792087580834757
"5872","Cluster_4118","lncRNA_6325",168,-21.8,"2 21","1777 1798",19,"73.68%","84.21%",234014,-0.761635648081354,0.134593337219433,0.792087580834757
"5873","Cluster_4118","lncRNA_6437",170,-21,"2 21","3681 3701",19,"78.95%","89.47%",238158,0.83006056995054,0.0819186192456683,0.741428920595647
"5874","Cluster_4118","lncRNA_649",162,-22.76,"2 16","345 367",15,"86.67%","93.33%",24002,-0.239989811281871,0.697394529034099,0.954002770014253
"5875","Cluster_4118","lncRNA_6548",163,-20.68,"2 21","5910 5932",20,"65.00%","90.00%",242265,-0.758756011576302,0.136975414277171,0.794976775676026
"5876","Cluster_4118","lncRNA_7092",162,-20.36,"2 17","40536 40556",15,"86.67%","93.33%",262393,-0.502692756071668,0.388035701982283,0.905738776229115
"5877","Cluster_4118","lncRNA_7111",162,-20.36,"2 17","40091 40111",15,"86.67%","93.33%",263096,-0.519761553510966,0.36935807107207,0.90346716321305
"5878","Cluster_4118","lncRNA_7122",159,-22.53,"2 21","2699 2723",22,"63.64%","81.82%",263503,-0.599349997049021,0.285419269051348,0.88027489826764
"5879","Cluster_4118","lncRNA_7204",156,-22.93,"2 21","5633 5654",19,"57.89%","84.21%",266537,-0.596333754146364,0.28849778463037,0.881271665523685
"5880","Cluster_4118","lncRNA_7234",158,-20.72,"2 15","2445 2466",13,"84.62%","92.31%",267647,-0.409188470421318,0.493932823623858,0.92377717340083
"5881","Cluster_4118","lncRNA_7235",158,-20.72,"2 15","2386 2407",13,"84.62%","92.31%",267684,-0.409188470421318,0.493932823623858,0.92377717340083
"5882","Cluster_4118","lncRNA_7290",162,-20.36,"2 17","43670 43690",15,"86.67%","93.33%",269719,-0.58186331413789,0.303385471540691,0.886646970727341
"5883","Cluster_4118","lncRNA_7391",156,-22.93,"2 21","3632 3653",19,"57.89%","84.21%",273456,-0.0086993412632604,0.988923794398994,0.999052787962238
"5884","Cluster_4118","lncRNA_8102",167,-21.22,"2 17","7819 7841",16,"87.50%","93.75%",299763,-0.147066116838653,0.813426800366343,0.978506287279329
"5885","Cluster_4118","lncRNA_8110",158,-20.41,"2 21","5435 5459",22,"68.18%","81.82%",300059,-0.824209280792815,0.0861055367787522,0.748582969698135
"5886","Cluster_4118","lncRNA_8111",158,-20.41,"2 21","5343 5367",22,"68.18%","81.82%",300096,-0.824209280792815,0.0861055367787522,0.748582969698135
"5887","Cluster_4118","lncRNA_8112",158,-20.41,"2 21","5305 5329",22,"68.18%","81.82%",300133,-0.825336695854596,0.085293830930103,0.74743883527769
"5888","Cluster_4118","lncRNA_8113",158,-20.41,"2 21","5305 5329",22,"68.18%","81.82%",300170,-0.825336695854596,0.085293830930103,0.74743883527769
"5889","Cluster_4118","lncRNA_8114",158,-20.41,"2 21","5296 5320",22,"68.18%","81.82%",300207,-0.825222703865097,0.085375794496129,0.74743883527769
"5890","Cluster_4118","lncRNA_8437",175,-23.83,"2 21","54 77",21,"76.19%","90.48%",312158,-0.470712006919067,0.423604042963808,0.910696260858875
"5891","Cluster_4118","lncRNA_8668",179,-24.56,"2 21","6370 6392",20,"80.00%","95.00%",320705,-0.52792811057237,0.360500973038518,0.902577861917259
"5892","Cluster_4118","lncRNA_8672",179,-24.56,"2 21","5892 5914",20,"80.00%","95.00%",320853,-0.515480739174865,0.374021568133884,0.904040700038296
"5893","Cluster_4118","lncRNA_8673",179,-24.56,"2 21","4913 4935",20,"80.00%","95.00%",320890,-0.535889193993985,0.351917524567308,0.90209857086666
"5894","Cluster_4118","lncRNA_8674",179,-24.56,"2 21","4559 4581",20,"80.00%","95.00%",320927,-0.551929610396725,0.334779812882711,0.897647568452235
"5895","Cluster_4118","lncRNA_8698",179,-24.56,"2 21","4710 4732",20,"80.00%","95.00%",321815,-0.276702209010837,0.652240597527368,0.946340067678803
"5896","Cluster_4118","lncRNA_8911",175,-23.87,"2 21","463 485",20,"80.00%","90.00%",329696,-0.189909719478441,0.759660852451128,0.965637686956631
"5897","Cluster_4118","lncRNA_9035",173,-20.95,"2 21","49964 49983",19,"84.21%","89.47%",334284,-0.469920254752524,0.42449368049239,0.911006123132824
"5898","Cluster_4118","lncRNA_9036",173,-20.95,"2 21","42136 42155",19,"84.21%","89.47%",334321,-0.468912083168881,0.425627108534732,0.911006123132824
"5899","Cluster_4118","lncRNA_9037",173,-20.95,"2 21","1521 1540",19,"84.21%","89.47%",334358,-0.295090670639128,0.62980529883808,0.945016246427218
"5900","Cluster_4118","lncRNA_9038",173,-20.95,"2 21","1521 1540",19,"84.21%","89.47%",334395,-0.388892039937843,0.517627841174594,0.928198681360617
"5901","Cluster_4118","lncRNA_9520",165,-20.45,"2 20","14977 14997",18,"77.78%","88.89%",352229,-0.642075332184404,0.242776508240564,0.86227865869288
"5902","Cluster_4118","lncRNA_957",162,-20.17,"2 21","98276 98300",22,"72.73%","81.82%",35398,0.158365893505806,0.799208318795999,0.975212819777675
"5903","Cluster_4118","lncRNA_957",166,-20.55,"2 21","74590 74614",22,"77.27%","81.82%",35398,0.158365893505806,0.799208318795999,0.975212819777675
"5904","Cluster_4118","lncRNA_959",166,-20.55,"2 21","74586 74610",22,"77.27%","81.82%",35472,0.214112601348297,0.729480914896945,0.96015918344858
"5905","Cluster_4118","lncRNA_962",162,-20.17,"2 21","37018 37042",22,"72.73%","81.82%",35583,0.141266597013493,0.820733828600171,0.980147487968744
"5906","Cluster_4118","lncRNA_962",166,-20.55,"2 21","13332 13356",22,"77.27%","81.82%",35583,0.141266597013493,0.820733828600171,0.980147487968744
"5907","Cluster_4118","lncRNA_965",166,-20.55,"2 21","31990 32014",22,"77.27%","81.82%",35694,0.291294610339156,0.634426182692357,0.94565021532569
"5908","Cluster_4118","lncRNA_966",166,-20.55,"2 21","31990 32014",22,"77.27%","81.82%",35731,0.291294610339156,0.634426182692357,0.94565021532569
"5909","Cluster_4118","lncRNA_968",166,-20.55,"2 21","7588 7612",22,"77.27%","81.82%",35805,0.0411147843418231,0.947665783116748,0.99716598877612
"5910","Cluster_4118","lncRNA_970",166,-20.55,"2 21","7009 7033",22,"77.27%","81.82%",35879,0.040884971529787,0.947958143838315,0.99716598877612
"5911","Cluster_4118","lncRNA_972",162,-20.17,"2 21","15852 15876",22,"72.73%","81.82%",35953,-0.110094713628396,0.86010675122525,0.986541673275404
"5912","Cluster_4118","lncRNA_973",162,-20.17,"2 21","2362 2386",22,"72.73%","81.82%",35990,-0.218029554897786,0.724611508095058,0.95910848536064
"5913","Cluster_4118","lncRNA_9747",158,-21.93,"2 21","10942 10965",21,"66.67%","85.71%",360628,-0.713779537814066,0.175711047684296,0.820614651057137
"5914","Cluster_4118","lncRNA_9748",158,-21.93,"2 21","79931 79954",21,"66.67%","85.71%",360665,-0.682017075647276,0.204670295394465,0.84190302243743
"5915","Cluster_4118","lncRNA_9749",158,-21.93,"2 21","79931 79954",21,"66.67%","85.71%",360702,-0.671146357402044,0.214862208954017,0.846965741873681
"5916","Cluster_4118","lncRNA_998",162,-24,"2 21","6622 6648",24,"75.00%","75.00%",36915,-0.526283513426397,0.362280424353026,0.902738768005461
"5917","Cluster_4435","lncRNA_022",162,-24.12,"2 21","551 571",19,"68.42%","89.47%",804,0.753601786446064,0.14126969965377,0.796638961356602
"5918","Cluster_4435","lncRNA_022",166,-24.36,"2 21","12741 12761",19,"73.68%","89.47%",804,0.753601786446064,0.14126969965377,0.796638961356602
"5919","Cluster_4435","lncRNA_024",166,-24.36,"2 21","886 906",19,"73.68%","89.47%",878,0.0782216886889579,0.900506710272858,0.992344898377568
"5920","Cluster_4435","lncRNA_076",159,-21.01,"2 16","3586 3607",14,"85.71%","85.71%",2802,-0.691118761249347,0.196244707282763,0.83534027071569
"5921","Cluster_4435","lncRNA_10200",157,-22.14,"2 19","3368 3392",20,"65.00%","85.00%",377390,-0.00166904142690442,0.997874911440108,0.999722550430032
"5922","Cluster_4435","lncRNA_10229",159,-21.85,"2 21","14232 14256",22,"68.18%","77.27%",378463,-0.235709027241645,0.702688570833244,0.955498477296932
"5923","Cluster_4435","lncRNA_10318",159,-21.85,"2 21","14203 14227",22,"68.18%","77.27%",381756,-0.211312175120413,0.732964927483508,0.960638887358341
"5924","Cluster_4435","lncRNA_10448",168,-23.73,"2 17","281 302",15,"86.67%","93.33%",386566,0.446394224992332,0.45111818487051,0.916245712422957
"5925","Cluster_4435","lncRNA_10469",154,-20.56,"2 18","7 28",17,"82.35%","82.35%",387343,0.116467095485074,0.852045423681647,0.985094653046573
"5926","Cluster_4435","lncRNA_1050",153,-22.19,"2 14","672 693",12,"83.33%","91.67%",38840,-0.0818850329140612,0.895857367920122,0.992159196311257
"5927","Cluster_4435","lncRNA_10533",153,-20.34,"2 16","43678 43698",14,"78.57%","92.86%",389711,0.00958900339661899,0.987791088785774,0.999052787962238
"5928","Cluster_4435","lncRNA_10549",155,-22.78,"2 21","461 484",21,"66.67%","76.19%",390303,0.384069335271981,0.523291162920847,0.928523125634819
"5929","Cluster_4435","lncRNA_10550",155,-22.78,"2 21","461 484",21,"66.67%","76.19%",390340,0.384069335271981,0.523291162920847,0.928523125634819
"5930","Cluster_4435","lncRNA_10584",156,-21.98,"2 19","237 257",17,"70.59%","88.24%",391598,0.520421660098009,0.368640213602789,0.903327429628948
