"X.1","X","miRNA","mRNA","PCC.cor","p_value","adjusted_p_value","score","energy","query_start_end","subject_start_end","total_bp_shared","query_similar","subject_similar","species"
196,56717,"Cluster_4823","Pocillopora_meandrina_HIv1___RNAseq.g15252.t1",-0.906915771266696,0.033611610723924,0.745895262324215,154,-21.45,"2 17","233 253",15,"80.00%","86.67%","P. tuahiniensis"
236,72329,"Cluster_4572","Pocillopora_meandrina_HIv1___RNAseq.g22666.t1",0.944276647979206,0.0156576285678092,0.674410729954476,163,-20.93,"2 21","950 972",20,"70.00%","85.00%","P. tuahiniensis"
258,77455,"Cluster_1938","Pocillopora_meandrina_HIv1___TS.g23997.t1",-0.97347675856656,0.00516461966995338,0.667107103030161,154,-21.64,"2 22","372 394",21,"61.90%","85.71%","P. tuahiniensis"
260,78278,"Cluster_3661","Pocillopora_meandrina_HIv1___RNAseq.g29298.t1",-0.93643215358513,0.0190548323623484,0.682865205121081,161,-21.45,"2 21","774 793",19,"73.68%","84.21%","P. tuahiniensis"
270,82746,"Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g1869.t1",-0.941039814196232,0.0170330917830084,0.674410729954476,147,-21.76,"2 12","160 182",10,"80.00%","100.00%","P. tuahiniensis"
293,88722,"Cluster_4823","Pocillopora_meandrina_HIv1___TS.g20484.t1",0.911291572874932,0.031290776284695,0.736910690193209,154,-23.39,"2 20","61 85",21,"66.67%","76.19%","P. tuahiniensis"
325,97779,"Cluster_4040","Pocillopora_meandrina_HIv1___RNAseq.g21083.t1",0.95644813963139,0.0108389263729232,0.669023010123196,153,-20.38,"2 18","755 776",16,"68.75%","81.25%","P. tuahiniensis"
328,98913,"Cluster_1296","Pocillopora_meandrina_HIv1___TS.g29797.t1a",-0.932325817028199,0.0209175111668761,0.687095063784671,151,-22.51,"2 21","755 777",20,"70.00%","70.00%","P. tuahiniensis"
344,102567,"Cluster_360","Pocillopora_meandrina_HIv1___RNAseq.g13929.t1",-0.907972271074224,0.0330464043737508,0.74397647549143,154,-20.96,"2 20","747 769",19,"68.42%","78.95%","P. tuahiniensis"
396,114419,"Cluster_1952","Pocillopora_meandrina_HIv1___RNAseq.g10343.t1",0.906723839752342,0.0337146192139061,0.746402549010381,150,-20.76,"2 20","229 252",20,"65.00%","75.00%","P. tuahiniensis"
410,118610,"Cluster_4040","Pocillopora_meandrina_HIv1___RNAseq.g14845.t1",0.950813862951001,0.0129977311084384,0.674410729954476,158,-23.77,"2 17","492 512",15,"80.00%","93.33%","P. tuahiniensis"
445,126515,"Cluster_1296","Pocillopora_meandrina_HIv1___RNAseq.g15866.t1",-0.941449087059812,0.0168571020246151,0.674410729954476,155,-20.37,"2 20","95 116",18,"72.22%","72.22%","P. tuahiniensis"
451,127673,"Cluster_3661","Pocillopora_meandrina_HIv1___RNAseq.g13578.t1",-0.888771752750385,0.0437798916917374,0.774412092014671,152,-24,"2 21","563 587",23,"69.57%","78.26%","P. tuahiniensis"
462,132368,"Cluster_2839","Pocillopora_meandrina_HIv1___RNAseq.g28481.t1",-0.968528512591817,0.00667035424164904,0.667107103030161,160,-21.43,"2 17","447 468",15,"80.00%","86.67%","P. tuahiniensis"
493,141990,"Cluster_2973","Pocillopora_meandrina_HIv1___RNAseq.g549.t1b",0.93082688656806,0.0216113335862707,0.691602866826245,157,-21.47,"2 20","777 797",18,"66.67%","88.89%","P. tuahiniensis"
505,146023,"Cluster_2973","Pocillopora_meandrina_HIv1___RNAseq.g7360.t1",0.983640847512444,0.00250556964960435,0.667107103030161,168,-21.01,"2 21","40 61",19,"73.68%","84.21%","P. tuahiniensis"
564,161305,"Cluster_3392","Pocillopora_meandrina_HIv1___RNAseq.g2388.t1",0.925501651855862,0.0241346074574253,0.70016346591969,160,-20.29,"2 18","188 211",18,"72.22%","88.89%","P. tuahiniensis"
578,165338,"Cluster_3392","Pocillopora_meandrina_HIv1___TS.g5141.t1",0.967616283342236,0.0069615023574331,0.667107103030161,159,-21.84,"2 21","240 266",24,"62.50%","79.17%","P. tuahiniensis"
592,168603,"Cluster_4572","Pocillopora_meandrina_HIv1___RNAseq.g28898.t1",0.885183202030469,0.045889928057982,0.781067345867765,162,-20.67,"2 20","592 615",20,"75.00%","80.00%","P. tuahiniensis"
607,174892,"Cluster_4439","Pocillopora_meandrina_HIv1___RNAseq.g29320.t1",-0.896641214423057,0.0392649064343619,0.760878962620332,157,-28.78,"2 20","416 436",18,"77.78%","77.78%","P. tuahiniensis"
611,176548,"Cluster_2973","Pocillopora_meandrina_HIv1___TS.g16575.t1",0.982768196936009,0.00270834633033426,0.667107103030161,158,-20.2,"2 20","921 943",19,"73.68%","78.95%","P. tuahiniensis"
614,177510,"Cluster_2973","Pocillopora_meandrina_HIv1___RNAseq.g21663.t3",0.98901770010242,0.00137929473649854,0.667107103030161,163,-21.44,"2 21","134 157",21,"71.43%","80.95%","P. tuahiniensis"
664,193243,"Cluster_4438","Pocillopora_meandrina_HIv1___RNAseq.g1558.t1",0.954332450874319,0.0116345041667617,0.674410729954476,158,-21.36,"2 19","270 291",17,"70.59%","82.35%","P. tuahiniensis"
667,194301,"Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g18290.t1",-0.906573477308051,0.0337953882872726,0.746661191610352,168,-22.53,"2 22","149 172",21,"76.19%","80.95%","P. tuahiniensis"
668,194339,"Cluster_1952","Pocillopora_meandrina_HIv1___RNAseq.g5133.t1",-0.903756010587007,0.0353201981475969,0.753759205726548,153,-20.32,"2 18","390 411",16,"75.00%","75.00%","P. tuahiniensis"
686,199345,"Cluster_4118","Pocillopora_meandrina_HIv1___TS.g12427.t1",0.974320381559136,0.00492081150775928,0.667107103030161,179,-24.35,"2 21","426 448",20,"80.00%","95.00%","P. tuahiniensis"
691,200343,"Cluster_4040","Pocillopora_meandrina_HIv1___RNAseq.g22440.t1",0.926132370246854,0.0238310751427333,0.698759485874756,145,-22.5,"2 10","168 189",8,"100.00%","100.00%","P. tuahiniensis"
696,201166,"Cluster_5253","Pocillopora_meandrina_HIv1___TS.g6076.t1",0.984428566503814,0.00232707166309416,0.667107103030161,170,-21.49,"2 20","480 503",20,"80.00%","85.00%","P. tuahiniensis"
721,208041,"Cluster_4435","Pocillopora_meandrina_HIv1___TS.g2276.t1",-0.907316772879209,0.0333967215434546,0.745127957735035,163,-23.7,"2 21","47 69",20,"70.00%","85.00%","P. tuahiniensis"
723,208043,"Cluster_4438","Pocillopora_meandrina_HIv1___TS.g2276.t1",0.883078363299869,0.0471421082291262,0.785151576401264,155,-20.24,"2 21","47 69",20,"70.00%","75.00%","P. tuahiniensis"
747,213827,"Cluster_390","Pocillopora_meandrina_HIv1___RNAseq.g22816.t2",-0.892591265912176,0.0415689975375243,0.766756712202982,167,-23.5,"2 21","818 841",21,"71.43%","85.71%","P. tuahiniensis"
750,214038,"Cluster_4439","Pocillopora_meandrina_HIv1___RNAseq.g22088.t1",-0.920794623606383,0.0264385525938862,0.714140878917821,163,-21.91,"2 16","144 165",14,"85.71%","92.86%","P. tuahiniensis"
766,219470,"Cluster_3661","Pocillopora_meandrina_HIv1___TS.g9480.t1",-0.9816904077195,0.00296589315169402,0.667107103030161,161,-20.5,"2 18","838 859",16,"68.75%","93.75%","P. tuahiniensis"
767,219552,"Cluster_4572","Pocillopora_meandrina_HIv1___RNAseq.g5368.t1",0.997797300050035,0.000124057585767372,0.660096122950751,156,-20.5,"2 20","459 480",19,"73.68%","84.21%","P. tuahiniensis"
773,220552,"Cluster_4754","Pocillopora_meandrina_HIv1___RNAseq.g16818.t2",0.949246788610651,0.0136205603286036,0.674410729954476,180,-21.06,"2 21","154 175",19,"84.21%","89.47%","P. tuahiniensis"
787,223843,"Cluster_4439","Pocillopora_meandrina_HIv1___TS.g18078.t3",-0.952837587820548,0.0122076324666849,0.674410729954476,142,-20.52,"2 16","90 112",15,"73.33%","73.33%","P. tuahiniensis"
794,225442,"Cluster_21","Pocillopora_meandrina_HIv1___RNAseq.g18023.t1",-0.960310243284543,0.00943515284188613,0.667107103030161,161,-21.45,"2 20","866 886",18,"77.78%","83.33%","P. tuahiniensis"
804,228177,"Cluster_5612","Pocillopora_meandrina_HIv1___RNAseq.g7261.t1",0.878762682144176,0.0497426056871197,0.79195052126402,156,-23.19,"2 17","597 617",15,"73.33%","86.67%","P. tuahiniensis"
851,240525,"Cluster_4040","Pocillopora_meandrina_HIv1___RNAseq.g25846.t1",0.891484471128355,0.0422059064532521,0.768952512663866,147,-20.14,"2 19","895 914",17,"64.71%","82.35%","P. tuahiniensis"
877,251288,"Cluster_2973","Pocillopora_meandrina_HIv1___RNAseq.g26345.t1",0.922346426540245,0.0256715221765936,0.709624368216196,159,-21.04,"2 19","421 440",17,"82.35%","82.35%","P. tuahiniensis"
892,256017,"Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g27756.t1",-0.912633264259429,0.0305899097440413,0.733646194334681,165,-23.82,"2 22","343 365",20,"75.00%","75.00%","P. tuahiniensis"
895,256618,"Cluster_3661","Pocillopora_meandrina_HIv1___TS.g25963.t1",-0.887124502196104,0.0447445494731387,0.777543467244819,152,-21.02,"2 17","338 359",15,"73.33%","80.00%","P. tuahiniensis"
937,266280,"Cluster_4437","Pocillopora_meandrina_HIv1___TS.g25933.t1",-0.923994405874994,0.0248649694678369,0.704875357255743,156,-23.62,"2 18","716 739",19,"73.68%","78.95%","P. tuahiniensis"
960,271379,"Cluster_2973","Pocillopora_meandrina_HIv1___RNAseq.g23007.t1",0.951315168814306,0.0128005069263182,0.674410729954476,150,-20.72,"2 18","7 26",16,"68.75%","87.50%","P. tuahiniensis"
963,272711,"Cluster_2973","Pocillopora_meandrina_HIv1___RNAseq.g11119.t1",0.956099402283357,0.0109687919671977,0.670542603774795,147,-24.93,"2 21","312 337",23,"60.87%","69.57%","P. tuahiniensis"
1000,281703,"Cluster_3392","Pocillopora_meandrina_HIv1___RNAseq.g21081.t1",-0.895649530245634,0.0398252208363959,0.760878962620332,153,-21.56,"2 21","963 988",23,"69.57%","78.26%","P. tuahiniensis"
1040,289856,"Cluster_5612","Pocillopora_meandrina_HIv1___RNAseq.g27468.t1",-0.91377697540403,0.0299965016929089,0.730775150642326,150,-21.08,"2 11","35 55",9,"100.00%","100.00%","P. tuahiniensis"
1048,290775,"Cluster_4438","Pocillopora_meandrina_HIv1___RNAseq.g27793.t1",0.895299567906285,0.0400235567571623,0.760878962620332,156,-24.19,"2 19","298 318",17,"76.47%","82.35%","P. tuahiniensis"
1057,294722,"Cluster_2793","Pocillopora_meandrina_HIv1___RNAseq.g10367.t1",0.939433295590476,0.0177296181453451,0.674410729954476,169,-20.76,"2 20","265 284",18,"83.33%","88.89%","P. tuahiniensis"
1084,304326,"Cluster_21","Pocillopora_meandrina_HIv1___RNAseq.g9583.t1",-0.895853447819999,0.0397097983597128,0.760878962620332,158,-20.7,"2 17","393 413",15,"80.00%","93.33%","P. tuahiniensis"
1108,312220,"Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g22048.t1a",-0.931929555088538,0.021100218742159,0.687095063784671,154,-20.25,"2 15","384 406",13,"76.92%","92.31%","P. tuahiniensis"
1118,315052,"Cluster_5253","Pocillopora_meandrina_HIv1___RNAseq.g11546.t1",0.935369740436277,0.0195313397102345,0.687095063784671,164,-21.04,"2 18","35 60",20,"80.00%","80.00%","P. tuahiniensis"
1146,320626,"Cluster_2973","Pocillopora_meandrina_HIv1___RNAseq.g16419.t1",0.973906530382202,0.00503992918544744,0.667107103030161,158,-20.2,"2 20","916 938",19,"73.68%","78.95%","P. tuahiniensis"
1154,321875,"Cluster_1296","Pocillopora_meandrina_HIv1___RNAseq.g15378.t1",0.883365219286887,0.0469708286266113,0.784629757022475,184,-33.52,"2 21","534 555",19,"89.47%","89.47%","P. tuahiniensis"
1169,326435,"Cluster_2973","Pocillopora_meandrina_HIv1___RNAseq.g15470.t2",0.935624225190175,0.0194168522090323,0.68622048063014,172,-24.55,"2 21","1 20",19,"78.95%","84.21%","P. tuahiniensis"
1171,327403,"Cluster_4435","Pocillopora_meandrina_HIv1___RNAseq.g807.t1",0.878677365221589,0.049794458328203,0.792033204869879,159,-22.31,"2 17","203 225",16,"81.25%","87.50%","P. tuahiniensis"
1179,328544,"Cluster_2973","Pocillopora_meandrina_HIv1___RNAseq.g20080.t1",0.903300824014434,0.0355685565365483,0.754981681938833,161,-21.69,"2 18","101 122",16,"75.00%","87.50%","P. tuahiniensis"
1206,340290,"Cluster_21","Pocillopora_meandrina_HIv1___RNAseq.g26469.t1",0.912014555696675,0.030912474796718,0.735287181227186,163,-22.32,"2 16","457 478",14,"85.71%","92.86%","P. tuahiniensis"
1211,343196,"Cluster_2973","Pocillopora_meandrina_HIv1___RNAseq.g21739.t1",0.886677870981431,0.0450072510711981,0.777999714745215,149,-20.57,"2 20","786 809",20,"70.00%","75.00%","P. tuahiniensis"
1229,348739,"Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g11181.t1",-0.931929555088539,0.021100218742159,0.687095063784671,155,-24.36,"2 22","277 301",22,"68.18%","77.27%","P. tuahiniensis"
1239,351847,"Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g16602.t1",-0.931929555088538,0.0211002187421591,0.687095063784671,160,-25.64,"2 22","620 646",24,"66.67%","75.00%","P. tuahiniensis"
1276,361511,"Cluster_2973","Pocillopora_meandrina_HIv1___RNAseq.g293.t1",0.946921132127116,0.0145622346520463,0.674410729954476,159,-22.69,"2 21","971 995",22,"68.18%","77.27%","P. tuahiniensis"
1277,361515,"Cluster_4040","Pocillopora_meandrina_HIv1___RNAseq.g293.t1",0.957927847162151,0.0102935712182265,0.667107103030161,146,-20.42,"2 11","820 841",9,"88.89%","100.00%","P. tuahiniensis"
1279,361807,"Cluster_2973","Pocillopora_meandrina_HIv1___RNAseq.g20424.t1",0.948259516464972,0.0140178042193319,0.674410729954476,160,-20.6,"2 13","344 365",11,"100.00%","100.00%","P. tuahiniensis"
1290,363631,"Cluster_4754","Pocillopora_meandrina_HIv1___RNAseq.g15523.t1",-0.92197265677488,0.0258556042857837,0.710240348807966,149,-21.09,"2 14","281 302",12,"83.33%","83.33%","P. tuahiniensis"
1309,368849,"Cluster_4823","Pocillopora_meandrina_HIv1___RNAseq.g3258.t1",-0.935139168288213,0.0196352577362362,0.687095063784671,164,-20.85,"2 21","274 295",19,"68.42%","84.21%","P. tuahiniensis"
1315,370340,"Cluster_1015","Pocillopora_meandrina_HIv1___RNAseq.g6185.t1",0.908577108315554,0.032724213328085,0.743140785705893,155,-25.36,"2 21","735 761",24,"62.50%","75.00%","P. tuahiniensis"
1320,373331,"Cluster_21","Pocillopora_meandrina_HIv1___RNAseq.g26465.t1",-0.880758144090648,0.0485347163548359,0.789106935479999,163,-22.32,"2 16","457 478",14,"85.71%","92.86%","P. tuahiniensis"
1345,381536,"Cluster_4438","Pocillopora_meandrina_HIv1___RNAseq.g27884.t1",0.938753280969365,0.0180271679691958,0.674563131338574,147,-22.21,"2 21","784 811",25,"60.00%","68.00%","P. tuahiniensis"
1375,389735,"Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g21320.t1",-0.891992812781145,0.0419129972573037,0.767758624992519,155,-21.34,"2 22","630 651",20,"65.00%","80.00%","P. tuahiniensis"
1379,391363,"Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g1987.t1",-0.898459659089306,0.0382440601663563,0.760878962620332,161,-21.93,"2 22","89 111",20,"60.00%","85.00%","P. tuahiniensis"
1382,392221,"Cluster_2973","Pocillopora_meandrina_HIv1___RNAseq.g1040.t1",0.927782650498652,0.0230427793900231,0.698759485874756,167,-20.16,"2 21","362 384",20,"75.00%","85.00%","P. tuahiniensis"
1386,394962,"Cluster_4039","Pocillopora_meandrina_HIv1___TS.g2795.t1",0.945855856746704,0.0150003756458595,0.674410729954476,176,-21.18,"2 21","753 774",19,"78.95%","89.47%","P. tuahiniensis"
1393,395944,"Cluster_1015","Pocillopora_meandrina_HIv1___RNAseq.g13783.t1",-0.89208898995242,0.0418576524347325,0.767524380043074,163,-20.03,"2 21","377 399",20,"70.00%","85.00%","P. tuahiniensis"
1412,401804,"Cluster_2973","Pocillopora_meandrina_HIv1___RNAseq.g22875.t1",-0.969434363395785,0.00638532169500294,0.667107103030161,147,-20.28,"2 19","811 832",18,"66.67%","83.33%","P. tuahiniensis"
1422,405905,"Cluster_1952","Pocillopora_meandrina_HIv1___RNAseq.8567_t",0.903752805571931,0.0353219449190277,0.753761282147967,154,-20.25,"2 21","367 393",24,"62.50%","79.17%","P. tuahiniensis"
1429,408700,"Cluster_5612","Pocillopora_meandrina_HIv1___RNAseq.g4243.t1",-0.946607718175211,0.0146906999869563,0.674410729954476,166,-22.72,"2 20","263 284",19,"78.95%","84.21%","P. tuahiniensis"
1447,416845,"Cluster_360","Pocillopora_meandrina_HIv1___RNAseq.g11161.t1",-0.880732503165601,0.0485501776728136,0.789171442696658,163,-21.77,"2 21","138 161",21,"71.43%","80.95%","P. tuahiniensis"
1448,416971,"Cluster_2837","Pocillopora_meandrina_HIv1___RNAseq.g2284.t1",0.960253555050915,0.00945529270598953,0.667107103030161,162,-22.28,"2 21","818 838",19,"73.68%","84.21%","P. tuahiniensis"
1457,419044,"Cluster_2839","Pocillopora_meandrina_HIv1___RNAseq.g16451.t1",-0.936247009323363,0.0191375971948677,0.683219116162687,160,-20.11,"2 21","470 491",19,"68.42%","78.95%","P. tuahiniensis"
1487,426987,"Cluster_1015","Pocillopora_meandrina_HIv1___TS.g7132.t1",-0.948802331237266,0.0137989332887632,0.674410729954476,150,-21.49,"2 17","546 570",18,"77.78%","77.78%","P. tuahiniensis"
1559,449424,"Cluster_3392","Pocillopora_meandrina_HIv1___RNAseq.g514.t1",-0.94517136232614,0.0152841286265932,0.674410729954476,176,-23.91,"2 21","119 140",19,"78.95%","89.47%","P. tuahiniensis"
1560,449941,"Cluster_2973","Pocillopora_meandrina_HIv1___RNAseq.g14976.t1",0.958424115123168,0.0101127437370826,0.667107103030161,161,-20.11,"2 20","677 697",18,"77.78%","83.33%","P. tuahiniensis"
1565,452235,"Cluster_2973","Pocillopora_meandrina_HIv1___RNAseq.g6117.t1",0.939181928539767,0.0178394197910354,0.674410729954476,174,-25.37,"2 21","80 103",21,"85.71%","85.71%","P. tuahiniensis"
1631,473897,"Cluster_21","Pocillopora_meandrina_HIv1___RNAseq.g8464.t2",0.90899480722513,0.0325023002881069,0.7421035566871,160,-22.02,"2 21","737 758",19,"73.68%","73.68%","P. tuahiniensis"
1632,473897,"Cluster_21","Pocillopora_meandrina_HIv1___RNAseq.g8464.t2",0.90899480722513,0.0325023002881069,0.7421035566871,162,-22.75,"2 20","582 604",19,"73.68%","84.21%","P. tuahiniensis"
1663,482698,"Cluster_4823","Pocillopora_meandrina_HIv1___RNAseq.g23266.t1",-0.987634431609457,0.00164758487769032,0.667107103030161,155,-22.24,"2 21","19 41",20,"65.00%","80.00%","P. tuahiniensis"
1664,482698,"Cluster_4823","Pocillopora_meandrina_HIv1___RNAseq.g23266.t1",-0.987634431609457,0.00164758487769032,0.667107103030161,155,-22.24,"2 21","198 220",20,"65.00%","80.00%","P. tuahiniensis"
1665,482698,"Cluster_4823","Pocillopora_meandrina_HIv1___RNAseq.g23266.t1",-0.987634431609457,0.00164758487769032,0.667107103030161,164,-22.56,"2 21","387 408",19,"68.42%","84.21%","P. tuahiniensis"
1667,482907,"Cluster_2859","Pocillopora_meandrina_HIv1___RNAseq.g21229.t1",0.920182373484541,0.0267431733841913,0.71532731870323,177,-25.38,"2 21","161 182",20,"90.00%","90.00%","P. tuahiniensis"
1692,491744,"Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g18163.t1",-0.93574055261641,0.0193645916291581,0.685682299415564,156,-21.87,"2 18","674 698",18,"72.22%","83.33%","P. tuahiniensis"
1739,507552,"Cluster_3661","Pocillopora_meandrina_HIv1___RNAseq.g13279.t1",-0.927751865060304,0.023057406206446,0.698759485874756,151,-21.29,"2 21","1 22",21,"66.67%","71.43%","P. tuahiniensis"
1757,515047,"Cluster_1015","Pocillopora_meandrina_HIv1___RNAseq.g17978.t1",0.939598045412278,0.0176577720586164,0.674410729954476,155,-21.89,"2 21","597 619",20,"65.00%","80.00%","P. tuahiniensis"
1771,518606,"Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.9756_t",-0.89227610988315,0.0417500415514493,0.767292921933465,164,-22.63,"2 22","27 51",22,"68.18%","81.82%","P. tuahiniensis"
1787,522095,"Cluster_4040","Pocillopora_meandrina_HIv1___RNAseq.g23639.t1",0.951038072851883,0.0129094005304719,0.674410729954476,154,-20.33,"2 15","128 149",13,"84.62%","84.62%","P. tuahiniensis"
1788,522728,"Cluster_4438","Pocillopora_meandrina_HIv1___RNAseq.g1033.t1",-0.898686203596977,0.0381174833376209,0.760878962620332,160,-24.78,"2 21","532 553",19,"68.42%","78.95%","P. tuahiniensis"
1791,523480,"Cluster_390","Pocillopora_meandrina_HIv1___RNAseq.g26196.t1",-0.924419052926529,0.0246584888615493,0.703848759973577,164,-21.62,"2 21","485 506",19,"73.68%","78.95%","P. tuahiniensis"
1798,524377,"Cluster_1793","Pocillopora_meandrina_HIv1___RNAseq.g26385.t1",-0.93258135947556,0.02079995950408,0.687095063784671,165,-21.95,"2 20","905 924",18,"77.78%","88.89%","P. tuahiniensis"
1818,532611,"Cluster_4823","Pocillopora_meandrina_HIv1___RNAseq.g12113.t1",-0.96164990501802,0.00896332937875625,0.667107103030161,170,-20.93,"2 21","413 437",22,"81.82%","81.82%","P. tuahiniensis"
1821,533567,"Cluster_4435","Pocillopora_meandrina_HIv1___RNAseq.g24301.t1",-0.931343353347997,0.0213714450750238,0.68955286018169,151,-25.33,"2 21","866 888",20,"60.00%","80.00%","P. tuahiniensis"
1823,533863,"Cluster_4435","Pocillopora_meandrina_HIv1___RNAseq.g12193.t1",0.917070951224755,0.0283084755568237,0.723144569964489,167,-21.18,"2 17","736 759",17,"88.24%","88.24%","P. tuahiniensis"
1881,549760,"Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g9971.t1",-0.931929555088539,0.021100218742159,0.687095063784671,156,-21.02,"2 19","635 656",17,"76.47%","82.35%","P. tuahiniensis"
1936,565524,"Cluster_1953","Pocillopora_meandrina_HIv1___RNAseq.g28314.t1",-0.940898040969052,0.0170941935745587,0.674410729954476,157,-21.24,"2 14","451 472",12,"83.33%","100.00%","P. tuahiniensis"
1953,571050,"Cluster_4438","Pocillopora_meandrina_HIv1___RNAseq.g8061.t1",-0.949659786805903,0.0134554931121748,0.674410729954476,153,-20.87,"2 16","599 619",14,"78.57%","92.86%","P. tuahiniensis"
1969,575327,"Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g9784.t1",-0.929463219277509,0.0222488777126949,0.695908736967833,153,-22.1,"2 22","374 396",20,"60.00%","75.00%","P. tuahiniensis"
2002,584011,"Cluster_360","Pocillopora_meandrina_HIv1___RNAseq.g23603.t1",-0.940886427046843,0.0170992021245743,0.674410729954476,165,-21.39,"2 20","732 756",21,"80.95%","80.95%","P. tuahiniensis"
2073,611802,"Cluster_1015","Pocillopora_meandrina_HIv1___RNAseq.g8655.t1",0.900450979113624,0.0371360511273948,0.760647528719902,163,-23.04,"2 21","746 768",20,"70.00%","85.00%","P. tuahiniensis"
2080,613567,"Cluster_4823","Pocillopora_meandrina_HIv1___RNAseq.g21350.t1",-0.95233477493217,0.012402425562055,0.674410729954476,144,-20.31,"2 13","824 845",11,"81.82%","81.82%","P. tuahiniensis"
2084,615377,"Cluster_4439","Pocillopora_meandrina_HIv1___RNAseq.g29280.t1",-0.897917385901229,0.0385475863417802,0.760878962620332,162,-25.08,"2 21","154 174",19,"78.95%","78.95%","P. tuahiniensis"
2098,620035,"Cluster_4118","Pocillopora_meandrina_HIv1___RNAseq.g24014.t1",0.97443907899697,0.00488682092941097,0.667107103030161,167,-21.22,"2 17","639 661",16,"87.50%","93.75%","P. tuahiniensis"
2099,620509,"Cluster_2839","Pocillopora_meandrina_HIv1___TS.g177.t1",-0.913606896832883,0.0300845095403164,0.731324921781153,150,-21.62,"2 11","788 809",9,"100.00%","100.00%","P. tuahiniensis"
2102,621695,"Cluster_2973","Pocillopora_meandrina_HIv1___TS.g7248.t1",0.951315168814306,0.0128005069263181,0.674410729954476,161,-21.64,"2 20","771 791",18,"77.78%","83.33%","P. tuahiniensis"
2124,627652,"Cluster_2973","Pocillopora_meandrina_HIv1___RNAseq.g490.t1",0.959831636100303,0.00960563113758652,0.667107103030161,161,-21.64,"2 20","807 827",18,"77.78%","83.33%","P. tuahiniensis"
2135,631010,"Cluster_1296","Pocillopora_meandrina_HIv1___RNAseq.g26433.t2",-0.905663140405419,0.0342857055424154,0.749207295199604,148,-20.52,"2 20","36 58",20,"70.00%","75.00%","P. tuahiniensis"
2159,637352,"Cluster_4435","Pocillopora_meandrina_HIv1___RNAseq.g27393.t1",0.950317229002131,0.0131940857571425,0.674410729954476,154,-21.14,"2 21","335 355",19,"68.42%","78.95%","P. tuahiniensis"
2169,638618,"Cluster_5612","Pocillopora_meandrina_HIv1___TS.g19078.t1",0.879490561552806,0.0493009206174944,0.790929108557963,149,-22.53,"2 20","145 161",18,"77.78%","77.78%","P. tuahiniensis"
2170,639152,"Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g14695.t1",-0.971309164464342,0.00580859025100978,0.667107103030161,152,-24.96,"2 18","253 277",18,"72.22%","77.78%","P. tuahiniensis"
2175,641093,"Cluster_4572","Pocillopora_meandrina_HIv1___RNAseq.g11538.t1",0.944276647979206,0.0156576285678091,0.674410729954476,165,-24.67,"2 19","924 946",18,"77.78%","88.89%","P. tuahiniensis"
2181,642272,"Cluster_4118","Pocillopora_meandrina_HIv1___RNAseq.g13302.t1",-0.969770316734252,0.00628065756643079,0.667107103030161,161,-20.9,"2 21","469 488",19,"73.68%","84.21%","P. tuahiniensis"
2192,645385,"Cluster_4572","Pocillopora_meandrina_HIv1___RNAseq.g13379.t1",0.903490921042001,0.0354647683728416,0.754429488108355,171,-21.97,"2 21","455 477",20,"75.00%","90.00%","P. tuahiniensis"
2206,649436,"Cluster_1296","Pocillopora_meandrina_HIv1___RNAseq.g3681.t1",-0.941449087059812,0.0168571020246151,0.674410729954476,142,-20.5,"2 21","209 235",24,"62.50%","66.67%","P. tuahiniensis"
2214,651406,"Cluster_2973","Pocillopora_meandrina_HIv1___RNAseq.g15954.t1",0.951315168814306,0.0128005069263182,0.674410729954476,149,-20.94,"2 20","60 80",18,"61.11%","83.33%","P. tuahiniensis"
2240,660420,"Cluster_1015","Pocillopora_meandrina_HIv1___RNAseq.g26877.t1",-0.883505959496493,0.0468868658722435,0.784401463681337,155,-20.75,"2 16","269 290",14,"71.43%","92.86%","P. tuahiniensis"
2244,660952,"Cluster_2973","Pocillopora_meandrina_HIv1___RNAseq.g12008.t1",-0.979171224688622,0.00359722763403827,0.667107103030161,161,-20.15,"2 18","904 925",16,"75.00%","87.50%","P. tuahiniensis"
2280,669363,"Cluster_4823","Pocillopora_meandrina_HIv1___RNAseq.g29818.t1",-0.930133756296179,0.0219346375803215,0.693734227986648,166,-20.2,"2 19","601 622",17,"82.35%","82.35%","P. tuahiniensis"
2284,670549,"Cluster_5612","Pocillopora_meandrina_HIv1___RNAseq.g30359.t1",0.943620156036596,0.0159335435147672,0.674410729954476,153,-20.76,"2 19","24 47",20,"65.00%","80.00%","P. tuahiniensis"
2307,679067,"Cluster_925","Pocillopora_meandrina_HIv1___RNAseq.g12090.t1",0.940344476792695,0.0173334499744056,0.674410729954476,162,-20.59,"2 21","706 726",19,"78.95%","78.95%","P. tuahiniensis"
