"X.1","X","miRNA","mRNA","PCC.cor","p_value","adjusted_p_value","score","energy","query_start_end","subject_start_end","total_bp_shared","query_similar","subject_similar","species"
725,208528,"Cluster_4823","Pocillopora_meandrina_HIv1___RNAseq.g28710.t1",-0.777364341291329,0.121804336938858,0.871113836712996,148,-20.07,"2 21","130 151",19,"63.16%","68.42%","P. tuahiniensis"
726,208930,"Cluster_4437","Pocillopora_meandrina_HIv1___RNAseq.g23335.t1",-0.392283074987797,0.513653209074423,0.973552982047016,154,-22.55,"2 16","727 749",16,"81.25%","81.25%","P. tuahiniensis"
727,208931,"Cluster_4438","Pocillopora_meandrina_HIv1___RNAseq.g23335.t1",0.225443153477682,0.715407219951042,0.982185628634329,152,-24.14,"2 18","725 750",20,"70.00%","75.00%","P. tuahiniensis"
728,209006,"Cluster_4439","Pocillopora_meandrina_HIv1___RNAseq.g29429.t1",-0.742928159921564,0.150285139684468,0.884628771942152,161,-22.85,"2 18","107 128",16,"81.25%","81.25%","P. tuahiniensis"
729,209154,"Cluster_4439","Pocillopora_meandrina_HIv1___RNAseq.g4042.t1",0.234597555132907,0.70406405721095,0.982185628634329,156,-22.51,"2 18","37 59",17,"76.47%","82.35%","P. tuahiniensis"
730,209354,"Cluster_1068","Pocillopora_meandrina_HIv1___RNAseq.g17393.t1",-0.240136658082894,0.697213025430444,0.98208157541264,157,-27.51,"2 21","241 262",20,"70.00%","85.00%","P. tuahiniensis"
731,209649,"Cluster_1015","Pocillopora_meandrina_HIv1___RNAseq.g743.t1",0.209158627414724,0.735645627895485,0.983628803736785,146,-20.46,"2 11","412 433",9,"88.89%","100.00%","P. tuahiniensis"
732,209765,"Cluster_1296","Pocillopora_meandrina_HIv1___TS.g28809.t1",-0.361228843862851,0.550277122181215,0.973839008969304,141,-22.65,"2 21","515 532",19,"73.68%","73.68%","P. tuahiniensis"
733,210146,"Cluster_3661","Pocillopora_meandrina_HIv1___RNAseq.g12980.t1",-0.0236855561043125,0.969845433309917,0.999610930147471,158,-21.75,"2 17","573 593",15,"86.67%","86.67%","P. tuahiniensis"
734,210183,"Cluster_3661","Pocillopora_meandrina_HIv1___RNAseq.g12547.t1",0.537464206272087,0.350225419611772,0.964740261214261,163,-20.14,"2 21","269 291",20,"70.00%","85.00%","P. tuahiniensis"
735,210190,"Cluster_4439","Pocillopora_meandrina_HIv1___RNAseq.g12547.t1",-0.160860098182537,0.796073313418292,0.991383110267725,150,-23.79,"2 21","892 912",19,"68.42%","73.68%","P. tuahiniensis"
736,210464,"Cluster_1068","Pocillopora_meandrina_HIv1___TS.g25920.t1",-0.344592166941319,0.570096356648781,0.97542458317668,145,-22.7,"2 10","132 153",8,"100.00%","100.00%","P. tuahiniensis"
737,210634,"Cluster_4439","Pocillopora_meandrina_HIv1___RNAseq.g298.t1",-0.413569418962004,0.48884868385907,0.973463498630664,143,-22.09,"2 21","963 985",20,"60.00%","70.00%","P. tuahiniensis"
738,210830,"Cluster_390","Pocillopora_meandrina_HIv1___RNAseq.g16582.t1",0.500161462199395,0.390824190987168,0.967903306776112,165,-20.68,"2 14","813 834",12,"100.00%","100.00%","P. tuahiniensis"
739,211019,"Cluster_1068","Pocillopora_meandrina_HIv1___RNAseq.g886.t1",-0.702993353931774,0.185404229682324,0.903429946693676,149,-20.12,"2 19","542 567",21,"66.67%","71.43%","P. tuahiniensis"
740,211647,"Cluster_1015","Pocillopora_meandrina_HIv1___RNAseq.g944.t1",0.307532398075373,0.614700329796105,0.976732732570472,151,-22.14,"2 13","689 711",12,"91.67%","91.67%","P. tuahiniensis"
741,212239,"Cluster_1015","Pocillopora_meandrina_HIv1___RNAseq.g2288.t1",-0.161386822333255,0.795411429896019,0.991146696579858,152,-21.83,"2 21","703 722",19,"68.42%","84.21%","P. tuahiniensis"
742,212664,"Cluster_4040","Pocillopora_meandrina_HIv1___RNAseq.g15693.t1",-0.255920548140865,0.67774454847975,0.97929385297867,160,-20.16,"2 17","51 72",15,"73.33%","93.33%","P. tuahiniensis"
743,212805,"Cluster_2837","Pocillopora_meandrina_HIv1___RNAseq.g18377.t1",0.735337575222087,0.15679477032519,0.885790980156003,158,-21.72,"2 21","154 174",19,"73.68%","78.95%","P. tuahiniensis"
744,213494,"Cluster_390","Pocillopora_meandrina_HIv1___RNAseq.g13067.t1",-0.333554355099654,0.583317503243252,0.976732732570472,176,-20.6,"2 21","467 488",19,"78.95%","89.47%","P. tuahiniensis"
745,213503,"Cluster_1793","Pocillopora_meandrina_HIv1___RNAseq.g13067.t1",-0.117737637943891,0.850438848943897,0.99565440655817,173,-20.17,"2 18","468 488",16,"87.50%","93.75%","P. tuahiniensis"
746,213824,"Cluster_21","Pocillopora_meandrina_HIv1___RNAseq.g22816.t2",-0.00902580450278043,0.988508144818982,0.999610930147471,160,-21.63,"2 20","107 128",19,"78.95%","84.21%","P. tuahiniensis"
747,213827,"Cluster_390","Pocillopora_meandrina_HIv1___RNAseq.g22816.t2",-0.892591265912176,0.0415689975375243,0.766756712202982,167,-23.5,"2 21","818 841",21,"71.43%","85.71%","P. tuahiniensis"
748,213836,"Cluster_1793","Pocillopora_meandrina_HIv1___RNAseq.g22816.t2",-0.0492313491249468,0.937342029855307,0.999610930147471,166,-21.4,"2 20","819 841",20,"75.00%","85.00%","P. tuahiniensis"
749,213985,"Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g7637.t1",0.17357984139806,0.780106183104623,0.989144147503703,157,-22.21,"2 14","781 803",12,"91.67%","91.67%","P. tuahiniensis"
750,214038,"Cluster_4439","Pocillopora_meandrina_HIv1___RNAseq.g22088.t1",-0.920794623606383,0.0264385525938862,0.714140878917821,163,-21.91,"2 16","144 165",14,"85.71%","92.86%","P. tuahiniensis"
751,214041,"Cluster_4823","Pocillopora_meandrina_HIv1___RNAseq.g22088.t1",0.357935889907456,0.55418940209761,0.973839008969304,159,-20.04,"2 17","631 654",17,"76.47%","88.24%","P. tuahiniensis"
752,214429,"Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g24378.t1",-0.785047682346117,0.115697336311503,0.86545548976814,161,-21,"2 18","130 152",16,"75.00%","87.50%","P. tuahiniensis"
753,214690,"Cluster_1953","Pocillopora_meandrina_HIv1___RNAseq.g16495.t1",0.169727383946529,0.784938476486105,0.989669620418031,166,-24.12,"2 20","426 448",19,"78.95%","84.21%","P. tuahiniensis"
754,214690,"Cluster_1953","Pocillopora_meandrina_HIv1___RNAseq.g16495.t1",0.169727383946529,0.784938476486105,0.989669620418031,166,-24.12,"2 20","798 820",19,"78.95%","84.21%","P. tuahiniensis"
755,214690,"Cluster_1953","Pocillopora_meandrina_HIv1___RNAseq.g16495.t1",0.169727383946529,0.784938476486105,0.989669620418031,166,-24.12,"2 20","921 943",19,"78.95%","84.21%","P. tuahiniensis"
756,214690,"Cluster_1953","Pocillopora_meandrina_HIv1___RNAseq.g16495.t1",0.169727383946529,0.784938476486105,0.989669620418031,170,-27.52,"2 20","675 697",19,"78.95%","89.47%","P. tuahiniensis"
757,215082,"Cluster_21","Pocillopora_meandrina_HIv1___TS.g186.t1",0.428189281285106,0.471963304747982,0.97024921967979,164,-22.5,"2 19","305 325",17,"76.47%","94.12%","P. tuahiniensis"
758,215193,"Cluster_21","Pocillopora_meandrina_HIv1___RNAseq.g13999.t1",0.0981182848156958,0.875272661402163,0.996087148068407,157,-21.44,"2 16","922 942",14,"85.71%","92.86%","P. tuahiniensis"
759,215354,"Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g5857.t1",0.19869511470525,0.748688162696255,0.985466733303337,157,-23.08,"2 20","1 22",21,"66.67%","85.71%","P. tuahiniensis"
760,215583,"Cluster_2973","Pocillopora_meandrina_HIv1___RNAseq.g3481.t1",0.732455860170823,0.159287052294685,0.885790980156003,159,-21.64,"2 21","127 150",21,"71.43%","76.19%","P. tuahiniensis"
761,216177,"Cluster_3661","Pocillopora_meandrina_HIv1___RNAseq.g26617.t1",-0.243182750616109,0.693449573427277,0.981268850308156,150,-21.41,"2 16","272 295",16,"75.00%","81.25%","P. tuahiniensis"
762,216361,"Cluster_3392","Pocillopora_meandrina_HIv1___TS.g27963.t1b",0.229460021000574,0.710426841550221,0.982185628634329,178,-20.49,"2 19","528 549",17,"88.24%","94.12%","P. tuahiniensis"
763,218327,"Cluster_4435","Pocillopora_meandrina_HIv1___RNAseq.g27120.t1",-0.474083534996385,0.419820467111586,0.969514508977553,165,-21.97,"2 20","614 634",18,"83.33%","83.33%","P. tuahiniensis"
764,218499,"Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g26408.t1",-0.45748102718225,0.43852597716689,0.97024921967979,170,-27.28,"2 20","605 628",19,"78.95%","89.47%","P. tuahiniensis"
765,219387,"Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g25132.t1",-0.131931273163611,0.832508472510838,0.994770429144229,152,-22.96,"2 22","456 479",21,"57.14%","80.95%","P. tuahiniensis"
766,219470,"Cluster_3661","Pocillopora_meandrina_HIv1___TS.g9480.t1",-0.9816904077195,0.00296589315169402,0.667107103030161,161,-20.5,"2 18","838 859",16,"68.75%","93.75%","P. tuahiniensis"
767,219552,"Cluster_4572","Pocillopora_meandrina_HIv1___RNAseq.g5368.t1",0.997797300050035,0.000124057585767372,0.660096122950751,156,-20.5,"2 20","459 480",19,"73.68%","84.21%","P. tuahiniensis"
768,219557,"Cluster_5740","Pocillopora_meandrina_HIv1___RNAseq.g5368.t1",-0.184735958534357,0.766131673577912,0.986459432836369,179,-22.08,"2 21","755 777",20,"85.00%","90.00%","P. tuahiniensis"
769,220023,"Cluster_2973","Pocillopora_meandrina_HIv1___TS.g25145.t1",-0.328686429092527,0.589165891444308,0.976732732570472,167,-20.64,"2 21","492 514",20,"70.00%","90.00%","P. tuahiniensis"
770,220190,"Cluster_360","Pocillopora_meandrina_HIv1___RNAseq.g18017.t1",0.460312185462989,0.43532320222644,0.97024921967979,163,-24.01,"2 21","77 99",20,"70.00%","85.00%","P. tuahiniensis"
771,220220,"Cluster_4823","Pocillopora_meandrina_HIv1___RNAseq.g18017.t1",-0.558693239255139,0.327617969433402,0.959429566839256,158,-21.69,"2 21","708 736",26,"69.23%","73.08%","P. tuahiniensis"
772,220244,"Cluster_2859","Pocillopora_meandrina_HIv1___RNAseq.g18597.t1",-0.290496790506833,0.635398069236327,0.977982859683049,161,-20.87,"2 21","113 140",25,"76.00%","76.00%","P. tuahiniensis"
773,220552,"Cluster_4754","Pocillopora_meandrina_HIv1___RNAseq.g16818.t2",0.949246788610651,0.0136205603286036,0.674410729954476,180,-21.06,"2 21","154 175",19,"84.21%","89.47%","P. tuahiniensis"
774,220572,"Cluster_1952","Pocillopora_meandrina_HIv1___RNAseq.g13295.t1",0.293102433518217,0.632224846616528,0.977982859683049,179,-28.35,"2 21","563 585",20,"85.00%","90.00%","P. tuahiniensis"
775,220793,"Cluster_1938","Pocillopora_meandrina_HIv1___TS.g698.t1",-0.117564644209855,0.850657581681312,0.99565440655817,161,-22.85,"2 22","507 529",20,"70.00%","75.00%","P. tuahiniensis"
776,220868,"Cluster_1952","Pocillopora_meandrina_HIv1___RNAseq.g11048.t1",-0.495699619504491,0.395750838335747,0.967903306776112,164,-21.07,"2 21","533 553",20,"80.00%","85.00%","P. tuahiniensis"
777,220952,"Cluster_4040","Pocillopora_meandrina_HIv1___RNAseq.g4890.t1",0.369179163996262,0.540853690671951,0.973552982047016,147,-20.03,"2 18","239 262",18,"61.11%","88.89%","P. tuahiniensis"
778,221449,"Cluster_390","Pocillopora_meandrina_HIv1___RNAseq.g1554.t1",-0.205191487514362,0.740587154101849,0.984649247032933,170,-29.06,"2 21","760 785",23,"78.26%","82.61%","P. tuahiniensis"
779,221458,"Cluster_1793","Pocillopora_meandrina_HIv1___RNAseq.g1554.t1",0.208666977715303,0.73625780285099,0.983747568449398,162,-22.16,"2 20","761 785",22,"72.73%","77.27%","P. tuahiniensis"
780,222058,"Cluster_2973","Pocillopora_meandrina_HIv1___RNAseq.g24862.t1",0.224442399665924,0.716648764010061,0.982185628634329,159,-23.58,"2 21","907 929",20,"70.00%","80.00%","P. tuahiniensis"
781,222095,"Cluster_2973","Pocillopora_meandrina_HIv1___RNAseq.g1556.t1",-0.114462834586494,0.854580259204324,0.995932192934911,150,-21.31,"2 21","898 922",22,"63.64%","77.27%","P. tuahiniensis"
782,222840,"Cluster_4118","Pocillopora_meandrina_HIv1___TS.g1387.t1b",-0.428712207672758,0.471361701551234,0.97024921967979,173,-23.36,"2 21","390 411",20,"85.00%","90.00%","P. tuahiniensis"
783,223397,"Cluster_4437","Pocillopora_meandrina_HIv1___RNAseq.g6625.t1",-0.222419398849964,0.71915941225547,0.982413673244286,163,-22.25,"2 20","762 782",18,"72.22%","83.33%","P. tuahiniensis"
784,223409,"Cluster_360","Pocillopora_meandrina_HIv1___RNAseq.g14678.t1",0.514647201555577,0.374931257277832,0.967743555596755,166,-23.14,"2 21","178 198",19,"73.68%","89.47%","P. tuahiniensis"
785,223514,"Cluster_5253","Pocillopora_meandrina_HIv1___RNAseq.g24041.t1",-0.0208439219937715,0.973462616126726,0.999610930147471,165,-20.13,"2 19","961 983",18,"77.78%","88.89%","P. tuahiniensis"
786,223719,"Cluster_2793","Pocillopora_meandrina_HIv1___RNAseq.g11569.t1",0.353360510229081,0.559634074887959,0.97387708187188,168,-20.08,"2 18","192 214",18,"83.33%","88.89%","P. tuahiniensis"
787,223843,"Cluster_4439","Pocillopora_meandrina_HIv1___TS.g18078.t3",-0.952837587820548,0.0122076324666849,0.674410729954476,142,-20.52,"2 16","90 112",15,"73.33%","73.33%","P. tuahiniensis"
788,223959,"Cluster_5612","Pocillopora_meandrina_HIv1___TS.g15664.t1",0.851952056212487,0.0668420809468585,0.811505854351988,146,-20.01,"2 15","707 727",13,"76.92%","76.92%","P. tuahiniensis"
789,224680,"Cluster_1953","Pocillopora_meandrina_HIv1___RNAseq.g22427.t1",0.619811196616132,0.26476812653306,0.941704038674135,162,-21.33,"2 21","78 98",19,"73.68%","84.21%","P. tuahiniensis"
790,224826,"Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g4164.t1",-0.507029510559013,0.383269350510833,0.967903306776112,172,-24.77,"2 21","424 446",19,"73.68%","89.47%","P. tuahiniensis"
791,225027,"Cluster_4439","Pocillopora_meandrina_HIv1___RNAseq.g11264.t1",0.273011819538312,0.656758372519449,0.978475549849426,151,-23.81,"2 21","435 458",21,"66.67%","71.43%","P. tuahiniensis"
792,225226,"Cluster_1015","Pocillopora_meandrina_HIv1___RNAseq.g19268.t1b",-0.431844842504666,0.467761214712712,0.97024921967979,153,-21.11,"2 21","772 793",20,"75.00%","75.00%","P. tuahiniensis"
793,225294,"Cluster_21","Pocillopora_meandrina_HIv1___RNAseq.g24702.t1",0.407873112333583,0.495461456923444,0.973552982047016,152,-20.77,"2 21","812 833",19,"63.16%","73.68%","P. tuahiniensis"
794,225442,"Cluster_21","Pocillopora_meandrina_HIv1___RNAseq.g18023.t1",-0.960310243284543,0.00943515284188613,0.667107103030161,161,-21.45,"2 20","866 886",18,"77.78%","83.33%","P. tuahiniensis"
795,225603,"Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g28983.t1",0.525837242012302,0.362763657312382,0.965736914745143,157,-21.63,"2 20","781 802",18,"72.22%","83.33%","P. tuahiniensis"
796,225818,"Cluster_1015","Pocillopora_meandrina_HIv1___RNAseq.g21652.t1",0.676076129842161,0.210223144521279,0.917126038663203,153,-22.97,"2 18","595 616",16,"68.75%","81.25%","P. tuahiniensis"
797,226639,"Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g2349.t1",0.117464895861188,0.850783705232884,0.995700173460312,156,-22.84,"2 13","212 234",11,"90.91%","100.00%","P. tuahiniensis"
798,227245,"Cluster_4437","Pocillopora_meandrina_HIv1___RNAseq.g14737.t1",-0.088418210497431,0.887569294848612,0.997033432013061,156,-23.92,"2 17","745 765",15,"80.00%","80.00%","P. tuahiniensis"
799,227246,"Cluster_4438","Pocillopora_meandrina_HIv1___RNAseq.g14737.t1",0.139210335208989,0.823326069131453,0.994770429144229,170,-28.93,"2 15","745 766",13,"100.00%","100.00%","P. tuahiniensis"
800,227305,"Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g11977.t1",0.214525012955382,0.728968017453433,0.983488024952819,160,-22.42,"2 18","685 708",17,"70.59%","94.12%","P. tuahiniensis"
801,227395,"Cluster_4439","Pocillopora_meandrina_HIv1___RNAseq.g17072.t1",-0.0179670991335006,0.977124809753599,0.999610930147471,154,-22.81,"2 20","349 371",19,"73.68%","73.68%","P. tuahiniensis"
802,227565,"Cluster_1952","Pocillopora_meandrina_HIv1___TS.g14342.t1",-0.231266694035255,0.708188382376959,0.982185628634329,143,-20.07,"2 21","507 535",26,"57.69%","65.38%","P. tuahiniensis"
803,227950,"Cluster_4439","Pocillopora_meandrina_HIv1___RNAseq.g535.t1",0.0423279691062486,0.946122453367218,0.999610930147471,148,-21.92,"2 18","802 820",16,"81.25%","81.25%","P. tuahiniensis"
804,228177,"Cluster_5612","Pocillopora_meandrina_HIv1___RNAseq.g7261.t1",0.878762682144176,0.0497426056871197,0.79195052126402,156,-23.19,"2 17","597 617",15,"73.33%","86.67%","P. tuahiniensis"
805,228730,"Cluster_4823","Pocillopora_meandrina_HIv1___RNAseq.g27215.t1a",0.499049454638881,0.392050677020475,0.967903306776112,164,-20.2,"2 19","218 243",21,"80.95%","80.95%","P. tuahiniensis"
806,228806,"Cluster_5612","Pocillopora_meandrina_HIv1___RNAseq.g20538.t1",-0.604686977141688,0.279993395797777,0.945436471501736,158,-21.12,"2 16","878 899",15,"86.67%","86.67%","P. tuahiniensis"
807,228814,"Cluster_925","Pocillopora_meandrina_HIv1___RNAseq.g5285.t1",0.0291429697156445,0.96289927160649,0.999610930147471,171,-24.32,"2 18","594 614",16,"93.75%","93.75%","P. tuahiniensis"
808,229062,"Cluster_4754","Pocillopora_meandrina_HIv1___TS.g8824.t1",-0.497970269977633,0.393241828093648,0.967903306776112,162,-20.42,"2 20","709 735",23,"73.91%","73.91%","P. tuahiniensis"
809,229506,"Cluster_4754","Pocillopora_meandrina_HIv1___TS.g1433.t1",0.0325549317174551,0.95855709638013,0.999610930147471,159,-20.47,"2 21","625 647",20,"75.00%","75.00%","P. tuahiniensis"
810,229565,"Cluster_2793","Pocillopora_meandrina_HIv1___RNAseq.g8198.t1",-0.444100762689518,0.45373288763219,0.97024921967979,158,-21.35,"2 20","662 683",19,"73.68%","78.95%","P. tuahiniensis"
811,230094,"Cluster_4437","Pocillopora_meandrina_HIv1___TS.g28281.t1",0.528185565530096,0.360222600763384,0.965186115081235,154,-20.97,"2 16","670 691",15,"80.00%","86.67%","P. tuahiniensis"
812,230095,"Cluster_4438","Pocillopora_meandrina_HIv1___TS.g28281.t1",0.628418552396967,0.256205397164766,0.938914104019178,155,-20.57,"2 21","668 692",22,"68.18%","72.73%","P. tuahiniensis"
813,230183,"Cluster_925","Pocillopora_meandrina_HIv1___RNAseq.g4882.t1",0.299962045040213,0.623883764902294,0.977982859683049,169,-24.99,"2 20","428 448",18,"83.33%","88.89%","P. tuahiniensis"
814,230883,"Cluster_360","Pocillopora_meandrina_HIv1___RNAseq.g19822.t1",0.319515016016219,0.600212932674957,0.976732732570472,154,-20.32,"2 16","619 641",15,"80.00%","86.67%","P. tuahiniensis"
815,230955,"Cluster_21","Pocillopora_meandrina_HIv1___TS.g18030.t1",0.167291976118912,0.78799499097304,0.989958275859506,159,-20.82,"2 21","340 364",22,"68.18%","77.27%","P. tuahiniensis"
816,231059,"Cluster_4572","Pocillopora_meandrina_HIv1___TS.g8132.t1",-0.0891010140456153,0.886703353733525,0.997033432013061,163,-23.23,"2 20","425 444",18,"83.33%","88.89%","P. tuahiniensis"
817,231169,"Cluster_4439","Pocillopora_meandrina_HIv1___RNAseq.g24717.t1",-0.758314585962496,0.137341657839637,0.877209926618692,147,-22.65,"2 12","17 38",10,"90.00%","90.00%","P. tuahiniensis"
818,231200,"Cluster_4039","Pocillopora_meandrina_HIv1___RNAseq.g10887.t1",-0.355125555468157,0.557532481268535,0.973839008969304,164,-23.52,"2 19","640 665",21,"80.95%","80.95%","P. tuahiniensis"
819,231377,"Cluster_1953","Pocillopora_meandrina_HIv1___RNAseq.g4109.t1",0.0152868071919842,0.980536990666863,0.999610930147471,160,-22.23,"2 13","322 343",11,"100.00%","100.00%","P. tuahiniensis"
820,231775,"Cluster_1015","Pocillopora_meandrina_HIv1___RNAseq.g973.t1a",-0.402283091423404,0.501968788731809,0.973552982047016,154,-22.31,"2 19","823 844",17,"70.59%","76.47%","P. tuahiniensis"
821,232159,"Cluster_2973","Pocillopora_meandrina_HIv1___RNAseq.g28516.t1",0.416809376558711,0.485095809115644,0.972507434424363,161,-21.09,"2 20","161 185",21,"76.19%","80.95%","P. tuahiniensis"
822,232282,"Cluster_4823","Pocillopora_meandrina_HIv1___RNAseq.g27771.t1",0.641395839589901,0.243440019450482,0.934242359619649,156,-20.34,"2 21","553 574",19,"63.16%","78.95%","P. tuahiniensis"
823,233132,"Cluster_4754","Pocillopora_meandrina_HIv1___RNAseq.g12213.t1",-0.712077511222103,0.177230688271735,0.899840731195325,179,-21.29,"2 20","456 477",18,"88.89%","88.89%","P. tuahiniensis"
824,233225,"Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g8666.t1",-0.327653137923336,0.590408657482268,0.976732732570472,164,-21.84,"2 21","399 421",19,"73.68%","78.95%","P. tuahiniensis"
825,233456,"Cluster_3661","Pocillopora_meandrina_HIv1___RNAseq.19772_t",0.486496615897536,0.405958051599755,0.968350308247485,162,-20.46,"2 21","309 332",21,"71.43%","85.71%","P. tuahiniensis"
826,233693,"Cluster_21","Pocillopora_meandrina_HIv1___RNAseq.g13245.t1",-0.171764276652956,0.782383109180947,0.989656380092218,165,-23.91,"2 21","181 203",21,"80.95%","80.95%","P. tuahiniensis"
827,234306,"Cluster_3392","Pocillopora_meandrina_HIv1___RNAseq.g5269.t1",0.118420219479404,0.849575839124949,0.99565440655817,177,-23.25,"2 20","497 517",18,"88.89%","94.44%","P. tuahiniensis"
828,234921,"Cluster_1068","Pocillopora_meandrina_HIv1___TS.g14488.t1",-0.654783980056415,0.230458454644984,0.926947473179405,154,-22.46,"2 18","730 749",16,"75.00%","87.50%","P. tuahiniensis"
829,235008,"Cluster_2973","Pocillopora_meandrina_HIv1___RNAseq.g17253.t1b",-0.133905712812182,0.830016844503955,0.994770429144229,151,-20.75,"2 19","696 717",18,"72.22%","83.33%","P. tuahiniensis"
830,235139,"Cluster_390","Pocillopora_meandrina_HIv1___TS.g26228.t1",-0.807296979798409,0.098559139694303,0.84977039981791,162,-21.32,"2 18","571 592",17,"88.24%","88.24%","P. tuahiniensis"
831,235190,"Cluster_2837","Pocillopora_meandrina_HIv1___RNAseq.g11626.t1",0.647053666781983,0.237930337118204,0.930617962284036,175,-20.08,"2 21","772 794",20,"80.00%","90.00%","P. tuahiniensis"
832,235488,"Cluster_2859","Pocillopora_meandrina_HIv1___RNAseq.g26745.t1",-0.172182932673139,0.781858001390132,0.989546599923912,174,-20.67,"2 21","294 314",19,"84.21%","89.47%","P. tuahiniensis"
833,235521,"Cluster_1953","Pocillopora_meandrina_HIv1___RNAseq.g7726.t1",0.500743001595408,0.39018314549996,0.967903306776112,152,-20.28,"2 21","403 424",19,"63.16%","73.68%","P. tuahiniensis"
834,235638,"Cluster_3392","Pocillopora_meandrina_HIv1___RNAseq.g1882.t1",-0.345229502226752,0.569334672308201,0.97542458317668,162,-23.04,"2 19","579 600",17,"58.82%","100.00%","P. tuahiniensis"
835,235799,"Cluster_5612","Pocillopora_meandrina_HIv1___RNAseq.g14326.t1",0.535376112171466,0.352469184248298,0.964740261214261,142,-22.73,"2 20","54 75",19,"63.16%","68.42%","P. tuahiniensis"
836,236105,"Cluster_1068","Pocillopora_meandrina_HIv1___TS.g29039.t2",-0.279043898257214,0.6493764861968,0.977982859683049,144,-20.14,"2 17","568 589",15,"66.67%","73.33%","P. tuahiniensis"
837,236209,"Cluster_21","Pocillopora_meandrina_HIv1___RNAseq.g21523.t1",-0.155181689652884,0.803212438550197,0.99199584317237,158,-20.23,"2 21","427 450",21,"71.43%","80.95%","P. tuahiniensis"
838,236352,"Cluster_4823","Pocillopora_meandrina_HIv1___RNAseq.g9765.t1",-0.278148364094267,0.650471572094223,0.977982859683049,161,-23.97,"2 19","316 339",19,"73.68%","84.21%","P. tuahiniensis"
839,236388,"Cluster_4754","Pocillopora_meandrina_HIv1___RNAseq.g575.t1",-0.479279070944318,0.414005246857449,0.969384112656508,175,-20.36,"2 21","936 958",20,"75.00%","95.00%","P. tuahiniensis"
840,236498,"Cluster_4572","Pocillopora_meandrina_HIv1___RNAseq.g30266.t1",-0.58694679165272,0.298133308663001,0.952219926110793,148,-21.17,"2 21","866 890",23,"69.57%","73.91%","P. tuahiniensis"
841,237494,"Cluster_4437","Pocillopora_meandrina_HIv1___RNAseq.g24642.t1",0.0975165678093675,0.876035117207184,0.996087148068407,154,-20.44,"2 16","169 192",17,"76.47%","82.35%","P. tuahiniensis"
842,237850,"Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g10510.t1",-0.519527418060133,0.369612771504444,0.967036459062329,152,-21.78,"2 22","421 446",23,"60.87%","73.91%","P. tuahiniensis"
843,238059,"Cluster_21","Pocillopora_meandrina_HIv1___RNAseq.g25944.t1",-0.832789187953884,0.0799882395527177,0.825560640900936,156,-20.69,"2 21","521 541",20,"75.00%","80.00%","P. tuahiniensis"
844,238147,"Cluster_1952","Pocillopora_meandrina_HIv1___RNAseq.g15145.t1",-0.563058475517504,0.323016516565194,0.957971473750401,154,-21.96,"2 19","261 280",17,"82.35%","82.35%","P. tuahiniensis"
845,238608,"Cluster_4754","Pocillopora_meandrina_HIv1___RNAseq.23699_t",0.126919087284208,0.83883650355201,0.994770429144229,182,-24.82,"2 19","36 57",17,"94.12%","94.12%","P. tuahiniensis"
846,238752,"Cluster_4437","Pocillopora_meandrina_HIv1___RNAseq.g3122.t1",-0.576895714823943,0.308540655005163,0.953095941815672,152,-22.71,"2 18","159 182",19,"68.42%","78.95%","P. tuahiniensis"
847,238768,"Cluster_1015","Pocillopora_meandrina_HIv1___RNAseq.g24403.t1",0.285034527616012,0.642058647714362,0.977982859683049,160,-22.59,"2 21","820 840",20,"75.00%","85.00%","P. tuahiniensis"
848,239650,"Cluster_21","Pocillopora_meandrina_HIv1___RNAseq.g9697.t1",0.665692007877554,0.220027545351196,0.924053315134017,159,-20.76,"2 21","689 711",20,"70.00%","80.00%","P. tuahiniensis"
849,239783,"Cluster_3661","Pocillopora_meandrina_HIv1___RNAseq.g7763.t1",0.0205049775425803,0.9738940813626,0.999610930147471,162,-22.45,"2 20","954 978",21,"76.19%","76.19%","P. tuahiniensis"
850,240142,"Cluster_1296","Pocillopora_meandrina_HIv1___RNAseq.g17112.t1",0.515810177741578,0.373662178907262,0.967735644631087,147,-21.73,"2 20","705 723",18,"72.22%","72.22%","P. tuahiniensis"
851,240525,"Cluster_4040","Pocillopora_meandrina_HIv1___RNAseq.g25846.t1",0.891484471128355,0.0422059064532521,0.768952512663866,147,-20.14,"2 19","895 914",17,"64.71%","82.35%","P. tuahiniensis"
852,241228,"Cluster_4040","Pocillopora_meandrina_HIv1___RNAseq.g1110.t1",-0.524631670139332,0.364069861511468,0.965736914745143,155,-21.59,"2 21","631 658",25,"64.00%","72.00%","P. tuahiniensis"
