"","X","miRNA","V2","V3.x","V4.x","V5","V6","V7","V8","V9","V10","V11","mRNA","PCC.cor","p_value","adjusted_p_value","V1","V3.y","Protein.names","Organism","Gene.Ontology..biological.process.","Gene.Ontology.IDs"
"35564",35564,"Cluster_5981","ntLink_8:916152-920640",150,-20.69,2,20,1752,1777,21,"61.90%","76.19%","FUN_002384",0.965113242711184,0.00778106354057353,0.677079544727381,NA,NA,NA,NA,NA,NA
"35566",35566,"Cluster_5981","ptg000001l:10062562-10078350",153,-21.19,2,21,2904,2929,23,"69.57%","73.91%","FUN_006276",0.96593250384547,0.00750952316783951,0.677079544727381,NA,NA,NA,NA,NA,NA
"35587",35587,"Cluster_5981","ptg000001l:15655624-15666021",156,-22.03,2,22,7849,7874,23,"65.22%","73.91%","FUN_006692",0.924870075306118,0.0244397929835617,0.911947326397717,NA,NA,NA,NA,NA,NA
"35700",35700,"Cluster_5981","ptg000002l:13654566-13673027",156,-20.81,2,21,17118,17137,19,"73.68%","78.95%","FUN_008616",0.906659295533694,0.0337492823724426,0.94668977834888,"ptg000002l:13654566-13673027","E7FDW2","E3 ubiquitin-protein ligase PDZRN3-B (EC 2.3.2.27) (PDZ domain-containing RING finger protein 3-B)","Danio rerio (Zebrafish) (Brachydanio rerio)","neuromuscular junction development [GO:0007528]; protein ubiquitination [GO:0016567]","GO:0005737; GO:0007528; GO:0016567; GO:0045202; GO:0046872; GO:0061630"
"35708",35708,"Cluster_5981","ptg000002l:14955535-14986317",148,-21.35,2,19,24653,24678,20,"70.00%","75.00%","FUN_008735",0.912114657043758,0.0308602131401908,0.924267048657163,"ptg000002l:14955535-14986317","Q80TR8","DDB1- and CUL4-associated factor 1 (Serine/threonine-protein kinase VPRBP) (EC 2.7.11.1)","Mus musculus (Mouse)","B cell differentiation [GO:0030183]; cell competition in a multicellular organism [GO:0035212]; chromatin organization [GO:0006325]; negative regulation of transcription by RNA polymerase II [GO:0000122]; phosphorylation [GO:0016310]; post-translational protein modification [GO:0043687]; protein ubiquitination [GO:0016567]; V(D)J recombination [GO:0033151]","GO:0000122; GO:0001650; GO:0005524; GO:0005634; GO:0005654; GO:0005737; GO:0006325; GO:0008180; GO:0016310; GO:0016567; GO:0030183; GO:0030331; GO:0033151; GO:0035212; GO:0043687; GO:0080008; GO:0106310; GO:1990244"
"35789",35789,"Cluster_5981","ptg000004l:2154828-2173337",150,-25.77,2,22,10948,10975,25,"68.00%","72.00%","FUN_009053",0.911238476836813,0.0313186169818087,0.927609281109268,NA,NA,NA,NA,NA,NA
"35790",35790,"Cluster_5981","ptg000004l:243551-249100",158,-20.13,2,22,2652,2672,20,"75.00%","75.00%","FUN_008881",-0.931118541407919,0.0214757591874461,0.889627713822799,NA,NA,NA,NA,NA,NA
"35826",35826,"Cluster_5981","ptg000004l:8986990-8993744",159,-22.54,2,20,3554,3576,18,"66.67%","83.33%","FUN_009587",0.989776228512605,0.00123903455345682,0.545343267336266,"ptg000004l:8986990-8993744","Q96AY4","Tetratricopeptide repeat protein 28 (TPR repeat protein 28) (TPR repeat-containing big gene cloned at Keio)","Homo sapiens (Human)","cell cycle [GO:0007049]; cell division [GO:0051301]; regulation of mitotic cell cycle [GO:0007346]","GO:0000922; GO:0005737; GO:0005815; GO:0007049; GO:0007346; GO:0019900; GO:0030496; GO:0051301"
"35863",35863,"Cluster_5981","ptg000007l:4152210-4157939",157,-20.81,2,22,1427,1449,20,"60.00%","80.00%","FUN_010913",0.891029572038434,0.042468570715187,0.96546924320845,"ptg000007l:4152210-4157939","R1CW23","Dimethylsulfonioproprionate lyase 7 (DMSP lyase 7) (EC 4.4.1.3) (Dimethylpropiothetin dethiomethylase 7)","Emiliania huxleyi (Coccolithophore) (Pontosphaera huxleyi)","","GO:0047869"
"35864",35864,"Cluster_5981","ptg000007l:4285009-4292373",168,-23.12,2,21,6367,6389,19,"73.68%","84.21%","FUN_010923",0.916264794659301,0.0287186878945504,0.922979388371587,NA,NA,NA,NA,NA,NA
"35865",35865,"Cluster_5981","ptg000007l:4293710-4343874",164,-22.95,2,21,22341,22363,19,"73.68%","78.95%","FUN_010924",0.899239323397575,0.0378090025451677,0.96546924320845,"ptg000007l:4293710-4343874","P21328","RNA-directed DNA polymerase from mobile element jockey (EC 2.7.7.49) (Reverse transcriptase)","Drosophila melanogaster (Fruit fly)","","GO:0003964"
"35886",35886,"Cluster_5981","ptg000007l:7187969-7204821",160,-23.96,2,22,13225,13248,21,"66.67%","80.95%","FUN_011178",0.887380183118582,0.044594381552533,0.96546924320845,NA,NA,NA,NA,NA,NA
"35887",35887,"Cluster_5981","ptg000007l:7206335-7216269",157,-20.81,2,22,7410,7432,20,"60.00%","80.00%","FUN_011179",0.965113242711184,0.00778106354057356,0.677079544727381,NA,NA,NA,NA,NA,NA
"35905",35905,"Cluster_5981","ptg000008l:10200602-10209916",149,-23.91,2,20,1313,1338,21,"66.67%","76.19%","FUN_012594",0.880410203883484,0.0487446548234449,0.96546924320845,NA,NA,NA,NA,NA,NA
"35907",35907,"Cluster_5981","ptg000008l:10570634-10574943",159,-21.4,2,17,4017,4040,16,"81.25%","87.50%","FUN_012619",0.965113242711184,0.00778106354057356,0.677079544727381,NA,NA,NA,NA,NA,NA
"35912",35912,"Cluster_5981","ptg000008l:11093345-11126309",164,-24.6,2,22,27374,27398,22,"68.18%","81.82%","FUN_012666",-0.915642737687624,0.0290365155260031,0.922979388371587,"ptg000008l:11093345-11126309","Q9CUX1","52 kDa repressor of the inhibitor of the protein kinase (p52rIPK) (58 kDa interferon-induced protein kinase-interacting protein) (p58IPK-interacting protein) (THAP domain-containing protein 0) (THAP domain-containing protein 12)","Mus musculus (Mouse)","","GO:0003677; GO:0005634; GO:0046872; GO:0046983"
"35936",35936,"Cluster_5981","ptg000008l:17673222-17677363",153,-22.8,2,19,1159,1183,19,"68.42%","78.95%","FUN_012954",0.908171288244993,0.0329402782202139,0.940558075334096,NA,NA,NA,NA,NA,NA
"35990",35990,"Cluster_5981","ptg000008l:24241648-24244387",145,-20.01,2,10,201,223,8,"100.00%","100.00%","FUN_013584",0.880135652363436,0.04891051440732,0.96546924320845,NA,NA,NA,NA,NA,NA
"36013",36013,"Cluster_5981","ptg000008l:31520218-31542989",143,-20.68,2,21,8641,8668,24,"58.33%","66.67%","FUN_014094",-0.934164261051361,0.0200766155619165,0.872524291306329,NA,NA,NA,NA,NA,NA
"36020",36020,"Cluster_5981","ptg000008l:33510841-33514963",170,-29.42,2,20,3963,3986,19,"78.95%","89.47%","FUN_014214",0.965113242711184,0.00778106354057356,0.677079544727381,NA,NA,NA,NA,NA,NA
"36022",36022,"Cluster_5981","ptg000008l:34269443-34274803",164,-23.69,2,22,3712,3735,21,"66.67%","85.71%","FUN_014266",0.965113242711184,0.00778106354057356,0.677079544727381,NA,NA,NA,NA,NA,NA
"36110",36110,"Cluster_5981","ptg000009l:17063881-17066385",153,-20.3,2,22,2433,2452,20,"65.00%","80.00%","FUN_015854",0.989988958337085,0.00120060327713331,0.545343267336266,NA,NA,NA,NA,NA,NA
"36113",36113,"Cluster_5981","ptg000009l:18247413-18263194",164,-28.2,2,22,14133,14156,21,"66.67%","85.71%","FUN_015940",0.965113242711184,0.00778106354057356,0.677079544727381,NA,NA,NA,NA,NA,NA
"36115",36115,"Cluster_5981","ptg000009l:2001792-2025171",173,-27.34,2,22,6207,6229,20,"75.00%","85.00%","FUN_014673",0.919705196309239,0.0269813676978742,0.914225011702335,"ptg000009l:2001792-2025171","Q96AY4","Tetratricopeptide repeat protein 28 (TPR repeat protein 28) (TPR repeat-containing big gene cloned at Keio)","Homo sapiens (Human)","cell cycle [GO:0007049]; cell division [GO:0051301]; regulation of mitotic cell cycle [GO:0007346]","GO:0000922; GO:0005737; GO:0005815; GO:0007049; GO:0007346; GO:0019900; GO:0030496; GO:0051301"
"36122",36122,"Cluster_5981","ptg000009l:2859007-2865056",157,-20.81,2,22,3060,3082,20,"60.00%","80.00%","FUN_014763",-0.886438238916412,0.0451483997916363,0.96546924320845,NA,NA,NA,NA,NA,NA
"36184",36184,"Cluster_5981","ptg000010l:1017736-1021099",157,-20.81,2,22,2992,3014,20,"60.00%","80.00%","FUN_016045",0.887942508383728,0.044264677535935,0.96546924320845,NA,NA,NA,NA,NA,NA
"36196",36196,"Cluster_5981","ptg000010l:217086-221699",164,-20.27,2,22,2629,2652,21,"71.43%","80.95%","FUN_015992",0.903121996388579,0.0356662803283781,0.958195435059598,NA,NA,NA,NA,NA,NA
"36240",36240,"Cluster_5981","ptg000011l:2789047-2799388",159,-24.13,2,22,9276,9301,23,"65.22%","82.61%","FUN_016408",0.882503662335206,0.0474858508919343,0.96546924320845,NA,NA,NA,NA,NA,NA
"36248",36248,"Cluster_5981","ptg000011l:3734120-3756357",147,-25.04,2,21,4716,4739,20,"65.00%","70.00%","FUN_016489",0.974524971883542,0.00486227288182189,0.586899251818556,NA,NA,NA,NA,NA,NA
"36253",36253,"Cluster_5981","ptg000011l:5873244-5885465",156,-24.97,2,22,9704,9729,23,"65.22%","73.91%","FUN_016651",0.883128338898375,0.04711225397465,0.96546924320845,"ptg000011l:5873244-5885465","Q6TMK4","Peroxinectin A (EC 1.11.1.7)","Dictyostelium discoideum (Social amoeba)","defense response to bacterium [GO:0042742]; hydrogen peroxide catabolic process [GO:0042744]; immune response [GO:0006955]; response to oxidative stress [GO:0006979]","GO:0004447; GO:0004601; GO:0005576; GO:0005783; GO:0006955; GO:0006979; GO:0020037; GO:0036393; GO:0042742; GO:0042744; GO:0140825"
"36271",36271,"Cluster_5981","ptg000011l:7593152-7597996",159,-24.83,2,21,3467,3491,21,"66.67%","80.95%","FUN_016791",0.926139085625348,0.0238278500569656,0.911947326397717,NA,NA,NA,NA,NA,NA
"36290",36290,"Cluster_5981","ptg000012l:1074168-1095943",158,-21.26,2,22,9823,9843,20,"65.00%","85.00%","FUN_017848",0.956622119429991,0.0107743279543003,0.736329396170493,NA,NA,NA,NA,NA,NA
"36311",36311,"Cluster_5981","ptg000012l:13393021-13409654",160,-24.35,2,22,9945,9968,21,"66.67%","80.95%","FUN_018778",0.965113242711184,0.00778106354057356,0.677079544727381,NA,NA,NA,NA,NA,NA
"36330",36330,"Cluster_5981","ptg000012l:16317129-16339064",141,-21.26,2,11,14576,14599,10,"90.00%","90.00%","FUN_019017",0.985729145835356,0.00204209978526332,0.545343267336266,"ptg000012l:16317129-16339064","P08548","LINE-1 reverse transcriptase homolog (EC 2.7.7.49)","Nycticebus coucang (Slow loris)","","GO:0003964; GO:0046872"
"36347",36347,"Cluster_5981","ptg000012l:2287744-2295317",162,-21.3,2,20,1330,1353,19,"68.42%","89.47%","FUN_017951",0.928534926755495,0.0226862911880738,0.903741124655325,NA,NA,NA,NA,NA,NA
"36350",36350,"Cluster_5981","ptg000012l:3043190-3060134",165,-22.61,2,22,14603,14625,20,"70.00%","80.00%","FUN_018006",0.956417581321624,0.0108502856696128,0.738445620139473,NA,NA,NA,NA,NA,NA
"36360",36360,"Cluster_5981","ptg000012l:3811510-3814569",153,-20.07,2,21,2712,2732,19,"73.68%","73.68%","FUN_018054",-0.941833612914377,0.0166922961907748,0.838024843706963,NA,NA,NA,NA,NA,NA
"36361",36361,"Cluster_5981","ptg000012l:3824540-3827024",153,-20.26,2,22,2136,2157,21,"71.43%","76.19%","FUN_018055",0.921320781299363,0.0261776665113956,0.914225011702335,NA,NA,NA,NA,NA,NA
"36362",36362,"Cluster_5981","ptg000012l:3838872-3839686",161,-23.79,2,22,427,448,21,"76.19%","80.95%","FUN_018057",0.900789662401113,0.0369486378710841,0.96546924320845,NA,NA,NA,NA,NA,NA
"36370",36370,"Cluster_5981","ptg000012l:4039847-4043016",153,-20.26,2,22,1644,1665,21,"71.43%","76.19%","FUN_018075",0.93593670972301,0.0192765707895535,0.862948973154267,NA,NA,NA,NA,NA,NA
"36388",36388,"Cluster_5981","ptg000012l:6060796-6068028",149,-21.84,2,22,2952,2974,20,"65.00%","65.00%","FUN_018216",-0.95745519817059,0.0104667657168324,0.72883637893204,NA,NA,NA,NA,NA,NA
"36407",36407,"Cluster_5981","ptg000012l:9396437-9406934",150,-23.91,2,22,8419,8442,22,"68.18%","72.73%","FUN_018443",0.943720371254954,0.0158913229600461,0.824485218007322,NA,NA,NA,NA,NA,NA
"36411",36411,"Cluster_5981","ptg000015l:11283021-11285459",150,-20.79,2,22,1650,1676,25,"64.00%","72.00%","FUN_021013",0.965113242711184,0.00778106354057356,0.677079544727381,NA,NA,NA,NA,NA,NA
"36421",36421,"Cluster_5981","ptg000015l:3258685-3270916",162,-21.77,2,22,8962,8984,21,"71.43%","85.71%","FUN_019554",0.887585580308918,0.0444738625825325,0.96546924320845,NA,NA,NA,NA,NA,NA
"36452",36452,"Cluster_5981","ptg000016l:12125371-12139488",157,-20.81,2,22,10335,10357,20,"60.00%","80.00%","FUN_022664",0.934912852771139,0.0197374310696097,0.868390424516277,NA,NA,NA,NA,NA,NA
"36473",36473,"Cluster_5981","ptg000016l:5055420-5076146",170,-23.35,2,22,4744,4766,21,"80.95%","85.71%","FUN_022050",0.879424024628455,0.049341244239933,0.96546924320845,NA,NA,NA,NA,NA,NA
"36490",36490,"Cluster_5981","ptg000016l:6937289-6948645",161,-21.92,2,22,3580,3602,20,"60.00%","85.00%","FUN_022258",0.895067577720333,0.0401552065029005,0.96546924320845,NA,NA,NA,NA,NA,NA
"36515",36515,"Cluster_5981","ptg000016l:9708777-9714813",166,-21.27,2,22,150,170,20,"75.00%","85.00%","FUN_022499",0.946828122020349,0.014600320202365,0.79724861515255,NA,NA,NA,NA,NA,NA
"36547",36547,"Cluster_5981","ptg000017l:2738288-2750128",151,-26.73,2,22,5376,5397,20,"65.00%","75.00%","FUN_023024",0.956074352702125,0.0109781396037145,0.74275580846583,"ptg000017l:2738288-2750128","Q32KH7","Arylsulfatase I (ASI) (EC 3.1.6.-)","Canis lupus familiaris (Dog) (Canis familiaris)","","GO:0005576; GO:0005783; GO:0008484; GO:0046872"
"36574",36574,"Cluster_5981","ptg000017l:535065-557452",150,-20.21,2,21,8063,8084,19,"68.42%","73.68%","FUN_022839",0.981579459967742,0.00299284177166417,0.545343267336266,"ptg000017l:535065-557452","Q95SX7","Probable RNA-directed DNA polymerase from transposon BS (EC 2.7.7.49) (Reverse transcriptase)","Drosophila melanogaster (Fruit fly)","transposition, DNA-mediated [GO:0006313]","GO:0003964; GO:0006313"
"36613",36613,"Cluster_5981","ptg000018l:10135452-10147378",142,-21.37,2,21,10481,10509,25,"60.00%","68.00%","FUN_024708",-0.879877880829694,0.0490663989793278,0.96546924320845,NA,NA,NA,NA,NA,NA
"36614",36614,"Cluster_5981","ptg000018l:10778222-10839694",150,-20.33,2,21,25850,25874,21,"66.67%","76.19%","FUN_024769",0.955549922452847,0.0111744359659583,0.747577521623926,"ptg000018l:10778222-10839694","Q99315","Transposon Ty3-G Gag-Pol polyprotein (Gag3-Pol3) (Transposon Ty3-1 TYA-TYB polyprotein) [Cleaved into: Capsid protein (CA) (p24); Spacer peptide p3; Nucleocapsid protein p11 (NC); Ty3 protease (PR) (EC 3.4.23.-) (p16); Spacer peptide J; Reverse transcriptase/ribonuclease H (RT) (RT-RH) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4) (p55); Integrase p61 (IN); Integrase p58 (IN)]","Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)","DNA integration [GO:0015074]; DNA recombination [GO:0006310]; proteolysis [GO:0006508]; transposition, RNA-mediated [GO:0032197]","GO:0000943; GO:0003677; GO:0003723; GO:0003887; GO:0003964; GO:0004190; GO:0004523; GO:0004540; GO:0005524; GO:0005634; GO:0005737; GO:0006310; GO:0006508; GO:0008233; GO:0008270; GO:0015074; GO:0032197"
"36615",36615,"Cluster_5981","ptg000018l:10778222-10839694",167,-29.03,2,22,53888,53909,20,"75.00%","85.00%","FUN_024769",0.955549922452847,0.0111744359659583,0.747577521623926,"ptg000018l:10778222-10839694","Q99315","Transposon Ty3-G Gag-Pol polyprotein (Gag3-Pol3) (Transposon Ty3-1 TYA-TYB polyprotein) [Cleaved into: Capsid protein (CA) (p24); Spacer peptide p3; Nucleocapsid protein p11 (NC); Ty3 protease (PR) (EC 3.4.23.-) (p16); Spacer peptide J; Reverse transcriptase/ribonuclease H (RT) (RT-RH) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4) (p55); Integrase p61 (IN); Integrase p58 (IN)]","Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)","DNA integration [GO:0015074]; DNA recombination [GO:0006310]; proteolysis [GO:0006508]; transposition, RNA-mediated [GO:0032197]","GO:0000943; GO:0003677; GO:0003723; GO:0003887; GO:0003964; GO:0004190; GO:0004523; GO:0004540; GO:0005524; GO:0005634; GO:0005737; GO:0006310; GO:0006508; GO:0008233; GO:0008270; GO:0015074; GO:0032197"
"36643",36643,"Cluster_5981","ptg000018l:2756437-2818900",155,-22.81,2,22,14978,15002,22,"68.18%","77.27%","FUN_024153",0.950161742423658,0.0132557579487246,0.770785411735043,NA,NA,NA,NA,NA,NA
"36653",36653,"Cluster_5981","ptg000018l:3690870-3703633",146,-20.71,2,21,8241,8262,19,"63.16%","73.68%","FUN_024228",-0.884493473202008,0.046299075019681,0.96546924320845,NA,NA,NA,NA,NA,NA
"36669",36669,"Cluster_5981","ptg000018l:544271-552731",146,-20.82,2,22,3415,3437,21,"61.90%","76.19%","FUN_023956",0.923033662974029,0.0253341663176304,0.914225011702335,"ptg000018l:544271-552731","Q58A65","C-Jun-amino-terminal kinase-interacting protein 4 (JIP-4) (JNK-interacting protein 4) (JNK-associated leucine-zipper protein) (JLP) (JNK/SAPK-associated protein 2) (JSAP2) (Mitogen-activated protein kinase 8-interacting protein 4) (Sperm-associated antigen 9)","Mus musculus (Mouse)","lysosome localization [GO:0032418]; negative regulation of dendrite extension [GO:1903860]; negative regulation of neuron differentiation [GO:0045665]; negative regulation of protein phosphorylation [GO:0001933]; positive regulation of cell migration [GO:0030335]; positive regulation of MAPK cascade [GO:0043410]; positive regulation of neuron differentiation [GO:0045666]; retrograde transport, endosome to Golgi [GO:0042147]; striated muscle cell differentiation [GO:0051146]; vesicle-mediated transport [GO:0016192]","GO:0001933; GO:0005078; GO:0005737; GO:0005765; GO:0005829; GO:0008432; GO:0016192; GO:0019894; GO:0030159; GO:0030335; GO:0032418; GO:0034451; GO:0042147; GO:0042802; GO:0043410; GO:0045665; GO:0045666; GO:0048471; GO:0051146; GO:1903860"
"36709",36709,"Cluster_5981","ptg000019l:131765-171015",155,-21.21,2,17,7063,7088,18,"72.22%","83.33%","FUN_025224",0.891164498036544,0.0423906087982425,0.96546924320845,"ptg000019l:131765-171015","Q96AY4","Tetratricopeptide repeat protein 28 (TPR repeat protein 28) (TPR repeat-containing big gene cloned at Keio)","Homo sapiens (Human)","cell cycle [GO:0007049]; cell division [GO:0051301]; regulation of mitotic cell cycle [GO:0007346]","GO:0000922; GO:0005737; GO:0005815; GO:0007049; GO:0007346; GO:0019900; GO:0030496; GO:0051301"
"36750",36750,"Cluster_5981","ptg000019l:5337229-5341724",167,-21.74,2,22,1218,1239,20,"80.00%","80.00%","FUN_025656",0.887733020649688,0.0443874142135558,0.96546924320845,NA,NA,NA,NA,NA,NA
"36758",36758,"Cluster_5981","ptg000019l:987137-990941",160,-26.57,2,22,3140,3163,21,"71.43%","76.19%","FUN_025292",0.910297766174104,0.0318131891191133,0.93104669783006,NA,NA,NA,NA,NA,NA
"36765",36765,"Cluster_5981","ptg000020l:10966218-10966652",155,-21.79,2,12,14,36,10,"100.00%","100.00%","FUN_026571",0.965113242711184,0.00778106354057356,0.677079544727381,NA,NA,NA,NA,NA,NA
"36767",36767,"Cluster_5981","ptg000020l:11655039-11657355",160,-20.82,2,19,518,539,17,"76.47%","88.24%","FUN_026627",0.991290689257751,0.000974409169974284,0.545343267336266,"ptg000020l:11655039-11657355","Q8BHB0","Nucleotide-binding oligomerization domain-containing protein 1 (Caspase recruitment domain-containing protein 4)","Mus musculus (Mouse)","activation of cysteine-type endopeptidase activity involved in apoptotic process [GO:0006919]; apoptotic process [GO:0006915]; cellular response to muramyl dipeptide [GO:0071225]; defense response to bacterium [GO:0042742]; defense response to Gram-positive bacterium [GO:0050830]; detection of bacterium [GO:0016045]; ERK1 and ERK2 cascade [GO:0070371]; I-kappaB kinase/NF-kappaB signaling [GO:0007249]; innate immune response [GO:0045087]; intracellular signal transduction [GO:0035556]; JNK cascade [GO:0007254]; pattern recognition receptor signaling pathway [GO:0002221]; positive regulation of cell death [GO:0010942]; positive regulation of cysteine-type endopeptidase activity involved in apoptotic process [GO:0043280]; positive regulation of dendritic cell antigen processing and presentation [GO:0002606]; positive regulation of ERK1 and ERK2 cascade [GO:0070374]; positive regulation of I-kappaB kinase/NF-kappaB signaling [GO:0043123]; positive regulation of interleukin-1 beta production [GO:0032731]; positive regulation of interleukin-6 production [GO:0032755]; positive regulation of interleukin-8 production [GO:0032757]; positive regulation of JNK cascade [GO:0046330]; positive regulation of macrophage cytokine production [GO:0060907]; positive regulation of NF-kappaB transcription factor activity [GO:0051092]; positive regulation of NIK/NF-kappaB signaling [GO:1901224]; positive regulation of nitric-oxide synthase activity [GO:0051000]; positive regulation of stress-activated MAPK cascade [GO:0032874]; positive regulation of tumor necrosis factor production [GO:0032760]; positive regulation of xenophagy [GO:1904417]; regulation of apoptotic process [GO:0042981]; stress-activated MAPK cascade [GO:0051403]; xenophagy [GO:0098792]","GO:0002221; GO:0002606; GO:0005524; GO:0005737; GO:0005829; GO:0005886; GO:0006915; GO:0006919; GO:0007249; GO:0007254; GO:0010942; GO:0016045; GO:0016323; GO:0016324; GO:0032731; GO:0032755; GO:0032757; GO:0032760; GO:0032874; GO:0035556; GO:0038187; GO:0042742; GO:0042802; GO:0042803; GO:0042981; GO:0043123; GO:0043280; GO:0044877; GO:0045087; GO:0045335; GO:0046330; GO:0050700; GO:0050830; GO:0051000; GO:0051092; GO:0051403; GO:0060907; GO:0070371; GO:0070374; GO:0071225; GO:0098792; GO:1901224; GO:1904417"
"36809",36809,"Cluster_5981","ptg000020l:4385668-4397688",171,-29.37,2,21,2551,2574,20,"80.00%","85.00%","FUN_026079",0.928412387338556,0.022744237497299,0.904172175158257,"ptg000020l:4385668-4397688","Q562C6","Leucine zipper transcription factor-like protein 1","Rattus norvegicus (Rat)","flagellated sperm motility [GO:0030317]; negative regulation of protein localization to ciliary membrane [GO:1903568]; negative regulation of protein localization to cilium [GO:1903565]; spermatogenesis [GO:0007283]","GO:0002177; GO:0005737; GO:0005829; GO:0005929; GO:0007283; GO:0030317; GO:0042802; GO:0044877; GO:0062063; GO:1903565; GO:1903568"
"36838",36838,"Cluster_5981","ptg000020l:8188541-8191739",167,-22.81,2,21,189,214,22,"72.73%","81.82%","FUN_026377",0.955658839443434,0.0111335742799617,0.746681162071692,NA,NA,NA,NA,NA,NA
"36862",36862,"Cluster_5981","ptg000021l:10853303-10886734",157,-24.04,2,22,32784,32806,20,"70.00%","70.00%","FUN_027788",0.965113242711184,0.00778106354057353,0.677079544727381,"ptg000021l:10853303-10886734","P14381","Transposon TX1 uncharacterized 149 kDa protein (ORF 2)","Xenopus laevis (African clawed frog)","","GO:0003824"
"36866",36866,"Cluster_5981","ptg000021l:11201089-11216712",153,-21.73,2,19,2630,2658,23,"65.22%","73.91%","FUN_027817",0.953921231122844,0.0117912656641819,0.762215955070665,NA,NA,NA,NA,NA,NA
"36874",36874,"Cluster_5981","ptg000021l:13877113-13966788",153,-20.43,2,22,73025,73047,20,"55.00%","80.00%","FUN_027960",0.884927834636633,0.0460412777960341,0.96546924320845,"ptg000021l:13877113-13966788","Q96AY4","Tetratricopeptide repeat protein 28 (TPR repeat protein 28) (TPR repeat-containing big gene cloned at Keio)","Homo sapiens (Human)","cell cycle [GO:0007049]; cell division [GO:0051301]; regulation of mitotic cell cycle [GO:0007346]","GO:0000922; GO:0005737; GO:0005815; GO:0007049; GO:0007346; GO:0019900; GO:0030496; GO:0051301"
"36875",36875,"Cluster_5981","ptg000021l:13877113-13966788",160,-20.82,2,17,89065,89087,15,"80.00%","86.67%","FUN_027960",0.884927834636633,0.0460412777960341,0.96546924320845,"ptg000021l:13877113-13966788","Q96AY4","Tetratricopeptide repeat protein 28 (TPR repeat protein 28) (TPR repeat-containing big gene cloned at Keio)","Homo sapiens (Human)","cell cycle [GO:0007049]; cell division [GO:0051301]; regulation of mitotic cell cycle [GO:0007346]","GO:0000922; GO:0005737; GO:0005815; GO:0007049; GO:0007346; GO:0019900; GO:0030496; GO:0051301"
"36889",36889,"Cluster_5981","ptg000021l:17571861-17582630",160,-25.06,2,22,1524,1547,21,"71.43%","76.19%","FUN_028279",0.929859950783501,0.0220627789356135,0.896690416188182,NA,NA,NA,NA,NA,NA
"36937",36937,"Cluster_5981","ptg000022l:2720577-2724017",166,-20.59,2,21,2356,2377,19,"73.68%","89.47%","FUN_028690",0.967784561504768,0.00690748719782929,0.67315967836301,NA,NA,NA,NA,NA,NA
"36941",36941,"Cluster_5981","ptg000022l:4032689-4043053",163,-21.13,2,21,9567,9590,20,"65.00%","90.00%","FUN_028794",0.937933916745922,0.0183878219524308,0.849525199409499,NA,NA,NA,NA,NA,NA
"36984",36984,"Cluster_5981","ptg000023l:10251295-10260198",165,-20.83,2,22,8826,8848,20,"70.00%","80.00%","FUN_030196",0.879201630100335,0.04947609838321,0.96546924320845,NA,NA,NA,NA,NA,NA
"36989",36989,"Cluster_5981","ptg000023l:14518637-14533131",149,-20.56,2,22,3716,3735,20,"65.00%","75.00%","FUN_030667",0.898329591949991,0.0383167927955714,0.96546924320845,NA,NA,NA,NA,NA,NA
"37032",37032,"Cluster_5981","ptg000023l:20891001-20892991",145,-20.17,2,22,113,135,20,"60.00%","65.00%","FUN_031417",0.965113242711184,0.00778106354057356,0.677079544727381,"ptg000023l:20891001-20892991","Q8D3M4","2-aminoethylphosphonate--pyruvate transaminase (EC 2.6.1.37) (2-aminoethylphosphonate aminotransferase) (AEP transaminase) (AEPT)","Vibrio vulnificus (strain CMCP6)","organic phosphonate catabolic process [GO:0019700]","GO:0019700; GO:0047304"
