Orthogroup	Apulchra-genome.pep	Pocillopora_meandrina_HIv1.genes.pep	Porites_evermanni_v1.annot.pep
OG0035700			Peve_00021866
OG0035701			Peve_00021867
OG0035702			Peve_00021873
OG0035703			Peve_00021875
OG0035704			Peve_00021879
OG0035705			Peve_00021882
OG0035706			Peve_00021888
OG0035707			Peve_00021889
OG0035708			Peve_00021894
OG0035709			Peve_00021900
OG0035710			Peve_00021913
OG0035711			Peve_00021915
OG0035712			Peve_00021920
OG0035713			Peve_00021924
OG0035714			Peve_00021933
OG0035715			Peve_00021940
OG0035716			Peve_00021958
OG0035717			Peve_00021960
OG0035718			Peve_00021984
OG0035719			Peve_00021991
OG0035720			Peve_00022000
OG0035721			Peve_00022004
OG0035722			Peve_00022012
OG0035723			Peve_00022034
OG0035724			Peve_00022039
OG0035725			Peve_00022069
OG0035726			Peve_00022089
OG0035727			Peve_00022101
OG0035728			Peve_00022103
OG0035729			Peve_00022104
OG0035730			Peve_00022113
OG0035731			Peve_00022139
OG0035732			Peve_00022142
OG0035733			Peve_00022147
OG0035734			Peve_00022151
OG0035735			Peve_00022160
OG0035736			Peve_00022162
OG0035737			Peve_00022181
OG0035738			Peve_00022192
OG0035739			Peve_00022193
OG0035740			Peve_00022194
OG0035741			Peve_00022205
OG0035742			Peve_00022237
OG0035743			Peve_00022241
OG0035744			Peve_00022263
OG0035745			Peve_00022270
OG0035746			Peve_00022289
OG0035747			Peve_00022294
OG0035748			Peve_00022295
OG0035749			Peve_00022298
OG0035750			Peve_00022304
OG0035751			Peve_00022308
OG0035752			Peve_00022338
OG0035753			Peve_00022362
OG0035754			Peve_00022381
OG0035755			Peve_00022403
OG0035756			Peve_00022410
OG0035757			Peve_00022411
OG0035758			Peve_00022432
OG0035759			Peve_00022438
OG0035760			Peve_00022439
OG0035761			Peve_00022451
OG0035762			Peve_00022455
OG0035763			Peve_00022456
OG0035764			Peve_00022467
OG0035765			Peve_00022473
OG0035766			Peve_00022474
OG0035767			Peve_00022487
OG0035768			Peve_00022488
OG0035769			Peve_00022489
OG0035770			Peve_00022497
OG0035771			Peve_00022498
OG0035772			Peve_00022500
OG0035773			Peve_00022505
OG0035774			Peve_00022511
OG0035775			Peve_00022514
OG0035776			Peve_00022518
OG0035777			Peve_00022527
OG0035778			Peve_00022528
OG0035779			Peve_00022530
OG0035780			Peve_00022533
OG0035781			Peve_00022542
OG0035782			Peve_00022547
OG0035783			Peve_00022554
OG0035784			Peve_00022555
OG0035785			Peve_00022586
OG0035786			Peve_00022587
OG0035787			Peve_00022588
OG0035788			Peve_00022607
OG0035789			Peve_00022614
OG0035790			Peve_00022618
OG0035791			Peve_00022652
OG0035792			Peve_00022653
OG0035793			Peve_00022654
OG0035794			Peve_00022707
OG0035795			Peve_00022724
OG0035796			Peve_00022731
OG0035797			Peve_00022736
OG0035798			Peve_00022738
OG0035799			Peve_00022748
OG0035800			Peve_00022752
OG0035801			Peve_00022758
OG0035802			Peve_00022770
OG0035803			Peve_00022788
OG0035804			Peve_00022789
OG0035805			Peve_00022790
OG0035806			Peve_00022800
OG0035807			Peve_00022807
OG0035808			Peve_00022808
OG0035809			Peve_00022817
OG0035810			Peve_00022818
OG0035811			Peve_00022822
OG0035812			Peve_00022828
OG0035813			Peve_00022836
OG0035814			Peve_00022840
OG0035815			Peve_00022843
OG0035816			Peve_00022855
OG0035817			Peve_00022877
OG0035818			Peve_00022888
OG0035819			Peve_00022889
OG0035820			Peve_00022890
OG0035821			Peve_00022894
OG0035822			Peve_00022899
OG0035823			Peve_00022904
OG0035824			Peve_00022913
OG0035825			Peve_00022916
OG0035826			Peve_00022924
OG0035827			Peve_00022932
OG0035828			Peve_00022940
OG0035829			Peve_00022950
OG0035830			Peve_00022971
OG0035831			Peve_00022979
OG0035832			Peve_00022985
OG0035833			Peve_00022993
OG0035834			Peve_00022998
OG0035835			Peve_00022999
OG0035836			Peve_00023008
OG0035837			Peve_00023012
OG0035838			Peve_00023016
OG0035839			Peve_00023028
OG0035840			Peve_00023029
OG0035841			Peve_00023041
OG0035842			Peve_00023042
OG0035843			Peve_00023043
OG0035844			Peve_00023045
OG0035845			Peve_00023047
OG0035846			Peve_00023053
OG0035847			Peve_00023057
OG0035848			Peve_00023065
OG0035849			Peve_00023072
OG0035850			Peve_00023101
OG0035851			Peve_00023111
OG0035852			Peve_00023130
OG0035853			Peve_00023132
OG0035854			Peve_00023136
OG0035855			Peve_00023143
OG0035856			Peve_00023151
OG0035857			Peve_00023153
OG0035858			Peve_00023154
OG0035859			Peve_00023166
OG0035860			Peve_00023185
OG0035861			Peve_00023195
OG0035862			Peve_00023200
OG0035863			Peve_00023216
OG0035864			Peve_00023218
OG0035865			Peve_00023223
OG0035866			Peve_00023246
OG0035867			Peve_00023256
OG0035868			Peve_00023262
OG0035869			Peve_00023281
OG0035870			Peve_00023285
OG0035871			Peve_00023303
OG0035872			Peve_00023307
OG0035873			Peve_00023308
OG0035874			Peve_00023326
OG0035875			Peve_00023335
OG0035876			Peve_00023339
OG0035877			Peve_00023344
OG0035878			Peve_00023349
OG0035879			Peve_00023370
OG0035880			Peve_00023378
OG0035881			Peve_00023380
OG0035882			Peve_00023381
OG0035883			Peve_00023382
OG0035884			Peve_00023390
OG0035885			Peve_00023395
OG0035886			Peve_00023413
OG0035887			Peve_00023420
OG0035888			Peve_00023431
OG0035889			Peve_00023462
OG0035890			Peve_00023464
OG0035891			Peve_00023465
OG0035892			Peve_00023472
OG0035893			Peve_00023483
OG0035894			Peve_00023486
OG0035895			Peve_00023512
OG0035896			Peve_00023513
OG0035897			Peve_00023519
OG0035898			Peve_00023526
OG0035899			Peve_00023532
OG0035900			Peve_00023545
OG0035901			Peve_00023549
OG0035902			Peve_00023551
OG0035903			Peve_00023559
OG0035904			Peve_00023564
OG0035905			Peve_00023584
OG0035906			Peve_00023585
OG0035907			Peve_00023603
OG0035908			Peve_00023610
OG0035909			Peve_00023650
OG0035910			Peve_00023663
OG0035911			Peve_00023688
OG0035912			Peve_00023689
OG0035913			Peve_00023691
OG0035914			Peve_00023694
OG0035915			Peve_00023699
OG0035916			Peve_00023708
OG0035917			Peve_00023720
OG0035918			Peve_00023744
OG0035919			Peve_00023751
OG0035920			Peve_00023766
OG0035921			Peve_00023776
OG0035922			Peve_00023784
OG0035923			Peve_00023790
OG0035924			Peve_00023801
OG0035925			Peve_00023803
OG0035926			Peve_00023808
OG0035927			Peve_00023809
OG0035928			Peve_00023816
OG0035929			Peve_00023818
OG0035930			Peve_00023832
OG0035931			Peve_00023867
OG0035932			Peve_00023876
OG0035933			Peve_00023884
OG0035934			Peve_00023885
OG0035935			Peve_00023886
OG0035936			Peve_00023887
OG0035937			Peve_00023891
OG0035938			Peve_00023898
OG0035939			Peve_00023928
OG0035940			Peve_00023948
OG0035941			Peve_00023952
OG0035942			Peve_00023989
OG0035943			Peve_00023997
OG0035944			Peve_00023999
OG0035945			Peve_00024000
OG0035946			Peve_00024007
OG0035947			Peve_00024013
OG0035948			Peve_00024029
OG0035949			Peve_00024057
OG0035950			Peve_00024061
OG0035951			Peve_00024066
OG0035952			Peve_00024068
OG0035953			Peve_00024107
OG0035954			Peve_00024112
OG0035955			Peve_00024119
OG0035956			Peve_00024123
OG0035957			Peve_00024138
OG0035958			Peve_00024139
OG0035959			Peve_00024150
OG0035960			Peve_00024152
OG0035961			Peve_00024178
OG0035962			Peve_00024187
OG0035963			Peve_00024197
OG0035964			Peve_00024204
OG0035965			Peve_00024212
OG0035966			Peve_00024214
OG0035967			Peve_00024228
OG0035968			Peve_00024238
OG0035969			Peve_00024242
OG0035970			Peve_00024291
OG0035971			Peve_00024293
OG0035972			Peve_00024300
OG0035973			Peve_00024302
OG0035974			Peve_00024311
OG0035975			Peve_00024312
OG0035976			Peve_00024325
OG0035977			Peve_00024326
OG0035978			Peve_00024340
OG0035979			Peve_00024344
OG0035980			Peve_00024361
OG0035981			Peve_00024376
OG0035982			Peve_00024395
OG0035983			Peve_00024396
OG0035984			Peve_00024435
OG0035985			Peve_00024439
OG0035986			Peve_00024452
OG0035987			Peve_00024453
OG0035988			Peve_00024462
OG0035989			Peve_00024480
OG0035990			Peve_00024488
OG0035991			Peve_00024490
OG0035992			Peve_00024492
OG0035993			Peve_00024503
OG0035994			Peve_00024507
OG0035995			Peve_00024514
OG0035996			Peve_00024532
OG0035997			Peve_00024533
OG0035998			Peve_00024536
OG0035999			Peve_00024550
OG0036000			Peve_00024562
OG0036001			Peve_00024583
OG0036002			Peve_00024594
OG0036003			Peve_00024606
OG0036004			Peve_00024610
OG0036005			Peve_00024611
OG0036006			Peve_00024616
OG0036007			Peve_00024621
OG0036008			Peve_00024622
OG0036009			Peve_00024628
OG0036010			Peve_00024632
OG0036011			Peve_00024633
OG0036012			Peve_00024638
OG0036013			Peve_00024639
OG0036014			Peve_00024641
OG0036015			Peve_00024643
OG0036016			Peve_00024645
OG0036017			Peve_00024649
OG0036018			Peve_00024661
OG0036019			Peve_00024672
OG0036020			Peve_00024680
OG0036021			Peve_00024681
OG0036022			Peve_00024695
OG0036023			Peve_00024696
OG0036024			Peve_00024725
OG0036025			Peve_00024727
OG0036026			Peve_00024729
OG0036027			Peve_00024752
OG0036028			Peve_00024764
OG0036029			Peve_00024771
OG0036030			Peve_00024777
OG0036031			Peve_00024780
OG0036032			Peve_00024784
OG0036033			Peve_00024787
OG0036034			Peve_00024791
OG0036035			Peve_00024806
OG0036036			Peve_00024809
OG0036037			Peve_00024821
OG0036038			Peve_00024827
OG0036039			Peve_00024841
OG0036040			Peve_00024845
OG0036041			Peve_00024847
OG0036042			Peve_00024848
OG0036043			Peve_00024850
OG0036044			Peve_00024856
OG0036045			Peve_00024861
OG0036046			Peve_00024864
OG0036047			Peve_00024872
OG0036048			Peve_00024880
OG0036049			Peve_00024897
OG0036050			Peve_00024909
OG0036051			Peve_00024928
OG0036052			Peve_00024933
OG0036053			Peve_00024950
OG0036054			Peve_00024952
OG0036055			Peve_00024958
OG0036056			Peve_00024980
OG0036057			Peve_00024986
OG0036058			Peve_00024987
OG0036059			Peve_00024991
OG0036060			Peve_00024992
OG0036061			Peve_00024996
OG0036062			Peve_00024997
OG0036063			Peve_00025006
OG0036064			Peve_00025012
OG0036065			Peve_00025016
OG0036066			Peve_00025032
OG0036067			Peve_00025051
OG0036068			Peve_00025058
OG0036069			Peve_00025069
OG0036070			Peve_00025073
OG0036071			Peve_00025094
OG0036072			Peve_00025097
OG0036073			Peve_00025099
OG0036074			Peve_00025112
OG0036075			Peve_00025113
OG0036076			Peve_00025122
OG0036077			Peve_00025127
OG0036078			Peve_00025128
OG0036079			Peve_00025132
OG0036080			Peve_00025146
OG0036081			Peve_00025147
OG0036082			Peve_00025148
OG0036083			Peve_00025154
OG0036084			Peve_00025160
OG0036085			Peve_00025182
OG0036086			Peve_00025221
OG0036087			Peve_00025235
OG0036088			Peve_00025236
OG0036089			Peve_00025240
OG0036090			Peve_00025248
OG0036091			Peve_00025254
OG0036092			Peve_00025263
OG0036093			Peve_00025294
OG0036094			Peve_00025297
OG0036095			Peve_00025307
OG0036096			Peve_00025312
OG0036097			Peve_00025318
OG0036098			Peve_00025322
OG0036099			Peve_00025327
OG0036100			Peve_00025345
OG0036101			Peve_00025354
OG0036102			Peve_00025364
OG0036103			Peve_00025390
OG0036104			Peve_00025399
OG0036105			Peve_00025401
OG0036106			Peve_00025407
OG0036107			Peve_00025416
OG0036108			Peve_00025429
OG0036109			Peve_00025444
OG0036110			Peve_00025455
OG0036111			Peve_00025463
OG0036112			Peve_00025466
OG0036113			Peve_00025469
OG0036114			Peve_00025491
OG0036115			Peve_00025494
OG0036116			Peve_00025506
OG0036117			Peve_00025515
OG0036118			Peve_00025556
OG0036119			Peve_00025582
OG0036120			Peve_00025599
OG0036121			Peve_00025603
OG0036122			Peve_00025627
OG0036123			Peve_00025633
OG0036124			Peve_00025650
OG0036125			Peve_00025655
OG0036126			Peve_00025656
OG0036127			Peve_00025657
OG0036128			Peve_00025665
OG0036129			Peve_00025676
OG0036130			Peve_00025688
OG0036131			Peve_00025702
OG0036132			Peve_00025720
OG0036133			Peve_00025722
OG0036134			Peve_00025726
OG0036135			Peve_00025730
OG0036136			Peve_00025733
OG0036137			Peve_00025755
OG0036138			Peve_00025757
OG0036139			Peve_00025786
OG0036140			Peve_00025792
OG0036141			Peve_00025798
OG0036142			Peve_00025827
OG0036143			Peve_00025835
OG0036144			Peve_00025839
OG0036145			Peve_00025848
OG0036146			Peve_00025861
OG0036147			Peve_00025867
OG0036148			Peve_00025877
OG0036149			Peve_00025896
OG0036150			Peve_00025901
OG0036151			Peve_00025919
OG0036152			Peve_00025928
OG0036153			Peve_00025929
OG0036154			Peve_00025952
OG0036155			Peve_00025956
OG0036156			Peve_00025963
OG0036157			Peve_00025975
OG0036158			Peve_00025987
OG0036159			Peve_00025988
OG0036160			Peve_00026004
OG0036161			Peve_00026009
OG0036162			Peve_00026019
OG0036163			Peve_00026020
OG0036164			Peve_00026030
OG0036165			Peve_00026041
OG0036166			Peve_00026052
OG0036167			Peve_00026067
OG0036168			Peve_00026070
OG0036169			Peve_00026093
OG0036170			Peve_00026096
OG0036171			Peve_00026103
OG0036172			Peve_00026108
OG0036173			Peve_00026109
OG0036174			Peve_00026114
OG0036175			Peve_00026120
OG0036176			Peve_00026122
OG0036177			Peve_00026145
OG0036178			Peve_00026147
OG0036179			Peve_00026148
OG0036180			Peve_00026158
OG0036181			Peve_00026163
OG0036182			Peve_00026164
OG0036183			Peve_00026165
OG0036184			Peve_00026179
OG0036185			Peve_00026189
OG0036186			Peve_00026190
OG0036187			Peve_00026191
OG0036188			Peve_00026197
OG0036189			Peve_00026210
OG0036190			Peve_00026211
OG0036191			Peve_00026235
OG0036192			Peve_00026237
OG0036193			Peve_00026239
OG0036194			Peve_00026246
OG0036195			Peve_00026255
OG0036196			Peve_00026258
OG0036197			Peve_00026266
OG0036198			Peve_00026276
OG0036199			Peve_00026280
OG0036200			Peve_00026283
OG0036201			Peve_00026284
OG0036202			Peve_00026311
OG0036203			Peve_00026312
OG0036204			Peve_00026314
OG0036205			Peve_00026319
OG0036206			Peve_00026350
OG0036207			Peve_00026353
OG0036208			Peve_00026354
OG0036209			Peve_00026359
OG0036210			Peve_00026377
OG0036211			Peve_00026380
OG0036212			Peve_00026397
OG0036213			Peve_00026408
OG0036214			Peve_00026426
OG0036215			Peve_00026433
OG0036216			Peve_00026450
OG0036217			Peve_00026466
OG0036218			Peve_00026491
OG0036219			Peve_00026501
OG0036220			Peve_00026513
OG0036221			Peve_00026526
OG0036222			Peve_00026527
OG0036223			Peve_00026535
OG0036224			Peve_00026539
OG0036225			Peve_00026562
OG0036226			Peve_00026570
OG0036227			Peve_00026581
OG0036228			Peve_00026582
OG0036229			Peve_00026594
OG0036230			Peve_00026603
OG0036231			Peve_00026610
OG0036232			Peve_00026631
OG0036233			Peve_00026655
OG0036234			Peve_00026658
OG0036235			Peve_00026672
OG0036236			Peve_00026678
OG0036237			Peve_00026679
OG0036238			Peve_00026686
OG0036239			Peve_00026691
OG0036240			Peve_00026697
OG0036241			Peve_00026702
OG0036242			Peve_00026713
OG0036243			Peve_00026722
OG0036244			Peve_00026723
OG0036245			Peve_00026748
OG0036246			Peve_00026751
OG0036247			Peve_00026763
OG0036248			Peve_00026773
OG0036249			Peve_00026779
OG0036250			Peve_00026780
OG0036251			Peve_00026791
OG0036252			Peve_00026802
OG0036253			Peve_00026818
OG0036254			Peve_00026819
OG0036255			Peve_00026834
OG0036256			Peve_00026835
OG0036257			Peve_00026836
OG0036258			Peve_00026837
OG0036259			Peve_00026846
OG0036260			Peve_00026851
OG0036261			Peve_00026854
OG0036262			Peve_00026861
OG0036263			Peve_00026867
OG0036264			Peve_00026873
OG0036265			Peve_00026886
OG0036266			Peve_00026892
OG0036267			Peve_00026896
OG0036268			Peve_00026910
OG0036269			Peve_00026912
OG0036270			Peve_00026920
OG0036271			Peve_00026923
OG0036272			Peve_00026932
OG0036273			Peve_00026934
OG0036274			Peve_00026952
OG0036275			Peve_00026971
OG0036276			Peve_00026973
OG0036277			Peve_00026990
OG0036278			Peve_00027000
OG0036279			Peve_00027015
OG0036280			Peve_00027024
OG0036281			Peve_00027025
OG0036282			Peve_00027027
OG0036283			Peve_00027028
OG0036284			Peve_00027029
OG0036285			Peve_00027030
OG0036286			Peve_00027031
OG0036287			Peve_00027032
OG0036288			Peve_00027033
OG0036289			Peve_00027042
OG0036290			Peve_00027060
OG0036291			Peve_00027065
OG0036292			Peve_00027067
OG0036293			Peve_00027069
OG0036294			Peve_00027071
OG0036295			Peve_00027072
OG0036296			Peve_00027074
OG0036297			Peve_00027077
OG0036298			Peve_00027078
OG0036299			Peve_00027093
OG0036300			Peve_00027095
OG0036301			Peve_00027106
OG0036302			Peve_00027112
OG0036303			Peve_00027114
OG0036304			Peve_00027127
OG0036305			Peve_00027136
OG0036306			Peve_00027137
OG0036307			Peve_00027139
OG0036308			Peve_00027148
OG0036309			Peve_00027153
OG0036310			Peve_00027160
OG0036311			Peve_00027162
OG0036312			Peve_00027185
OG0036313			Peve_00027186
OG0036314			Peve_00027199
OG0036315			Peve_00027218
OG0036316			Peve_00027224
OG0036317			Peve_00027225
OG0036318			Peve_00027238
OG0036319			Peve_00027255
OG0036320			Peve_00027258
OG0036321			Peve_00027264
OG0036322			Peve_00027267
OG0036323			Peve_00027268
OG0036324			Peve_00027270
OG0036325			Peve_00027271
OG0036326			Peve_00027275
OG0036327			Peve_00027288
OG0036328			Peve_00027295
OG0036329			Peve_00027296
OG0036330			Peve_00027304
OG0036331			Peve_00027311
OG0036332			Peve_00027323
OG0036333			Peve_00027333
OG0036334			Peve_00027335
OG0036335			Peve_00027336
OG0036336			Peve_00027340
OG0036337			Peve_00027343
OG0036338			Peve_00027352
OG0036339			Peve_00027364
OG0036340			Peve_00027365
OG0036341			Peve_00027371
OG0036342			Peve_00027373
OG0036343			Peve_00027382
OG0036344			Peve_00027383
OG0036345			Peve_00027404
OG0036346			Peve_00027408
OG0036347			Peve_00027443
OG0036348			Peve_00027470
OG0036349			Peve_00027486
OG0036350			Peve_00027503
OG0036351			Peve_00027514
OG0036352			Peve_00027529
OG0036353			Peve_00027533
OG0036354			Peve_00027541
OG0036355			Peve_00027553
OG0036356			Peve_00027558
OG0036357			Peve_00027576
OG0036358			Peve_00027588
OG0036359			Peve_00027593
OG0036360			Peve_00027594
OG0036361			Peve_00027597
OG0036362			Peve_00027598
OG0036363			Peve_00027610
OG0036364			Peve_00027620
OG0036365			Peve_00027643
OG0036366			Peve_00027645
OG0036367			Peve_00027646
OG0036368			Peve_00027647
OG0036369			Peve_00027652
OG0036370			Peve_00027658
OG0036371			Peve_00027659
OG0036372			Peve_00027664
OG0036373			Peve_00027668
OG0036374			Peve_00027671
OG0036375			Peve_00027672
OG0036376			Peve_00027674
OG0036377			Peve_00027676
OG0036378			Peve_00027677
OG0036379			Peve_00027678
OG0036380			Peve_00027679
OG0036381			Peve_00027680
OG0036382			Peve_00027686
OG0036383			Peve_00027699
OG0036384			Peve_00027708
OG0036385			Peve_00027712
OG0036386			Peve_00027719
OG0036387			Peve_00027720
OG0036388			Peve_00027744
OG0036389			Peve_00027759
OG0036390			Peve_00027767
OG0036391			Peve_00027773
OG0036392			Peve_00027788
OG0036393			Peve_00027793
OG0036394			Peve_00027807
OG0036395			Peve_00027808
OG0036396			Peve_00027809
OG0036397			Peve_00027819
OG0036398			Peve_00027820
OG0036399			Peve_00027835
OG0036400			Peve_00027846
OG0036401			Peve_00027851
OG0036402			Peve_00027852
OG0036403			Peve_00027853
OG0036404			Peve_00027862
OG0036405			Peve_00027879
OG0036406			Peve_00027906
OG0036407			Peve_00027907
OG0036408			Peve_00027913
OG0036409			Peve_00027916
OG0036410			Peve_00027937
OG0036411			Peve_00027944
OG0036412			Peve_00027947
OG0036413			Peve_00027969
OG0036414			Peve_00027983
OG0036415			Peve_00027998
OG0036416			Peve_00028008
OG0036417			Peve_00028019
OG0036418			Peve_00028024
OG0036419			Peve_00028032
OG0036420			Peve_00028033
OG0036421			Peve_00028037
OG0036422			Peve_00028062
OG0036423			Peve_00028065
OG0036424			Peve_00028075
OG0036425			Peve_00028086
OG0036426			Peve_00028107
OG0036427			Peve_00028108
OG0036428			Peve_00028122
OG0036429			Peve_00028137
OG0036430			Peve_00028140
OG0036431			Peve_00028142
OG0036432			Peve_00028153
OG0036433			Peve_00028165
OG0036434			Peve_00028170
OG0036435			Peve_00028175
OG0036436			Peve_00028181
OG0036437			Peve_00028205
OG0036438			Peve_00028209
OG0036439			Peve_00028223
OG0036440			Peve_00028231
OG0036441			Peve_00028233
OG0036442			Peve_00028238
OG0036443			Peve_00028243
OG0036444			Peve_00028246
OG0036445			Peve_00028247
OG0036446			Peve_00028268
OG0036447			Peve_00028269
OG0036448			Peve_00028270
OG0036449			Peve_00028272
OG0036450			Peve_00028274
OG0036451			Peve_00028294
OG0036452			Peve_00028296
OG0036453			Peve_00028305
OG0036454			Peve_00028311
OG0036455			Peve_00028323
OG0036456			Peve_00028324
OG0036457			Peve_00028336
OG0036458			Peve_00028400
OG0036459			Peve_00028411
OG0036460			Peve_00028412
OG0036461			Peve_00028416
OG0036462			Peve_00028421
OG0036463			Peve_00028422
OG0036464			Peve_00028424
OG0036465			Peve_00028425
OG0036466			Peve_00028434
OG0036467			Peve_00028442
OG0036468			Peve_00028444
OG0036469			Peve_00028460
OG0036470			Peve_00028480
OG0036471			Peve_00028488
OG0036472			Peve_00028489
OG0036473			Peve_00028528
OG0036474			Peve_00028530
OG0036475			Peve_00028531
OG0036476			Peve_00028536
OG0036477			Peve_00028537
OG0036478			Peve_00028538
OG0036479			Peve_00028546
OG0036480			Peve_00028547
OG0036481			Peve_00028558
OG0036482			Peve_00028572
OG0036483			Peve_00028574
OG0036484			Peve_00028585
OG0036485			Peve_00028594
OG0036486			Peve_00028595
OG0036487			Peve_00028603
OG0036488			Peve_00028604
OG0036489			Peve_00028625
OG0036490			Peve_00028648
OG0036491			Peve_00028660
OG0036492			Peve_00028666
OG0036493			Peve_00028679
OG0036494			Peve_00028689
OG0036495			Peve_00028694
OG0036496			Peve_00028700
OG0036497			Peve_00028702
OG0036498			Peve_00028703
OG0036499			Peve_00028716
OG0036500			Peve_00028721
OG0036501			Peve_00028722
OG0036502			Peve_00028730
OG0036503			Peve_00028758
OG0036504			Peve_00028760
OG0036505			Peve_00028763
OG0036506			Peve_00028772
OG0036507			Peve_00028773
OG0036508			Peve_00028774
OG0036509			Peve_00028779
OG0036510			Peve_00028790
OG0036511			Peve_00028797
OG0036512			Peve_00028803
OG0036513			Peve_00028806
OG0036514			Peve_00028812
OG0036515			Peve_00028817
OG0036516			Peve_00028818
OG0036517			Peve_00028819
OG0036518			Peve_00028823
OG0036519			Peve_00028824
OG0036520			Peve_00028825
OG0036521			Peve_00028826
OG0036522			Peve_00028888
OG0036523			Peve_00028890
OG0036524			Peve_00028893
OG0036525			Peve_00028898
OG0036526			Peve_00028931
OG0036527			Peve_00028934
OG0036528			Peve_00028943
OG0036529			Peve_00028952
OG0036530			Peve_00028958
OG0036531			Peve_00028959
OG0036532			Peve_00028971
OG0036533			Peve_00028972
OG0036534			Peve_00028974
OG0036535			Peve_00028975
OG0036536			Peve_00028979
OG0036537			Peve_00028984
OG0036538			Peve_00028987
OG0036539			Peve_00028997
OG0036540			Peve_00029006
OG0036541			Peve_00029008
OG0036542			Peve_00029026
OG0036543			Peve_00029027
OG0036544			Peve_00029036
OG0036545			Peve_00029080
OG0036546			Peve_00029081
OG0036547			Peve_00029083
OG0036548			Peve_00029085
OG0036549			Peve_00029088
OG0036550			Peve_00029093
OG0036551			Peve_00029094
OG0036552			Peve_00029114
OG0036553			Peve_00029117
OG0036554			Peve_00029134
OG0036555			Peve_00029141
OG0036556			Peve_00029152
OG0036557			Peve_00029155
OG0036558			Peve_00029172
OG0036559			Peve_00029176
OG0036560			Peve_00029207
OG0036561			Peve_00029209
OG0036562			Peve_00029210
OG0036563			Peve_00029227
OG0036564			Peve_00029233
OG0036565			Peve_00029234
OG0036566			Peve_00029243
OG0036567			Peve_00029256
OG0036568			Peve_00029258
OG0036569			Peve_00029286
OG0036570			Peve_00029289
OG0036571			Peve_00029300
OG0036572			Peve_00029305
OG0036573			Peve_00029307
OG0036574			Peve_00029310
OG0036575			Peve_00029311
OG0036576			Peve_00029316
OG0036577			Peve_00029321
OG0036578			Peve_00029333
OG0036579			Peve_00029339
OG0036580			Peve_00029352
OG0036581			Peve_00029369
OG0036582			Peve_00029373
OG0036583			Peve_00029374
OG0036584			Peve_00029376
OG0036585			Peve_00029378
OG0036586			Peve_00029379
OG0036587			Peve_00029388
OG0036588			Peve_00029396
OG0036589			Peve_00029397
OG0036590			Peve_00029417
OG0036591			Peve_00029419
OG0036592			Peve_00029437
OG0036593			Peve_00029439
OG0036594			Peve_00029446
OG0036595			Peve_00029457
OG0036596			Peve_00029460
OG0036597			Peve_00029464
OG0036598			Peve_00029468
OG0036599			Peve_00029473
OG0036600			Peve_00029474
OG0036601			Peve_00029485
OG0036602			Peve_00029487
OG0036603			Peve_00029488
OG0036604			Peve_00029490
OG0036605			Peve_00029491
OG0036606			Peve_00029493
OG0036607			Peve_00029494
OG0036608			Peve_00029515
OG0036609			Peve_00029516
OG0036610			Peve_00029521
OG0036611			Peve_00029523
OG0036612			Peve_00029526
OG0036613			Peve_00029527
OG0036614			Peve_00029531
OG0036615			Peve_00029540
OG0036616			Peve_00029548
OG0036617			Peve_00029549
OG0036618			Peve_00029554
OG0036619			Peve_00029559
OG0036620			Peve_00029560
OG0036621			Peve_00029561
OG0036622			Peve_00029581
OG0036623			Peve_00029592
OG0036624			Peve_00029603
OG0036625			Peve_00029605
OG0036626			Peve_00029613
OG0036627			Peve_00029615
OG0036628			Peve_00029621
OG0036629			Peve_00029638
OG0036630			Peve_00029641
OG0036631			Peve_00029647
OG0036632			Peve_00029648
OG0036633			Peve_00029682
OG0036634			Peve_00029687
OG0036635			Peve_00029696
OG0036636			Peve_00029708
OG0036637			Peve_00029712
OG0036638			Peve_00029716
OG0036639			Peve_00029720
OG0036640			Peve_00029722
OG0036641			Peve_00029732
OG0036642			Peve_00029733
OG0036643			Peve_00029741
OG0036644			Peve_00029742
OG0036645			Peve_00029747
OG0036646			Peve_00029751
OG0036647			Peve_00029756
OG0036648			Peve_00029759
OG0036649			Peve_00029765
OG0036650			Peve_00029772
OG0036651			Peve_00029794
OG0036652			Peve_00029795
OG0036653			Peve_00029802
OG0036654			Peve_00029809
OG0036655			Peve_00029817
OG0036656			Peve_00029823
OG0036657			Peve_00029827
OG0036658			Peve_00029865
OG0036659			Peve_00029872
OG0036660			Peve_00029874
OG0036661			Peve_00029875
OG0036662			Peve_00029876
OG0036663			Peve_00029885
OG0036664			Peve_00029902
OG0036665			Peve_00029903
OG0036666			Peve_00029916
OG0036667			Peve_00029917
OG0036668			Peve_00029927
OG0036669			Peve_00029928
OG0036670			Peve_00029937
OG0036671			Peve_00029941
OG0036672			Peve_00029961
OG0036673			Peve_00029964
OG0036674			Peve_00029982
OG0036675			Peve_00029985
OG0036676			Peve_00029986
OG0036677			Peve_00029995
OG0036678			Peve_00030000
OG0036679			Peve_00030002
OG0036680			Peve_00030003
OG0036681			Peve_00030006
OG0036682			Peve_00030008
OG0036683			Peve_00030009
OG0036684			Peve_00030012
OG0036685			Peve_00030019
OG0036686			Peve_00030021
OG0036687			Peve_00030026
OG0036688			Peve_00030027
OG0036689			Peve_00030030
OG0036690			Peve_00030034
OG0036691			Peve_00030038
OG0036692			Peve_00030057
OG0036693			Peve_00030072
OG0036694			Peve_00030075
