"","X","miRNA","V2","V3.x","V4.x","V5","V6","V7","V8","V9","V10","V11","mRNA","PCC.cor","p_value","adjusted_p_value","V3.y","Protein.names","Organism","Gene.Ontology..biological.process.","Gene.Ontology.IDs"
"10892",10892,"Cluster_589","Porites_evermani_scaffold_3080:2797-10911",155,-23.55,2,12,2260,2281,10,"100.00%","100.00%","Peve_00023210",-0.999777306658689,0.0134355916697332,0.710394865680069,"Q9LP51","CBL-interacting serine/threonine-protein kinase 18 (EC 2.7.11.1) (SNF1-related kinase 3.20) (SOS2-like protein kinase PKS22)","Arabidopsis thaliana (Mouse-ear cress)","protein phosphorylation [GO:0006468]; signal transduction [GO:0007165]","GO:0004674; GO:0005524; GO:0006468; GO:0007165; GO:0106310"
"10917",10917,"Cluster_589","Porites_evermani_scaffold_314:175295-204756",157,-26.02,2,20,11813,11836,20,"75.00%","80.00%","Peve_00023658",-0.999935069797174,0.00725472326117394,0.573710369894872,"P34528","Putative serine protease K12H4.7 (EC 3.4.-.-)","Caenorhabditis elegans","innate immune response [GO:0045087]; proteolysis [GO:0006508]","GO:0006508; GO:0008236; GO:0008239; GO:0045087"
"10938",10938,"Cluster_589","Porites_evermani_scaffold_3187:13513-37867",161,-20.86,2,18,6956,6977,16,"68.75%","93.75%","Peve_00023919",-0.99985376195666,0.0108875609000238,0.647758385899893,NA,NA,NA,NA,NA
"10944",10944,"Cluster_589","Porites_evermani_scaffold_32:15271-210297",147,-20.51,2,21,94663,94688,23,"56.52%","73.91%","Peve_00024001",-0.999351520326823,0.022928031864249,0.843538272975541,"Q9UPN3","Microtubule-actin cross-linking factor 1, isoforms 1/2/3/4/5 (620 kDa actin-binding protein) (ABP620) (Actin cross-linking family protein 7) (Macrophin-1) (Trabeculin-alpha)","Homo sapiens (Human)","Golgi to plasma membrane protein transport [GO:0043001]; intermediate filament cytoskeleton organization [GO:0045104]; positive regulation of axon extension [GO:0045773]; positive regulation of Wnt signaling pathway [GO:0030177]; regulation of cell migration [GO:0030334]; regulation of epithelial cell migration [GO:0010632]; regulation of focal adhesion assembly [GO:0051893]; regulation of microtubule-based process [GO:0032886]; regulation of neuron projection arborization [GO:0150011]; Wnt signaling pathway [GO:0016055]; wound healing [GO:0042060]","GO:0003723; GO:0003779; GO:0005198; GO:0005509; GO:0005737; GO:0005794; GO:0005856; GO:0005874; GO:0005886; GO:0010632; GO:0015629; GO:0016020; GO:0016055; GO:0030177; GO:0030334; GO:0032587; GO:0032886; GO:0042060; GO:0043001; GO:0045104; GO:0045296; GO:0045773; GO:0051011; GO:0051015; GO:0051893; GO:0150011"
"10947",10947,"Cluster_589","Porites_evermani_scaffold_32:213454-235475",165,-26.24,2,21,1967,1989,21,"80.95%","80.95%","Peve_00024022",-0.999959954319607,0.00569736979190693,0.561651935893748,"Q920F3","KH domain-containing, RNA-binding, signal transduction-associated protein 2 (Sam68-like mammalian protein 1) (SLM-1) (rSLM-1)","Rattus norvegicus (Rat)","mRNA processing [GO:0006397]; regulation of alternative mRNA splicing, via spliceosome [GO:0000381]; regulation of mRNA splicing, via spliceosome [GO:0048024]","GO:0000381; GO:0003729; GO:0005634; GO:0006397; GO:0008143; GO:0008266; GO:0017124; GO:0042169; GO:0048024"
"10952",10952,"Cluster_589","Porites_evermani_scaffold_322:53663-113122",158,-23.94,2,21,16494,16514,19,"73.68%","78.95%","Peve_00024151",-0.998853181277421,0.0304918673324897,0.903929377050813,"P27393","Collagen alpha-2(IV) chain","Ascaris suum (Pig roundworm) (Ascaris lumbricoides)","anatomical structure development [GO:0048856]","GO:0005201; GO:0005576; GO:0005581; GO:0005604; GO:0048856"
"10957",10957,"Cluster_589","Porites_evermani_scaffold_323:146586-160782",159,-23.62,2,21,11578,11600,20,"65.00%","85.00%","Peve_00024196",-0.999884477330218,0.00967682551674024,0.611343259425713,"Q3TIV5","Zinc finger CCCH domain-containing protein 15 (DRG family-regulatory protein 1) (Epo-immediate response gene protein FM22)","Mus musculus (Mouse)","cytokine-mediated signaling pathway [GO:0019221]; cytoplasmic translation [GO:0002181]; positive regulation of GTPase activity [GO:0043547]","GO:0002181; GO:0005634; GO:0005829; GO:0019221; GO:0043547; GO:0046872"
"11002",11002,"Cluster_589","Porites_evermani_scaffold_33:409206-419206",168,-25.12,2,21,9581,9602,19,"63.16%","94.74%","Peve_00024584",-0.99705953567446,0.0488325669958464,0.948900092293838,"A1L252","Ran-binding protein 9 (RanBP9)","Danio rerio (Zebrafish) (Brachydanio rerio)","cell surface receptor signaling pathway [GO:0007166]; cytoskeleton organization [GO:0007010]; retina development in camera-type eye [GO:0060041]","GO:0005634; GO:0005737; GO:0005886; GO:0007010; GO:0007166; GO:0060041"
"11061",11061,"Cluster_589","Porites_evermani_scaffold_352:2116-25539",164,-26.78,2,21,6585,6606,19,"73.68%","78.95%","Peve_00026073",-0.997524165059795,0.0448069733359102,0.929433050844325,"O60879","Protein diaphanous homolog 2 (Diaphanous-related formin-2) (DRF2)","Homo sapiens (Human)","actin filament polymerization [GO:0030041]; female gamete generation [GO:0007292]; oogenesis [GO:0048477]","GO:0003779; GO:0005102; GO:0005730; GO:0005769; GO:0005783; GO:0005829; GO:0005884; GO:0007292; GO:0030041; GO:0031267; GO:0043231; GO:0048477"
"11113",11113,"Cluster_589","Porites_evermani_scaffold_365:84057-193213",162,-25.21,2,20,77454,77476,19,"68.42%","89.47%","Peve_00026823",-0.999206634909042,0.0253606500537378,0.872109822299967,"Q9WUU9","Germinal-center associated nuclear protein (GANP) (EC 2.3.1.48) (GC-associated DNA primase)","Mus musculus (Mouse)","mRNA export from nucleus [GO:0006406]; nucleosome organization [GO:0034728]; poly(A)+ mRNA export from nucleus [GO:0016973]; protein transport [GO:0015031]; somatic hypermutation of immunoglobulin genes [GO:0016446]","GO:0003676; GO:0003682; GO:0004402; GO:0005634; GO:0005654; GO:0005694; GO:0005737; GO:0005829; GO:0006406; GO:0010484; GO:0015031; GO:0016446; GO:0016973; GO:0031965; GO:0034728; GO:0042393; GO:0044615; GO:0070390"
"11121",11121,"Cluster_589","Porites_evermani_scaffold_367:160992-173010",163,-25.41,2,16,5880,5901,14,"78.57%","100.00%","Peve_00026919",-0.99967165119342,0.0163145359755303,0.769678756304143,"Q8N5G2","Macoilin (Macoilin-1) (Transmembrane protein 57)","Homo sapiens (Human)","brain development [GO:0007420]; chemotaxis [GO:0006935]; neuronal signal transduction [GO:0023041]","GO:0005634; GO:0006935; GO:0007420; GO:0008017; GO:0023041; GO:0030424; GO:0030867; GO:0031965; GO:0044306; GO:0045202"
"11138",11138,"Cluster_589","Porites_evermani_scaffold_37:224857-231811",159,-21.19,2,21,1073,1095,20,"70.00%","80.00%","Peve_00027092",-0.999032384036177,0.0280079716781816,0.900535408784329,"Q15836","Vesicle-associated membrane protein 3 (VAMP-3) (Cellubrevin) (CEB) (Synaptobrevin-3)","Homo sapiens (Human)","calcium-ion regulated exocytosis [GO:0017156]; cellular response to type II interferon [GO:0071346]; exocytosis [GO:0006887]; Golgi to plasma membrane protein transport [GO:0043001]; membrane fusion [GO:0061025]; negative regulation of secretion by cell [GO:1903531]; positive regulation of receptor recycling [GO:0001921]; protein-containing complex assembly [GO:0065003]; retrograde transport, endosome to Golgi [GO:0042147]; SNARE complex assembly [GO:0035493]; substrate adhesion-dependent cell spreading [GO:0034446]; vesicle docking involved in exocytosis [GO:0006904]; vesicle fusion [GO:0006906]; vesicle-mediated transport [GO:0016192]","GO:0001921; GO:0005484; GO:0005829; GO:0005886; GO:0006887; GO:0006904; GO:0006906; GO:0009986; GO:0016020; GO:0016192; GO:0017075; GO:0017156; GO:0019905; GO:0030133; GO:0030136; GO:0030141; GO:0030669; GO:0030670; GO:0031201; GO:0031901; GO:0032588; GO:0034446; GO:0035493; GO:0042147; GO:0043001; GO:0043005; GO:0043231; GO:0045202; GO:0048471; GO:0055037; GO:0055038; GO:0061025; GO:0065003; GO:0071346; GO:1903531"
"11151",11151,"Cluster_589","Porites_evermani_scaffold_3753:2794-17569",171,-30.88,2,21,6009,6032,21,"76.19%","85.71%","Peve_00027364",-0.999589838554501,0.0182342281155101,0.782669382293497,"Q32N90","MBT domain-containing protein 1","Xenopus laevis (African clawed frog)","chromatin organization [GO:0006325]; double-strand break repair via homologous recombination [GO:0000724]; regulation of DNA-templated transcription [GO:0006355]","GO:0000724; GO:0005634; GO:0006325; GO:0006355; GO:0008270; GO:0035064; GO:0035267"
"11173",11173,"Cluster_589","Porites_evermani_scaffold_383:35108-49202",162,-24.35,2,20,74,96,19,"73.68%","84.21%","Peve_00027784",-0.999886982142555,0.00957134004917052,0.608817017563522,NA,NA,NA,NA,NA
"11181",11181,"Cluster_589","Porites_evermani_scaffold_3869:0-4513",163,-23.13,2,21,1144,1166,20,"70.00%","85.00%","Peve_00027984",-0.999076479898258,0.0273622449372687,0.894374732389502,"A7SLW1","Branched-chain-amino-acid aminotransferase (EC 2.6.1.42)","Nematostella vectensis (Starlet sea anemone)","leucine biosynthetic process [GO:0009098]; valine biosynthetic process [GO:0009099]","GO:0004084; GO:0005739; GO:0009098; GO:0009099; GO:0050048; GO:0052654; GO:0052655; GO:0052656"
"11195",11195,"Cluster_589","Porites_evermani_scaffold_392:148700-189243",151,-20.31,2,21,39394,39416,20,"70.00%","70.00%","Peve_00028312",-0.999574579742918,0.0185703291440558,0.782669382293497,"A2VEC9","SCO-spondin (SCO-spondin pseudogene)","Homo sapiens (Human)","cell adhesion [GO:0007155]; positive regulation of immune system process [GO:0002684]; positive regulation of response to stimulus [GO:0048584]","GO:0002684; GO:0005615; GO:0007155; GO:0030414; GO:0031012; GO:0048584"
"11196",11196,"Cluster_589","Porites_evermani_scaffold_392:148700-189243",155,-23.93,2,12,8879,8900,10,"100.00%","100.00%","Peve_00028312",-0.999574579742918,0.0185703291440558,0.782669382293497,"A2VEC9","SCO-spondin (SCO-spondin pseudogene)","Homo sapiens (Human)","cell adhesion [GO:0007155]; positive regulation of immune system process [GO:0002684]; positive regulation of response to stimulus [GO:0048584]","GO:0002684; GO:0005615; GO:0007155; GO:0030414; GO:0031012; GO:0048584"
"11203",11203,"Cluster_589","Porites_evermani_scaffold_3946:3606-35068",154,-21.46,2,20,21365,21387,19,"68.42%","78.95%","Peve_00028439",0.998146330451858,0.0387684455398104,0.909359886114279,"Q8TD57","Dynein axonemal heavy chain 3 (Axonemal beta dynein heavy chain 3) (HsADHC3) (Ciliary dynein heavy chain 3) (Dnahc3-b)","Homo sapiens (Human)","cilium-dependent cell motility [GO:0060285]; microtubule-based movement [GO:0007018]","GO:0003777; GO:0005524; GO:0005858; GO:0005874; GO:0007018; GO:0008569; GO:0030286; GO:0045505; GO:0051959; GO:0060285; GO:0097729"
"11204",11204,"Cluster_589","Porites_evermani_scaffold_3946:3606-35068",156,-20.64,2,21,27112,27133,19,"63.16%","78.95%","Peve_00028439",0.998146330451858,0.0387684455398104,0.909359886114279,"Q8TD57","Dynein axonemal heavy chain 3 (Axonemal beta dynein heavy chain 3) (HsADHC3) (Ciliary dynein heavy chain 3) (Dnahc3-b)","Homo sapiens (Human)","cilium-dependent cell motility [GO:0060285]; microtubule-based movement [GO:0007018]","GO:0003777; GO:0005524; GO:0005858; GO:0005874; GO:0007018; GO:0008569; GO:0030286; GO:0045505; GO:0051959; GO:0060285; GO:0097729"
"11205",11205,"Cluster_589","Porites_evermani_scaffold_3946:3606-35068",157,-22.93,2,14,10575,10596,12,"83.33%","100.00%","Peve_00028439",0.998146330451858,0.0387684455398104,0.909359886114279,"Q8TD57","Dynein axonemal heavy chain 3 (Axonemal beta dynein heavy chain 3) (HsADHC3) (Ciliary dynein heavy chain 3) (Dnahc3-b)","Homo sapiens (Human)","cilium-dependent cell motility [GO:0060285]; microtubule-based movement [GO:0007018]","GO:0003777; GO:0005524; GO:0005858; GO:0005874; GO:0007018; GO:0008569; GO:0030286; GO:0045505; GO:0051959; GO:0060285; GO:0097729"
"11260",11260,"Cluster_589","Porites_evermani_scaffold_4139:19266-29517",154,-27.02,2,21,3810,3835,23,"60.87%","82.61%","Peve_00029564",-0.997056019656118,0.0488617680288714,0.948986088425024,NA,NA,NA,NA,NA
"11314",11314,"Cluster_589","Porites_evermani_scaffold_4:376143-387018",168,-26.71,2,21,9877,9898,19,"78.95%","78.95%","Peve_00028686",-0.998297465612058,0.0371539252592634,0.909359886114279,"Q9YGY0","Axin-1 (Axis inhibition protein 1) (xAxin)","Xenopus laevis (African clawed frog)","negative regulation of canonical Wnt signaling pathway [GO:0090090]; negative regulation of Wnt signaling pathway involved in dorsal/ventral axis specification [GO:2000054]; positive regulation of JNK cascade [GO:0046330]; Wnt signaling pathway [GO:0016055]","GO:0005634; GO:0005737; GO:0005886; GO:0016055; GO:0042803; GO:0046330; GO:0090090; GO:2000054"
"11317",11317,"Cluster_589","Porites_evermani_scaffold_438:184371-219797",145,-24.08,2,20,1096,1124,25,"64.00%","68.00%","Peve_00030794",-0.997644305172583,0.0437058858615953,0.921295277281368,"P16157","Ankyrin-1 (ANK-1) (Ankyrin-R) (Erythrocyte ankyrin)","Homo sapiens (Human)","cytoskeleton organization [GO:0007010]; endoplasmic reticulum to Golgi vesicle-mediated transport [GO:0006888]; exocytosis [GO:0006887]; maintenance of epithelial cell apical/basal polarity [GO:0045199]; protein localization to plasma membrane [GO:0072659]; signal transduction [GO:0007165]","GO:0005198; GO:0005200; GO:0005829; GO:0005856; GO:0005886; GO:0006887; GO:0006888; GO:0007010; GO:0007165; GO:0008093; GO:0009898; GO:0014731; GO:0016323; GO:0016529; GO:0019899; GO:0019903; GO:0030507; GO:0031430; GO:0043005; GO:0044325; GO:0045199; GO:0051117; GO:0072659"
"11318",11318,"Cluster_589","Porites_evermani_scaffold_442:25054-27928",168,-26.73,2,21,609,628,19,"84.21%","89.47%","Peve_00031069",-0.999998494006473,0.00110485866962805,0.277435798056123,"Q9JM13","Rab5 GDP/GTP exchange factor (Rabex-5)","Mus musculus (Mouse)","dendritic transport [GO:0098935]; establishment of localization in cell [GO:0051649]; Kit signaling pathway [GO:0038109]; mast cell degranulation [GO:0043303]; mast cell migration [GO:0097531]; negative regulation of inflammatory response [GO:0050728]; negative regulation of interleukin-6 production [GO:0032715]; negative regulation of Kit signaling pathway [GO:1900235]; negative regulation of leukocyte migration [GO:0002686]; negative regulation of mast cell activation [GO:0033004]; negative regulation of mast cell cytokine production [GO:0032764]; negative regulation of mast cell degranulation [GO:0043305]; negative regulation of protein phosphorylation [GO:0001933]; negative regulation of Ras protein signal transduction [GO:0046580]; negative regulation of receptor-mediated endocytosis [GO:0048261]; protein phosphorylation [GO:0006468]; protein targeting to membrane [GO:0006612]; Ras protein signal transduction [GO:0007265]; receptor-mediated endocytosis [GO:0006898]; regulation of Fc receptor mediated stimulatory signaling pathway [GO:0060368]","GO:0001933; GO:0002686; GO:0003677; GO:0005085; GO:0005730; GO:0005769; GO:0005829; GO:0006468; GO:0006612; GO:0006898; GO:0007265; GO:0008270; GO:0030139; GO:0030425; GO:0031267; GO:0031982; GO:0032715; GO:0032764; GO:0033004; GO:0038109; GO:0043303; GO:0043305; GO:0046580; GO:0048261; GO:0050728; GO:0051649; GO:0055037; GO:0060368; GO:0061630; GO:0097531; GO:0098935; GO:1900235"
"11331",11331,"Cluster_589","Porites_evermani_scaffold_448:138666-156060",156,-20.64,2,21,3005,3026,19,"68.42%","73.68%","Peve_00031348",-0.999396101484241,0.0221257988667709,0.832893428623956,NA,NA,NA,NA,NA
"11336",11336,"Cluster_589","Porites_evermani_scaffold_449:10867-80503",151,-20.12,2,21,34671,34695,22,"63.64%","72.73%","Peve_00031401",0.998108703054888,0.0391600694548189,0.909359886114279,"A0A0R4IC37","Cleavage and polyadenylation specificity factor subunit 1 (Cleavage and polyadenylation specific factor 1)","Danio rerio (Zebrafish) (Brachydanio rerio)","definitive hemopoiesis [GO:0060216]; mRNA polyadenylation [GO:0006378]; retinal ganglion cell axon guidance [GO:0031290]","GO:0003676; GO:0005634; GO:0005654; GO:0005847; GO:0006378; GO:0031290; GO:0060216"
"11337",11337,"Cluster_589","Porites_evermani_scaffold_449:10867-80503",153,-20.89,2,18,7883,7904,16,"68.75%","81.25%","Peve_00031401",0.998108703054888,0.0391600694548189,0.909359886114279,"A0A0R4IC37","Cleavage and polyadenylation specificity factor subunit 1 (Cleavage and polyadenylation specific factor 1)","Danio rerio (Zebrafish) (Brachydanio rerio)","definitive hemopoiesis [GO:0060216]; mRNA polyadenylation [GO:0006378]; retinal ganglion cell axon guidance [GO:0031290]","GO:0003676; GO:0005634; GO:0005654; GO:0005847; GO:0006378; GO:0031290; GO:0060216"
"11344",11344,"Cluster_589","Porites_evermani_scaffold_453:27444-40690",162,-24.3,2,21,6610,6630,19,"73.68%","84.21%","Peve_00031585",-0.9976593899819,0.0435656698968128,0.920311455812568,"Q9XSK8","Tumor protein p73 (p53-like transcription factor) (p53-related protein)","Chlorocebus aethiops (Green monkey) (Cercopithecus aethiops)","apoptotic process [GO:0006915]; cell cycle [GO:0007049]; positive regulation of transcription by RNA polymerase II [GO:0045944]; protein tetramerization [GO:0051262]","GO:0000976; GO:0000981; GO:0005634; GO:0005737; GO:0006915; GO:0007049; GO:0045944; GO:0046872; GO:0051262"
"11391",11391,"Cluster_589","Porites_evermani_scaffold_4750:1187-6432",156,-21.82,2,20,1314,1335,19,"78.95%","78.95%","Peve_00032544",-0.999481814417645,0.020495406622061,0.811311640546993,"Q17R14","Unconventional myosin-Id","Bos taurus (Bovine)","cellular localization [GO:0051641]; early endosome to recycling endosome transport [GO:0061502]; protein transport [GO:0015031]","GO:0000146; GO:0005516; GO:0005524; GO:0005768; GO:0005769; GO:0005790; GO:0005829; GO:0005903; GO:0005938; GO:0015031; GO:0016323; GO:0016459; GO:0030424; GO:0030673; GO:0031410; GO:0043005; GO:0043025; GO:0043204; GO:0043209; GO:0048306; GO:0051015; GO:0051641; GO:0061502; GO:0097440"
"11446",11446,"Cluster_589","Porites_evermani_scaffold_5050:31-15806",165,-24.72,2,18,2570,2591,16,"81.25%","87.50%","Peve_00033832",-0.996995037508954,0.0493654910801766,0.950602150282626,"Q91WC3","Long-chain-fatty-acid--CoA ligase 6 (EC 6.2.1.3) (Arachidonate--CoA ligase) (EC 6.2.1.15) (Long-chain acyl-CoA synthetase 6) (LACS 6)","Mus musculus (Mouse)","fatty acid transport [GO:0015908]; long-chain fatty acid metabolic process [GO:0001676]; long-chain fatty-acyl-CoA biosynthetic process [GO:0035338]; neuroblast proliferation [GO:0007405]; phospholipid biosynthetic process [GO:0008654]; positive regulation of long-chain fatty acid import across plasma membrane [GO:0010747]; positive regulation of neuron projection development [GO:0010976]; triglyceride biosynthetic process [GO:0019432]; very long-chain fatty acid metabolic process [GO:0000038]","GO:0000038; GO:0001676; GO:0004467; GO:0005524; GO:0005634; GO:0005739; GO:0005741; GO:0005778; GO:0005783; GO:0005789; GO:0007405; GO:0008654; GO:0010747; GO:0010976; GO:0015908; GO:0016020; GO:0019432; GO:0019899; GO:0035338; GO:0042803; GO:0047676"
"11514",11514,"Cluster_589","Porites_evermani_scaffold_545:176886-197842",158,-23.15,2,21,11641,11664,21,"66.67%","85.71%","Peve_00035302",-0.997050387361796,0.0489085087732169,0.949245450063721,"A7SFP1","Leucine-rich repeat protein soc-2 homolog","Nematostella vectensis (Starlet sea anemone)","positive regulation of Ras protein signal transduction [GO:0046579]; signal transduction [GO:0007165]","GO:0007165; GO:0046579"
"11517",11517,"Cluster_589","Porites_evermani_scaffold_5490:1649-10306",151,-22.31,2,21,4260,4282,20,"65.00%","75.00%","Peve_00035430",-0.998833073220515,0.0307580759903037,0.903929377050813,"Q9NRM2","Zinc finger protein 277 (Nuclear receptor-interacting factor 4)","Homo sapiens (Human)","cellular response to hydrogen peroxide [GO:0070301]; regulation of cellular senescence [GO:2000772]","GO:0000978; GO:0005634; GO:0046872; GO:0070301; GO:2000772"
"11543",11543,"Cluster_589","Porites_evermani_scaffold_561:168718-184403",151,-20.38,2,16,8701,8722,14,"71.43%","85.71%","Peve_00035839",-0.999999999503679,2.00574810710951e-05,0.0131777650637095,"P59750","Merlin (Moesin-ezrin-radixin-like protein) (Neurofibromin-2) (Schwannomin)","Papio anubis (Olive baboon)","actin cytoskeleton organization [GO:0030036]; cell-cell junction organization [GO:0045216]; ectoderm development [GO:0007398]; hippocampus development [GO:0021766]; lens fiber cell differentiation [GO:0070306]; MAPK cascade [GO:0000165]; mesoderm formation [GO:0001707]; negative regulation of cell-cell adhesion [GO:0022408]; negative regulation of MAPK cascade [GO:0043409]; negative regulation of osteoblast proliferation [GO:0033689]; negative regulation of protein kinase activity [GO:0006469]; negative regulation of Schwann cell proliferation [GO:0010626]; negative regulation of tyrosine phosphorylation of STAT protein [GO:0042532]; odontogenesis of dentin-containing tooth [GO:0042475]; osteoblast proliferation [GO:0033687]; positive regulation of cell differentiation [GO:0045597]; positive regulation of stress fiber assembly [GO:0051496]; regulation of apoptotic process [GO:0042981]; regulation of cell cycle [GO:0051726]; regulation of hippo signaling [GO:0035330]; regulation of neural precursor cell proliferation [GO:2000177]; regulation of protein localization to nucleus [GO:1900180]; regulation of protein stability [GO:0031647]; regulation of stem cell proliferation [GO:0072091]; Schwann cell proliferation [GO:0014010]","GO:0000165; GO:0001707; GO:0001726; GO:0003779; GO:0005730; GO:0005769; GO:0005829; GO:0005912; GO:0006469; GO:0007398; GO:0010626; GO:0014010; GO:0021766; GO:0022408; GO:0030027; GO:0030036; GO:0030175; GO:0030864; GO:0031647; GO:0032154; GO:0033687; GO:0033689; GO:0035330; GO:0042475; GO:0042532; GO:0042981; GO:0043005; GO:0043409; GO:0044297; GO:0045177; GO:0045216; GO:0045597; GO:0048471; GO:0051496; GO:0051726; GO:0070306; GO:0072091; GO:1900180; GO:2000177"
"11549",11549,"Cluster_589","Porites_evermani_scaffold_563:75162-107076",164,-24.35,2,18,3168,3190,17,"82.35%","88.24%","Peve_00035882",-0.997065128093373,0.0487860852220372,0.948498055920838,"O43747","AP-1 complex subunit gamma-1 (Adaptor protein complex AP-1 subunit gamma-1) (Adaptor-related protein complex 1 subunit gamma-1) (Clathrin assembly protein complex 1 gamma-1 large chain) (Gamma1-adaptin) (Golgi adaptor HA1/AP1 adaptin subunit gamma-1)","Homo sapiens (Human)","basolateral protein secretion [GO:0110010]; endosome to melanosome transport [GO:0035646]; Golgi to lysosome transport [GO:0090160]; Golgi to vacuole transport [GO:0006896]; intracellular protein transport [GO:0006886]; melanosome assembly [GO:1903232]; melanosome organization [GO:0032438]; platelet dense granule organization [GO:0060155]; positive regulation of natural killer cell degranulation [GO:0043323]; positive regulation of natural killer cell mediated cytotoxicity [GO:0045954]; vesicle-mediated transport [GO:0016192]","GO:0000139; GO:0005737; GO:0005765; GO:0005769; GO:0005794; GO:0005829; GO:0005905; GO:0006886; GO:0006896; GO:0016020; GO:0016192; GO:0019894; GO:0030121; GO:0030136; GO:0030659; GO:0030665; GO:0030742; GO:0031267; GO:0032438; GO:0032588; GO:0035615; GO:0035646; GO:0043231; GO:0043323; GO:0045954; GO:0048471; GO:0055037; GO:0060155; GO:0090160; GO:0110010; GO:0140312; GO:1903232"
"11579",11579,"Cluster_589","Porites_evermani_scaffold_58:475042-506922",149,-21.03,2,14,1128,1149,12,"83.33%","83.33%","Peve_00036365",-0.998965392859537,0.0289614503733394,0.903929377050813,"Q8K337","Type II inositol 1,4,5-trisphosphate 5-phosphatase (EC 3.1.3.36) (Inositol polyphosphate-5-phosphatase B) (Phosphoinositide 5-phosphatase) (5PTase)","Mus musculus (Mouse)","flagellated sperm motility [GO:0030317]; in utero embryonic development [GO:0001701]; inositol phosphate dephosphorylation [GO:0046855]; phosphatidylinositol dephosphorylation [GO:0046856]; regulation of protein processing [GO:0070613]; signal transduction [GO:0007165]; spermatogenesis [GO:0007283]","GO:0001701; GO:0004439; GO:0004445; GO:0005793; GO:0005829; GO:0007165; GO:0007283; GO:0016020; GO:0030317; GO:0030670; GO:0031901; GO:0046855; GO:0046856; GO:0046872; GO:0052658; GO:0070613"
"11580",11580,"Cluster_589","Porites_evermani_scaffold_58:475042-506922",160,-24.58,2,19,3653,3673,17,"76.47%","88.24%","Peve_00036365",-0.998965392859537,0.0289614503733394,0.903929377050813,"Q8K337","Type II inositol 1,4,5-trisphosphate 5-phosphatase (EC 3.1.3.36) (Inositol polyphosphate-5-phosphatase B) (Phosphoinositide 5-phosphatase) (5PTase)","Mus musculus (Mouse)","flagellated sperm motility [GO:0030317]; in utero embryonic development [GO:0001701]; inositol phosphate dephosphorylation [GO:0046855]; phosphatidylinositol dephosphorylation [GO:0046856]; regulation of protein processing [GO:0070613]; signal transduction [GO:0007165]; spermatogenesis [GO:0007283]","GO:0001701; GO:0004439; GO:0004445; GO:0005793; GO:0005829; GO:0007165; GO:0007283; GO:0016020; GO:0030317; GO:0030670; GO:0031901; GO:0046855; GO:0046856; GO:0046872; GO:0052658; GO:0070613"
"11589",11589,"Cluster_589","Porites_evermani_scaffold_590:184463-225363",153,-21.02,2,16,35177,35201,17,"82.35%","82.35%","Peve_00036728",-0.99983803306911,0.0114581409192838,0.660322078232589,"Q5XPI4","E3 ubiquitin-protein ligase RNF123 (EC 2.3.2.27) (Kip1 ubiquitination-promoting complex protein 1) (RING finger protein 123) (RING-type E3 ubiquitin transferase RNF123)","Homo sapiens (Human)","proteolysis involved in protein catabolic process [GO:0051603]","GO:0004842; GO:0005737; GO:0005829; GO:0031965; GO:0046872; GO:0051603"
"11610",11610,"Cluster_589","Porites_evermani_scaffold_5991:2614-5497",155,-23.93,2,12,1600,1621,10,"100.00%","100.00%","Peve_00036931",-0.997510697025279,0.0449287288934107,0.929989129351794,NA,NA,NA,NA,NA
"11616",11616,"Cluster_589","Porites_evermani_scaffold_602:136997-146184",153,-20.68,2,17,485,506,16,"81.25%","87.50%","Peve_00037142",-0.997740919047806,0.0427999055313171,0.915308660158613,NA,NA,NA,NA,NA
"11617",11617,"Cluster_589","Porites_evermani_scaffold_602:136997-146184",154,-23.11,2,21,5733,5760,25,"68.00%","72.00%","Peve_00037142",-0.997740919047806,0.0427999055313171,0.915308660158613,NA,NA,NA,NA,NA
"11618",11618,"Cluster_589","Porites_evermani_scaffold_602:149354-161663",158,-23.26,2,21,8354,8374,19,"73.68%","78.95%","Peve_00037143",-0.999906073477919,0.00872554657337131,0.580392122221314,NA,NA,NA,NA,NA
"11626",11626,"Cluster_589","Porites_evermani_scaffold_60:513808-523638",155,-23.45,2,21,3516,3538,20,"70.00%","75.00%","Peve_00037071",-0.996979263784725,0.0494949519124735,0.951128005711722,"Q9DDA9","Protein kinase C and casein kinase substrate in neurons protein 2 (x-PACSIN2)","Xenopus laevis (African clawed frog)","actin cytoskeleton organization [GO:0030036]; caveola assembly [GO:0070836]; endocytosis [GO:0006897]; plasma membrane tubulation [GO:0097320]","GO:0005769; GO:0005856; GO:0005901; GO:0006897; GO:0030036; GO:0032587; GO:0055038; GO:0070300; GO:0070836; GO:0097320"
