"miRNA","lncRNA","PCC.cor","p_value","adjusted_p_value","score","energy","query_start_end","subject_start_end","total_bp_shared","query_similar","subject_similar"
"Cluster_1952","lncRNA_10236",0.477940248187425,0.41550196977933,0.909511600216522,157,-20.34,"2 21","875 896",20,"75.00%","80.00%"
"Cluster_1952","lncRNA_1027",0.716857525696709,0.172972449639341,0.818449728818361,162,-23.23,"2 20","1917 1942",22,"72.73%","77.27%"
"Cluster_1952","lncRNA_1028",0.505159447420321,0.385322943262344,0.905738776229115,162,-23.23,"2 20","1917 1942",22,"72.73%","77.27%"
"Cluster_1952","lncRNA_10690",-0.186118780551221,0.764401543528687,0.966696352892652,166,-22.19,"2 21","218 238",19,"73.68%","89.47%"
"Cluster_1952","lncRNA_10706",-0.487500686077242,0.404841474549917,0.907190922714371,163,-24.81,"2 21","44 66",20,"70.00%","85.00%"
"Cluster_1952","lncRNA_1090",-0.77332309469597,0.125053893644959,0.785198656605117,150,-20.42,"2 11","1852 1873",9,"100.00%","100.00%"
"Cluster_1952","lncRNA_1091",-0.77332309469597,0.125053893644959,0.785198656605117,150,-20.42,"2 11","1852 1873",9,"100.00%","100.00%"
"Cluster_1952","lncRNA_10921",-0.731387174664804,0.160214213015296,0.809928279810394,158,-20.54,"2 21","1670 1695",23,"73.91%","73.91%"
"Cluster_1952","lncRNA_1092",-0.772077962493751,0.126060228027308,0.786019977022316,150,-20.42,"2 11","1805 1826",9,"100.00%","100.00%"
"Cluster_1952","lncRNA_1093",-0.772077962493751,0.126060228027308,0.786019977022316,150,-20.42,"2 11","1805 1826",9,"100.00%","100.00%"
"Cluster_1952","lncRNA_10950",-0.438797674349077,0.459791444668336,0.917512715413894,156,-20.07,"2 21","329 350",19,"68.42%","73.68%"
"Cluster_1952","lncRNA_11289",0.799078221710652,0.104792945861958,0.769194362053287,175,-26.6,"2 20","9957 9978",18,"83.33%","88.89%"
"Cluster_1952","lncRNA_11298",0.590893837958612,0.294071721799182,0.883744747090867,155,-20.01,"2 21","1027 1051",22,"63.64%","77.27%"
"Cluster_1952","lncRNA_11453",0.444545161151722,0.453225983252095,0.916245712422957,149,-21.55,"2 21","126 153",25,"64.00%","76.00%"
"Cluster_1952","lncRNA_11476",-0.430061493833342,0.469810172492335,0.91885015358691,156,-20.78,"2 19","34520 34540",17,"76.47%","82.35%"
"Cluster_1952","lncRNA_11500",-0.473805510901489,0.420132175790149,0.909852414589922,169,-26.2,"2 19","9282 9304",18,"83.33%","88.89%"
"Cluster_1952","lncRNA_11548",-0.333591612181642,0.583272783052454,0.937245475122304,156,-20.78,"2 19","6242 6262",17,"76.47%","82.35%"
"Cluster_1952","lncRNA_11551",-0.611382841394755,0.273224993752358,0.875837457833461,156,-20.78,"2 19","1190 1210",17,"76.47%","82.35%"
"Cluster_1952","lncRNA_11551",-0.611382841394755,0.273224993752358,0.875837457833461,156,-20.78,"2 19","29115 29135",17,"76.47%","82.35%"
"Cluster_1952","lncRNA_11552",-0.531738697672921,0.356386166145396,0.90209857086666,156,-20.78,"2 19","35559 35579",17,"76.47%","82.35%"
"Cluster_1952","lncRNA_11553",-0.531738697672921,0.356386166145396,0.90209857086666,156,-20.78,"2 19","35548 35568",17,"76.47%","82.35%"
"Cluster_1952","lncRNA_11554",-0.535938820295639,0.351864178217248,0.90209857086666,156,-20.78,"2 19","35548 35568",17,"76.47%","82.35%"
"Cluster_1952","lncRNA_11795",0.307161406316185,0.615149827719687,0.94226423143184,166,-21.94,"2 19","1356 1377",17,"76.47%","88.24%"
"Cluster_1952","lncRNA_11796",0.304437327711065,0.618452080542098,0.942505906397306,166,-21.94,"2 19","515 536",17,"76.47%","88.24%"
"Cluster_1952","lncRNA_11808",0.395628438461429,0.509738226749851,0.927071380648037,157,-23.92,"2 19","5024 5046",18,"77.78%","77.78%"
"Cluster_1952","lncRNA_11809",-0.141148727582328,0.820882400858902,0.980210953702837,157,-23.92,"2 19","2213 2235",18,"77.78%","77.78%"
"Cluster_1952","lncRNA_11833",0.194434122362349,0.754007580125917,0.965024346045471,166,-21.94,"2 19","11084 11105",17,"76.47%","88.24%"
"Cluster_1952","lncRNA_11834",0.121599825327057,0.845556700046762,0.984057599582197,166,-21.94,"2 19","3569 3590",17,"76.47%","88.24%"
"Cluster_1952","lncRNA_11849",-0.143780278106302,0.817565984021023,0.979324096319579,157,-23.92,"2 19","2115 2137",18,"77.78%","77.78%"
"Cluster_1952","lncRNA_11999",0.0938474496274953,0.880685347081939,0.989409059658782,155,-21.8,"2 20","7310 7331",18,"61.11%","83.33%"
"Cluster_1952","lncRNA_12008",-0.161714405827017,0.794999816384925,0.974336775733862,158,-23.3,"2 20","8675 8697",19,"68.42%","84.21%"
"Cluster_1952","lncRNA_12011",-0.0250757363399455,0.968075927148183,0.998309362258907,158,-23.3,"2 20","18375 18397",19,"68.42%","84.21%"
"Cluster_1952","lncRNA_12050",0.12865740396298,0.836641356045062,0.982884250954624,155,-21.8,"2 20","280 301",18,"61.11%","83.33%"
"Cluster_1952","lncRNA_12064",0.0754324636955326,0.904047564412904,0.992344898377568,158,-23.3,"2 20","4910 4932",19,"68.42%","84.21%"
"Cluster_1952","lncRNA_12072",0.400135852232428,0.504473048742308,0.926410722589594,158,-23.3,"2 20","13476 13498",19,"68.42%","84.21%"
"Cluster_1952","lncRNA_12074",0.112900105741344,0.856557088248254,0.985949556345645,158,-23.3,"2 20","20119 20141",19,"68.42%","84.21%"
"Cluster_1952","lncRNA_12374",-0.611728500197102,0.272876780910828,0.875805602825418,159,-22.56,"2 19","74 95",18,"77.78%","88.89%"
"Cluster_1952","lncRNA_12517",-0.415813484654976,0.486248710786035,0.921466979181263,157,-24.11,"2 21","81931 81952",20,"75.00%","80.00%"
"Cluster_1952","lncRNA_12594",-0.770364619403719,0.127448895768788,0.786060890245151,162,-20.33,"2 21","111 131",19,"73.68%","84.21%"
"Cluster_1952","lncRNA_12681",-0.358691263680415,0.553291490764841,0.932368172558663,158,-20.42,"2 19","1485 1506",17,"70.59%","82.35%"
"Cluster_1952","lncRNA_12719",-0.50206754102718,0.388724002811408,0.905863908280051,161,-22.87,"2 19","544 567",19,"73.68%","84.21%"
"Cluster_1952","lncRNA_12720",-0.109570019537826,0.860770770795391,0.986541673275404,159,-22.24,"2 21","20411 20433",20,"70.00%","80.00%"
"Cluster_1952","lncRNA_12720",-0.109570019537826,0.860770770795391,0.986541673275404,161,-22.87,"2 19","574 597",19,"73.68%","84.21%"
"Cluster_1952","lncRNA_12720",-0.109570019537826,0.860770770795391,0.986541673275404,164,-21.11,"2 21","11670 11691",19,"73.68%","78.95%"
"Cluster_1952","lncRNA_12720",-0.109570019537826,0.860770770795391,0.986541673275404,164,-21.11,"2 21","24793 24814",19,"73.68%","78.95%"
"Cluster_1952","lncRNA_12726",-0.449436890782695,0.447654499145154,0.915820956381604,163,-20.24,"2 21","1403 1426",21,"66.67%","85.71%"
"Cluster_1952","lncRNA_12755",0.19115161384755,0.758108589685829,0.965317832129175,167,-20.66,"2 21","24618 24640",20,"75.00%","85.00%"
"Cluster_1952","lncRNA_12755",0.19115161384755,0.758108589685829,0.965317832129175,167,-20.66,"2 21","8865 8887",20,"75.00%","85.00%"
"Cluster_1952","lncRNA_12756",0.19115161384755,0.758108589685829,0.965317832129175,167,-20.66,"2 21","24618 24640",20,"75.00%","85.00%"
"Cluster_1952","lncRNA_12756",0.19115161384755,0.758108589685829,0.965317832129175,167,-20.66,"2 21","8865 8887",20,"75.00%","85.00%"
"Cluster_1952","lncRNA_12757",0.19115161384755,0.758108589685829,0.965317832129175,167,-20.66,"2 21","24618 24640",20,"75.00%","85.00%"
"Cluster_1952","lncRNA_12757",0.19115161384755,0.758108589685829,0.965317832129175,167,-20.66,"2 21","8865 8887",20,"75.00%","85.00%"
"Cluster_1952","lncRNA_12758",0.166428584771583,0.789078883306892,0.973141057057538,167,-20.66,"2 21","20425 20447",20,"75.00%","85.00%"
"Cluster_1952","lncRNA_12758",0.166428584771583,0.789078883306892,0.973141057057538,167,-20.66,"2 21","4672 4694",20,"75.00%","85.00%"
"Cluster_1952","lncRNA_12759",0.306818820605623,0.615564958778139,0.94226423143184,167,-20.66,"2 21","20424 20446",20,"75.00%","85.00%"
"Cluster_1952","lncRNA_12759",0.306818820605623,0.615564958778139,0.94226423143184,167,-20.66,"2 21","4671 4693",20,"75.00%","85.00%"
"Cluster_1952","lncRNA_12760",0.239771309149112,0.697664611657424,0.954061011899521,167,-20.66,"2 21","20424 20446",20,"75.00%","85.00%"
"Cluster_1952","lncRNA_12760",0.239771309149112,0.697664611657424,0.954061011899521,167,-20.66,"2 21","4671 4693",20,"75.00%","85.00%"
"Cluster_1952","lncRNA_12761",0.109419135698784,0.860961726976168,0.986541673275404,167,-20.66,"2 21","20424 20446",20,"75.00%","85.00%"
"Cluster_1952","lncRNA_12761",0.109419135698784,0.860961726976168,0.986541673275404,167,-20.66,"2 21","4671 4693",20,"75.00%","85.00%"
"Cluster_1952","lncRNA_12762",0.166428584771583,0.789078883306892,0.973141057057538,167,-20.66,"2 21","20424 20446",20,"75.00%","85.00%"
"Cluster_1952","lncRNA_12762",0.166428584771583,0.789078883306892,0.973141057057538,167,-20.66,"2 21","4671 4693",20,"75.00%","85.00%"
"Cluster_1952","lncRNA_12763",-0.0593383950724864,0.924492369314041,0.994675965984894,167,-20.66,"2 21","19191 19213",20,"75.00%","85.00%"
"Cluster_1952","lncRNA_12763",-0.0593383950724864,0.924492369314041,0.994675965984894,167,-20.66,"2 21","3438 3460",20,"75.00%","85.00%"
"Cluster_1952","lncRNA_12764",-0.0799851932234267,0.898268382898201,0.992344898377568,167,-20.66,"2 21","19143 19165",20,"75.00%","85.00%"
"Cluster_1952","lncRNA_12764",-0.0799851932234267,0.898268382898201,0.992344898377568,167,-20.66,"2 21","3390 3412",20,"75.00%","85.00%"
"Cluster_1952","lncRNA_12765",-0.0195302695615213,0.975134869389612,0.998741668562462,167,-20.66,"2 21","8071 8093",20,"75.00%","85.00%"
"Cluster_1952","lncRNA_12766",0.0456406883515956,0.941908652137876,0.996924848510635,167,-20.66,"2 21","8071 8093",20,"75.00%","85.00%"
"Cluster_1952","lncRNA_12767",0.0263737629364815,0.96642377540924,0.998309362258907,167,-20.66,"2 21","6126 6148",20,"75.00%","85.00%"
"Cluster_1952","lncRNA_12768",-0.137453427446195,0.825541526942917,0.981380318530705,167,-20.66,"2 21","5681 5703",20,"75.00%","85.00%"
"Cluster_1952","lncRNA_12769",-0.137453427446195,0.825541526942917,0.981380318530705,167,-20.66,"2 21","5681 5703",20,"75.00%","85.00%"
"Cluster_1952","lncRNA_12803",-0.675036213632335,0.211199386896241,0.844089331197246,159,-22.24,"2 21","3096 3118",20,"70.00%","80.00%"
"Cluster_1952","lncRNA_12804",0.562673732125734,0.323421418087984,0.894210073344159,164,-21.11,"2 21","436 457",19,"73.68%","78.95%"
"Cluster_1952","lncRNA_12833",-0.0790431076005925,0.899464085588749,0.992344898377568,148,-20.96,"2 20","90 111",19,"73.68%","73.68%"
"Cluster_1952","lncRNA_12850",-0.661965978181452,0.223575598353629,0.852715278672041,161,-20.91,"2 20","7385 7405",18,"77.78%","83.33%"
"Cluster_1952","lncRNA_12906",0.657087007914071,0.228245101774569,0.855530978780704,167,-21.03,"2 21","418 441",21,"71.43%","85.71%"
"Cluster_1952","lncRNA_13070",0.352855924190195,0.560235148172582,0.932948336994397,161,-20.87,"2 19","152 174",18,"66.67%","94.44%"
"Cluster_1952","lncRNA_13305",-0.452859598099774,0.443765275056542,0.915204494650787,157,-21.55,"2 21","21699 21718",19,"73.68%","78.95%"
"Cluster_1952","lncRNA_13308",-0.165774667293435,0.789899911026249,0.973331262203451,157,-21.55,"2 21","11692 11711",19,"73.68%","78.95%"
"Cluster_1952","lncRNA_13355",-0.744671671758407,0.148801348783822,0.803578833358713,167,-26.79,"2 17","5627 5649",16,"87.50%","93.75%"
"Cluster_1952","lncRNA_13364",0.512415061973766,0.377369935537114,0.904387066593703,172,-27.28,"2 21","1861 1882",19,"73.68%","89.47%"
"Cluster_1952","lncRNA_13374",-0.0761586973134669,0.903125554997011,0.992344898377568,157,-21.55,"2 21","39136 39155",19,"73.68%","78.95%"
"Cluster_1952","lncRNA_13376",-0.262604603007404,0.669525160375234,0.948562718400971,157,-21.55,"2 21","33976 33995",19,"73.68%","78.95%"
"Cluster_1952","lncRNA_13393",-0.260105550018496,0.672596458620845,0.948873244259743,163,-22.28,"2 21","1352 1375",21,"71.43%","80.95%"
"Cluster_1952","lncRNA_13396",0.52348438595397,0.365313971665883,0.90291991964758,162,-23.03,"2 21","4089 4113",22,"77.27%","77.27%"
"Cluster_1952","lncRNA_13489",0.207669341523975,0.737500205784797,0.961651157522224,161,-24.36,"2 19","2947 2969",18,"77.78%","83.33%"
"Cluster_1952","lncRNA_13496",-0.0699624529374969,0.91099376151958,0.993336391201274,161,-23.75,"2 19","847 869",18,"77.78%","83.33%"
"Cluster_1952","lncRNA_13498",0.323600856045083,0.59528697599096,0.939119747698875,157,-21.92,"2 21","40474 40500",24,"75.00%","75.00%"
"Cluster_1952","lncRNA_13499",0.125256645192067,0.84093629719973,0.983433630394997,157,-21.92,"2 21","24019 24045",24,"75.00%","75.00%"
"Cluster_1952","lncRNA_13500",0.0721887782516217,0.908166285695832,0.992830965301505,161,-23.75,"2 19","1467 1489",18,"77.78%","83.33%"
"Cluster_1952","lncRNA_13503",-0.0673234337547887,0.914345938615157,0.993778067671714,161,-24.36,"2 19","3528 3550",18,"77.78%","83.33%"
"Cluster_1952","lncRNA_13511",0.243395989188694,0.693186227314554,0.952654432728299,161,-23.75,"2 19","17368 17390",18,"77.78%","83.33%"
"Cluster_1952","lncRNA_13511",0.243395989188694,0.693186227314554,0.952654432728299,169,-24,"2 19","20108 20130",18,"83.33%","88.89%"
"Cluster_1952","lncRNA_13518",0.354277035059883,0.558542604974824,0.932730743228277,161,-24.36,"2 19","1318 1340",18,"77.78%","83.33%"
"Cluster_1952","lncRNA_13562",0.268693693713388,0.662050865070462,0.947686929036603,161,-23.75,"2 19","22243 22265",18,"77.78%","83.33%"
"Cluster_1952","lncRNA_13562",0.268693693713388,0.662050865070462,0.947686929036603,169,-24,"2 19","24983 25005",18,"83.33%","88.89%"
"Cluster_1952","lncRNA_13692",0.447817577291424,0.449497145349284,0.916220130951117,159,-20.28,"2 21","478 500",20,"70.00%","80.00%"
"Cluster_1952","lncRNA_13903",-0.744735306794156,0.148747274638351,0.803531587793974,168,-25.51,"2 17","43909 43930",15,"86.67%","93.33%"
"Cluster_1952","lncRNA_13922",-0.11996198875802,0.847626791582337,0.984485315280683,157,-22.15,"2 18","5316 5337",16,"75.00%","81.25%"
"Cluster_1952","lncRNA_13992",-0.915934869329815,0.0288871166281123,0.647453456656035,163,-23.11,"2 20","436 457",18,"66.67%","88.89%"
"Cluster_1952","lncRNA_14088",0.879109753726372,0.0495318437072199,0.711441660697387,159,-20.59,"2 21","1918 1942",22,"72.73%","72.73%"
"Cluster_1952","lncRNA_14088",0.879109753726372,0.0495318437072199,0.711441660697387,176,-22.83,"2 21","5236 5257",19,"78.95%","89.47%"
"Cluster_1952","lncRNA_14179",0.77708184332653,0.122030661398558,0.783040231788822,164,-20.32,"2 17","1 16",15,"80.00%","93.33%"
"Cluster_1952","lncRNA_14181",0.819909888791281,0.089222506388791,0.750370492284524,168,-23.66,"2 21","167 188",19,"68.42%","89.47%"
"Cluster_1952","lncRNA_14195",0.426034766076754,0.474443714575161,0.919316838521846,158,-20.86,"2 18","538 557",16,"81.25%","87.50%"
"Cluster_1952","lncRNA_14195",0.426034766076754,0.474443714575161,0.919316838521846,158,-20.86,"2 18","832 851",16,"81.25%","87.50%"
"Cluster_1952","lncRNA_14662",-0.571296520113445,0.314377872158774,0.890830716681596,162,-23.14,"2 21","61533 61557",22,"77.27%","77.27%"
"Cluster_1952","lncRNA_14721",-0.218727992147337,0.723743693725797,0.958855683345747,158,-22.34,"2 19","5747 5768",17,"76.47%","76.47%"
"Cluster_1952","lncRNA_14722",0.549781306264033,0.337062699987611,0.898602273980763,157,-21.8,"2 21","293 315",21,"71.43%","80.95%"
"Cluster_1952","lncRNA_14874",-0.717344718893183,0.172540110191458,0.81819916533934,164,-25.41,"2 19","4105 4128",19,"78.95%","89.47%"
"Cluster_1952","lncRNA_14892",0.421550209178096,0.479615516972649,0.919921775430865,149,-20.73,"2 21","1371 1390",19,"68.42%","73.68%"
"Cluster_1952","lncRNA_14998",-0.595967554833053,0.288872131555531,0.881290711409624,164,-22.89,"2 21","10792 10813",19,"73.68%","78.95%"
"Cluster_1952","lncRNA_15014",0.444545161151722,0.453225983252094,0.916245712422957,150,-22.13,"2 21","270 295",23,"65.22%","73.91%"
"Cluster_1952","lncRNA_15067",-0.676850992338713,0.209496547885319,0.844089331197246,167,-25.84,"2 21","4735 4757",20,"75.00%","85.00%"
"Cluster_1952","lncRNA_15106",-0.835542573058019,0.0780547944557951,0.739903451332284,167,-25.84,"2 21","5955 5977",20,"75.00%","85.00%"
"Cluster_1952","lncRNA_15108",-0.734673550916295,0.157368045151727,0.809255670774161,167,-25.84,"2 21","5935 5957",20,"75.00%","85.00%"
"Cluster_1952","lncRNA_15111",-0.806914956898356,0.0988463173852956,0.763830252967042,171,-26.13,"2 21","5902 5924",20,"80.00%","85.00%"
"Cluster_1952","lncRNA_15112",-0.457513749691989,0.438488929442814,0.913794313758739,171,-26.13,"2 21","5890 5912",20,"80.00%","85.00%"
"Cluster_1952","lncRNA_15113",-0.377002219978806,0.531612306326522,0.929742733948872,159,-20.28,"2 21","13342 13365",21,"66.67%","80.95%"
"Cluster_1952","lncRNA_15113",-0.377002219978806,0.531612306326522,0.929742733948872,171,-26.13,"2 21","5284 5306",20,"80.00%","85.00%"
"Cluster_1952","lncRNA_15250",-0.352842530241316,0.560251104986909,0.93294891752102,153,-20.54,"2 20","2291 2315",21,"71.43%","76.19%"
"Cluster_1952","lncRNA_15273",-0.455564869894108,0.440696630348016,0.914438272663459,153,-20.54,"2 20","33580 33604",21,"71.43%","76.19%"
"Cluster_1952","lncRNA_15273",-0.455564869894108,0.440696630348016,0.914438272663459,153,-20.54,"2 20","72375 72399",21,"71.43%","76.19%"
"Cluster_1952","lncRNA_15273",-0.455564869894108,0.440696630348016,0.914438272663459,153,-20.54,"2 20","83934 83958",21,"71.43%","76.19%"
"Cluster_1952","lncRNA_15273",-0.455564869894108,0.440696630348016,0.914438272663459,160,-21.99,"2 21","14569 14590",19,"63.16%","84.21%"
"Cluster_1952","lncRNA_15273",-0.455564869894108,0.440696630348016,0.914438272663459,160,-21.99,"2 21","60420 60441",19,"63.16%","84.21%"
"Cluster_1952","lncRNA_15275",-0.00247094647937709,0.996853896431002,0.999703847308541,153,-20.54,"2 20","17981 18005",21,"71.43%","76.19%"
"Cluster_1952","lncRNA_15275",-0.00247094647937709,0.996853896431002,0.999703847308541,153,-20.54,"2 20","29540 29564",21,"71.43%","76.19%"
"Cluster_1952","lncRNA_15275",-0.00247094647937709,0.996853896431002,0.999703847308541,160,-21.99,"2 21","6026 6047",19,"63.16%","84.21%"
"Cluster_1952","lncRNA_15277",-0.526348014972997,0.362210593570732,0.902738768005461,153,-20.54,"2 20","25117 25141",21,"71.43%","76.19%"
"Cluster_1952","lncRNA_15277",-0.526348014972997,0.362210593570732,0.902738768005461,160,-21.99,"2 21","6106 6127",19,"63.16%","84.21%"
"Cluster_1952","lncRNA_15278",-0.526348014972997,0.362210593570732,0.902738768005461,153,-20.54,"2 20","25082 25106",21,"71.43%","76.19%"
"Cluster_1952","lncRNA_15278",-0.526348014972997,0.362210593570732,0.902738768005461,160,-21.99,"2 21","6071 6092",19,"63.16%","84.21%"
"Cluster_1952","lncRNA_15318",0.152722944494032,0.806305687496466,0.976639031445314,159,-22.89,"2 21","6668 6691",21,"71.43%","76.19%"
"Cluster_1952","lncRNA_15319",0.152722944494032,0.806305687496466,0.976639031445314,159,-22.89,"2 21","6668 6691",21,"71.43%","76.19%"
"Cluster_1952","lncRNA_15351",-0.498128667546668,0.393066943252661,0.905990129208431,159,-21.36,"2 20","1043 1064",18,"72.22%","77.78%"
"Cluster_1952","lncRNA_15428",0.276021384211757,0.653073689820844,0.946570917354832,160,-20.68,"2 21","3012 3033",19,"63.16%","84.21%"
"Cluster_1952","lncRNA_15429",0.234629991870713,0.704023910204378,0.955726946955198,160,-20.68,"2 21","3012 3033",19,"63.16%","84.21%"
"Cluster_1952","lncRNA_15429",0.234629991870713,0.704023910204378,0.955726946955198,164,-22.66,"2 21","17697 17718",19,"68.42%","84.21%"
"Cluster_1952","lncRNA_15455",0.150971182955802,0.808510235408541,0.977189571717965,164,-22.66,"2 21","14670 14691",19,"68.42%","84.21%"
"Cluster_1952","lncRNA_15456",0.24359636000192,0.692938785911451,0.95257130249511,164,-22.66,"2 21","13116 13137",19,"68.42%","84.21%"
"Cluster_1952","lncRNA_15530",-0.302324104807848,0.621015907568858,0.943146709599048,157,-24.48,"2 19","1079 1102",19,"73.68%","78.95%"
"Cluster_1952","lncRNA_15696",-0.653216313054127,0.231968428852931,0.856246019599584,149,-21.1,"2 21","2101 2123",21,"71.43%","71.43%"
"Cluster_1952","lncRNA_15696",-0.653216313054127,0.231968428852931,0.856246019599584,149,-21.1,"2 21","2349 2371",21,"71.43%","71.43%"
"Cluster_1952","lncRNA_15707",-0.303908191251333,0.619093875166963,0.942675561804399,149,-21.1,"2 21","1182 1204",21,"71.43%","71.43%"
"Cluster_1952","lncRNA_15939",0.62523230087768,0.259366336595384,0.869463120869496,167,-20.54,"2 21","233 256",21,"71.43%","85.71%"
"Cluster_1952","lncRNA_16151",0.422625436342637,0.478374423626809,0.919669778893992,163,-23.75,"2 20","419 440",18,"72.22%","83.33%"
"Cluster_1952","lncRNA_1661",0.880903507626035,0.0484470924869682,0.708938465035024,148,-20.27,"2 19","51 71",17,"70.59%","76.47%"
"Cluster_1952","lncRNA_1921",-0.571777599197836,0.313875245487123,0.890582391220188,159,-22.95,"2 18","1374 1394",16,"75.00%","93.75%"
"Cluster_1952","lncRNA_1950",-0.592372523991527,0.292553858320735,0.882971602570937,165,-21.24,"2 19","49293 49316",19,"78.95%","84.21%"
"Cluster_1952","lncRNA_2017",0.420645799354543,0.48065997238768,0.920176915871209,159,-23.54,"2 21","984 1007",21,"71.43%","76.19%"
"Cluster_1952","lncRNA_2024",-0.341385322891872,0.573931753534687,0.935499753342248,146,-20.26,"2 11","45752 45773",9,"88.89%","100.00%"
"Cluster_1952","lncRNA_203",-0.482459024312765,0.410455255054534,0.908399756128736,155,-21.14,"2 21","14447 14469",20,"60.00%","85.00%"
"Cluster_1952","lncRNA_2057",-0.579735852621587,0.305590534043827,0.887576670662228,149,-21.41,"2 19","798 824",22,"63.64%","72.73%"
"Cluster_1952","lncRNA_2065",0.883536849753124,0.0468684437365447,0.705019175403579,158,-21.74,"2 21","1609 1634",23,"69.57%","78.26%"
"Cluster_1952","lncRNA_2117",-0.31516396522591,0.605466509575194,0.941334151903176,156,-22.77,"2 19","1666 1691",21,"76.19%","76.19%"
"Cluster_1952","lncRNA_212",-0.751755635534639,0.142817300276671,0.798090942675767,160,-21.5,"2 18","1561 1583",17,"76.47%","88.24%"
"Cluster_1952","lncRNA_212",-0.751755635534639,0.142817300276671,0.798090942675767,165,-23.6,"2 19","1309 1331",18,"77.78%","88.89%"
"Cluster_1952","lncRNA_236",-0.660809989513361,0.224679550719087,0.853380938546295,157,-24.36,"2 21","8341 8365",23,"73.91%","73.91%"
"Cluster_1952","lncRNA_2566",0.746617964355998,0.147150086206611,0.802242701817246,148,-20.32,"2 18","9 31",17,"70.59%","76.47%"
"Cluster_1952","lncRNA_3388",-0.68626396705096,0.200726483060323,0.838560479623627,150,-21.03,"2 21","23747 23773",24,"66.67%","70.83%"
"Cluster_1952","lncRNA_3389",-0.68705537678731,0.199993939686399,0.838155972741566,150,-21.03,"2 21","23604 23630",24,"66.67%","70.83%"
"Cluster_1952","lncRNA_3391",-0.220036148480496,0.722118673031131,0.958394845612493,150,-22.02,"2 21","27377 27403",24,"66.67%","70.83%"
"Cluster_1952","lncRNA_3391",-0.220036148480496,0.722118673031131,0.958394845612493,152,-20.85,"2 19","11839 11864",21,"66.67%","80.95%"
"Cluster_1952","lncRNA_3391",-0.220036148480496,0.722118673031131,0.958394845612493,155,-21.67,"2 12","2438 2459",10,"100.00%","100.00%"
"Cluster_1952","lncRNA_3391",-0.220036148480496,0.722118673031131,0.958394845612493,158,-22.3,"2 21","37811 37831",19,"73.68%","78.95%"
"Cluster_1952","lncRNA_3392",-0.54828864969402,0.338651144227823,0.899259605404543,146,-21.03,"2 20","65345 65370",22,"63.64%","68.18%"
"Cluster_1952","lncRNA_3392",-0.54828864969402,0.338651144227823,0.899259605404543,158,-21.16,"2 19","23939 23960",17,"70.59%","82.35%"
"Cluster_1952","lncRNA_3393",-0.370078006633207,0.539790298582022,0.930924882194189,158,-21.16,"2 19","22275 22296",17,"70.59%","82.35%"
"Cluster_1952","lncRNA_3394",-0.342534295771919,0.572557028535711,0.935499753342248,158,-21.16,"2 19","21988 22009",17,"70.59%","82.35%"
"Cluster_1952","lncRNA_3396",-0.753348114647997,0.141482054711907,0.796828382808345,158,-21.16,"2 19","7791 7812",17,"70.59%","82.35%"
"Cluster_1952","lncRNA_3397",-0.672090659696286,0.213971411368992,0.846219392801176,158,-21.16,"2 19","7452 7473",17,"70.59%","82.35%"
"Cluster_1952","lncRNA_3468",0.437353259300501,0.461444669427229,0.918068399818371,157,-20.35,"2 16","5415 5435",14,"85.71%","92.86%"
"Cluster_1952","lncRNA_3472",-0.429516531297494,0.470436686125932,0.918961836264136,172,-23.4,"2 21","28733 28754",19,"78.95%","84.21%"
"Cluster_1952","lncRNA_3473",-0.429516531297494,0.470436686125932,0.918961836264136,172,-23.4,"2 21","28716 28737",19,"78.95%","84.21%"
"Cluster_1952","lncRNA_3477",0.941758754033159,0.0167243390303892,0.613674961855994,172,-21.85,"2 21","28598 28619",19,"78.95%","84.21%"
"Cluster_1952","lncRNA_3477",0.941758754033159,0.0167243390303892,0.613674961855994,172,-23.4,"2 21","4327 4348",19,"78.95%","84.21%"
"Cluster_1952","lncRNA_3479",0.498341130303654,0.392832394509367,0.905990129208431,172,-21.85,"2 21","8118 8139",19,"78.95%","84.21%"
"Cluster_1952","lncRNA_3521",-0.914451077363045,0.0296485007440402,0.650234304265619,154,-20.86,"2 21","4631 4657",24,"66.67%","75.00%"
"Cluster_1952","lncRNA_3541",-0.728776538727629,0.162485673729646,0.810241807539802,150,-21.03,"2 21","23089 23115",24,"66.67%","70.83%"
"Cluster_1952","lncRNA_3545",-0.187407536558253,0.762789520137569,0.966355934369356,158,-21.16,"2 19","23062 23083",17,"70.59%","82.35%"
"Cluster_1952","lncRNA_3546",-0.533691995800285,0.354281418512783,0.90209857086666,146,-21.03,"2 20","64346 64371",22,"63.64%","68.18%"
"Cluster_1952","lncRNA_3546",-0.533691995800285,0.354281418512783,0.90209857086666,158,-21.16,"2 19","22940 22961",17,"70.59%","82.35%"
"Cluster_1952","lncRNA_3546",-0.533691995800285,0.354281418512783,0.90209857086666,158,-21.16,"2 19","76654 76675",17,"70.59%","82.35%"
"Cluster_1952","lncRNA_3547",-0.811838731825402,0.0951645447571831,0.758482730002851,158,-21.16,"2 19","8346 8367",17,"70.59%","82.35%"
"Cluster_1952","lncRNA_3549",-0.478540446192465,0.414830830855225,0.909511600216522,146,-21.03,"2 20","31152 31177",22,"63.64%","68.18%"
"Cluster_1952","lncRNA_3549",-0.478540446192465,0.414830830855225,0.909511600216522,158,-21.16,"2 19","43460 43481",17,"70.59%","82.35%"
